case,level,component,model,r,theta,z,phi,gx,gy,gz
f1-stars-h0p1,2,stellar_luminosity,newton,6.0,5.235987755982989,0.4,-1544.0948472292253,-134.1414279070675,231.71504070168268,-23.76763120890811
f1-stars-h0p1,2,stellar_luminosity,newton,6.0,5.759586531581287,0.4,-1557.2134759305495,-233.80678552877197,144.07028573832648,-24.387231902487855
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,0.0,0.0,-11308.740394967914,-2576.5096539457613,-1660.269621609962,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,0.5235987755982988,0.0,-10799.169077350849,-2574.6826526823256,-2127.7700708575026,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,1.0471975511965976,0.0,-10394.379956408238,-1579.3118413682707,-4063.1457540495194,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,1.5707963267948966,0.0,-10532.783110696004,-1244.1037149772178,-4664.608769301445,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,2.0943951023931953,0.0,-11016.265908427327,1058.7541975318827,-4206.480437614894,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,2.6179938779914944,0.0,-11480.973575709708,2801.559656087848,-2799.07991213317,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,3.141592653589793,0.0,-11515.935378369055,3726.42401720609,-725.1366303853082,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,3.665191429188092,0.0,-11065.975043571343,2898.4134710733833,3399.9011962939276,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,4.1887902047863905,0.0,-10289.283339375683,882.1882454180125,3595.8949897871,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,4.71238898038469,0.0,-10161.166732526808,-323.0375032699226,4171.065407899339,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,5.235987755982989,0.0,-10349.064880819662,-964.6561364673198,4048.8174241905717,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,5.759586531581287,0.0,-11153.869622664846,-1505.2734067262784,2501.085342873602,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,0.0,0.4,-9807.123287186958,-2312.314339443243,-347.005617828345,-4487.309940882645
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,0.5235987755982988,0.4,-9567.740110686256,-1992.6754206684495,-1701.1445101421618,-3819.3776505064807
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,1.0471975511965976,0.4,-9381.309289152456,-1285.6999125721302,-2505.1692782212076,-3320.762381688616
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,1.5707963267948966,0.4,-9465.315345825362,-357.4147893851422,-2687.6332748832147,-3439.4724816324715
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,2.0943951023931953,0.4,-9681.050594018196,921.7565558803427,-2642.2418248001595,-3951.1434070061377
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,2.6179938779914944,0.4,-9925.978756339277,1950.7037837443509,-1485.0223844766274,-4522.683431461696
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,3.141592653589793,0.4,-9889.850470544772,2433.1563641883204,269.9158412015261,-4458.479605610197
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,3.665191429188092,0.4,-9616.302976671217,1941.0194128843568,1971.8962900818283,-4063.449394271869
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,4.1887902047863905,0.4,-9256.23308407369,1005.1369515979723,2720.4486453256077,-3314.2409987266437
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,4.71238898038469,0.4,-9135.04441000056,-17.15880783242082,2942.5788134864633,-3177.2309960155144
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,5.235987755982989,0.4,-9286.383305475587,-900.8395714819843,2768.115119396133,-3412.6571110692767
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,1.0,5.759586531581287,0.4,-9684.496374835497,-1736.2918550004076,1859.1415406739115,-4343.818462531066
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,0.0,0.0,-5288.750253138621,-1515.2019173577146,-91.07218604242004,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,0.5235987755982988,0.0,-5213.841014543714,-1220.9799092738763,-819.4638637714179,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,1.0471975511965976,0.0,-5180.255109800326,-680.2911823208365,-1198.373231450173,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,1.5707963267948966,0.0,-5261.277987709524,-31.699298102274454,-1461.0552324008322,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,2.0943951023931953,0.0,-5313.441194747279,699.2256047430548,-1340.6044215038564,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,2.6179938779914944,0.0,-5449.702299865141,1425.5571072785967,-1067.8967774170396,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,3.141592653589793,0.0,-5475.840738854863,1598.2967463584257,1.6855969932599937,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,3.665191429188092,0.0,-5270.37973176837,1253.8682553345216,883.4239060228385,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,4.1887902047863905,0.0,-5086.578039869099,648.5887863520011,1260.2474673535248,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,4.71238898038469,0.0,-5083.963670836083,-13.08543817972345,1358.157158716097,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,5.235987755982989,0.0,-5042.122589355439,-632.5967527255127,1195.7679382407068,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,5.759586531581287,0.0,-5226.876534524884,-1133.3866310028707,802.9341103892226,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,0.0,0.4,-5166.136340913429,-1405.5632965784132,-27.06371194077875,-484.78259343473917
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,0.5235987755982988,0.4,-5100.609354241407,-1169.4257217248903,-734.7821913311806,-442.5428594537429
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,1.0471975511965976,0.4,-5068.933720850686,-669.8505733505465,-1160.4673717223716,-420.7406805371336
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,1.5707963267948966,0.4,-5139.020391744555,-69.82006720069512,-1376.5091673136035,-466.090134513925
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,2.0943951023931953,0.4,-5193.772000752025,665.7624316013771,-1222.5106474434556,-464.3897128831672
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,2.6179938779914944,0.4,-5295.572229310651,1261.4421704184879,-838.12309082716,-554.6759739478308
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,3.141592653589793,0.4,-5324.509582441505,1470.8246370708698,34.940418076640356,-572.5561301775698
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,3.665191429188092,0.4,-5147.174422781972,1142.5396055333529,811.187932626005,-466.77201141718166
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,4.1887902047863905,0.4,-4982.397527669203,588.2949610109597,1154.3668151361403,-401.616632923011
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,4.71238898038469,0.4,-4960.801962982663,4.841576812830221,1228.6520360128552,-463.70526088669675
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,5.235987755982989,0.4,-4945.146554128856,-603.9536249128762,1143.6400922468092,-375.32269884146984
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,3.0,5.759586531581287,0.4,-5103.039214729838,-1087.067010209041,780.6790002798056,-474.7529453102059
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,0.0,0.0,-2757.458410135344,-443.621829384583,3.1008975550408477,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,0.5235987755982988,0.0,-2763.3583207925085,-392.4697829562456,-230.53182220242684,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,1.0471975511965976,0.0,-2754.65072638902,-216.3577552621215,-379.44118564748817,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,1.5707963267948966,0.0,-2767.032779445341,-3.4753672658228663,-443.42551416693505,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,2.0943951023931953,0.0,-2787.078730733675,223.34188775918807,-391.9052184075649,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,2.6179938779914944,0.0,-2809.3538406080056,399.7982149590776,-238.64768175043832,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,3.141592653589793,0.0,-2840.718144099471,513.754417626569,20.244515862595776,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,3.665191429188092,0.0,-2769.765747632381,375.7684519889414,233.46724322073146,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,4.1887902047863905,0.0,-2732.4183345755164,208.44256787411587,373.2438831153953,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,4.71238898038469,0.0,-2725.8902459880737,7.664337478900759,434.8232176339038,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,5.235987755982989,0.0,-2719.630133301168,-212.70198645717034,367.9456073654767,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,5.759586531581287,0.0,-2739.6279744692065,-370.59087546196395,227.73292425504786,0.0
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,0.0,0.4,-2749.6228356297643,-437.94225966570366,2.350680152164072,-38.55946619036539
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,0.5235987755982988,0.4,-2753.762589535486,-381.5161310784679,-222.1513682789194,-43.975775183886896
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,1.0471975511965976,0.4,-2747.1859220880615,-214.21076180471698,-374.78056732777526,-36.900324488192894
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,1.5707963267948966,0.4,-2759.095379061182,-4.431531592132038,-436.8838025281905,-38.84230065949457
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,2.0943951023931953,0.4,-2778.921575720232,219.42254075567269,-386.5257758611124,-39.9860808807566
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,2.6179938779914944,0.4,-2799.9699989991695,389.5003970802071,-233.4413085417458,-44.090906221110814
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,3.141592653589793,0.4,-2826.5471654212693,486.67580430145415,16.536025242857914,-63.25935166445342
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,3.665191429188092,0.4,-2762.129657687832,371.43084970231996,230.64105367425725,-37.73554518999501
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,4.1887902047863905,0.4,-2725.1444559133693,205.72941520703284,369.22723771657365,-35.95555664124308
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,4.71238898038469,0.4,-2717.678784338251,5.644060361839384,427.3879714450404,-40.000383910512845
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,5.235987755982989,0.4,-2712.3387209422444,-209.7875434845341,363.8300057852093,-35.99934120410104
f1-stars-h0p1,2,stellar_luminosity,newton_plus_log,6.0,5.759586531581287,0.4,-2732.130639298941,-366.6265892946511,224.4558653208993,-36.96152174549114
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,0.0,0.0,-242.43995436463013,-12.137672394583538,-7.587762770945973,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,0.5235987755982988,0.0,-236.58979457092136,-9.56738472696497,-18.55306512941518,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,1.0471975511965976,0.0,-230.12453395963064,-6.036379046269039,-32.14016520137931,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,1.5707963267948966,0.0,-227.4222170062141,-2.3146246564533404,-31.040143445559416,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,2.0943951023931953,0.0,-231.91454483874634,2.283516502848669,-29.622564237358734,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,2.6179938779914944,0.0,-237.52395750373017,12.312958377401397,-19.293973229019805,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,3.141592653589793,0.0,-240.37135889860963,16.256974187728765,5.93593922940803,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,3.665191429188092,0.0,-236.3853035224534,16.61333502094519,17.274951447881964,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,4.1887902047863905,0.0,-234.37521529041152,11.303750834557249,19.830995550828654,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,4.71238898038469,0.0,-235.15144325289327,1.124470972256557,26.388097211817325,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,5.235987755982989,0.0,-237.51108551886068,-7.874423680533202,27.90565213746208,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,5.759586531581287,0.0,-241.9855394560571,-14.373055383890673,17.657392416315822,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,0.0,0.4,-233.99267407720535,-13.890855398687549,-5.04257288748122,-35.81926138004695
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,0.5235987755982988,0.4,-229.45866427937153,-10.937900084716746,-18.178689380375072,-31.047048741437116
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,1.0471975511965976,0.4,-224.03961258367886,-6.172894901971824,-27.969743251315798,-26.53091450419655
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,1.5707963267948966,0.4,-221.9125795892305,-1.3536482373106797,-29.051532468712818,-24.659002462388255
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,2.0943951023931953,0.4,-224.9969549884505,5.260368977894633,-27.473701959876557,-29.19620251963897
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,2.6179938779914944,0.4,-229.7648629405876,13.440580655379062,-17.896118065465924,-33.162033182196254
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,3.141592653589793,0.4,-232.0507296989185,17.1951865781147,2.4951309029329236,-34.69839836535991
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,3.665191429188092,0.4,-229.59937198882932,15.93280328357002,14.733393221113971,-29.579423490609702
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,4.1887902047863905,0.4,-227.98339029593214,10.358787007045247,19.87763466775857,-28.117806435694366
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,4.71238898038469,0.4,-228.18235078958838,1.381542028204884,24.853250046558383,-29.431073269741507
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,5.235987755982989,0.4,-230.03596610724574,-7.856852174727756,24.620496040438194,-31.409610847500343
f1-stars-h0p1,2,atomic_helium,log_extra,1.0,5.759586531581287,0.4,-233.38717733310764,-14.330359454049354,15.24731795344585,-35.51951039741126
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,0.0,0.0,-164.97582725718405,-33.48711044005494,-1.2450262206345815,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,0.5235987755982988,0.0,-162.96125921158372,-27.426377999274656,-17.477232103386534,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,1.0471975511965976,0.0,-161.61788737601034,-14.381373245992519,-25.48346282946206,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,1.5707963267948966,0.0,-160.43095208756515,0.5498672804563364,-29.059842832013246,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,2.0943951023931953,0.0,-159.96318815663247,15.119763340082937,-25.205579295859273,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,2.6179938779914944,0.0,-161.8023930094265,26.312302976432065,-18.51293631053674,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,3.141592653589793,0.0,-166.7499493143519,35.1071483777452,-2.247237102993633,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,3.665191429188092,0.0,-168.65005685114215,28.22644928440574,16.954217230288478,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,4.1887902047863905,0.0,-168.08421044111816,14.822293196795496,24.109361979619983,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,4.71238898038469,0.0,-169.34085617860038,-0.6154854143869384,27.47907426020661,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,5.235987755982989,0.0,-168.20304803600595,-15.81249215268851,24.471146701718208,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,5.759586531581287,0.0,-167.15425016093877,-27.49389016782729,15.021487562381878,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,0.0,0.4,-163.43945431183008,-32.02978507479009,-1.2536241774993757,-7.37565961711369
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,0.5235987755982988,0.4,-161.42377201377366,-26.302183514229945,-16.705538675322018,-7.305512867767988
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,1.0471975511965976,0.4,-159.97404264407422,-13.64007224278797,-24.646499796908817,-7.672748887848811
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,1.5707963267948966,0.4,-158.77820343986428,0.6582207884827046,-27.791552351486835,-7.639576710462955
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,2.0943951023931953,0.4,-158.38998892385698,14.27599136620718,-24.483712801778378,-7.286936083889936
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,2.6179938779914944,0.4,-160.2731079257934,25.31361443477922,-17.717538895625722,-7.180544115486603
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,3.141592653589793,0.4,-164.86321706842836,33.210633678234416,-2.24044657020217,-8.841576629006507
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,3.665191429188092,0.4,-166.56478655493135,26.595032385339568,15.910176583306846,-9.425728239354173
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,4.1887902047863905,0.4,-166.32491881215068,14.329491729947456,23.254907751934514,-8.241373095627393
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,4.71238898038469,0.4,-167.34032720421544,-0.5006068689697845,26.46415020401651,-9.128604795388977
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,5.235987755982989,0.4,-166.29550414682743,-14.867768100493638,23.834942741645445,-8.686968053834999
f1-stars-h0p1,2,atomic_helium,log_extra,3.0,5.759586531581287,0.4,-165.3466988166965,-26.167919577178722,14.272202887677427,-8.328494627481183
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,0.0,0.0,-102.24754731829918,-13.655983772099805,-0.8379893069004125,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,0.5235987755982988,0.0,-100.8893778719177,-11.427737461018879,-6.688745129224334,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,1.0471975511965976,0.0,-101.02402871057683,-6.859011735757968,-11.91367480434082,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,1.5707963267948966,0.0,-100.41761652749803,0.0028163395760707035,-13.276276003657268,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,2.0943951023931953,0.0,-100.02229332593289,6.944661447068074,-11.213010281097398,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,2.6179938779914944,0.0,-99.71639149410316,11.045146058622887,-6.627236386134073,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,3.141592653589793,0.0,-101.01236720576097,13.270944312846588,-0.5594831539344117,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,3.665191429188092,0.0,-103.09192575159972,12.307702058800057,6.380895314765782,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,4.1887902047863905,0.0,-106.32717282735439,8.860839420044087,12.193697866091584,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,4.71238898038469,0.0,-107.8881616025868,-0.4597109522555127,15.514029471683253,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,5.235987755982989,0.0,-105.87360816893876,-7.927090989102155,12.332392509563709,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,5.759586531581287,0.0,-104.03200150093639,-12.55977887879493,6.490894002465882,0.0
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,0.0,0.4,-101.98866415080525,-13.476523954148696,-0.7825253927724612,-1.2668733724709529
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,0.5235987755982988,0.4,-100.66673233496205,-11.31470275048288,-6.633648517570361,-1.1041921800257497
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,1.0471975511965976,0.4,-100.7505948441462,-6.720840665618646,-11.722518074723858,-1.3273730288844703
f1-stars-h0p1,2,atomic_helium,log_extra,6.0,1.5707963267948966,0.4,-100.1751840305051,0.019786870442613454,-13.122922947056932,-1.1941242460328976
