axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	dimensionless_potential	log_dimensionless_potential	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	gema_zcomp_1mpc_percent	gema_zcomp_5mpc_percent	gema_footprint_1mpc	gema_footprint_5mpc	gema_nneigh	gema_q_nn	gema_dnn_mpc	gema_q_lss	gema_eta_k	gema_dkn_mpc
7.938790000000e-01	2.150956000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.870889663696e+01	1.993264000000e+00	0.000000000000e+00	8.415000000000e-01	1.229072000000e-01	2.116517000000e+00	-1.608735000000e+00	-5.408343000000e+00	4.234310241867e-01	1.110836750218e+00	-1.324888154008e+01	1.076468189177e+01	-2.228991295151e-01	9.917819843394e+00	1-548221	-4.747194409604e+00	8239-6104	1.185406951904e+02	8.012990000000e-02	6.000000000000e+00	3.279445000000e-03	2.668342000000e-02	1.290734000000e+01	2.520162740963e+03	5.816770000038e+10	2.651130000000e+00	1.049952897563e-06	-5.978830183585e+00	1.153532016267e-09	7.452469544515e+08	8.872300209907e+00	6.666699981689e+01	7.500000000000e+01	1	1	9	-9.195423000000e-01	4.432390000000e-02	-9.194363000000e-01	-1.649395900000e+00	3.492387800000e+00
9.028130000000e-01	2.178439000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.748204421997e+01	1.998389000000e+00	0.000000000000e+00	7.773000000000e-01	1.094884000000e-01	2.035243000000e+00	-2.187659000000e+00	-5.861187000000e+00	4.994891311659e-01	9.717911747781e-01	-1.316498022789e+01	1.082974749155e+01	-4.472955333684e-01	9.830769229219e+00	1-460293	-4.665640049026e+00	8241-3701	1.263327331543e+02	8.899220000000e-02	4.429310000000e+00	4.621333000000e-03	1.102249000000e-02	9.371113000000e+00	9.183941027049e+02	6.756899999993e+10	3.158560000000e+00	1.023710856953e-06	-5.989822690784e+00	9.440153120855e-10	5.119074956009e+08	8.709191488750e+00	1.000000000000e+02	8.783799743652e+01	1	1	67	-1.476119800000e+00	9.973820000000e-02	-1.467592600000e+00	-1.258561000000e-01	1.084615600000e+00
6.282620000000e-01	2.114190000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.177537536621e+01	1.944509000000e+00	0.000000000000e+00	7.831000000000e-01	2.630027000000e-01	2.021989000000e+00	-1.328876000000e+00	-5.233270000000e+00	7.685722492214e-01	8.608134933244e-01	-1.269817496835e+01	1.105265547304e+01	-5.701373037653e-01	9.515510974597e+00	1-47618	-4.373469362688e+00	8244-1901	1.325447387695e+02	8.879790000000e-02	4.013260000000e+00	2.261937000000e-02	2.716068000000e-02	7.257942000000e+00	1.995045423540e+03	1.128900000001e+11	5.869110000000e+00	9.204541765098e-07	-6.035997827349e+00	4.567944136297e-10	1.333061285994e+08	8.124850116073e+00	5.000000000000e+01	5.161299896240e+01	1	1	16	-7.717164000000e-01	1.102397000000e-01	-7.653437000000e-01	-3.595131000000e-01	1.297661800000e+00
6.165650000000e-01	2.213517000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.075008773804e+01	1.992860000000e+00	0.000000000000e+00	8.125000000000e-01	6.787667000000e-01	2.353813000000e+00	-1.614009000000e+00	-5.724642000000e+00	4.655315569735e-01	1.432812051016e+00	-1.232937341756e+01	1.021254714728e+01	1.653781857477e-01	9.281484033336e+00	1-462964	-4.407976238181e+00	8245-3704	1.354147644043e+02	3.128310000000e-02	4.528890000000e+00	7.641414000000e-03	1.468042000000e-02	2.709019000000e+01	7.776660527697e+02	1.631349999989e+10	2.921000000000e+00	2.672603538899e-07	-6.573065460861e+00	2.664979316989e-10	1.562657738786e+08	8.193863867057e+00	5.000000000000e+01	4.403699874878e+01	1	1	55	-3.223599000000e+00	9.433390000000e-02	-3.129837500000e+00	1.457305000000e-01	8.805358000000e-01
6.651510000000e-01	2.185509000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.280921554565e+01	2.003491000000e+00	0.000000000000e+00	6.684000000000e-01	3.965171000000e-01	2.176347000000e+00	-2.036378000000e+00	-5.695925000000e+00	5.958311827773e-01	9.875798442370e-01	-1.244874521724e+01	1.080339292273e+01	-4.852246676079e-01	9.611730557172e+00	1-274570	-4.507949687197e+00	8253-6102	1.585330200195e+02	8.774910000000e-02	6.000000000000e+00	2.262808000000e-02	4.771683000000e-02	9.718066000000e+00	2.243088524938e+03	6.359060000054e+10	3.943040000000e+00	7.717571980854e-07	-6.112519311215e+00	5.700859878958e-10	2.476342806981e+08	8.393810765096e+00	1.000000000000e+02	4.857099914551e+01	1	1	17	-3.460507400000e+00	4.991911000000e-01	-3.036644500000e+00	-3.063986000000e-01	1.245824000000e+00
9.746650000000e-01	2.289638000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.362481689453e+01	2.075765000000e+00	0.000000000000e+00	9.097000000000e-01	9.487175000000e-01	2.038090000000e+00	-2.443360000000e+00	-6.559733000000e+00	7.480476341357e-01	7.290330229093e-01	-1.202335476711e+01	1.105677530559e+01	-5.534092483938e-01	9.560680037321e+00	1-256234	-4.406316201593e+00	8255-6104	1.670592041016e+02	7.559290000000e-02	6.000000000000e+00	1.079992000000e-01	1.239718000000e-01	5.358374000000e+00	1.593185488880e+03	1.139659999992e+11	5.598190000000e+00	9.741966241359e-07	-6.011353379714e+00	5.068621329017e-10	1.550757155922e+08	8.190543793880e+00	1.000000000000e+02	8.070200347900e+01	1	1	47	-1.473202300000e+00	1.519235000000e-01	-1.468136100000e+00	-1.502091000000e-01	1.105079500000e+00
6.811160000000e-01	2.138433000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.281167602539e+01	1.900013000000e+00	0.000000000000e+00	7.385000000000e-01	6.521108000000e-01	2.323452000000e+00	-1.590919000000e+00	-4.592112000000e+00	8.109955601784e-01	1.000593708847e+00	-1.231827252033e+01	1.089101811240e+01	-3.843437485436e-01	9.269026992045e+00	1-558910	-4.229015715933e+00	8256-6104	1.666735534668e+02	5.872220000000e-02	6.000000000000e+00	3.738915000000e-02	5.506423000000e-02	1.001368000000e+01	6.567824115735e+02	7.780689999971e+10	6.471360000001e+00	5.753624314872e-07	-6.240058498946e+00	2.589624537615e-10	6.853979838132e+07	7.835942822562e+00	7.142900085449e+01	5.941999816895e+01	1	1	41	2.716950000000e-01	4.559700000000e-02	2.719414000000e-01	2.694083000000e-01	8.007945000000e-01
9.324080000000e-01	2.171759000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.415032196045e+01	1.941086000000e+00	0.000000000000e+00	7.866000000000e-01	2.323612000000e-02	2.300327000000e+00	-1.653950000000e+00	-5.286195000000e+00	6.765033927065e-01	1.111064481326e+00	-1.309673252823e+01	1.090704840126e+01	-2.115386850032e-01	9.554041615843e+00	1-256506	-4.438769111568e+00	8258-3703	1.670962371826e+02	5.873730000000e-02	4.508990000000e+00	6.461240000000e-03	7.619939000000e-03	1.291411000000e+01	1.749776053089e+03	8.073250000078e+10	4.747920000000e+00	8.136993281037e-07	-6.089536042614e+00	4.991733893657e-10	1.800734203975e+08	8.255449613838e+00	1.000000000000e+02	7.294100189209e+01	1	1	64	-2.682411900000e+00	2.407667000000e-01	-2.172691600000e+00	1.480016300000e+00	3.162169000000e-01
8.927790000000e-01	2.083383000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.442544555664e+01	1.876909000000e+00	0.000000000000e+00	7.231000000000e-01	1.565608000000e-01	2.250421000000e+00	-1.574810000000e+00	-4.841067000000e+00	3.661352001939e-01	1.254324951462e+00	-1.289042596401e+01	1.038408626687e+01	-6.528208350698e-02	9.651815866485e+00	1-257999	-4.642840333145e+00	8259-3701	1.795248565674e+02	5.438680000000e-02	5.299260000000e+00	3.116451000000e-03	5.407167000000e-02	1.796077000000e+01	1.743950812142e+03	2.421509999986e+10	2.323460000000e+00	4.987351934997e-07	-6.302129984492e+00	6.252096547375e-10	4.608844515733e+08	8.663592056986e+00	2.500000000000e+01	4.634099960327e+01	1	1	19	-5.482458100000e+00	1.304360600000e+00	-5.076834700000e+00	-1.171735600000e+00	2.420484800000e+00
7.554870000000e-01	1.844432000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.376109313965e+01	1.647458000000e+00	0.000000000000e+00	7.419000000000e-01	4.080226000000e+00	2.700433000000e+00	1.287614000000e+00	-1.886281000000e+00	7.476160880081e-01	8.150542874290e-01	-1.148688814129e+01	1.081317585842e+01	-5.021427276512e-01	9.317943682404e+00	1-281037	-4.285163797198e+00	8259-6103	1.788421325684e+02	7.270270000000e-02	6.000000000000e+00	2.119765000000e-01	4.067072000000e-01	6.532122000000e+00	2.096401881573e+03	6.503930000004e+10	5.592630000000e+00	5.565173638210e-07	-6.254521280756e+00	2.898367771291e-10	8.876443337104e+07	7.948238985093e+00	7.500000000000e+01	6.545500183105e+01	1	1	37	-5.338527700000e+00	3.168113000000e-01	-2.907682900000e+00	-6.034890000000e-02	1.031430800000e+00
8.158670000000e-01	2.173862000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.713352203369e+01	1.955741000000e+00	0.000000000000e+00	6.923000000000e-01	2.729325000000e-01	2.343451000000e+00	-1.927683000000e+00	-5.846826000000e+00	4.704310731651e-01	9.341303569701e-01	-1.262922380009e+01	1.096212014871e+01	-4.205769030958e-01	1.002125800238e+01	1-282114	-4.775413464609e+00	8263-3702	1.850376739502e+02	1.126810000000e-01	6.000000000000e+00	2.152268000000e-02	3.516981000000e-02	8.592714000000e+00	9.512610476977e+02	9.164739999944e+10	2.954140000000e+00	1.484595105382e-06	-5.828391975623e+00	1.463753046061e-09	8.486689633834e+08	8.928738319912e+00	1.000000000000e+02	5.238100051880e+01	1	1	11	-3.650548900000e+00	6.783792000000e-01	-3.559760100000e+00	-1.526119200000e+00	3.177095200000e+00
8.647390000000e-01	1.940482000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.345997619629e+01	1.770766000000e+00	0.000000000000e+00	7.060000000000e-01	2.876381000000e-02	2.564445000000e+00	4.145157000000e-01	-3.201188000000e+00	4.392300302738e-01	1.225219052845e+00	-1.322429927832e+01	1.061065803419e+01	-7.656509959253e-02	9.732197973642e+00	1-196753	-4.646483971684e+00	8309-3701	2.086051788330e+02	6.797090000000e-02	5.724660000000e+00	2.434214000000e-03	6.489289000000e-03	1.679651000000e+01	1.597407641109e+03	4.079979999999e+10	2.749350000000e+00	7.101448677823e-07	-6.148653047252e+00	7.523289657558e-10	4.686831434504e+08	8.670879334066e+00	1.000000000000e+02	7.647100067139e+01	1	1	26	-1.660200100000e+00	9.207300000000e-02	-1.659219000000e+00	-1.340126900000e+00	2.754436700000e+00
7.070450000000e-01	1.909203000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.172868347168e+01	1.721747000000e+00	0.000000000000e+00	7.917000000000e-01	5.710721000000e+00	2.403891000000e+00	9.195009000000e-01	-2.987705000000e+00	5.326295491503e-01	1.142244572826e+00	-1.148528919416e+01	1.062149305573e+01	-2.790572745975e-01	9.556233957433e+00	1-576467	-4.511802204141e+00	8309-6101	2.101903228760e+02	6.967300000000e-02	2.890860000000e+00	1.368371000000e-01	3.526145000000e-01	1.387537000000e+01	2.091153882098e+03	4.183049999962e+10	3.409020000000e+00	5.871951440372e-07	-6.231217544588e+00	5.016996140079e-10	2.520668876094e+08	8.401515798977e+00	1.000000000000e+02	7.096800231934e+01	1	1	24	-1.592768300000e+00	6.687910000000e-02	-1.575431600000e+00	3.547754000000e-01	7.500071000000e-01
6.695270000000e-01	1.759367000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.943572616577e+01	1.556063000000e+00	0.000000000000e+00	6.572000000000e-01	3.409728000000e+00	2.713184000000e+00	2.094424000000e+00	1.134228000000e-01	5.622714466662e-01	7.648531337347e-01	-1.154332906625e+01	9.374933385668e+00	-6.124275947752e-01	8.250390492335e+00	1-210846	-3.844059522834e+00	8312-1901	2.462819519043e+02	2.961580000000e-02	6.000000000000e+00	6.785851000000e-03	8.591131000000e-03	5.819064000000e+00	3.642003123860e+02	2.371010000002e+09	3.649820000000e+00	3.108714850447e-08	-7.507419112166e+00	2.480848832088e-11	1.164207616928e+07	7.066030436367e+00	7.608699798584e+01	6.915499877930e+01	1	1	401	-3.187010300000e+00	2.431514000000e-01	-2.293263200000e+00	1.338921500000e+00	3.523844000000e-01
6.582680000000e-01	1.730128000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.125525283813e+01	1.509728000000e+00	0.000000000000e+00	7.654000000000e-01	7.227471000000e+00	3.380234000000e+00	2.267324000000e+00	2.711838000000e-03	7.062012706721e-01	9.058097452002e-01	-1.132617050797e+01	9.890663529979e+00	-5.726802724887e-01	8.478260988634e+00	1-135095	-3.886029858981e+00	8312-3702	2.472452850342e+02	3.323240000000e-02	1.258590000000e+00	3.668538000000e-02	4.499035000000e-02	8.050257000000e+00	1.058821441863e+02	7.774340000006e+09	5.083950000000e+00	7.317811329229e-08	-7.135618791861e+00	4.192478055738e-11	1.412443579016e+07	7.149971108660e+00	5.806499862671e+01	4.899300003052e+01	1	1	173	-8.226379000000e-01	7.306030000000e-02	-8.064353000000e-01	1.211773900000e+00	3.885073000000e-01
9.577460000000e-01	1.805783000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.923712921143e+01	1.655213000000e+00	0.000000000000e+00	7.270000000000e-01	6.669299000000e+00	2.234593000000e+00	3.421555000000e-01	-3.597692000000e+00	3.958364113415e-01	1.379031617340e+00	-1.136806264675e+01	1.022390071306e+01	2.122835116131e-01	9.432227890377e+00	1-564487	-4.518195739518e+00	8314-1902	2.432590332031e+02	3.256070000000e-02	4.628480000000e+00	7.175267000000e-02	9.405126000000e-02	2.393490000000e+01	7.159976987632e+02	1.674560000002e+10	2.487920000000e+00	3.220944566614e-07	-6.492016749449e+00	3.770836479491e-10	2.595989130545e+08	8.414302869733e+00	6.666699981689e+01	4.084500122070e+01	1	1	66	6.840460000000e-02	1.018290000000e-02	6.846550000000e-02	9.252639000000e-01	4.840637000000e-01
8.264540000000e-01	2.105326000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.893072891235e+01	1.899370000000e+00	0.000000000000e+00	7.953000000000e-01	1.961171000000e-01	2.138697000000e+00	-1.570730000000e+00	-5.161864000000e+00	8.423196134032e-01	1.080217249366e+00	-1.287701989856e+01	1.084857395927e+01	-1.384247303442e-01	9.163934732463e+00	1-200281	-4.160807559530e+00	8314-9102	2.419235229492e+02	3.843520000000e-02	6.000000000000e+00	9.365998000000e-03	1.525251000000e-02	1.202866000000e+01	8.156771088120e+02	7.056250000016e+10	6.955360000001e+00	4.854821814288e-07	-6.313826705301e+00	2.033033532757e-10	5.006411112170e+07	7.699526509758e+00	8.571399688721e+01	4.395600128174e+01	1	1	41	-1.205234900000e+00	8.815480000000e-02	-1.129128600000e+00	1.161738100000e+00	4.037177000000e-01
9.177600000000e-01	1.413543000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.954035568237e+01	1.272119000000e+00	0.000000000000e+00	4.576000000000e-01	3.340102000000e+01	3.380681000000e+00	4.622149000000e+00	2.913748000000e+00	7.893190696444e-01	8.077613839656e-01	-1.042637253074e+01	1.035373740089e+01	-6.289824079138e-01	8.775099261605e+00	1-322787	-3.992890095980e+00	8315-12705	2.359204864502e+02	6.347110000000e-02	1.521010000000e+00	8.459893000000e-01	1.393428000000e+00	6.423347000000e+00	1.498710156250e+03	2.258069999980e+10	6.156290000000e+00	1.755243122688e-07	-6.755662719922e+00	8.304415513238e-11	2.310423443634e+07	7.363691582654e+00	2.500000000000e+01	5.277799987793e+01	1	1	19	-1.801170100000e+00	2.358509000000e-01	-1.791495700000e+00	-4.222483000000e-01	1.361674400000e+00
8.934810000000e-01	2.110142000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.923877334595e+01	1.921798000000e+00	0.000000000000e+00	7.776000000000e-01	4.292176000000e-02	2.185835000000e+00	-1.446614000000e+00	-4.754121000000e+00	4.616815701898e-01	1.033480451343e+00	-1.308195068288e+01	1.051420496305e+01	-2.569932576118e-01	9.590841822672e+00	1-322671	-4.564580126241e+00	8315-3702	2.357970275879e+02	6.374750000000e-02	6.000000000000e+00	2.705542000000e-03	5.625563000000e-03	1.080141000000e+01	2.589155377180e+03	3.267419999987e+10	2.895220000000e+00	5.400604098783e-07	-6.267557658308e+00	5.433149209443e-10	3.214190722319e+08	8.507071643178e+00	6.000000000000e+01	5.675699996948e+01	1	1	21	-3.636045000000e+00	3.064305000000e-01	-2.644236800000e+00	4.128229000000e-01	7.173254000000e-01
8.519650000000e-01	2.127381000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.915134811401e+01	1.943499000000e+00	0.000000000000e+00	7.283000000000e-01	2.174670000000e-01	2.053937000000e+00	-1.423168000000e+00	-5.419073000000e+00	7.671677440594e-01	7.854299959740e-01	-1.304875030577e+01	1.084303147303e+01	-4.866503998005e-01	9.308695984913e+00	1-633211	-4.270764120427e+00	8315-6104	2.357791748047e+02	6.383180000000e-02	6.000000000000e+00	6.227033000000e-03	1.333720000000e-02	6.101407000000e+00	2.888651088071e+03	6.966769999966e+10	5.850160000000e+00	5.698790318264e-07	-6.244217322197e+00	2.837303503844e-10	8.306912416908e+07	7.919439631549e+00	6.000000000000e+01	5.945899963379e+01	1	1	22	-2.577816200000e+00	4.223233000000e-01	-2.494414100000e+00	1.119014000000e-01	9.036981000000e-01
8.065770000000e-01	2.035501000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.759936523438e+01	1.804500000000e+00	0.000000000000e+00	8.412000000000e-01	2.130829000000e+00	2.365648000000e+00	-1.423762000000e+00	-4.294462000000e+00	7.615429641695e-01	8.452389767239e-01	-1.198787479726e+01	1.046313866171e+01	-7.529743815415e-01	8.940052733375e+00	1-285052	-4.089254884603e+00	8319-12702	1.990614929199e+02	5.734010000000e-02	2.599060000000e+00	2.987197000000e-02	1.562997000000e-01	7.002272000000e+00	5.884343789770e+02	2.904949999973e+10	5.774880000000e+00	2.407213699806e-07	-6.618485353627e+00	1.214122598819e-10	3.600983736276e+07	7.556421159899e+00	5.000000000000e+01	4.743600082397e+01	1	1	38	-4.923980200000e+00	1.056648600000e+00	-3.797605500000e+00	-7.185366000000e-01	1.709369900000e+00
8.862520000000e-01	2.236458000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.738423156738e+01	2.025873000000e+00	0.000000000000e+00	7.375000000000e-01	1.269044000000e-01	1.965036000000e+00	-1.966161000000e+00	-6.157925000000e+00	5.438098726224e-01	8.460836378615e-01	-1.309658137838e+01	1.084013433523e+01	-4.859697245387e-01	9.752514589987e+00	1-285144	-4.604352358682e+00	8319-6101	2.010739135742e+02	9.051460000000e-02	6.000000000000e+00	5.540551000000e-03	1.917508000000e-02	7.015904000000e+00	2.000429298591e+03	6.920449999973e+10	3.497920000000e+00	9.467676528114e-07	-6.023756588560e+00	7.883596707523e-10	3.860256012387e+08	8.586616108060e+00	1.000000000000e+02	8.108100128174e+01	1	1	31	-3.100350000000e-02	5.199670000000e-02	-2.843470000000e-02	5.904185000000e-01	6.259183000000e-01
8.658290000000e-01	2.101492000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.948251724243e+01	1.915019000000e+00	0.000000000000e+00	8.807000000000e-01	7.942612000000e-01	2.070359000000e+00	-1.702266000000e+00	-5.014647000000e+00	5.697331367638e-01	9.170872932473e-01	-1.226846066194e+01	1.051224133931e+01	-4.076864225210e-01	9.372775065786e+00	1-234629	-4.401520964511e+00	8319-6104	2.022172088623e+02	6.062500000000e-02	6.000000000000e+00	1.752995000000e-02	3.315227000000e-02	8.262040000000e+00	4.035027299355e+03	3.252679999976e+10	3.713070000000e+00	4.192056731641e-07	-6.377572848622e+00	3.288401784793e-10	1.516887315569e+08	8.180953319716e+00	5.000000000000e+01	4.062500000000e+01	1	1	14	-7.548887700000e+00	2.348443000000e+00	-4.718483000000e+00	-1.341144600000e+00	2.756588900000e+00
2.648280000000e-01	1.904363000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.302152252197e+01	1.655986000000e+00	0.000000000000e+00	8.917000000000e-01	9.095677000000e+00	2.575019000000e+00	1.474469000000e+00	-1.324276000000e+00	1.051268318870e+00	7.994992102932e-01	-1.123187566896e+01	9.982451246981e+00	-6.760352515868e-01	7.879914609240e+00	1-523065	-3.414323145185e+00	8320-12702	2.062134704590e+02	2.794040000000e-02	1.258250000000e+00	5.630871000000e-02	9.096663000000e-02	6.302302000000e+00	2.204442217392e+02	9.603980000006e+09	1.125299999999e+01	4.084151812646e-08	-7.388898123057e+00	1.057120314590e-11	1.609006064753e+06	6.206557681069e+00	8.095200347900e+01	4.624499893188e+01	1	1	141	-1.381423800000e+00	1.278878000000e-01	-1.061736800000e+00	1.838744000000e+00	2.401094000000e-01
9.027810000000e-01	2.066853000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.212696838379e+01	1.894876000000e+00	0.000000000000e+00	7.313000000000e-01	3.028707000000e-02	2.237267000000e+00	-7.465895000000e-01	-4.306651000000e+00	7.687336398935e-02	1.397618337940e+00	-1.332379833606e+01	9.242362505848e+00	-1.569758205747e-01	9.088615777869e+00	1-519705	-4.505871206940e+00	8320-1902	2.057172393799e+02	2.797300000000e-02	3.560490000000e+00	8.290184000000e-05	9.268945000000e-04	2.498149000000e+01	2.863133952314e+03	1.747280000000e+09	1.193640000000e+00	7.004999210761e-08	-7.154591909309e+00	1.709328710815e-10	2.452752937874e+08	8.389653804578e+00	8.571399688721e+01	4.223300170898e+01	1	1	107	-1.401457700000e+00	4.338070000000e-02	-1.389585900000e+00	1.768314200000e+00	2.534462000000e-01
6.754050000000e-01	1.713492000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.183383750916e+01	1.491804000000e+00	0.000000000000e+00	8.099000000000e-01	8.510320000000e+00	2.970529000000e+00	2.450541000000e+00	-2.215740000000e-01	8.615463582733e-01	9.667095125144e-01	-1.130651299447e+01	1.067869952491e+01	-4.195033746257e-01	8.955606808362e+00	1-532459	-4.047030225044e+00	8320-9102	2.068302764893e+02	5.237390000000e-02	2.721330000000e+00	2.356061000000e-01	5.764166000000e-01	9.262101000000e+00	1.001940203647e+03	4.771990000018e+10	7.270200000000e+00	3.141030224936e-07	-6.502927884531e+00	1.258393938912e-10	2.964639159106e+07	7.471971840788e+00	1.000000000000e+02	4.888899993896e+01	1	1	24	-3.116375700000e+00	4.225485000000e-01	-3.077573300000e+00	-1.014111400000e+00	2.144672400000e+00
