case,model,material,pressure_reference_km_s,r_kpc,raw_sigma_HI,pressure,pressure_gradient,inward_force,pressure_support_km2_s2,rotation_squared,speed_km_s,whole_profile_feasible
f4-stars-h0p1,newton,baseline,5.0,1.725,4.509524683824969,125.05573397008175,-213.50658325823653,3015.7702839394124,81.67132501602536,5120.532414779461,71.55789554465294,True
f4-stars-h0p1,newton,baseline,5.0,1.7312500000000002,4.447328027184868,123.72706921750635,-211.657802835035,2998.953101960636,82.39387086319871,5109.543686906153,71.48107222829098,True
f4-stars-h0p1,newton,baseline,5.0,1.7375,4.379798933873692,122.41011226415964,-209.76062407270376,2982.7441049157287,83.21365656938472,5099.304225721694,71.4094127249461,True
f4-stars-h0p1,newton,baseline,5.0,1.7437500000000001,4.3063984363520715,121.10515554634385,-207.81826265187294,2966.903054207919,84.14992269182049,5089.387278083239,71.33994167423491,True
f4-stars-h0p1,newton,baseline,5.0,1.75,4.227897792626177,119.8124714347333,-205.83392285964175,2951.072557126192,85.19821969977838,5079.178755271057,71.26835732126185,True
f4-stars-h0p1,newton,baseline,5.0,1.75625,4.1488649333357746,118.53231232482105,-203.81079145590655,2935.0010494084263,86.27485065093272,5068.320742372616,71.19213961086305,True
f4-stars-h0p1,newton,baseline,5.0,1.7625000000000002,4.062111397207982,117.26491076526699,-201.75203168135783,2917.378066567358,87.53771648970536,5054.3411258352635,71.093889511232,True
f4-stars-h0p1,newton,baseline,5.0,1.76875,3.9648881988856117,116.01047962321482,-199.66077742156668,2898.980364056255,89.06934630934963,5038.502172615152,70.98240748675092,True
f4-stars-h0p1,newton,baseline,5.0,1.7750000000000001,3.8596018785096335,114.76921228555972,-197.54012754096019,2879.9859052855754,90.84712294745795,5021.127858934438,70.85991715303115,True
f4-stars-h0p1,newton,baseline,5.0,1.78125,3.750390716171401,113.54128289506392,-195.39314039981704,2860.317898334465,92.80207255111702,5002.139183857149,70.72580281521836,True
f4-stars-h0p1,newton,baseline,5.0,1.7875,3.6479841216906017,112.32684662013568,-193.22282856671592,2841.875268083338,94.6785387604541,4985.173502938513,70.60576111719575,True
f4-stars-h0p1,newton,baseline,5.0,1.7937500000000002,3.5455747185733584,111.12603995701483,-191.03215373814373,2822.948837183231,96.64552377722106,4967.0189529202,70.47708104710495,True
f4-stars-h0p1,newton,baseline,5.0,1.8,3.4397668481770856,109.93898106303419,-188.82402187620428,2803.1583255849446,98.8099642733896,4946.8750217795105,70.33402463800512,True
f4-stars-h0p1,newton,baseline,5.0,1.8062500000000001,3.3332266963678485,108.765770119562,-186.60127857458951,2782.5577651148774,101.11780269629651,4924.877160542452,70.1774690377364,True
f4-stars-h0p1,newton,baseline,5.0,1.8125,3.2296222488307094,107.60648972316982,-184.36670466216287,2760.8737292072105,103.46864941283927,4900.61498477523,70.00439261057288,True
f4-stars-h0p1,newton,baseline,5.0,1.81875,3.1377231540179613,106.461205303512,-182.12301205267764,2741.1311861624313,105.56579147100604,4879.866553361916,69.85604163822852,True
f4-stars-h0p1,newton,baseline,5.0,1.8250000000000002,3.061083764016714,105.32996556635628,-179.87283984830717,2723.4837227923667,107.23912118380312,4863.118672912266,69.73606436351471,True
f4-stars-h0p1,newton,baseline,5.0,1.83125,3.002827174882121,104.21280296015505,-177.61875070380205,2706.725267461011,108.31936647806114,4848.371279559915,69.63024687274859,True
f4-stars-h0p1,newton,baseline,5.0,1.8375000000000001,2.960061136609262,103.1097341645112,-175.36322745721972,2690.0941966320966,108.85921458424819,4834.1888717272295,69.5283314320661,True
f4-stars-h0p1,newton,baseline,5.0,1.84375,2.9316239967787023,102.02076059885516,-173.10867003228796,2673.039903307048,108.87109353816761,4819.546228184202,69.42295173920655,True
f4-stars-h0p1,newton,baseline,5.0,1.85,2.9144471067938857,100.94586894962222,-170.85739261658054,2656.0025652454838,108.45493665122402,4805.149809052921,69.31918788512255,True
f4-stars-h0p1,newton,baseline,5.0,1.8562500000000002,2.9138320919803817,99.88503171419572,-168.61162111878986,2640.2817229717393,107.41364355316497,4793.609304713127,69.23589607070257,True
f4-stars-h0p1,newton,baseline,5.0,1.8625,2.9302868334216754,98.83820775986327,-166.37349090749427,2625.276900800105,105.7475409167963,4783.830686823399,69.16524189810515,True
f4-stars-h0p1,newton,baseline,5.0,1.8687500000000001,2.9612889650542566,97.80534289602227,-164.14504483292714,2610.896187284338,103.58531577005772,4775.526934217549,69.10518746242968,True
f4-stars-h0p1,newton,baseline,5.0,1.875,3.004521602335219,96.78637045786293,-161.92823153237416,2597.017128619702,101.05283779195365,4768.354278369988,69.05327130824425,True
f4-stars-h0p1,newton,baseline,5.0,1.88125,3.0502701306706426,95.78121189975647,-159.72490401894842,2583.67289539073,98.51011969867129,4762.0245147551395,69.00742362061591,True
f4-stars-h0p1,newton,baseline,5.0,1.8875000000000002,3.0998960584698767,94.78977739658103,-157.53681855262994,2570.954064422875,95.92281141351002,4756.752985184667,68.96921766400331,True
f4-stars-h0p1,newton,baseline,5.0,1.89375,3.1546303634807904,93.81196645122607,-155.36563379160253,2558.477519102881,93.2672405613327,4751.849561239748,68.93366058203894,True
f4-stars-h0p1,newton,baseline,5.0,1.9000000000000001,3.2114987811802957,92.84766850653202,-153.21291022108588,2546.2867893552693,90.64444648896176,4747.3004532860505,68.90065640678651,True
f4-stars-h0p1,newton,baseline,5.0,1.90625,3.2659036672771506,91.89676355994212,-151.08010985604216,2534.6448336658827,88.18277841403349,4743.483935761556,68.87295503869103,True
f4-stars-h0p1,newton,baseline,5.0,1.9125,3.3090663379332836,90.95912277916742,-148.96859621333687,2523.1662530031167,86.09753059104459,4739.457928277417,68.84372105194065,True
f4-stars-h0p1,newton,baseline,5.0,1.9187500000000002,3.3437212203462616,90.03460911719739,-146.87963454816082,2511.7887932509398,84.2849269473784,4735.209820102863,68.81286086265315,True
f4-stars-h0p1,newton,baseline,5.0,1.925,3.3708800030167416,89.12307792502216,-144.81439234876638,2500.648523672288,82.6987923099886,4731.049615759165,68.78262582774204,True
f4-stars-h0p1,newton,baseline,5.0,1.9312500000000001,3.3890406747778834,88.22437756047239,-142.77394008284853,2489.956999160149,81.35994762089204,4727.369507007146,68.75586889136916,True
f4-stars-h0p1,newton,baseline,5.0,1.9375,3.397080225639015,87.33834999162762,-140.75925218820927,2479.7851997237312,80.28101575474413,4724.302808709986,68.7335639168375,True
f4-stars-h0p1,newton,baseline,5.0,1.94375,3.3959048032549255,86.46483139328939,-138.7712082996769,2469.927834507063,79.42994629117943,4721.492282031924,68.71311579336164,True
f4-stars-h0p1,newton,baseline,5.0,1.9500000000000002,3.3859334480961296,85.6036527350709,-136.81059470362422,2460.4324370317563,78.79087517862315,4719.052377033302,68.6953592103084,True
f4-stars-h0p1,newton,baseline,5.0,1.95625,3.3662860157674492,84.75464035970829,-134.87810601083353,2451.229290484583,78.38172206634056,4716.835577444125,68.6792223124587,True
f4-stars-h0p1,newton,baseline,5.0,1.9625000000000001,3.340892415868863,83.9176165502596,-132.97434703789963,2442.338171865854,78.11151141004636,4714.977150876692,68.66569122113818,True
f4-stars-h0p1,newton,baseline,5.0,1.96875,3.312965430724182,83.09240008492031,-131.09983488683986,2433.665758533399,77.90687990277256,4713.372582209857,68.65400630851674,True
f4-stars-h0p1,newton,baseline,5.0,1.975,3.280765159559952,82.27880677824955,-129.25500121210266,2424.4248470274283,77.81069810804233,4710.428374771129,68.6325606018829,True
f4-stars-h0p1,newton,baseline,5.0,1.9812500000000002,3.247544651515308,81.4766500076714,-127.44019466372558,2415.160641359026,77.74824144748673,4707.288779245084,68.60968429635196,True
f4-stars-h0p1,newton,baseline,5.0,1.9875,3.2124020209663797,80.68574122418612,-125.65568349500029,2405.9394839214388,77.74265777332072,4704.062066520539,68.58616527055976,True
f4-stars-h0p1,newton,baseline,5.0,1.9937500000000001,3.1755163988449717,79.90589044630038,-123.90165832264594,2396.768422570343,77.79173534440793,4700.765307155213,68.56212735289952,True
f4-stars-h0p1,newton,baseline,5.0,2.0,3.1384264094406014,79.13690673626216,-122.17823502719021,2387.601905780528,77.85955067142548,4697.34426088963,68.53717429898632,True
f4-stars-h0p1,newton,baseline,5.0,2.00625,3.0984390107155155,78.37859865776225,-120.48545778099023,2377.491685121215,78.01475156914285,4691.8279417052945,68.49691921324123,True
f4-stars-h0p1,newton,baseline,5.0,2.0125,3.0598828237695037,77.63077471434553,-118.82330219111455,2367.2495296299876,78.1506709348526,4685.939007445498,68.45391886112509,True
f4-stars-h0p1,newton,baseline,5.0,2.0187500000000003,3.02222382293726,76.89324376785366,-117.1916785441359,2356.8949404453247,78.28033756647602,4679.701323457523,68.40834249897831,True
f4-stars-h0p1,newton,baseline,5.0,2.025,2.9849162544082697,76.16581543630338,-115.59043513976532,2346.6748778599567,78.41782187769518,4673.598805788717,68.36372434112054,True
f4-stars-h0p1,newton,baseline,5.0,2.03125,2.946035984060651,75.44830047068612,-114.01936170018226,2336.899487166807,78.61473169593408,4668.212351611643,68.32431742514258,True
f4-stars-h0p1,newton,baseline,5.0,2.0375,2.9013606149453013,74.74051111025749,-112.47819284189349,2326.6588950923424,78.98856720355617,4661.578931547092,68.27575654320567,True
f4-stars-h0p1,newton,baseline,5.0,2.04375,2.8573073217218203,74.04226141596585,-110.96661159696981,2316.3442370910693,79.3712355430651,4654.657299011808,68.22504891175826,True
f4-stars-h0p1,newton,baseline,5.0,2.0500000000000003,2.815411775454132,73.35336758175343,-109.48425297058186,2305.9226927055142,79.7193222485154,4647.4221977977895,68.1720045018319,True
f4-stars-h0p1,newton,baseline,5.0,2.05625,2.7750063632776603,72.67364822354303,-108.03070752187128,2295.4730307928185,80.04959746451624,4640.016822103216,68.11766894208299,True
f4-stars-h0p1,newton,baseline,5.0,2.0625,2.7354070173085523,72.00292464580443,-106.60552495535308,2285.0429061545224,80.38068697972273,4632.52030696398,68.0626204826407,True
f4-stars-h0p1,newton,baseline,5.0,2.06875,2.7018161364805033,71.3410210856754,-105.20821771025524,2275.117488036709,80.55674013095862,4626.092563244983,68.01538475407591,True
f4-stars-h0p1,newton,baseline,5.0,2.075,2.67247909045017,70.68776493468692,-103.8382645354478,2265.152858563438,80.62341803945039,4619.568763479683,67.967409568702,True
f4-stars-h0p1,newton,baseline,5.0,2.0812500000000003,2.6432807117265815,70.0429869382223,-102.4951140379127,2254.960294836375,80.70196825673779,4612.434145371468,67.9149037058249,True
f4-stars-h0p1,newton,baseline,5.0,2.0875,2.6139518913012685,69.40652137291141,-101.1781881930373,2244.116300860515,80.80082443591638,4603.791953610408,67.85124872550547,True
f4-stars-h0p1,newton,baseline,5.0,2.09375,2.5860106541749515,68.77820620223443,-99.8868858053931,2232.3699976387743,80.87289463305243,4593.151787923131,67.77279533797564,True
f4-stars-h0p1,newton,baseline,5.0,2.1,2.563302878924432,68.15788321067932,-98.62058590907405,2219.988586745155,80.79545812235678,4581.180574042469,67.68441899021124,True
f4-stars-h0p1,newton,baseline,5.0,2.10625,2.540595218609206,67.54539811686315,-97.3786510971196,2206.7132273939155,80.73060295909232,4567.159132239342,67.58076007444235,True
f4-stars-h0p1,newton,baseline,5.0,2.1125000000000003,2.51816395400611,66.9406006660925,-96.16043077003405,2192.927998291634,80.66945350342509,4551.890942887653,67.46770296139964,True
f4-stars-h0p1,newton,baseline,5.0,2.11875,2.494893779199937,66.34334470289801,-94.96526429393073,2178.742865450133,80.64778364523761,4535.563662527232,67.34659354805729,True
f4-stars-h0p1,newton,baseline,5.0,2.125,2.4703728677373196,65.75348822413665,-93.79248405937673,2164.0882520537148,80.67973512384307,4518.007800490301,67.21612753268595,True
f4-stars-h0p1,newton,baseline,5.0,2.13125,2.4461156029830704,65.1708934133081,-92.64141843259198,2149.1148783887156,80.71655435813356,4499.584530207817,67.0789425245197,True
f4-stars-h0p1,newton,baseline,5.0,2.1375,2.419061448962741,64.59542665678315,-91.51139459125277,2134.1155217321043,80.86012284751001,4480.811804854863,66.93886617545044,True
f4-stars-h0p1,newton,baseline,5.0,2.1437500000000003,2.3929009801128514,64.0269585426875,-90.4017412377765,2119.4318757582223,80.98903146813191,4462.543052188558,66.80226831619237,True
f4-stars-h0p1,newton,baseline,5.0,2.15,2.3694104217332423,63.465363843227365,-89.31179118360453,2105.075857638661,81.04140561021308,4444.871688312908,66.66987091867591,True
f4-stars-h0p1,newton,baseline,5.0,2.15625,2.349203274268812,62.91052148128193,-88.24088379865958,2090.959773561312,80.99316384193315,4427.638847899646,66.54050531743538,True
f4-stars-h0p1,newton,baseline,5.0,2.1625,2.3291110666620947,62.3623144821217,-87.1883673208283,2077.010627104151,80.951418345841,4410.584062766885,66.41222826232293,True
f4-stars-h0p1,newton,baseline,5.0,2.16875,2.30801626134702,61.820629911141545,-86.15360102100068,2063.6521619992973,80.95507182659414,4394.590554509382,66.29170803735096,True
f4-stars-h0p1,newton,baseline,5.0,2.1750000000000003,2.2874190856290877,61.285358798523895,-85.13595721989192,2051.036848578197,80.95180639027464,4380.053339267304,66.18197140662481,True
f4-stars-h0p1,newton,baseline,5.0,2.18125,2.2690794934121064,60.75639605176807,-84.13482315356727,2039.1156029744386,80.87820789731504,4366.942701090678,66.08284725320692,True
f4-stars-h0p1,newton,baseline,5.0,2.1875,2.2526383453348062,60.23364035703913,-83.14960268528772,2027.7792430786346,80.74520983395267,4355.02188440056,65.99258961732416,True
f4-stars-h0p1,newton,baseline,5.0,2.19375,2.2432690615757616,59.71699407030285,-82.17971786199236,2017.980731375651,80.36564099587262,4346.579588459462,65.92859461917463,True
f4-stars-h0p1,newton,baseline,5.0,2.2,2.234319316063811,59.20636309922074,-81.22461031442157,2009.1061715109252,79.97699407018155,4340.056583253854,65.87910581704836,True
f4-stars-h0p1,newton,baseline,5.0,2.2062500000000003,2.2240809041147562,58.701656776783764,-80.28374250057291,2000.9175796811496,79.6400915830847,4334.8843185884525,65.8398383851939,True
f4-stars-h0p1,newton,baseline,5.0,2.2125,2.2136978884009118,58.202787727663654,-79.35659879285235,1993.414320728797,79.31365691278468,4331.115527699679,65.81121126145361,True
f4-stars-h0p1,newton,baseline,5.0,2.21875,2.2021887448055617,57.70967172825495,-78.44268640994427,1986.7110841024842,79.03260375959773,4328.982614092789,65.795004476729,True
f4-stars-h0p1,newton,baseline,5.0,2.225,2.1922358115255203,57.222227561374616,-77.5415361950675,1981.443152903564,78.70043775717998,4330.010577453249,65.80281587784256,True
f4-stars-h0p1,newton,baseline,5.0,2.23125,2.181827417601663,56.74037686657116,-76.65270324290742,1977.2626336912772,78.38903422468698,4333.378217198976,65.82839977698816,True
f4-stars-h0p1,newton,baseline,5.0,2.2375000000000003,2.168525311722725,56.26404398698127,-75.7757673781187,1973.1213427394841,78.18598131734404,4336.6730230622525,65.85342073926192,True
f4-stars-h0p1,newton,baseline,5.0,2.24375,2.150605221749381,55.793155813650685,-74.9103334888692,1968.8719390305323,78.15477199898537,4339.501641200771,65.87489386102091,True
f4-stars-h0p1,newton,baseline,5.0,2.25,2.128792776333333,55.327641628213,-74.05603171944831,1964.655022855801,78.2725651933854,4342.2012362321675,65.89538099314828,True
f4-stars-h0p1,newton,baseline,5.0,2.25625,2.102479141515315,54.867432944793556,-73.21251752648462,1960.7095454193436,78.56712554592907,4345.283786306465,65.91876657148907,True
f4-stars-h0p1,newton,baseline,5.0,2.2625,2.071775045619767,54.41246335197511,-72.37947160380828,1956.2552678612476,79.04263295855475,4346.984910577518,65.93166849532567,True
f4-stars-h0p1,newton,baseline,5.0,2.2687500000000003,2.0385584756265303,53.962668355629226,-71.55659968145203,1950.654096204339,79.6366832093936,4345.909797554201,65.9235147542529,True
f4-stars-h0p1,newton,baseline,5.0,2.275,2.003961169975118,53.51798522338234,-70.74363220470772,1943.9608025144119,80.3118172532796,4342.199008467007,65.89536408934248,True
f4-stars-h0p1,newton,baseline,5.0,2.28125,1.9693546974116887,53.07835283144566,-69.94032389954066,1936.544070606763,81.01707838893854,4336.724082682739,65.853808414417,True
f4-stars-h0p1,newton,baseline,5.0,2.2875,1.934855618831564,52.64371151449983,-69.14645323101439,1929.1318347617855,81.74899988737346,4331.140072130211,65.81139773724769,True
f4-stars-h0p1,newton,baseline,5.0,2.29375,1.8980382518796,52.21400291928,-68.3618217616855,1920.780050753424,82.61420891311568,4323.175032502551,65.75085575490672,True
f4-stars-h0p1,newton,baseline,5.0,2.3000000000000003,1.858576428650593,51.78916986246534,-67.58625341720007,1911.257026972924,83.63841296126974,4312.252749076456,65.66774511947594,True
