atlas_id,display_name,ra_deg,dec_deg,surveys,prior_exposure,has_local_hi_cube,has_local_stellar_image,has_local_co_image,sparc_radial_rows,wallaby_profile_status,spatial_3d_baryon_reconstruction,validated_full_cube_gravity_prediction,hi_integrated_status,manga_source_quality_selection,manga_maps_local_status,manga_plateifu,manga_mangaid,manga_nsa_iauname,manga_nsa_absmag_g,manga_nsa_absmag_r,manga_nsa_absmag_i,manga_nsa_elpetro_mass,manga_nsa_sersic_mass,manga_nsa_sersic_th50,manga_nsa_sersic_ba,manga_DAPQUAL,manga_drp3qual,manga_SNR_MED_r,manga_hi_LOGMHI,manga_hi_LOGHILIM200KMS,manga_hi_SNR,manga_hi_FHI,manga_hi_EFHI,manga_hi_conflag,manga_hi_conf_prob,probes_photometry_catalog,probes_rotation_survey,probes_profile_local_status,hubble_type,distance_mpc,distance_error_mpc,distance_method,inclination_deg,inclination_error_deg,luminosity_1e9_lsun,reff_kpc,effective_sb_lsun_pc2,rdisk_kpc,central_sb_lsun_pc2,hi_mass_1e9_msun,hi_radius_kpc,quality,motion_references,wallaby_profile_radii,wallaby_prior_role,wallaby_release,wallaby_stellar_mass_map,wallaby_has_failed_release_record,position_source
MANGA:1-456297,1-456297,194.333243955,26.4322874791,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11871-3704,1-456297,J125719.96+262556.3,-16.776083,-17.466656,-17.795658,1269986000.0,1269964800.0,3.9509578,0.4886581,0,0,6.6571736,-999.0,9.236777,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456299,1-456299,194.361587587,26.6939142374,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9875-1902,1-456299,J125726.77+264138.0,-17.3563,-18.0105,-18.3151,2043290000.0,2168940000.0,3.53328,0.806966,0,0,9.819788,-999.0,9.250787,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456305,1-456305,194.826188526,26.8898280762,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8950-3701,1-456305,J125918.27+265323.5,-16.1338,-16.7351,-17.0288,591712000.0,599545000.0,5.00643,0.471371,0,8,3.0185485,-999.0,9.000005,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456306,1-456306,194.65534007,27.1765554975,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8932-3701,1-456306,J125837.28+271035.8,-19.1648,-19.504,-19.6314,3324920000.0,2620120000.0,4.94431,0.710526,0,0,17.460049,9.38,-999.0,5.8,0.8,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456308,1-456308,194.807114101,27.4025447808,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8950-1902,1-456308,J125913.70+272409.2,-18.7789,-19.5248,-19.8995,9324110000.0,10547600000.0,4.04209,0.646367,0,8,22.276535,-999.0,9.031714,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456309,1-456309,194.769379706,26.958191967,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8950-6101,1-456309,J125904.63+265729.4,-17.2219,-17.9184,-18.2297,1372040000.0,1947790000.0,9.15951,0.309392,0,72,3.4915085,-999.0,9.356041,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456320,1-456320,194.007294111,26.756639115,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8933-12702,1-456320,J125601.75+264523.8,-17.9487,-18.6898,-19.0457,4321220000.0,5225420000.0,2.67318,0.940332,0,0,31.030823,-999.0,9.017714,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456321,1-456321,193.905977678,26.6421081307,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11871-3701,1-456321,J125537.43+263831.6,-16.705223,-17.308495,-17.637714,1016452300.0,1297341600.0,6.8346763,0.6010883,0,0,3.582014,-999.0,9.1068535,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456322,1-456322,194.120476343,26.5434614682,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8951-1902,1-456322,J125628.90+263236.4,-17.5178,-18.1829,-18.5004,2524880000.0,2539060000.0,1.76281,0.692173,0,0,15.112261,-999.0,9.28016,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456325,1-456325,194.085379953,26.7040405693,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11007-12705,1-456325,J125620.49+264214.5,-17.297352,-17.988146,-18.30429,2115406800.0,2594916000.0,1.4028627,0.84495294,0,0,31.292168,-999.0,9.185684,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456331,1-456331,194.486091549,27.0374944751,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11939-6104,1-456331,J125756.65+270215.0,-18.384457,-19.083132,-19.450153,5986660400.0,6869602300.0,6.5228057,0.5045251,0,4096,10.937844,-999.0,9.297573,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456332,1-456332,194.485486147,27.382312941,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11007-3702,1-456332,J125756.52+272256.2,-16.42723,-17.110537,-17.385916,845094340.0,933675600.0,3.5380766,0.978367,0,0,5.192156,-999.0,8.974216,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456337,1-456337,194.651506215,27.1041578286,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8932-6101,1-456337,J125836.35+270614.8,-19.6718,-20.3859,-20.7209,20444500000.0,37206900000.0,17.4422,0.548439,0,0,18.738125,-999.0,9.336896,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456339,1-456339,194.476509547,27.490641798,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11014-12705,1-456339,J125754.36+272926.2,-17.948988,-18.563017,-18.898691,3429646800.0,5254856700.0,18.511671,0.5006956,0,0,5.5140333,-999.0,8.891872,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456341,1-456341,194.506503345,27.4896759526,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8931-12704,1-456341,J125801.55+272922.7,-19.3004,-19.9795,-20.3317,13762200000.0,19458200000.0,16.2608,0.50288,0,0,9.008641,-999.0,9.278272,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456345,1-456345,193.81207864,26.2500502271,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11009-6103,1-456345,J125514.89+261500.2,-17.001446,-17.67091,-17.975227,1431113900.0,1591792400.0,4.317703,0.63145965,0,0,6.151985,-999.0,9.0901985,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456349,1-456349,193.647673866,26.7512964831,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11871-12705,1-456349,J125435.42+264505.0,-17.294674,-18.087511,-18.777279,2962800600.0,2401440500.0,15.200781,0.64044625,0,0,0.9651236,-999.0,9.320359,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456353,1-456353,194.345562626,26.9877218828,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8932-12705,1-456353,J125722.92+265915.8,-17.5285,-18.0867,-18.4629,1658940000.0,1636790000.0,10.0337,0.373478,0,0,1.642221,-999.0,9.360267,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456355,1-456355,194.299822629,27.1033454667,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8931-6104,1-456355,J125711.95+270612.0,-17.5774,-18.25,-18.5611,2539550000.0,2714210000.0,6.57774,0.36201,0,0,6.3461413,-999.0,9.23831,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456359,1-456359,194.308731533,27.2537091617,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11014-3701,1-456359,J125714.06+271513.4,-16.011301,-16.696018,-17.022127,636539260.0,579411260.0,3.5916688,0.36530286,0,0,6.17248,-999.0,8.927843,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456361,1-456361,194.400547553,27.484812581,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9873-1902,1-456361,J125736.13+272905.3,-18.4761,-19.2318,-19.6055,7194440000.0,9325000000.0,2.96918,0.273263,0,0,40.29255,-999.0,9.246408,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456364,1-456364,194.351484771,27.4978172081,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11006-6103,1-456364,J125724.35+272952.1,-20.910763,-21.685318,-22.092062,71037530000.0,110605380000.0,29.923756,0.64167887,0,0,19.123728,-999.0,9.248113,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456366,1-456366,194.294817823,27.4049167636,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11939-6103,1-456366,J125710.75+272417.6,-18.473808,-19.147192,-19.489132,6377493000.0,9419391000.0,9.6265545,0.8065782,0,4096,10.987122,-999.0,9.124574,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456370,1-456370,194.098996149,27.2339634113,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8932-6103,1-456370,J125623.75+271402.3,-16.9967,-17.6182,-17.8752,1339720000.0,1470790000.0,6.95015,0.878624,1,0,2.341991,-999.0,9.083599,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456371,1-456371,194.016555995,27.1504441962,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8931-1901,1-456371,J125603.97+270901.5,-17.2325,-17.9547,-18.2786,2155150000.0,2175820000.0,3.97317,0.761129,0,0,6.386827,-999.0,9.21242,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456372,1-456372,194.133510084,27.0555867474,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9862-6101,1-456372,J125632.03+270320.1,-18.4038,-19.1214,-19.4567,6174380000.0,7036160000.0,3.14758,0.4493,0,0,36.13427,-999.0,9.097927,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456376,1-456376,194.119122354,27.2912463845,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8932-12701,1-456376,J125628.57+271728.5,-19.2548,-19.7233,-19.9196,6241810000.0,8340530000.0,12.5746,0.725682,0,0,5.1390686,9.24,-999.0,7.8,0.68,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456378,1-456378,194.197578925,27.2922421325,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11014-12702,1-456378,J125647.41+271732.1,-17.670822,-18.437674,-18.807434,3382113300.0,3512872000.0,10.981298,0.7472897,0,64,2.1003675,-999.0,9.323205,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456380,1-456380,194.199046366,27.4209902014,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8934-3704,1-456380,J125647.77+272515.5,-18.1442,-18.7852,-19.0835,4311150000.0,4843440000.0,5.8371,0.321567,0,0,11.387382,-999.0,9.336182,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456381,1-456381,194.060945053,27.5063295051,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8931-3702,1-456381,J125614.62+273022.6,-17.6788,-18.3791,-18.731,3135760000.0,3119460000.0,4.14604,0.389121,0,0,10.881359,-999.0,9.249635,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456385,1-456385,193.836642556,27.1496853505,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11939-1901,1-456385,J125520.79+270858.8,-16.18622,-16.886448,-17.17637,719702140.0,861597300.0,4.340823,0.8033146,0,4096,0.0,-999.0,9.095304,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456387,1-456387,193.903922546,26.9116262146,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11871-3703,1-456387,J125536.94+265441.8,-16.488102,-17.123821,-17.439701,831418900.0,1047652540.0,6.439471,0.9143065,0,0,3.1240792,-999.0,9.065607,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456388,1-456388,193.673410196,27.0414513005,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11014-1901,1-456388,J125441.61+270229.2,-16.844616,-17.540037,-17.884512,1365677800.0,1541046000.0,3.9865117,0.45001486,0,0,7.4071097,-999.0,9.227283,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456391,1-456391,193.753489134,27.4833809056,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11939-3701,1-456391,J125500.83+272900.1,-17.745901,-18.393942,-18.694523,2293834200.0,2635106600.0,5.7189074,0.71383214,1,4098,5.5162024,9.08,-999.0,5.3,0.47,0.05,1.0,0.36676791310310364,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456399,1-456399,193.340338099,26.3614125102,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11871-9101,1-456399,J125321.67+262141.1,-17.197565,-17.842552,-18.13537,1497462500.0,1546879100.0,6.417139,0.19609809,0,0,8.160457,-999.0,8.973924,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456404,1-456404,193.523004089,27.0686050147,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8951-12702,1-456404,J125405.51+270407.0,-19.5925,-20.2915,-20.6484,18069700000.0,22701900000.0,12.6203,0.367866,1,2,11.076288,-999.0,9.288368,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456405,1-456405,193.603092309,27.363986169,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8949-12701,1-456405,J125424.74+272150.2,-17.86,-18.5289,-18.8329,3057590000.0,3647460000.0,6.04223,0.665116,0,64,6.03923,-999.0,9.305231,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456407,1-456407,193.439519509,27.2496041679,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8951-6103,1-456407,J125345.48+271458.7,-17.3596,-18.027,-18.3308,2097830000.0,2206490000.0,6.99741,0.199063,0,2,6.717994,-999.0,9.183597,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456408,1-456408,193.346339794,27.0334666861,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11871-6104,1-456408,J125323.11+270200.4,-17.707577,-18.276085,-18.493858,2012491600.0,2261693000.0,6.0312176,0.8373109,0,0,5.757325,-999.0,9.228073,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-45641,1-45641,123.106993469,47.5425831348,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,10495-9101,1-45641,J081225.68+473233.3,-20.4296,-20.9701,-21.171,22824700000.0,35144000000.0,11.8373,0.689664,0,0,5.6224256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456414,1-456414,193.59285187,27.0841649761,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11007-12702,1-456414,J125422.28+270503.0,-18.629946,-19.384792,-19.788054,8427176400.0,12220191000.0,3.4915068,0.81058925,0,0,39.03015,-999.0,9.393871,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456416,1-456416,193.00153167,26.1591577126,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11871-12702,1-456416,J125200.36+260932.9,-18.74692,-19.409502,-19.745665,8316649500.0,11720794000.0,15.01357,0.752065,0,0,7.2470546,-999.0,9.098627,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456418,1-456418,193.17117834,26.3658211732,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9863-3704,1-456418,J125241.08+262156.9,-18.5809,-19.3089,-19.6769,7663380000.0,9222410000.0,5.60121,0.923285,0,0,13.949674,-999.0,9.034149,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456420,1-456420,193.245996793,26.7203862237,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11871-1902,1-456420,J125259.03+264313.3,-17.97527,-18.605396,-18.978025,3639298300.0,4282961400.0,4.6638536,0.29777354,0,0,19.344526,-999.0,9.339446,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-45643,1-45643,123.208230955,47.4426484048,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,10495-3702,1-45643,J081249.97+472633.6,-20.0352,-20.3977,-20.6502,11222600000.0,14873300000.0,9.63314,0.678837,0,0,6.1810713,10.470304,-999.0,15.444491,4.4642806,0.11256396,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456434,1-456434,192.788440765,27.4067939455,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8931-3701,1-456434,J125109.22+272424.5,-17.4118,-18.0257,-18.3103,1660880000.0,1798540000.0,5.45386,0.747222,0,0,4.8021674,-999.0,9.204557,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456449,1-456449,192.2474,27.37545,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11939-12702,1-456449,J124859.40+272232.6,-18.245054,-18.573475,-18.670643,1000155100.0,1582978800.0,18.533401,0.26554975,0,4160,3.2003336,9.75,-999.0,15.8,2.13,0.07,1.0,0.8190706372261047,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456470,1-456470,193.480729309,28.393870504,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11939-12703,1-456470,J125355.37+282337.8,-17.263111,-17.910679,-18.213287,1558468400.0,1773186400.0,14.038279,0.40388182,0,4160,1.3841217,-999.0,9.1913395,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456471,1-456471,193.474720713,28.1866211975,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9863-9102,1-456471,J125353.91+281111.6,-18.5727,-19.1133,-19.4138,4814300000.0,5010960000.0,7.95359,0.414887,0,0,9.638284,-999.0,9.207262,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456488,1-456488,193.638259135,27.6327798531,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8951-12701,1-456488,J125433.18+273757.9,-18.9807,-19.7797,-20.1838,10282200000.0,11486900000.0,10.2308,0.224608,0,2,13.364903,-999.0,9.298404,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456492,1-456492,194.01498313,28.4347791766,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11015-3702,1-456492,J125603.59+282605.1,-17.770475,-18.422613,-18.739584,3044202200.0,3259084500.0,2.3784406,0.38007003,0,4098,29.757883,-999.0,9.15306,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456497,1-456497,193.736534682,28.1262746714,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8951-3702,1-456497,J125456.76+280734.5,-17.1685,-17.864,-18.1674,1809330000.0,1976640000.0,5.44761,0.481714,0,2,5.9774456,-999.0,9.035321,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-456505,1-456505,193.998990374,27.9550802549,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8950-3702,1-456505,J125559.75+275718.2,-18.1322,-18.7587,-19.0391,3818110000.0,4463370000.0,6.51105,0.383707,0,8,10.768246,-999.0,9.331909,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
