sohn_objID,RAJ2000,DEJ2000,z,rmag,member_Mm,simard_matched,match_sep_arcsec,objID_agrees,simard_objID,simard_z,simard_Sp,simard_Scale,simard_gg2d,simard_rg2d,simard_Rhlr,simard_Rchl_r,simard_Rhlg,simard_Rchl_g,simard_e,simard_e_e,simard_phi,simard_e_phi,simard_ng,simard_e_ng
1237662268610773416,227.636237,+06.249769,0.17373,18.45,N,0,20.446,,,,,,,,,,,,,,,,,
1237662268610773425,227.638320,+06.204939,0.17627,19.36,N,0,7.804,,,,,,,,,,,,,,,,,
1237662268610773426,227.640503,+06.204891,0.08259,17.58,Y,1,0.011,0,587736547385868754,0.0827,2,1.556,18.62,17.67,2.37,1.78,2.37,1.78,0.52,0.02,64.30,1.57,2.04,0.14
1237662268610773509,227.613909,+06.240935,0.17218,19.23,N,0,69.208,,,,,,,,,,,,,,,,,
1237662268610773511,227.611291,+06.206480,0.07846,18.42,Y,0,104.693,,,,,,,,,,,,,,,,,
1237662268610773516,227.616202,+06.192862,0.17474,18.67,N,0,97.146,,,,,,,,,,,,,,,,,
1237662268610773524,227.619702,+06.177021,0.17114,18.66,N,0,128.164,,,,,,,,,,,,,,,,,
1237662268610773525,227.617985,+06.178543,0.17449,19.89,N,0,121.475,,,,,,,,,,,,,,,,,
1237662268610773533,227.629086,+06.236375,0.17289,18.95,N,0,34.603,,,,,,,,,,,,,,,,,
1237662268610773535,227.637842,+06.297940,0.26751,18.81,N,0,89.741,,,,,,,,,,,,,,,,,
1237662268610773539,227.638776,+06.199058,0.17281,19.88,N,0,21.883,,,,,,,,,,,,,,,,,
1237662268610773540,227.639709,+06.200881,0.17158,20.48,N,0,14.707,,,,,,,,,,,,,,,,,
1237662268610773590,227.498119,+06.196886,0.32078,18.98,N,0,45.843,,,,,,,,,,,,,,,,,
1237662268610773608,227.533362,+06.173311,0.66013,21.72,N,0,71.735,,,,,,,,,,,,,,,,,
1237662268610773628,227.568251,+06.247714,0.05274,18.55,N,0,93.456,,,,,,,,,,,,,,,,,
1237662268610773635,227.580260,+06.233924,0.17069,19.96,N,0,126.862,,,,,,,,,,,,,,,,,
1237662268610773839,227.517979,+06.226569,0.39619,21.12,N,0,77.701,,,,,,,,,,,,,,,,,
1237662268610773885,227.523615,+06.231108,0.39377,20.74,N,0,59.639,,,,,,,,,,,,,,,,,
1237662268610773887,227.525647,+06.247659,3.05462,21.32,N,0,90.537,,,,,,,,,,,,,,,,,
1237662268610773899,227.525238,+06.197070,0.23235,20.90,N,0,110.578,,,,,,,,,,,,,,,,,
1237662268610773923,227.533020,+06.242033,0.34133,20.62,N,0,60.007,,,,,,,,,,,,,,,,,
1237662268610773955,227.537980,+06.235292,0.22213,19.81,N,0,31.390,,,,,,,,,,,,,,,,,
1237662268610774002,227.542096,+06.173730,0.09509,20.49,N,0,51.935,,,,,,,,,,,,,,,,,
1237662268610774031,227.550776,+06.226614,0.22258,19.83,N,0,39.677,,,,,,,,,,,,,,,,,
1237662268610774035,227.550172,+06.183992,0.54162,20.92,N,0,82.151,,,,,,,,,,,,,,,,,
1237662268610774072,227.556263,+06.193390,0.24028,20.91,N,0,77.555,,,,,,,,,,,,,,,,,
1237662268610774106,227.568606,+06.235157,0.16920,20.50,N,0,98.502,,,,,,,,,,,,,,,,,
1237662268610774116,227.570701,+06.277643,0.54201,19.91,N,0,39.738,,,,,,,,,,,,,,,,,
1237662268610774142,227.572834,+06.214756,0.17252,20.08,N,0,78.698,,,,,,,,,,,,,,,,,
1237662268610774234,227.594577,+06.169743,0.17206,19.45,N,0,56.219,,,,,,,,,,,,,,,,,
1237662268610774264,227.606545,+06.240192,3.16692,21.15,N,0,95.544,,,,,,,,,,,,,,,,,
1237662268610774290,227.615186,+06.275080,0.17480,19.56,N,0,43.704,,,,,,,,,,,,,,,,,
1237662268610774295,227.612701,+06.214837,0.08198,20.14,Y,0,105.737,,,,,,,,,,,,,,,,,
1237662268610774343,227.624342,+06.252917,0.17250,19.50,N,0,40.782,,,,,,,,,,,,,,,,,
1237662268610774347,227.620553,+06.204917,0.17111,19.86,N,0,71.389,,,,,,,,,,,,,,,,,
1237662268610774390,227.630865,+06.203318,0.47916,20.71,N,0,34.944,,,,,,,,,,,,,,,,,
1237662268610774400,227.636357,+06.235219,0.17315,19.88,N,0,38.417,,,,,,,,,,,,,,,,,
1237662268610774423,227.637965,+06.190781,0.33076,20.51,N,0,51.596,,,,,,,,,,,,,,,,,
1237662268610774430,227.647771,+06.272875,0.17223,20.51,N,0,18.901,,,,,,,,,,,,,,,,,
1237662268610838539,227.652450,+06.270420,0.08154,16.77,Y,1,0.036,0,587736547385933836,0.0832,-1,1.564,16.94,15.99,18.84,16.55,18.84,16.55,0.25,0.02,159.15,0.95,8.00,0.04
1237662268610838540,227.654813,+06.270303,0.17933,17.63,N,1,0.048,0,587736547385933838,0.3291,-1,4.744,18.28,17.04,20.21,15.50,20.21,15.50,0.48,0.02,46.14,1.41,4.43,0.27
1237662268610838584,227.687781,+06.294279,0.03951,18.16,N,0,124.689,,,,,,,,,,,,,,,,,
1237662268610838604,227.702040,+06.246847,0.37225,20.05,N,0,46.907,,,,,,,,,,,,,,,,,
1237662268610838730,227.646287,+06.213912,0.65418,21.27,N,0,38.521,,,,,,,,,,,,,,,,,
1237662268610838738,227.656447,+06.279139,0.17456,17.44,N,1,0.025,0,587736547385933837,0.1745,2,2.960,18.47,17.20,5.62,5.62,5.62,5.62,0.06,0.04,31.03,12.59,6.72,0.50
1237662268610838749,227.662900,+06.302974,0.17518,18.17,N,0,68.961,,,,,,,,,,,,,,,,,
1237662268610838753,227.661645,+06.275495,0.17129,18.12,N,0,22.784,,,,,,,,,,,,,,,,,
1237662268610838758,227.659385,+06.231358,0.08075,17.59,Y,1,0.019,0,587736547385934121,0.0808,2,1.524,18.45,17.58,5.75,5.31,5.75,5.31,0.16,0.03,98.19,7.78,2.84,0.15
1237662268610838783,227.677021,+06.265184,0.07990,18.27,Y,0,81.623,,,,,,,,,,,,,,,,,
1237662268610838788,227.676624,+06.216550,0.17435,18.23,N,0,67.393,,,,,,,,,,,,,,,,,
1237662268610838802,227.679872,+06.198118,0.07345,17.35,Y,1,0.030,0,587736547385934157,0.0734,2,1.396,18.23,17.43,2.64,2.13,2.64,2.13,0.40,0.02,-20.05,1.30,1.64,0.06
1237662268610838847,227.711962,+06.204290,0.07766,17.42,Y,1,0.007,0,587736547385934182,0.0776,2,1.469,18.35,17.44,0.98,1.00,0.98,1.00,0.07,0.02,107.54,4.51,3.55,0.27
1237662268610838863,227.718379,+06.171009,0.08082,15.49,Y,1,0.005,0,587736547385934196,0.0811,2,1.528,16.38,15.40,9.68,7.00,9.68,7.00,0.56,0.00,47.60,0.07,4.66,0.03
1237662268610838884,227.721297,+06.206027,0.06370,17.67,N,1,0.015,0,587736547385934207,0.0757,-1,1.437,18.72,17.74,2.25,1.50,2.25,1.50,0.67,0.01,25.89,0.87,1.53,0.08
1237662268610838886,227.731696,+06.300257,0.16730,18.40,N,0,122.403,,,,,,,,,,,,,,,,,
1237662268610838889,227.733067,+06.225923,0.08534,16.82,Y,1,0.015,0,587736547385934216,0.0852,2,1.599,17.72,16.89,6.62,4.63,6.62,4.63,0.59,0.01,107.33,0.46,0.84,0.03
1237662268610838899,227.740604,+06.260975,0.07711,17.17,Y,1,0.023,0,587736547385934228,0.0644,-1,1.238,17.99,17.09,1.06,1.55,1.06,3.63,0.69,0.01,94.96,0.70,5.12,0.28
1237662268610838905,227.743268,+06.214816,0.24042,20.31,N,0,54.129,,,,,,,,,,,,,,,,,
1237662268610838907,227.748214,+06.273261,0.09683,17.65,N,1,0.042,0,587736547385934240,0.0970,2,1.795,18.44,17.71,5.29,3.97,5.29,3.97,0.48,0.01,63.07,1.11,0.50,0.00
1237662268610838933,227.761759,+06.261078,0.16701,20.71,N,0,65.353,,,,,,,,,,,,,,,,,
1237662268610838954,227.771142,+06.211624,0.08156,18.46,Y,0,79.644,,,,,,,,,,,,,,,,,
1237662268610838955,227.768700,+06.212905,0.17118,19.26,N,0,89.525,,,,,,,,,,,,,,,,,
1237662268610838991,227.790754,+06.201177,0.08008,16.53,Y,1,0.024,0,587736547385934331,0.0802,2,1.513,17.20,16.25,4.37,4.27,4.37,4.27,0.11,0.01,107.77,4.26,7.69,0.24
1237662268610838995,227.792797,+06.209377,0.07568,18.10,Y,0,30.396,,,,,,,,,,,,,,,,,
1237662268610839027,227.659854,+06.185569,0.14188,19.18,N,0,84.678,,,,,,,,,,,,,,,,,
1237662268610839034,227.675352,+06.212246,0.22778,18.44,N,0,53.397,,,,,,,,,,,,,,,,,
1237662268610839044,227.716797,+06.233099,0.24023,19.25,N,0,36.474,,,,,,,,,,,,,,,,,
1237662268610839045,227.722732,+06.234489,0.08050,18.41,Y,0,48.170,,,,,,,,,,,,,,,,,
1237662268610839053,227.726240,+06.249690,0.14096,17.82,N,1,0.000,0,587736547385934208,0.1747,-1,2.962,18.98,17.72,11.75,8.61,11.75,8.61,0.54,0.03,150.92,1.86,4.26,0.42
1237662268610839055,227.740181,+06.229496,0.37381,19.50,N,0,28.519,,,,,,,,,,,,,,,,,
1237662268610839116,227.654128,+06.214192,0.17426,20.22,N,0,59.162,,,,,,,,,,,,,,,,,
1237662268610839127,227.668545,+06.283562,2.29794,22.18,N,0,46.149,,,,,,,,,,,,,,,,,
1237662268610839140,227.667990,+06.223513,0.38300,21.01,N,0,41.803,,,,,,,,,,,,,,,,,
1237662268610839151,227.676087,+06.229019,0.17392,19.28,N,0,60.381,,,,,,,,,,,,,,,,,
1237662268610839159,227.685653,+06.238733,0.17224,19.60,N,0,76.826,,,,,,,,,,,,,,,,,
1237662268610839166,227.688278,+06.232665,0.17272,19.92,N,0,66.432,,,,,,,,,,,,,,,,,
1237662268610839167,227.683275,+06.177523,0.27470,20.14,N,0,75.108,,,,,,,,,,,,,,,,,
1237662268610839182,227.706355,+06.250354,0.37241,20.43,N,0,56.442,,,,,,,,,,,,,,,,,
1237662268610839187,227.706141,+06.185784,0.16869,19.09,N,0,68.903,,,,,,,,,,,,,,,,,
1237662268610839209,227.733671,+06.176048,0.07743,19.26,Y,0,57.655,,,,,,,,,,,,,,,,,
1237662268610839210,227.738413,+06.222393,0.08549,19.75,Y,0,22.953,,,,,,,,,,,,,,,,,
1237662268610839219,227.749434,+06.214155,0.29910,19.65,N,0,72.275,,,,,,,,,,,,,,,,,
1237662268610839227,227.752526,+06.195063,0.17109,19.25,N,0,118.526,,,,,,,,,,,,,,,,,
1237662268610839232,227.763204,+06.238568,0.14137,18.74,N,0,117.059,,,,,,,,,,,,,,,,,
1237662268610839240,227.769853,+06.269253,0.26820,20.03,N,0,78.774,,,,,,,,,,,,,,,,,
1237662268610839302,227.639650,+06.170608,0.28841,19.66,N,0,174.714,,,,,,,,,,,,,,,,,
1237662268610839313,227.642253,+06.183793,0.17425,19.73,N,0,76.208,,,,,,,,,,,,,,,,,
1237662268610839329,227.652573,+06.256832,0.17660,20.57,N,0,48.919,,,,,,,,,,,,,,,,,
1237662268610839374,227.658512,+06.190937,0.14367,20.06,N,0,80.684,,,,,,,,,,,,,,,,,
1237662268610839408,227.667015,+06.205510,0.22762,20.27,N,0,53.163,,,,,,,,,,,,,,,,,
1237662268610839436,227.668873,+06.173733,0.53719,20.63,N,0,96.180,,,,,,,,,,,,,,,,,
1237662268610839450,227.675654,+06.208920,0.28620,20.83,N,0,41.739,,,,,,,,,,,,,,,,,
1237662268610839464,227.685861,+06.279974,0.59755,20.72,N,0,105.323,,,,,,,,,,,,,,,,,
1237662268610839475,227.681443,+06.201202,0.17355,20.48,N,0,12.474,,,,,,,,,,,,,,,,,
1237662268610839555,227.703913,+06.249353,0.23208,20.77,N,0,53.776,,,,,,,,,,,,,,,,,
1237662268610839613,227.729128,+06.274644,0.27396,20.67,N,0,64.070,,,,,,,,,,,,,,,,,
1237662268610839620,227.725180,+06.215479,0.23171,20.60,N,0,36.741,,,,,,,,,,,,,,,,,
1237662268610839645,227.730994,+06.204959,0.28716,19.20,N,0,34.908,,,,,,,,,,,,,,,,,
1237662268610839647,227.732143,+06.200336,0.36687,20.98,N,0,43.888,,,,,,,,,,,,,,,,,
1237662268610839649,227.736235,+06.235893,0.08044,18.48,Y,0,37.647,,,,,,,,,,,,,,,,,
1237662268610839650,227.735725,+06.234734,0.24009,20.26,N,0,33.122,,,,,,,,,,,,,,,,,
1237662268610839717,227.758816,+06.232932,0.29864,20.04,N,0,95.533,,,,,,,,,,,,,,,,,
1237662268610839723,227.762091,+06.252022,0.07718,19.13,Y,0,83.395,,,,,,,,,,,,,,,,,
1237662268610839740,227.762907,+06.234819,0.17214,19.64,N,0,111.480,,,,,,,,,,,,,,,,,
1237662268610839747,227.760106,+06.169483,0.22845,19.82,N,0,149.445,,,,,,,,,,,,,,,,,
1237662268610839756,227.774067,+06.267608,0.34566,19.24,N,0,94.732,,,,,,,,,,,,,,,,,
1237662268610839776,227.771055,+06.193904,0.39060,20.82,N,0,75.231,,,,,,,,,,,,,,,,,
1237662268610839804,227.774445,+06.179236,0.36859,20.56,N,0,202.835,,,,,,,,,,,,,,,,,
1237662268610839817,227.780122,+06.186075,0.26844,20.84,N,0,66.382,,,,,,,,,,,,,,,,,
1237662268610904167,227.853808,+06.220414,0.16709,21.03,N,0,37.951,,,,,,,,,,,,,,,,,
1237662268610904192,227.867588,+06.267697,0.07668,16.48,Y,0,48.187,,,,,,,,,,,,,,,,,
1237662268610904198,227.880190,+06.262978,0.07778,16.45,Y,1,0.007,0,587736547385999519,0.0779,2,1.473,17.19,16.27,5.49,4.83,5.49,4.83,0.26,0.01,176.20,1.26,5.43,0.13
1237662268610904259,227.796367,+06.237473,0.07882,17.43,Y,1,0.015,0,587736547385999613,0.0789,2,1.491,18.28,17.50,4.41,3.60,4.41,3.60,0.37,0.02,98.47,1.76,1.00,0.06
1237662268610904262,227.803834,+06.304951,0.08100,16.49,Y,1,0.015,0,587736547385999618,0.0814,2,1.533,17.37,16.41,4.56,4.29,4.56,4.29,0.13,0.02,106.30,3.66,4.60,0.16
1237662268610904282,227.814826,+06.258876,0.07753,17.08,Y,1,0.020,0,587736547385999641,0.0775,2,1.467,18.07,17.10,1.81,1.10,1.81,1.10,0.78,0.01,142.01,0.38,3.33,0.14
1237662268610904290,227.816545,+06.173256,0.07986,18.65,Y,0,93.251,,,,,,,,,,,,,,,,,
1237662268610904292,227.828212,+06.279460,0.08042,15.91,Y,1,0.007,0,587736547385999659,0.0852,-1,1.599,16.91,15.91,5.07,4.04,5.07,4.04,0.41,0.01,12.64,0.55,3.83,0.04
1237662268610904309,227.829139,+06.235288,0.08480,18.26,Y,0,92.283,,,,,,,,,,,,,,,,,
1237662268610904314,227.837853,+06.299580,0.27259,19.77,N,0,46.747,,,,,,,,,,,,,,,,,
1237662268610904324,227.839702,+06.281876,0.08339,17.63,Y,1,0.016,0,587736547385999675,0.0833,2,1.567,18.51,17.62,2.13,1.31,2.13,1.31,0.75,0.02,46.90,0.74,4.71,0.32
1237662268610904418,227.841351,+06.248829,0.05138,18.69,N,0,101.572,,,,,,,,,,,,,,,,,
1237662268610904420,227.844911,+06.279823,0.08100,18.22,Y,0,20.064,,,,,,,,,,,,,,,,,
1237662268610904426,227.844842,+06.214889,0.07553,17.01,Y,1,0.261,0,587736547385999688,0.0756,2,1.434,17.63,17.13,7.38,4.32,7.38,4.32,0.85,0.00,7.89,0.18,0.77,0.04
1237662268610904434,227.842388,+06.169985,0.07911,16.19,Y,1,0.019,0,587736547385999692,0.0791,2,1.495,17.29,16.29,4.69,3.70,4.69,3.71,0.42,0.01,174.07,0.77,1.50,0.02
1237662268610904448,227.850713,+06.182482,0.07657,17.49,Y,1,0.013,0,587736547385999707,0.0828,-1,1.558,18.30,17.44,5.70,5.11,5.70,5.11,0.21,0.03,63.12,5.09,2.95,0.18
1237662268610904460,227.867661,+06.286992,0.08751,16.72,N,1,0.008,0,587736547385999717,0.0888,-1,1.659,17.57,16.60,4.47,3.40,4.47,3.40,0.51,0.01,97.22,0.98,5.36,0.15
1237662268610904470,227.869139,+06.236919,0.07969,17.83,Y,1,0.005,0,587736547385999732,0.0763,-1,1.447,18.67,17.96,2.90,2.28,2.90,2.28,0.43,0.01,17.44,1.46,0.66,0.06
1237662268610904474,227.872875,+06.193147,0.08139,17.01,Y,1,0.021,0,587736547385999739,0.0815,2,1.535,17.95,16.98,4.37,3.19,4.37,3.19,0.55,0.01,10.20,1.10,3.84,0.17
1237662268610904483,227.881648,+06.240213,0.08111,17.87,Y,1,0.013,0,587736547385999741,0.0648,-1,1.244,18.65,17.73,3.25,2.60,3.25,2.60,0.43,0.02,76.18,3.04,5.30,0.34
1237662268610904514,227.893142,+06.201095,0.07706,15.65,Y,1,0.019,0,587736547385999547,0.0770,2,1.459,16.39,15.49,7.33,7.13,7.33,7.13,0.07,0.01,12.79,1.59,5.71,0.06
1237662268610904528,227.897251,+06.252677,0.08011,16.77,Y,1,0.011,0,587736547385999768,0.0801,2,1.512,17.65,16.71,4.05,3.78,4.05,3.78,0.15,0.02,0.53,4.87,4.39,0.17
1237662268610904551,227.910040,+06.279536,0.07976,17.83,Y,1,0.014,0,587736547385999790,0.0795,-1,1.501,18.78,17.83,1.25,1.03,1.25,1.03,0.48,0.03,143.82,1.49,3.00,0.19
1237662268610904555,227.902793,+06.181272,0.08160,16.80,Y,1,0.013,0,587736547385999794,0.0818,2,1.540,17.66,16.82,3.47,2.09,3.47,2.09,0.82,0.01,57.29,0.26,3.24,0.09
1237662268610904561,227.911554,+06.252416,0.07411,17.71,Y,1,0.020,0,587736547385999799,0.0677,-1,1.297,18.65,17.77,2.17,1.63,2.17,1.53,0.56,0.01,48.26,1.14,2.38,0.15
