recno	Cl	ID	xpos	ypos	RAJ2000	DEJ2000	zspec	FlF814W	FlF160W	ClF814W	ClF160W	FRad	S/G	BandTot	FF225W	e_FF225W	w_FF225W	f_FF225W	FF275W	e_FF275W	w_FF275W	f_FF275W	FF336W	e_FF336W	w_FF336W	f_FF336W	FF390W	e_FF390W	w_FF390W	f_FF390W	FF435W	e_FF435W	w_FF435W	f_FF435W	FF475W	e_FF475W	w_FF475W	f_FF475W	FF555W	e_FF555W	w_FF555W	f_FF555W	FF606W	e_FF606W	w_FF606W	f_FF606W	FF625W	e_FF625W	w_FF625W	f_FF625W	FF775W	e_FF775W	w_FF775W	f_FF775W	FF814W	e_FF814W	w_FF814W	f_FF814W	FF850LP	e_FF850LP	w_FF850LP	f_FF850LP	FF105W	e_FF105W	w_FF105W	f_FF105W	FF110W	e_FF110W	w_FF110W	f_FF110W	FF125W	e_FF125W	w_FF125W	f_FF125W	FF140W	e_FF140W	w_FF140W	f_FF140W	FF160W	e_FF160W	w_FF160W	f_FF160W	FKs	e_FKs	w_FKs	f_FKs	UseKs	Fch1	e_Fch1	w_Fch1	f_Fch1	Usech1	Fch2	e_Fch2	w_Fch2	f_Fch2	Usech2	Fch3	e_Fch3	w_Fch3	f_Fch3	Usech3	Fch4	e_Fch4	w_Fch4	f_Fch4	Usech4	r_zspec	theta	Rad	Aimg	Bimg	Use	zpF225W	zpF275W	zpF336W	zpF390W	zpF435W	zpF475W	zpF555W	zpF606W	zpF625W	zpF775W	zpF814W	zpF850LP	zpF105W	zpF110W	zpF125W	zpF140W	zpF160W	zpKs	zpch1	zpch2	zpch3	zpch4	mwF225W	mwF275W	mwF336W	mwF390W	mwF435W	mwF475W	mwF555W	mwF606W	mwF625W	mwF775W	mwF814W	mwF850LP	mwF105W	mwF110W	mwF125W	mwF140W	mwF160W	mwKs	mwch1	mwch2	mwch3	mwch4
   23163	M0717-clu	20007	2112.6260	2678.6920	109.3941290	+37.7528900	 0.5250	 0	 0	 0.0300	 0.0300	  8.7050	0	bcg  	 1.87133e+00	 4.61183e-01	 5.7900e-01	  4	 5.07668e-02	 1.22261e-01	 8.3570e-01	 4	 4.20825e-01	 7.30433e-02	 8.0230e-01	  4	 9.33377e-01	 1.29512e-01	 6.7770e-01	  4	 5.64915e+00	 4.05568e-01	 8.1980e-01	  0	 1.01829e+01	 5.92327e-01	 9.3570e-01	  0	 1.39982e+01	 8.44934e-01	 8.4660e-01	 0	 2.72132e+01	 6.22563e-01	 8.8540e-01	  0	 3.46284e+01	 1.51677e+00	 9.5330e-01	  0	 7.04468e+01	 1.83057e+00	 9.5860e-01	  0	 7.54422e+01	 1.30856e+00	 1.0000e+00	  0	 1.00718e+02	 2.62434e+00	 9.4200e-01	  0	 1.24923e+02	 2.47490e+00	 8.87700e-01	  0	 1.42607e+02	 2.55503e+00	 7.0780e-01	  0	 1.56212e+02	 3.74913e+00	 9.55900e-01	  0	 1.83702e+02	 8.62954e-01	 9.56200e-01	  0	 2.07451e+02	 2.16243e+00	 9.48200e-01	  0	 3.33529e+02	 1.58490e+01	 8.0620e-01	  0	2	 1.69365e+02	 4.54084e+01	 9.2120e-01	  0	2	 1.17950e+02	 3.52684e+01	 8.6120e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	 27.5000	 35.4890	 8.7990	 7.3600	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23164	M0717-clu	20008	1555.8440	2605.0150	109.4058660	+37.7516610	 0.5615	 0	 0	 0.0300	 0.0300	 15.8360	0	bcg  	 2.50957e-01	 4.61712e-01	 5.7530e-01	  4	-3.66512e-02	 1.23916e-01	 8.1340e-01	 4	 2.40515e-01	 7.21771e-02	 8.1970e-01	  4	 9.82137e-01	 1.35727e-01	 6.1680e-01	  4	 5.10072e+00	 7.99299e-01	 9.0390e-01	  0	 1.42710e+01	 1.41586e+00	 9.2510e-01	  0	 2.04388e+01	 1.35782e+00	 9.5700e-01	 0	 4.09077e+01	 8.49479e-01	 9.4970e-01	  0	 4.80471e+01	 1.69703e+00	 9.2880e-01	  0	 1.13189e+02	 3.13733e+00	 9.3360e-01	  0	 1.25177e+02	 1.90160e+00	 9.8950e-01	  0	 1.78168e+02	 5.62276e+00	 9.2470e-01	  0	 2.06112e+02	 2.89373e+00	 8.28200e-01	  0	 2.39468e+02	 3.79572e+00	 6.5820e-01	  0	 2.64828e+02	 2.95211e+00	 8.82100e-01	  0	 3.04425e+02	 5.12503e+00	 8.46000e-01	  0	 3.48091e+02	 4.87947e+00	 8.72700e-01	  0	 4.53440e+02	 2.11874e+01	 7.7910e-01	  0	2	 3.50358e+02	 3.17640e+01	 8.7820e-01	  0	2	 2.40825e+02	 2.65899e+01	 8.0010e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	-36.7000	 58.0704	12.1520	10.3820	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23165	M0717-clu	20009	2635.4590	2335.4020	109.3831080	+37.7471690	 0.5438	 0	 0	 0.0300	 0.0300	 15.7560	0	bcg  	 6.56784e-01	 4.44819e-01	 6.2050e-01	  4	 9.72598e-02	 1.18457e-01	 8.9060e-01	 4	 7.57013e-01	 7.15720e-02	 8.4010e-01	  4	 1.57040e+00	 1.08581e-01	 9.7770e-01	  4	 9.67876e+00	 5.20207e-01	 9.1600e-01	  0	 2.40799e+01	 1.40085e+00	 9.3670e-01	  0	 3.27144e+01	 2.97188e+00	 4.2910e-01	 0	 6.71079e+01	 1.41459e+00	 9.0570e-01	  0	 8.21814e+01	 2.39509e+00	 9.4090e-01	  0	 1.70641e+02	 4.81336e+00	 9.5000e-01	  0	 1.90627e+02	 3.72074e+00	 9.9750e-01	  0	 2.50821e+02	 4.17560e+00	 9.3500e-01	  0	 3.04325e+02	 4.60979e+00	 7.71000e-01	  0	 3.47512e+02	 4.85817e+00	 7.4890e-01	  0	 3.78625e+02	 5.89191e+00	 9.23600e-01	  0	 4.35575e+02	 7.58886e+00	 9.17800e-01	  0	 4.95917e+02	 8.39571e+00	 8.95600e-01	  0	 6.76322e+02	 3.26236e+01	 7.3630e-01	  0	2	 4.65411e+02	 4.64400e+01	 8.9000e-01	  0	2	 3.26728e+02	 3.64716e+01	 8.9330e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	-62.9000	 57.6059	19.2410	 8.8280	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23166	M0717-clu	20010	1866.4560	2222.1680	109.3993170	+37.7452810	 0.5330	 3	 3	 0.0300	 0.0300	 23.7030	0	bcg  	 2.42654e-01	 4.38345e-01	 6.3830e-01	  4	 1.78516e-01	 1.17777e-01	 9.0170e-01	 4	 4.10823e-01	 6.93726e-02	 8.8990e-01	  4	 7.94128e-01	 1.36052e-01	 6.1270e-01	  4	 6.04013e+00	 7.54068e-01	 7.7690e-01	  0	 1.42890e+01	 1.45311e+00	 9.0120e-01	  0	 1.84643e+01	 1.13606e+00	 9.1100e-01	 0	 4.41345e+01	 8.28202e-01	 8.8290e-01	  0	 5.21135e+01	 2.08543e+00	 9.1780e-01	  0	 1.15254e+02	 2.89814e+00	 9.3320e-01	  0	 1.42068e+02	 1.25944e+00	 9.6130e-01	  0	 1.75265e+02	 3.54783e+00	 9.0030e-01	  0	 2.35093e+02	 1.39384e+00	 8.95100e-01	  0	 2.67773e+02	 1.73988e+00	 6.4250e-01	  0	 3.01212e+02	 1.81284e+00	 9.61300e-01	  0	 3.48423e+02	 1.79296e+00	 9.38100e-01	  0	 4.01377e+02	 2.02983e+00	 9.52600e-01	  0	 5.59950e+02	 2.60045e+01	 9.9380e-01	  0	2	 3.58891e+02	 4.33323e+01	 9.3010e-01	  0	2	 2.52872e+02	 3.72317e+01	 8.6260e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	-62.0000	 68.1999	17.7680	 9.6070	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23167	M0717-clu	20011	1973.3800	2224.5380	109.3970630	+37.7453210	 0.5508	 3	 3	 0.0300	 0.0300	 10.2610	0	bcg  	 1.21648e-01	 4.64329e-01	 5.6860e-01	  4	 3.75712e-01	 1.19296e-01	 8.8050e-01	 4	 7.86020e-01	 7.22540e-02	 8.2450e-01	  4	 1.86473e+00	 2.38942e-01	 6.6200e-01	  0	 1.07212e+01	 3.15246e-01	 7.2670e-01	  0	 1.78765e+01	 7.69935e-01	 9.2340e-01	  0	 2.46052e+01	 8.68013e-01	 8.0770e-01	 0	 4.24076e+01	 4.34307e-01	 8.7720e-01	  0	 5.04524e+01	 9.06976e-01	 9.3890e-01	  0	 9.73382e+01	 1.26317e+00	 9.2920e-01	  0	 1.10812e+02	 1.08760e+00	 9.3920e-01	  0	 1.37198e+02	 2.02871e+00	 9.2880e-01	  0	 1.69036e+02	 6.46589e-01	 8.57900e-01	  0	 1.88349e+02	 1.37568e+00	 6.4480e-01	  0	 2.08990e+02	 9.96531e-01	 9.43900e-01	  0	 2.38471e+02	 9.82276e-01	 9.26600e-01	  0	 2.68648e+02	 1.28313e+00	 9.45000e-01	  0	 3.63927e+02	 1.70346e+01	 9.0280e-01	  0	2	 2.48777e+02	 2.05771e+01	 8.8510e-01	  0	2	 1.72447e+02	 1.82524e+01	 8.2600e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	 28.5000	 36.8135	10.6390	 8.3750	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23168	M0717-clu	20012	1924.6090	2200.6640	109.3980910	+37.7449230	       	 3	 3	 0.0000	 0.0000	 14.5830	0	bcg  	 9.71692e-01	 4.39841e-01	 6.3520e-01	  4	 7.26713e-01	 1.17767e-01	 9.0680e-01	 4	 1.06754e+00	 6.83283e-02	 9.2760e-01	  4	 1.77548e+00	 3.82177e-01	 4.2110e-01	  0	 4.93639e+00	 4.01221e-01	 7.4620e-01	  0	 7.32277e+00	 8.51121e-01	 9.1130e-01	  0	 9.32841e+00	 6.52929e-01	 8.5900e-01	 0	 1.74908e+01	 3.45523e-01	 8.6990e-01	  0	 1.99792e+01	 1.14819e+00	 9.3000e-01	  0	 3.99581e+01	 1.38374e+00	 9.1960e-01	  0	 4.71333e+01	 5.01593e-01	 9.1570e-01	  0	 5.81738e+01	 1.73537e+00	 9.1610e-01	  0	 7.59009e+01	 3.71590e-01	 8.94600e-01	  0	 8.63996e+01	 9.09141e-01	 6.4080e-01	  0	 9.58701e+01	 5.35130e-01	 9.41600e-01	  0	 1.11740e+02	 4.30802e-01	 9.20500e-01	  0	 1.28308e+02	 4.08867e-01	 9.50600e-01	  0	 1.82725e+02	 8.63102e+00	 9.8570e-01	  0	2	 1.29710e+02	 2.53440e+01	 9.8630e-01	  0	2	 9.28957e+01	 2.26767e+01	 8.9420e-01	  0	2	            	            	            	   	 	            	            	            	   	 	none     	 -6.9000	 45.4580	 9.8830	 8.6730	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23169	M0717-clu	20013	1972.6290	2295.3560	109.3970790	+37.7465010	 0.1779	 3	 3	 0.1200	 0.0300	 35.5370	0	bcg  	 1.65879e+00	 4.60886e-01	 5.7950e-01	  4	 1.13197e+00	 1.25644e-01	 7.9880e-01	 4	 3.88281e+00	 4.04495e-01	 8.5710e-01	  0	 6.94865e+00	 1.51805e+00	 7.8720e-01	  0	 2.06120e+01	 1.24137e+00	 7.4330e-01	  0	 3.47182e+01	 2.20333e+00	 9.2210e-01	  0	 3.80608e+01	 1.85721e+00	 9.1270e-01	 0	 7.19698e+01	 1.21028e+00	 8.6660e-01	  0	 7.25698e+01	 3.07408e+00	 9.2420e-01	  0	 1.46655e+02	 4.08761e+00	 9.3590e-01	  0	 1.78804e+02	 1.44708e+00	 9.6150e-01	  0	 2.26522e+02	 4.69802e+00	 9.3010e-01	  0	 2.85843e+02	 1.33856e+00	 8.85100e-01	  0	 3.30424e+02	 1.82841e+00	 7.0650e-01	  0	 3.70473e+02	 1.30623e+00	 9.43000e-01	  0	 4.26694e+02	 1.08420e+00	 9.24100e-01	  0	 4.82955e+02	 1.61664e+00	 9.39700e-01	  0	 7.03244e+02	 3.26155e+01	 1.0000e+00	  0	2	 4.69402e+02	 6.16284e+01	 9.1520e-01	  0	2	 3.38713e+02	 5.76477e+01	 8.2070e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	 47.1000	 83.4674	17.7350	11.5180	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23170	M0717-clu	20014	3316.5310	1781.3890	109.3687550	+37.7379340	       	 0	 0	 0.0700	 0.0300	 11.5300	0	bcg  	 3.76101e+01	 4.21366e+00	 1.0000e+00	  0	 3.43183e+01	 1.62670e+00	 7.6040e-01	 0	 5.50747e+01	 1.43681e+00	 9.2330e-01	  0	 9.28191e+01	 3.46688e+00	 8.2410e-01	  0	 1.41686e+02	 2.27228e+00	 1.0000e+00	  0	 1.79571e+02	 2.83922e+00	 9.4770e-01	  0	 2.22895e+02	 2.30071e+00	 9.3720e-01	 0	 2.52070e+02	 2.24777e+00	 9.8300e-01	  0	 2.66303e+02	 2.41168e+00	 9.5140e-01	  0	 3.27875e+02	 2.69948e+00	 9.5930e-01	  0	 3.39823e+02	 2.08383e+00	 1.0000e+00	  0	 3.71947e+02	 3.07159e+00	 9.5030e-01	  0	 4.21465e+02	 3.74455e+00	 8.50000e-03	  0	 4.40379e+02	 3.47325e+00	 8.2540e-01	  0	 4.63467e+02	 6.68251e+00	 4.50000e-03	  0	 4.82012e+02	 4.32134e+00	 3.16000e-02	  0	 5.03857e+02	 6.35257e+00	 1.21000e-02	  0	 4.93223e+02	 2.28694e+01	 7.2430e-01	  0	2	 2.13810e+02	 2.41020e+01	 8.5830e-01	  0	2	 1.43621e+02	 1.74347e+01	 8.9110e-01	  0	2	            	            	            	   	 	            	            	            	   	 	none     	-34.5000	 37.9640	11.7760	 9.9910	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23171	M0717-clu	20015	3069.5950	2917.3750	109.3739560	+37.7568680	 0.5565	 0	 0	 0.0300	 0.0300	  8.7630	0	bcg  	-1.13778e+00	 3.75611e-01	 8.7250e-01	  4	 5.24841e-01	 1.19674e-01	 8.7620e-01	 4	 9.90746e-01	 1.49662e-01	 9.3010e-01	  0	 1.45460e+00	 1.88480e-01	 6.9430e-01	  0	 4.50417e+00	 2.91818e-01	 8.9850e-01	  0	 1.01911e+01	 6.25663e-01	 9.6220e-01	  0	 1.67581e+01	 6.31502e-01	 9.6200e-01	 0	 3.09681e+01	 2.92842e-01	 9.2240e-01	  0	 3.82169e+01	 9.15965e-01	 9.7740e-01	  0	 8.53344e+01	 1.27456e+00	 9.7790e-01	  0	 9.59481e+01	 4.05251e-01	 9.7790e-01	  0	 1.20922e+02	 1.68175e+00	 9.5670e-01	  0	 1.60217e+02	 1.17041e+00	 3.87000e-02	  0	 1.80792e+02	 1.68241e+00	 8.6150e-01	  0	 2.03455e+02	 1.54894e+00	 3.33000e-02	  0	 2.37076e+02	 9.01241e-01	 7.34000e-02	  0	 2.69591e+02	 2.51851e+00	 4.46000e-02	  0	 3.67012e+02	 1.69865e+01	 8.0290e-01	  0	2	 2.44544e+02	 1.76638e+01	 9.1410e-01	  0	2	 1.65887e+02	 1.35260e+01	 9.1690e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	 85.9000	 38.1601	 8.7990	 8.3950	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23172	M0717-clu	20016	3451.5050	2800.7080	109.3659060	+37.7549230	 0.5465	 0	 0	 0.0300	 0.0300	 15.2530	0	bcg  	 5.28154e-01	 4.03626e-01	 7.5360e-01	  4	 1.24716e-01	 1.20751e-01	 8.5730e-01	 4	 3.74547e-01	 7.18258e-02	 8.2940e-01	  4	 1.05791e+00	 1.37663e-01	 5.9980e-01	  4	 5.63630e+00	 4.50883e-01	 9.5300e-01	  0	 1.55024e+01	 1.02888e+00	 9.7770e-01	  0	 2.32013e+01	 9.00213e-01	 9.7520e-01	 0	 4.01740e+01	 4.70198e-01	 9.5640e-01	  0	 5.27634e+01	 1.35363e+00	 9.9700e-01	  0	 1.17097e+02	 1.88947e+00	 9.8550e-01	  0	 1.24402e+02	 6.26663e-01	 9.6300e-01	  0	 1.60436e+02	 2.29168e+00	 9.8470e-01	  0	 2.03995e+02	 3.23353e+00	 3.03000e-02	  0	 2.32791e+02	 1.70351e+00	 9.1680e-01	  0	 2.57174e+02	 4.06978e+00	 3.39000e-02	  0	 2.98915e+02	 2.26123e+00	 6.17000e-02	  0	 3.40351e+02	 3.16873e+00	 4.31000e-02	  0	 4.49888e+02	 2.08468e+01	 7.8530e-01	  0	2	 3.08132e+02	 4.11836e+01	 9.0780e-01	  0	2	 2.14809e+02	 3.17835e+01	 9.5030e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	-27.7000	 55.2868	12.5180	11.1010	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23173	M0717-clu	20017	2949.6820	3138.4400	109.3764840	+37.7605530	 0.5646	 0	 0	 0.0300	 0.0300	 20.3210	0	bcg  	 3.95559e-01	 4.37595e-01	 6.4070e-01	  4	 1.41773e-01	 1.23032e-01	 8.2590e-01	 4	 4.83777e-01	 6.95606e-02	 8.8610e-01	  4	 8.05428e-01	 1.17432e-01	 8.2470e-01	  4	 9.95609e+00	 7.63209e-01	 8.9710e-01	  0	 2.46525e+01	 1.73140e+00	 9.6540e-01	  0	 3.37955e+01	 1.69916e+00	 7.9330e-01	 0	 6.68380e+01	 1.38770e+00	 9.0380e-01	  0	 8.15449e+01	 2.73247e+00	 9.6760e-01	  0	 1.87453e+02	 4.24506e+00	 9.8430e-01	  0	 2.14007e+02	 2.11509e+00	 9.7960e-01	  0	 2.72458e+02	 5.48905e+00	 9.7440e-01	  0	 3.61841e+02	 6.54865e+00	 3.15000e-02	  0	 4.09267e+02	 9.38117e+00	 8.4960e-01	  0	 4.56788e+02	 7.61076e+00	 3.34000e-02	  0	 5.30903e+02	 5.86245e+00	 6.37000e-02	  0	 6.08066e+02	 7.92774e+00	 4.17000e-02	  0	 8.43997e+02	 3.90762e+01	 9.3360e-01	  0	2	 5.99419e+02	 4.85725e+01	 9.2600e-01	  0	2	 4.16104e+02	 4.34864e+01	 8.8070e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	 80.8000	 73.7204	17.2870	13.6450	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23174	M0717-clu	20018	3158.2590	3060.0530	109.3720870	+37.7592460	 0.5590	 0	 0	 0.0300	 0.0300	  9.3870	0	bcg  	-7.64534e-04	 3.57314e-01	 9.5990e-01	  4	 1.27614e-01	 1.24350e-01	 8.0840e-01	 4	 5.98014e-01	 7.05633e-02	 8.6250e-01	  4	 8.17137e-01	 1.53482e-01	 4.8070e-01	  4	 3.53501e+00	 2.07532e-01	 9.4830e-01	  0	 7.08950e+00	 8.46832e-01	 9.5810e-01	  0	 1.14090e+01	 4.65211e-01	 9.6940e-01	 0	 2.10980e+01	 3.12690e-01	 9.5570e-01	  0	 2.71700e+01	 8.98911e-01	 9.8370e-01	  0	 6.20677e+01	 1.19545e+00	 9.6650e-01	  0	 6.63996e+01	 5.75225e-01	 9.8330e-01	  0	 8.93963e+01	 1.28714e+00	 9.8200e-01	  0	 1.16772e+02	 2.67780e+00	 2.97000e-02	  0	 1.30772e+02	 1.95867e+00	 8.7820e-01	  0	 1.49455e+02	 4.15684e+00	 3.27000e-02	  0	 1.72439e+02	 2.44396e+00	 5.96000e-02	  0	 1.97304e+02	 3.03280e+00	 4.48000e-02	  0	 2.81425e+02	 1.32489e+01	 8.2370e-01	  0	2	 1.65622e+02	 1.65731e+01	 8.9710e-01	  0	2	 1.11282e+02	 1.33833e+01	 8.7480e-01	  0	2	            	            	            	   	 	            	            	            	   	 	ebeling  	-61.3000	 32.9664	 9.1410	 7.4680	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
   23175	M0717-clu	20019	2510.9870	2229.2350	109.3857320	+37.7454000	       	 0	 0	 0.0300	 0.0300	  9.5030	0	bcg  	 2.10215e-01	 4.79242e-01	 5.3390e-01	  4	 1.24409e+00	 1.31036e+00	 8.3030e-01	 0	 2.23074e+00	 5.03661e-01	 8.2880e-01	  0	 3.30621e+00	 1.30461e+00	 9.6570e-01	  0	 9.44013e+00	 4.70720e-01	 9.1050e-01	  0	 1.80091e+01	 1.27266e+00	 9.2730e-01	  0	 3.05643e+01	 7.07807e-01	 7.7590e-01	 0	 6.11117e+01	 1.96281e+00	 9.1430e-01	  0	 7.80694e+01	 1.72716e+00	 9.4510e-01	  0	 1.52613e+02	 4.20668e+00	 9.3400e-01	  0	 1.71587e+02	 3.98077e+00	 9.9040e-01	  0	 2.13803e+02	 4.12868e+00	 9.3620e-01	  0	 2.60879e+02	 3.92115e+00	 7.78800e-01	  0	 2.89166e+02	 3.74677e+00	 7.2090e-01	  0	 3.17423e+02	 4.30472e+00	 9.26100e-01	  0	 3.63527e+02	 4.14255e+00	 9.16500e-01	  0	 4.11128e+02	 4.21990e+00	 9.32300e-01	  0	 5.53033e+02	 2.61093e+01	 7.9790e-01	  0	2	 3.48899e+02	 2.28029e+01	 9.6030e-01	  0	2	 2.41188e+02	 1.68408e+01	 9.1500e-01	  0	2	            	            	            	   	 	            	            	            	   	 	none     	 84.3000	 38.3770	13.6310	 6.8210	1	 1.1652	 0.9855	 0.9936	 1.0094	 1.0352	 1.0067	 1.0287	 1.0105	 0.9931	 0.9923	 0.9990	 0.9999	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 1.0221	 1.0464	 1.0193	       	       	 1.6368	 1.4723	 1.3690	 1.3158	 1.2894	 1.2589	 1.2179	 1.1901	 1.1695	 1.1220	 1.1138	 1.0914	 1.0705	 1.0637	 1.0529	 1.0442	 1.0366	 1.0224	 1.0130	 1.0102	       	
