tier,match_cost,cl_CATID,cl_RA_OBJ,cl_DEC_OBJ,cl_z_spec,cl_logMstar,cl_logRd,cl_logSigma_b,cl_log_gbar_2p2Rd,cl_incl_deg,cl_morph_type,cl_Re_kpc,cl_SIGMA_RE_MGE,cl_LAMBDAR_RE,cl_VSIGMA_RE,cl_gas_star_misalign_deg,cl_cluster,cl_R_on_rtwo,cl_R_proj_Mpc_from_cat,cl_v_pec_kms,cl_host_sigma_200,cl_host_e_sigma_200,cl_host_N_mem_R200,cl_gext_over_a0,cl_host_M_200_caustic,cl_host_M_200_virial,cl_host_R_200,fi_CATID,fi_RA_OBJ,fi_DEC_OBJ,fi_z_spec,fi_logMstar,fi_logRd,fi_logSigma_b,fi_log_gbar_2p2Rd,fi_incl_deg,fi_morph_type,fi_Re_kpc,fi_SIGMA_RE_MGE,fi_LAMBDAR_RE,fi_VSIGMA_RE,fi_gas_star_misalign_deg,fi_SurfaceDensity,d_logMstar,d_logRd,d_logSigma_b,d_log_gbar_2p2Rd,d_incl_deg,d_z_spec
S1_latetype,0.9295658994902524,9011900100,14.0436,-1.14018,0.0482771,10.3759,0.034202382164983766,3.5093153673119173,-9.303105447010719,43.214445552631744,2.0,1.8154919963690768,127.614,0.29081,0.327126,55.5,Abell 119,0.180885,0.369006,1169.84,840.0,36.0,372.0,0.5164084654973867,8.6,9.7,2.04,40164,180.018,-0.759573,0.04712,10.45,0.055724992870885386,3.5403701459001136,-9.272050668422523,39.80858937538562,2.0,1.9077301761941101,146.725,0.533628,0.682027,1.5,0.093,-0.07409999999999961,-0.02152261070590162,-0.031054778588196275,-0.03105477858819583,3.4058561772461218,0.0011571000000000012
S1_latetype,1.2610164829924975,9011900113,14.1575,-1.34477,0.0413537,9.5995,-0.1412887853047506,3.083897702251387,-9.72852311207125,42.674000913703,2.5,1.212001538693076,67.6055,0.302642,0.380095,16.0,Abell 119,0.195533,0.398887,-817.548,840.0,36.0,372.0,0.47772382208326836,8.6,9.7,2.04,107503,220.443,0.920497,0.03337,9.64,-0.1215078505193572,3.0848358326806,-9.727584981642035,34.01670773709914,2.5,1.2684814073514556,66.939,0.123773,0.142441,20.5,1.57,-0.04049999999999976,-0.019780934785393417,-0.0009381304292128689,-0.0009381304292137571,8.657293176603858,0.007983700000000003
S1_latetype,1.6074588579522648,9011900144,13.9404,-1.16331,0.0427665,9.97203,0.11701192774306299,2.939826276155759,-9.872594538166876,50.652802076395396,2.5,2.1968676021496805,70.1563,0.541005,0.724833,149.5,Abell 119,0.241009,0.491658,-410.932,840.0,36.0,372.0,0.38758206358755204,8.6,9.7,2.04,298862,222.148,1.35415,0.04906,10.02,0.17797324179249221,2.8658736480569003,-9.946547166265736,59.57545241413839,2.5,2.52793089873087,86.8972,0.511249,0.66184,5.5,0.09,-0.0479699999999994,-0.06096131404942923,0.07395262809885894,0.07395262809886027,-8.922650337742994,-0.0062935000000000005
S1_latetype,1.058997653534407,9011900150,14.1601,-1.12599,0.0452826,10.2839,0.009611631829227224,3.46649686798343,-9.345923946339207,59.28982233777839,2.0,1.715550822265271,108.244,0.26123,0.305123,32.0,Abell 119,0.245091,0.499987,311.869,840.0,36.0,372.0,0.38112555370305357,8.6,9.7,2.04,323329,131.406,1.60664,0.04927,10.34,0.004571456149960576,3.5326772193419638,-9.279743594980673,60.41132614869726,2.0,1.6957561962566177,122.073,0.398464,0.475063,0.5,1.358,-0.056100000000000705,0.005040175679266648,-0.06618035135853395,-0.0661803513585344,-1.121503810918874,-0.003987400000000002
S1_latetype,1.0411495398038355,9011900152,13.9094,-1.27946,0.0441972,9.70341,0.17170020162482433,2.561829728392236,-10.250591085930399,27.238087307564598,3.0,2.4916793795855,51.0758,0.222186,0.237972,135.0,Abell 119,0.245394,0.500604,0.298822,840.0,36.0,372.0,0.38065581221749856,8.6,9.7,2.04,487175,223.34,-1.59495,0.04228,9.73,0.19126165636126025,2.549296818919365,-10.263123995403271,36.80667917913808,3.0,2.6064752947138228,60.9646,0.352326,0.400036,0.5,0.484,-0.026590000000000558,-0.019561454736435918,0.012532909472871001,0.012532909472872333,-9.568591871573481,0.0019172000000000008
S1_latetype,0.71786280551053,9091700089,355.4,-29.389,0.046669,10.2712,0.3404246801393203,2.7921707713632444,-10.020250042959391,42.61747588511682,3.0,3.674655555292126,,,,,APMCC 0917,0.459071,0.546294,-1216.08,492.0,47.0,86.0,0.11966633319544374,1.8,2.1,1.19,463119,211.549,-1.22789,0.05344,10.28,0.3516514319599088,2.7785172677220666,-10.03390354660057,41.638316342796536,2.5,3.770885872146914,95.2785,0.441138,0.533636,4.5,2.344,-0.00879999999999903,-0.011226751820588465,0.013653503641177789,0.013653503641178233,0.9791595423202821,-0.006770999999999999
S1_latetype,1.2046223911854907,9044200042,6.32546,-33.1197,0.0547024,10.6156,0.3304977296968231,3.156424672248239,-9.655996142074397,33.37703610387723,2.0,3.5916142516722678,140.267,0.446178,0.491647,8.0,EDCC 442,0.215228,0.303471,1388.81,583.0,39.0,123.0,0.3024740507632129,2.8,3.6,1.41,600977,138.151,0.309503,0.05446,10.62,0.3627424022323413,3.0963353271772016,-9.716085487145435,42.449355741772365,2.0,3.868426580492011,134.854,0.337619,0.361241,4.0,6.011,-0.004399999999998627,-0.03224467253551816,0.06008934507103758,0.060089345071038025,-9.072319637895134,0.00024239999999999678
S1_latetype,0.7419186903243665,9044200075,6.48816,-32.9656,0.0524039,10.133,0.3195009251907857,2.6958182812603124,-10.116602533062323,70.10320409968048,2.5,3.501812443938203,78.6884,0.604122,0.87035,0.5,EDCC 442,0.30149,0.425101,734.754,583.0,39.0,123.0,0.21593010286770198,2.8,3.6,1.41,346752,135.01,2.04585,0.05647,10.12,0.32992895831284913,2.661962215016186,-10.15045859930645,74.48236203912444,2.0,3.5869135925533846,137.707,0.495372,0.674745,1.5,1.08,0.0129999999999999,-0.010428033122063418,0.03385606624412629,0.03385606624412674,-4.379157939443957,-0.004066099999999996
S1_latetype,1.2993189595946117,9044200121,6.41536,-32.8795,0.0471452,9.90837,0.12046009508050043,2.869269941480884,-9.943150872841752,35.183307395629036,3.0,2.214379496603947,50.2361,0.407253,0.48093,11.5,EDCC 442,0.421993,0.595011,-767.045,583.0,39.0,123.0,0.15426958940114216,2.8,3.6,1.41,509726,222.637,-1.48526,0.04342,9.9,0.16151502855519478,2.778790074531496,-10.033630739791139,30.808466142921425,3.0,2.433923842610239,,,,,1.522,0.008369999999999322,-0.041054933474694355,0.09047986694938803,0.09047986694938714,4.374841252707611,0.003725199999999998
S1_latetype,1.196735562260924,9044200147,6.13297,-33.0879,0.0483346,10.3379,0.3107493255088624,2.9182214806241595,-9.894199333698475,20.369153325763794,3.0,3.4319526078184897,75.655,0.481165,0.557017,2.0,EDCC 442,0.526681,0.74262,-426.71,583.0,39.0,123.0,0.12360575080009022,2.8,3.6,1.41,595060,223.374,-0.208437,0.04442,10.29,0.2661470701250084,2.9595259913918674,-9.852894822930768,28.14171204212701,2.0,3.0969844632194534,77.5521,0.352873,0.380149,1.5,3.476,0.047900000000000276,0.04460225538385404,-0.041304510767707914,-0.04130451076770747,-7.772558716363218,0.003914599999999997
S1_latetype,1.2407522529843036,9044200248,5.99101,-33.1201,0.0482134,10.1262,0.2950360402217026,2.7379480511984804,-10.074472763124156,73.73908088192297,3.0,3.310000022397204,80.4731,0.53817,0.695913,4.5,EDCC 442,0.832718,1.17413,-461.376,583.0,39.0,123.0,0.07817882403069762,2.8,3.6,1.41,620034,222.943,0.289828,0.04269,10.22,0.3465789509809388,2.728662229680008,-10.083758584642627,76.50350806577687,2.5,3.7270988175796296,,0.606959,0.873771,1.5,1.877,-0.09379999999999988,-0.05154291075923623,0.00928582151847257,0.009285821518471238,-2.764427183853897,0.005523399999999998
S1_latetype,1.1417362726291067,9044200249,6.45925,-32.7181,0.0516411,10.04,0.17781088280573418,2.886198366030416,-9.92622244829222,58.39313528775291,2.5,2.526986020067058,71.0359,0.578831,0.797997,39.0,EDCC 442,0.833661,1.17546,517.388,583.0,39.0,123.0,0.07809036688544313,2.8,3.6,1.41,319393,214.324,1.92001,0.05532,10.06,0.15146051080936462,2.958899110023156,-9.85352170429948,63.8276366479855,3.0,2.378222410813069,75.8489,0.601002,0.85876,5.5,38.598,-0.02000000000000135,0.026350371996369554,-0.07270074399274007,-0.07270074399274051,-5.434501360232588,-0.003678899999999999
S1_latetype,0.991015993044905,9091700135,355.611,-29.1701,0.0501372,10.2339,0.24874365701065157,2.938232817620582,-9.874187996702053,48.46428144370733,2.0,2.975333235491272,92.1854,0.499679,0.574349,32.0,APMCC 0917,0.594605,0.707579,-225.33,492.0,47.0,86.0,0.09238968345113653,1.8,2.1,1.19,592999,215.062,-0.0793763,0.05278,10.26,0.2620011356474151,2.937817860347055,-9.87460295397558,57.555743560815216,2.5,3.0675601841162625,97.1044,0.540047,0.705408,2.5,2.168,-0.026099999999999568,-0.013257478636763548,0.00041495727352725,0.00041495727352725,-9.091462117107888,-0.0026428000000000007
S1_latetype,1.5402121690600965,9091700137,355.175,-29.2753,0.0514409,10.6976,0.20775272048835855,3.4839146906651677,-9.32850612365747,52.52394443389394,3.0,2.7073517017709965,,,,,APMCC 0917,0.59695,0.710371,146.228,492.0,47.0,86.0,0.09202656052495348,1.8,2.1,1.19,570227,222.802,-0.456877,0.04339,10.64,0.22734745368258852,3.3871252242767085,-9.425295590045927,52.79370361947285,2.0,2.832301029258725,146.151,0.503426,0.606544,5.5,19.299,0.057599999999998985,-0.01959473319422997,0.0967894663884592,0.09678946638845787,-0.26975918557891276,0.0080509
S1_latetype,0.8577641214255193,9091700202,355.577,-29.0276,0.0507324,10.0693,0.39501577288807604,2.481088585865733,-10.331332228456903,38.982728750166665,3.0,4.166848681285711,74.056,0.483394,0.616408,10.0,APMCC 0917,0.785456,0.934693,-55.647,492.0,47.0,86.0,0.06994061133085594,1.8,2.1,1.19,543860,213.155,-1.01222,0.05373,10.01,0.3609170312866896,2.4899860690685056,-10.32243474525413,43.063743797075915,3.0,3.852201426953092,43.9114,0.267524,0.318741,0.0,0.466,0.05930000000000035,0.03409874160138643,-0.008897483202772616,-0.00889748320277306,-4.0810150469092505,-0.002997600000000003
S1_latetype,1.2157140312776609,9239900002,329.391,-7.78957,0.0607473,10.3626,0.5077100855776657,2.548999960486554,-10.263420853836081,27.71486824589572,3.0,5.4013465449381455,46.9746,,,3.0,Abell 2399,0.0467907,0.0776725,788.529,690.0,32.0,254.0,1.655385346277063,4.7,6.1,1.66,3631902,137.893,-0.865129,0.05471,10.36,0.5198260131022189,2.5221681054374465,-10.29025270888519,37.68543778703192,2.0,5.554154669279689,74.6055,,,3.0,0.157,0.002600000000001046,-0.01211592752455315,0.026831855049107567,0.026831855049108455,-9.970569541136204,0.0060372999999999954
S1_latetype,0.9148549513374827,9239900060,329.488,-7.76196,0.0595143,10.2859,0.4067414189805798,2.6742372936807253,-10.138183520641912,54.70370046767121,2.0,4.280883168524138,,,,,Abell 2399,0.289922,0.48127,439.792,690.0,32.0,254.0,0.26716379227607207,4.7,6.1,1.66,508352,216.832,-1.67321,0.05362,10.34,0.4183818332445459,2.705056465152793,-10.107364349169844,56.85089673949269,2.5,4.397175400948522,99.4787,0.666987,0.969749,4.0,3.738,-0.05410000000000004,-0.011640414263966115,-0.030819171472067808,-0.030819171472067808,-2.1471962718214783,0.005894299999999998
S1_latetype,1.0935492494809398,9239900063,329.461,-7.8705,0.0590654,10.1911,0.33546852102844216,2.721983089585001,-10.090437724737635,54.89698560903408,2.5,3.632958840140769,107.759,0.470122,0.55377,4.5,Abell 2399,0.280143,0.465037,312.702,690.0,32.0,254.0,0.2764896520249038,4.7,6.1,1.66,298114,218.401,1.3059,0.05573,10.25,0.35906292526515,2.733694281111585,-10.07872653321105,46.75942090661694,2.5,3.835790522474049,94.0432,0.540228,0.711915,3.0,0.102,-0.05889999999999951,-0.023594404236707833,-0.011711191526583953,-0.011711191526584841,8.137564702417144,0.0033353999999999953
S1_latetype,0.867834752270164,9239900071,329.461,-7.87834,0.0584547,10.0394,0.2044854072696894,2.8322493171025065,-9.980171497220129,74.58268532563629,2.5,2.6870599984931056,89.5169,0.554873,0.691026,11.5,Abell 2399,0.292023,0.484759,139.741,690.0,32.0,254.0,0.26524091003716316,4.7,6.1,1.66,377597,138.239,1.66758,0.05527,10.08,0.1969364863732698,2.8879471588953454,-9.92447365542729,76.40138482010397,2.5,2.6407570194228076,75.9342,0.645377,0.99099,1.0,1.421,-0.040599999999999525,0.007548920896419592,-0.055697841792838876,-0.05569784179283843,-1.8186994944676798,0.0031846999999999986
S1_latetype,1.3533367090026287,9239900082,329.427,-7.90547,0.0617032,10.5412,0.22180444820999232,3.2994112352219003,-9.513009579100736,39.36841304566047,2.0,2.7963813995204054,129.935,0.47323,0.527762,0.0,Abell 2399,0.296968,0.492967,1058.64,690.0,32.0,254.0,0.26082459537596875,4.7,6.1,1.66,619095,218.035,0.411143,0.05267,10.47,0.2073734963954554,3.257073138850975,-9.55534767547166,44.15219022710369,2.5,2.7049886856275656,119.325,0.5004,0.616967,3.0,0.753,0.07119999999999926,0.014430951814536908,0.04233809637092545,0.04233809637092456,-4.78377718144322,0.009033199999999998
S1_latetype,1.708809991936417,9239900118,329.244,-7.81366,0.0612533,10.7025,0.41547082950205366,3.073378472637778,-9.739042341684858,25.889992617459605,2.0,4.367800422723476,,,,,Abell 2399,0.311903,0.517759,931.532,690.0,32.0,254.0,0.24833545782633465,4.7,6.1,1.66,238358,214.128,1.61888,0.05385,10.78,0.4843926718639401,3.013034787914004,-9.799386026408632,34.6667903287359,2.0,5.118994092467698,146.525,0.608316,0.766199,5.0,45.714,-0.07749999999999879,-0.06892184236188642,0.06034368472377416,0.06034368472377416,-8.776797711276295,0.007403299999999995
S1_latetype,0.9385435093483273,9239900119,329.244,-7.81199,0.0614356,10.9056,0.4340406743167474,3.2393387830083897,-9.573082031314247,26.764102113489415,2.0,4.5586120148303895,150.973,0.448356,0.466242,1.5,Abell 2399,0.312839,0.519313,983.046,690.0,32.0,254.0,0.2475923350825132,4.7,6.1,1.66,622228,131.95,0.653721,0.05817,10.93,0.46952913896168463,3.1927618537185154,-9.61965896060412,32.01180733979054,2.0,4.946762905365888,155.391,0.326682,0.349733,2.0,0.316,-0.024399999999999977,-0.03548846464493721,0.046576929289874336,0.04657692928987345,-5.247705226301129,0.0032656000000000004
S1_latetype,0.950969544811619,9239900182,329.21,-7.68647,0.0553501,10.5976,0.217050138264874,3.365319855112137,-9.447100959210498,62.30962172421629,2.0,2.7659357952563,150.048,0.546935,0.688439,2.0,Abell 2399,0.473072,0.7853,-741.068,690.0,32.0,254.0,0.16373095416873193,4.7,6.1,1.66,505316,219.226,-1.882,0.05434,10.63,0.2137112529940225,3.4043976256538406,-9.408023188668794,54.77654697902086,2.0,2.7447526274445537,152.556,0.512438,0.636924,1.0,0.773,-0.03240000000000087,0.0033388852708514938,-0.03907777054170358,-0.03907777054170403,7.533074745195435,0.0010100999999999999
S1_latetype,0.7598795112802756,9239900208,329.465,-7.5788,0.0600362,10.0424,0.08379780483837244,3.0766245219651407,-9.735796292357495,63.93445777482275,2.5,2.0351187770489267,70.6765,0.595369,0.807688,18.0,Abell 2399,0.572411,0.950202,587.46,690.0,32.0,254.0,0.13531640462628491,4.7,6.1,1.66,48740,218.427,-0.800486,0.05621,10.01,0.08942826525853538,3.032963601124814,-9.779457213197821,66.11440318206579,3.0,2.061675081057385,88.0976,0.387188,0.45189,11.5,0.333,0.03240000000000087,-0.005630460420162936,0.04366092084032669,0.0436609208403258,-2.1799454072430393,0.003826199999999995
S1_latetype,1.0258111303988948,9239900212,329.619,-7.83071,0.0600046,10.819,0.4860412262814077,3.0487376790790703,-9.763683135243566,47.54199003237993,2.0,5.138462397509951,117.359,0.490777,0.529767,4.0,Abell 2399,0.599404,0.995011,578.517,690.0,32.0,254.0,0.1292226099095439,4.7,6.1,1.66,508351,216.829,-1.67845,0.0538,10.81,0.4891913955311141,3.033437340579657,-9.77898347374298,55.44395821022095,2.0,5.175869907105305,136.889,0.29629,0.311832,1.0,3.495,0.009000000000000341,-0.0031501692497064027,0.015300338499413257,0.015300338499413257,-7.90196817784102,0.006204599999999998
S1_latetype,0.9666697665032451,9239900222,329.346,-8.02869,0.0527334,10.0442,0.21679852907366254,2.81242307349456,-9.999997740828077,31.47087798528802,3.0,2.7643338101037744,62.4457,0.3611,0.412624,8.0,Abell 2399,0.570289,0.94668,-1485.44,690.0,32.0,254.0,0.13581983173691764,4.7,6.1,1.66,600974,138.118,0.246288,0.05452,10.03,0.17512226209012224,2.88157560746164,-9.930845206860996,30.131772023837918,3.0,2.511390335177978,50.551,0.300632,0.32098,2.5,6.829,0.014200000000000657,0.041676266983540294,-0.06915253396707977,-0.0691525339670811,1.3391059614501017,-0.0017865999999999993
S1_latetype,0.38046918938930846,9239900237,329.177,-7.66211,0.0554708,10.2877,0.205596250937234,3.0783276297674163,-9.73409318455522,48.157354030031456,2.5,2.6939417904020644,86.8736,0.425158,0.536827,7.5,Abell 2399,0.572277,0.94998,-706.779,690.0,32.0,254.0,0.135348026599197,4.7,6.1,1.66,599877,132.902,0.273139,0.05248,10.3,0.20362137792717963,3.094577375787526,-9.717843438535109,48.56328216505283,2.0,2.6817194040341943,80.8811,0.228447,0.255253,4.5,1.656,-0.012300000000001532,0.001974873010054362,-0.016249746020109868,-0.016249746020111644,-0.4059281350213766,0.002990800000000002
S1_latetype,1.0312898406424433,9239900246,329.14,-7.7344,0.0603817,10.3897,0.2838031407833137,3.023913850075257,-9.788506964247379,50.502917050637066,2.0,3.2254855251735393,112.323,0.527891,0.661167,6.0,Abell 2399,0.580762,0.964064,685.165,690.0,32.0,254.0,0.13337072881956505,4.7,6.1,1.66,505828,221.932,-1.9066,0.05783,10.41,0.26923522947757517,3.0733496726867346,-9.7390711416359,42.86742267071455,2.0,3.1190848264856768,89.4822,0.387415,0.437803,9.0,0.215,-0.02030000000000065,0.014567911305738535,-0.0494358226114775,-0.049435822611478386,7.63549437992252,0.002551700000000004
S1_latetype,1.4992691721099736,9239900268,329.369,-7.53209,0.0576261,10.645,0.23459225498830086,3.377635621665283,-9.434785192657353,28.65580936001277,2.0,2.87994511683838,151.951,0.348065,0.364901,2.5,Abell 2399,0.641132,1.06428,-95.0714,690.0,32.0,254.0,0.1208121155228936,4.7,6.1,1.66,202398,129.46,-0.262098,0.05117,10.6,0.17191331035391952,3.457993510934046,-9.35442730338859,34.15941367049483,2.0,2.4929023491375295,104.181,0.142218,0.153344,1.0,2.159,0.04499999999999993,0.06267894463438134,-0.08035788926876286,-0.08035788926876286,-5.503604310482057,0.006456099999999999
S1_latetype,1.1774901457301015,9239900327,329.094,-7.80496,0.0611959,9.94114,0.1663986553695962,2.8101628209026934,-10.002257993419942,49.09293765691192,3.0,2.4614476965783285,72.0857,0.196515,0.22808,10.0,Abell 2399,0.671178,1.11416,915.334,690.0,32.0,254.0,0.11540345938528145,4.7,6.1,1.66,227428,213.44,1.18032,0.05456,10.01,0.1724843112096672,2.8668515092225504,-9.945569305100085,49.73091424971199,2.5,2.4961821180598833,91.4629,0.41421,0.478231,9.5,0.909,-0.06885999999999903,-0.006085655840071008,-0.05668868831985696,-0.056688688319857405,-0.6379765928000651,0.0066359
S1_latetype,1.2824798832928888,9239900337,329.162,-7.59213,0.0559844,10.1508,-0.02516961811893462,3.4029593678797543,-9.409461446442881,66.98577497022875,2.0,1.5835155715369453,96.63,0.595784,0.841728,105.0,Abell 2399,0.709625,1.17798,-560.901,690.0,32.0,254.0,0.10915118958616035,4.7,6.1,1.66,227123,212.198,1.31796,0.04769,10.18,-0.022885329642539278,3.4275907909269634,-9.384830023395672,58.13499712690415,2.0,1.5918664395723567,105.44,0.36406,0.421733,1.5,0.411,-0.02919999999999945,-0.002284288476395342,-0.02463142304720911,-0.02463142304720911,8.850777843324593,0.008294399999999993
S1_latetype,1.3756497145129223,9239900366,329.408,-7.4726,0.0593465,10.089,0.5016695879655225,2.28748095571084,-10.524939858611795,41.84693363289478,3.0,5.326740554612893,89.8629,0.386749,0.484062,4.0,Abell 2399,0.790292,1.31188,392.299,690.0,32.0,254.0,0.09801042649381438,4.7,6.1,1.66,78667,218.091,0.17812,0.05479,10.16,0.5497566418540744,2.2623068479337363,-10.5501139663889,32.584541188620335,3.0,5.950433394714397,78.7453,0.512648,0.648639,6.5,1.077,-0.07099999999999973,-0.048087053888551834,0.025174107777103938,0.025174107777104382,9.262392444274447,0.004556500000000005
S1_latetype,1.3104803938401677,9239900370,329.397,-7.46727,0.0568328,10.0105,0.24000141169679906,2.7323173082482874,-10.080103506074348,46.620738023509375,2.5,2.916039269363341,93.3031,0.402843,0.481851,12.5,Abell 2399,0.800851,1.32941,-320.066,690.0,32.0,254.0,0.09671803153933338,4.7,6.1,1.66,573586,129.126,-0.0862426,0.05197,10.03,0.29077329758187115,2.6502735364781422,-10.162147277844493,42.00765273476813,2.5,3.2776702110319165,67.1818,0.440251,0.519035,5.5,1.064,-0.019499999999998963,-0.05077188588507209,0.08204377177014521,0.08204377177014521,4.613085288741246,0.0048628000000000005
S1_latetype,0.7039958559716032,9239900416,329.548,-7.47432,0.0563645,10.0635,0.38227264156979507,2.500774848502294,-10.311645965820341,45.30775822225533,3.0,4.046360738171643,43.8252,,,170.0,Abell 2399,0.88824,1.47448,-452.968,690.0,32.0,254.0,0.08720221251472057,4.7,6.1,1.66,382152,135.424,1.85215,0.05676,10.12,0.4123429707856234,2.4971341900706374,-10.315286624251998,48.179760472588086,2.5,4.336455831387432,69.1469,0.346795,0.383948,7.5,1.911,-0.05649999999999977,-0.030070329215828306,0.003640658431656618,0.003640658431656618,-2.8720022503327556,-0.0003955
S1_latetype,1.1096393310743682,9388000004,336.978,-30.5596,0.0627664,10.7486,0.25875052334552523,3.4329190849508344,-9.379501729371801,57.094665729755896,2.0,3.044685786655281,164.151,0.383038,0.425241,24.5,Abell 3880,0.0400769,0.0637223,1412.87,660.0,46.0,160.0,1.8461400201629643,4.4,4.6,1.59,78531,217.592,0.121831,0.05543,10.73,0.2818136932056442,3.368192745230597,-9.44422806909204,57.210834474548534,2.0,3.2107437785707496,142.83,0.437197,0.538417,6.0,6.222,0.018599999999999284,-0.02306316986011897,0.06472633972023756,0.064726339720238,-0.11616874479263828,0.0073364
