source_identity_ids,names,surveys,prior_exposures,object_group_id,source_identities,group_holdout_key
MANGA:1-146271,1-146271,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146271,1,b9b2a508b8e7dead6d8ccfd6c481a87a817b6f60ca609950e29674f2155a5424
MANGA:1-146283,1-146283,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146283,1,496040774830718dbf7db45204c5e8e010f79fcd14b497182297689c1b3caf17
MANGA:1-146292,1-146292,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146292,1,2d2d3e4abf82f496e7aec3776b52ef5cc2dd1df93cddd95309617fff858780ba
MANGA:1-146337,1-146337,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146337,1,9325a92802725827acabc5021c6cfe72c8ad5dc1d1c47089b80bb58ecd236f44
MANGA:1-146344,1-146344,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146344,1,f91e8be8d8e44aa44b2df2d35a59557f244dc8572fd616553458cab9413de66f
MANGA:1-146352,1-146352,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146352,1,30dc2bf98c924332df283206e0059e530f21277fc960f45ebd38ffb2cde3ba97
MANGA:1-146360,1-146360,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146360,1,4c4a216d10b5aa8295ac50abb7ee7f8a49c89c0186f67a0b30bbec0fbb02c8ff
MANGA:1-146380,1-146380,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146380,1,6b670ea78381c602ccb6e4ba0cc0cb2ed00353b231df7ac98d99a0392d048dbb
MANGA:1-146408,1-146408,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146408,1,5de20e7bd9d61856320eb6f52afe3165f97ba5d14098b1656f9c7546cf93e79a
MANGA:1-146420,1-146420,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146420,1,1c6d9e4662b4674250837fe3b27815b2c4bd4f570eb78eae0cc8c19c0f3b0774
MANGA:1-146432,1-146432,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146432,1,48b7f66c2604e378260d05d193d5215a979985fb2f0db1af639acc46afc4c73a
MANGA:1-146440,1-146440,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146440,1,5cdc5ef42aa8329c8f15a7a7534e6a31dc9d94013c1278f5d7728c0ec8f3c1a5
MANGA:1-146452,1-146452,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146452,1,8976385f62197cf84d1ad3d8aade50b09a24d2d544f57d0f9b7929b1e1fdb603
MANGA:1-146463,1-146463,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146463,1,83752b30b613f86d06ad0961851be2516ac2c72af4fd40376d468d8a3cdd53a2
MANGA:1-146465,1-146465,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146465,1,bd243da07cab673be93062cc51c8f443e68e9cdb80a01276fc9f55b029a418e6
MANGA:1-146543,1-146543,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146543,1,284a9f9df1e499a6369d26a92b436a7accf9fdeb2acd44755b9f7367ba1e6170
MANGA:1-146605,1-146605,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-146605,1,d8d2e395a6a3e9a152714e32868a1c007ebf64a83eb347f6b970dd803bac998d
MANGA:1-147394,1-147394,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147394,1,5afcec9f6eb53705b1be039a60b97739669592189cf26f3c210cc5ee2b6e37c4
MANGA:1-147475,1-147475,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147475,1,b5fea080567a56c1d9e22cdb7f57f52f2c8a6f9ccf87ed51f68e0317444e6e5a
MANGA:1-147485,1-147485,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147485,1,b274810d26cd65c69b9b774b5a32bf8f660f5a47e59e43f3cb72080c2dace65c
MANGA:1-147488,1-147488,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147488,1,479803e103dc6e9efc71d6c2638d537f0d4d72f0625e739d8856fdf04abeb11b
MANGA:1-147496,1-147496,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147496,1,c53ad5ac96965987660a5b38e0c5f57c031f24dd2731d1cacbbe445973f51916
MANGA:1-147507,1-147507,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147507,1,fa1ff487e15596953ebd747900f324e98a81bba26c3ef80b2c48ada6defdb9bb
MANGA:1-147514,1-147514,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147514,1,820563741bd58b12e28d90e11f3a66a276e26630eabd63df38e48e6672ae14db
MANGA:1-147521,1-147521,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147521,1,7767a1aedc465d5d521b410a793512dd33b180b5c8a8f13dea50ec57d5e840ec
MANGA:1-147522,1-147522,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147522,1,b5ca594a9480119b8098888bf1b3ef4a03400c6854481e56b0fcd50d12fa91f9
MANGA:1-147537,1-147537,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147537,1,1cd622efa300e11334989d0951f01ce7c1238d71be928c351028ce23f09cf2b4
MANGA:1-147546,1-147546,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147546,1,e633adeca425b1c9a893e9dd7111699d5daf1a2788a7b187cecf7a3db60a2367
MANGA:1-147547,1-147547,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147547,1,abc7e342295b4ce2cb4a9891a367c53fd8f0bd4a4f27d92c95ad569d40f13557
MANGA:1-147548,1-147548,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147548,1,95003d3958a006013054fe7016a25b8936a76f2286f6d2416037f23bf9425ac0
MANGA:1-147602,1-147602,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147602,1,82a6373f48e39dc014ef3f837eb87ce615221da15f82a3b3b6950efe3722c92d
MANGA:1-147649,1-147649,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147649,1,889f5b846d4073f7b0d44d4124b5a0836ae899001472017fd85a34985e90f39a
MANGA:1-147685,1-147685,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147685,1,87bd2a8df51f6e66fbfd977ac74fbd0337868cf3c450cf8b0b7710ef03f0a400
MANGA:1-147787,1-147787,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147787,1,9e0eeafbcaf64ffcb6ff441b49ce64d4c48fbab139834f4c413626ecfda7ebfc
MANGA:1-147815,1-147815,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147815,1,5bb0cbe8828d121baa9d51da517806d018951eb92be48eb7397bd455b82cb4ed
MANGA:1-147863,1-147863,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-147863,1,ea3b99601b2815cf5a9bac56c986f211f53194750a888e602b293a8adf123394
MANGA:1-148046,1-148046,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148046,1,6718e1ae1c982909ad4c07c4e3c1c09dd74c14bba826e826e0fc08f00a54137a
MANGA:1-148068,1-148068,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148068,1,c3bde645b1ee67fb6981395b400be0993e3e88b9e0a2f555ed33ffeb7903cb98
MANGA:1-148086,1-148086,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148086,1,a615c16f4d17664352a72c1fc9199c0ffcbd801329869fafd8470c249982c92c
MANGA:1-148127,1-148127,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148127,1,1f2c16cfe91d0ef1dcb3e3b03b4c2e6f332e32948a115e82914523dcde032702
MANGA:1-148489,1-148489,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148489,1,d46a5c16416903722179375f3c835c4e634fc1dcff002d2a61dff095b3bf4c98
MANGA:1-148512,1-148512,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148512,1,b2217833eb57273c67fa7abb0274d805d2c95d05f916fec641f78929cd373708
MANGA:1-148527,1-148527,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148527,1,342a6df2e087be404c0279f5ac977f127748e303fbc0d982ff28fa0aa56b9262
MANGA:1-148530,1-148530,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148530,1,dde70cadeb8df77d6eaa6c5ede0713ee5cc33b956bca1d4dbfd8659e334cc3d2
MANGA:1-148536,1-148536,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148536,1,8b63f95e82fe8a2fa117f69a08608ccd5153b6e60d57d7c35e9336da765592d7
MANGA:1-148547,1-148547,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148547,1,300488a297abf0be403284abfb93259d472a9079a4546950573d53058d5705e8
MANGA:1-148554,1-148554,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148554,1,f172f768409bfc0148c70ad4de232901f778829a65c62829b3b5c3cb5049fc61
MANGA:1-148557,1-148557,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148557,1,85aaed8a7b04e1de60913c3009db5f11f0714712356ce9d62e360619244627fa
MANGA:1-148581,1-148581,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148581,1,fe8fafe6952830b0fd36492ed05dd544ef5c753d5af03321b3505528d568fd8f
MANGA:1-148582,1-148582,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148582,1,bd2af2e7cc464a9c96ee179e9ca641e1374ed44e8c1a1bc5f0fb4578e1382adb
MANGA:1-148596,1-148596,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148596,1,29c239dee1cc8f4d99bd1381a8bb249e07c7adb46dec47de0b1f54e2df7d3b42
MANGA:1-148597,1-148597,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148597,1,f15a3d78e89d343b698b0c83b7a80e6a3653a5f187aa01751898a87ccb8bbe51
MANGA:1-148599,1-148599,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148599,1,bc02cf12a8f9311fedf920bdb61b6e1c7053cd16b9ab655de5183aca21949cd3
MANGA:1-148601,1-148601,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148601,1,c9809de2558dfb24b83e64f472262ccb925a53d49d47890b5034d9b04764c1c1
MANGA:1-148602,1-148602,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148602,1,e7a49df3b4ff28fdaa3b53bce6ce33fb41c4e971f034e16454d6b049cab92a56
MANGA:1-148615,1-148615,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148615,1,192f4bf12e6d31ea45dce27ec0ba8d5426bb552a38c449a20ab574ed801c3c60
MANGA:1-148621,1-148621,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148621,1,97b0cf977ec2a7950b7da89b894d61f2e18f65344a216b0bf13acefb5e3acf9b
MANGA:1-148649,1-148649,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148649,1,bcf8f7966de938b90676e0ab668d0dee0fa48e2d654782c213cc97dbaa6430eb
MANGA:1-148652,1-148652,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148652,1,aaf81845cd9046d7058c70b5a389526b2fc310bec827e199e1e6390089232260
MANGA:1-148653,1-148653,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148653,1,4d7b353e2409d54986bd5e913e31250c59095d60b616b3d93066bc1c3e31c59e
MANGA:1-148664,1-148664,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148664,1,899c0f0905f6ecccbfdfee76301ce475350a78bf02a8ed7a3f08fa6c4a7a4aab
MANGA:1-148668,1-148668,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148668,1,281697c18e9b4a714c6660a7ac5ba0df996b63c79252f2fb1242de548151721a
MANGA:1-148685,1-148685,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148685,1,3f457812776778121510d8e38c5073f1ac606517da59ae4a7c057c47624669fb
MANGA:1-148691,1-148691,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148691,1,40fb07be70fa745650f03d592fff629c4b23410a04d42688c5b7cb38343185c0
MANGA:1-148754,1-148754,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148754,1,34d1f21052dccd8b3f276181ae08e946ef6d78c27fe1b54f5b362c5f317fb92d
MANGA:1-148756,1-148756,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148756,1,7d26ddcdbbcc96394f3e376f7cfda92a6ba8f5e6e0b0710ec5136ecb0917d098
MANGA:1-148780,1-148780,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148780,1,692d1f42afd48619ac271339014f7e8516a152e21df7565db8ad511c5a1298e8
MANGA:1-148841,1-148841,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148841,1,38c21ff4f3704a9f71554e33919c80ae8493a585cd3159c7c4cf63d35a1a8371
MANGA:1-148855,1-148855,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148855,1,be58d3e2e195749f0dfe4bbcddd5a4ccb043ee6d02233bd3e34f1035960e518a
MANGA:1-148892,1-148892,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148892,1,c4665de54510214cccbc2b7e939e4f8b97db14a4d9180645b1047e0dca941ab1
MANGA:1-148893,1-148893,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148893,1,b2787d6af4039f3b9712116024f112ac00e7a6e23ce1faf3e6f9960eeb980e96
MANGA:1-148907,1-148907,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148907,1,ae449205332169da48602eea664388e74d9edddb3cf63531f1749027d4f30840
MANGA:1-148914,1-148914,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148914,1,a1b386999297279e3652e5576e1fbb8a40e139c73949c8b492c3a9c1f6d88d6e
MANGA:1-148918,1-148918,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148918,1,ceb444fd6a9c9a9e760511f8e48e3ae340ebae6f10e821ed9c4728e1454c10c4
MANGA:1-148921,1-148921,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148921,1,2adb77a7cb313d3d6179d57e4b2293cdb83df605e323e4b9ce491b1a2e0c34a2
MANGA:1-148949,1-148949,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148949,1,0ce7b5ad40a60e3e04bf75390fc2721112ab875486b871f857e6e7ad7e62b7ec
MANGA:1-148954,1-148954,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148954,1,4a06af3f951144b7757a9863e9e94b66fe20bbf7f24c8dc0e0424ca304e6e656
MANGA:1-148985,1-148985,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148985,1,fa0e8c8f64217c5ace128ddc5a0b10bf3569fa9328a95afb48bec2e4f0a41812
MANGA:1-148987,1-148987,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-148987,1,690650109d514a0249a40adadb61663a880e05fc08f7a87fc13a45757fee9060
MANGA:1-149051,1-149051,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149051,1,0fddd6c90973654934fdeeeb50886c25009bf9187e282145366d09cfac954640
MANGA:1-149054,1-149054,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149054,1,e53772628fa81546f8addc7abe200d3768fa1b4b9b10ca26321e203d8d6d1fc5
MANGA:1-149066,1-149066,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149066,1,0f386d2bb142f67d17d0b7a84fe383df20c10cd6f4cb258747ea293da49093a0
MANGA:1-149067,1-149067,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149067,1,d273d655795a5f60094060eaed92fbbff713e121f89945546832f6d5f55c7c35
MANGA:1-149105,1-149105,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149105,1,b6102d1179997845feb9c545edc4986497ddf07480ab72a210b34e46bd133299
MANGA:1-149109,1-149109,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149109,1,1bad7e102d9719f66615fb2baff1dd98c429f0eb6e04925a3823c93f09d1dc49
MANGA:1-149116,1-149116,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149116,1,e62e405e3b6695b9d1e4565296e438b901ed0aacbeedd632258fe7d157686213
MANGA:1-149147,1-149147,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149147,1,a82e39055920f91f408346ad3eca1e11b6337004dcef9c9dd973b9f0bd93de05
MANGA:1-149148,1-149148,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149148,1,9ea1c0747ccda8a2d507b80af44d98a1030b32edc3cede720e1be23e1f27b4cb
MANGA:1-149172,1-149172,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149172,1,1a0b678d36a3daddbbbe91ecf0cbb5d0e6746a16bab1133be60fa3fa572dbb86
MANGA:1-149193,1-149193,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149193,1,73e955ddadac5da215288c4630b4cce6e10f9729aaf9b40c21563bbf96e814f5
MANGA:1-149200,1-149200,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149200,1,88d76ae00ce6f075f5d6d32ba52976db4ddeb64f743bb54be837f679cbb85db7
MANGA:1-149211,1-149211,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149211,1,05d83037d52b1a6fce55c4ac5d7e4d8a7e5600ba9722079536ad78067163c1a0
MANGA:1-149228,1-149228,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149228,1,fe85eca31efe567baa201151a5cc2857d1c0fa7a6d5ef61771d062bd29776df8
MANGA:1-149235,1-149235,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149235,1,06a0898140e477d7ba7a5b3df6e0a3abcd3ed51e460f6e78c6cab1b374584598
MANGA:1-149270,1-149270,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149270,1,77ed38674e08816bf54d36c37ccce508762a51f43fbfdeefe89aa61e50160788
MANGA:1-149277,1-149277,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149277,1,7c76bf00e2558caa7adadcb220f65e27dfb1440a0f9e85b3e005bd510f1162df
MANGA:1-149284,1-149284,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149284,1,c21c743747dd321eb9f1afb3825f8b0b53da561563432411439c721a60f52e35
MANGA:1-149323,1-149323,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149323,1,02ee9dcb4b9bd0ee37ae1b24f32bab4aa620dbf89aae76d5ec239aa162a3feee
MANGA:1-149329,1-149329,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149329,1,b4d0f966104d19db78bab6a47ddd531bc27408df1a049618de7577466a806bdd
MANGA:1-149384,1-149384,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149384,1,f8e5727298e0baba1226531631829b6cb0384b23cf8b69ad47eab38f35d37cf5
MANGA:1-149454,1-149454,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149454,1,fb2546a0ef347bab0b1fd1b46bc421f3f602e50f45645efb1eb36b67cbd2209b
MANGA:1-149461,1-149461,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149461,1,10280bacb1ed99c6c6f6001a3c61f4ec8be2132cbe64386d07ad7cf1d6177aa6
MANGA:1-149470,1-149470,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149470,1,4a1401bd6a6f344d2216cf789b68e53d0eb03d608e6cf30badcfff410f02b59d
MANGA:1-149471,1-149471,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149471,1,f3d02614f5c271d8fcd456e77f20d664a4440975249c16acb48d57c47babb25a
MANGA:1-149496,1-149496,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149496,1,ad69a302f6c6a8b1e5e609925d91c1f1386d3b8cc7c029b17e60e2be94162723
MANGA:1-149501,1-149501,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149501,1,705487c648c559008d1e8f1d4cfff393fb8c2e1f674b50f8d35777f6c9b33f3c
MANGA:1-149507,1-149507,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149507,1,9137090268d4eaa30190fcf6991f517c8e80f30fa015304776eefe47094555a5
MANGA:1-149512,1-149512,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149512,1,a844c3c2e3585e9cc53be1f4f7507f3414bd4f60517dc5e5fbf25188b9001007
MANGA:1-149517,1-149517,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149517,1,ed3ba35866c84119db7cf2b25f74e39dde7a2d08a70a3937499646732a35e9ba
MANGA:1-149532,1-149532,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149532,1,6e11584b69108f9164f7905b23b0e5a173b762463924ebd7d9af431465e0c730
MANGA:1-149536,1-149536,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149536,1,1fd0e2b7be1a7a82057ae7200cd6329837cc06f8347f011258920b7638b32a07
MANGA:1-149541,1-149541,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149541,1,e15c931eedf7b236890086ef49a55a911ce8420acdcfaa9c5889ba1995711925
MANGA:1-149556,1-149556,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149556,1,6e8b13e50634693f04625a149d59008f29180ab02a0531b69de6a0d68858de29
MANGA:1-149557,1-149557,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149557,1,5a9fae2da05307f0c16be93c073fbca9ce349bf43fc9c84b0c012df98539fff3
MANGA:1-149561,1-149561,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149561,1,3eae58540b21d9c66a627bf1c6fae91be0d35f4ee324105f08d0afd2e3dc6c72
MANGA:1-149563,1-149563,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149563,1,a0b39c6322d974c32a3d33ca0f83e76bfe8083f56f012813978842710a5d3f80
MANGA:1-149572,1-149572,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149572,1,17d10597ac98671ce8a5dcdff42c62e8f07f4f0fcdf6e1ade7eb5a40109613e3
MANGA:1-149580,1-149580,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149580,1,54be187d548b7c92288e84ac64110e4a38db7d64d26873e9d2e86ead417f18bc
MANGA:1-149586,1-149586,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149586,1,9dcc41e03fcffaaa2c7dec6156cb4916effc5b29c9f4fc92bd59293988dcd4f3
MANGA:1-149589,1-149589,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149589,1,69a090e57d51155bde8832938477bc2e1826b83e04e87468001ed043877de33f
MANGA:1-149593,1-149593,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149593,1,ec92cdb99bcf6ab29055c696421f0836a6133504d8c06c13cd20a7640bb6b280
MANGA:1-149597,1-149597,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149597,1,585b1d0e707adadb6938d77049366a519879e9cca8d2fe4843dd0c80d1b1a12f
MANGA:1-149603,1-149603,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-149603,1,3df64045ca52573dde6bd3c8dca1a6650b6ebf79e7dde0b77490fee1a652aea1
