name,in_void_SDSS,kappa_2phase
PGC1886479,0.0,-3.964155260002372e-05
PGC1886524,1.0,0.00020849298619185123
PGC1886551,0.0,7.302216763963014e-05
PGC1886781,0.0,-1.9184695433028168e-05
PGC1886898,1.0,-5.4158865498374005e-05
PGC1886920,0.0,1.3037651251220705e-05
PGC1887222,0.0,-3.4455273528081615e-05
PGC1887235,0.0,2.4256007888194557e-06
PGC1887404,1.0,0.0001324072286890991
PGC1887551,1.0,-0.00013776974934827865
PGC1887801,0.0,0.00022714462607876734
PGC1887867,0.0,-4.138653220125167e-05
PGC1887899,0.0,-9.266740810905428e-05
PGC1887938,0.0,3.63000574878577e-05
PGC1887995,0.0,4.913734951053507e-05
PGC1888223,1.0,-7.229419784495889e-05
PGC1888235,1.0,5.0961059216800235e-05
PGC1888362,1.0,-3.079067059701043e-05
PGC1888371,0.0,0.0001542480449714227
PGC1888569,0.0,5.872239015544942e-05
PGC1888697,0.0,-0.00018280476197206325
PGC1888724,0.0,0.0001376651983757782
PGC1888857,1.0,0.0002571918909964892
PGC1889279,0.0,0.00030591896034161246
PGC1889564,1.0,-1.3457261068378953e-05
PGC1889764,0.0,3.7858807495500474e-05
PGC1889824,0.0,4.863299870200445e-05
PGC1889985,1.0,8.673331288932244e-06
PGC1890008,1.0,-0.0001927298026254296
PGC1890038,0.0,6.018113634946386e-05
PGC1890055,1.0,-1.5724895790045132e-05
PGC1890174,0.0,4.4730043843500837e-07
PGC1890333,0.0,4.9308665700466203e-05
PGC1890382,0.0,6.200931383029538e-05
PGC1890532,0.0,4.380825024630729e-05
PGC1890724,0.0,-2.1464094088776568e-05
PGC1890771,0.0,-0.0001131219420645915
PGC1890837,0.0,6.62894333451442e-05
PGC1890928,1.0,2.0196202594698444e-05
PGC1890932,0.0,1.6002333428850655e-05
PGC1891130,0.0,-3.940449827430395e-05
PGC1891151,0.0,3.446742407758878e-05
PGC1891182,1.0,5.292432616045938e-05
PGC1891253,1.0,-0.0001137501797588905
PGC1891574,0.0,0.00019934410772207077
PGC1891668,0.0,5.698099640117959e-05
PGC1891950,0.0,0.00017927167454035258
PGC1891964,1.0,3.780711058829127e-05
PGC1892152,0.0,5.921454218685346e-05
PGC1892408,0.0,9.159713064088622e-05
PGC1892749,0.0,1.199418188803031e-05
PGC1892755,0.0,-0.00017396028223966886
PGC1892933,0.0,1.1857045104558758e-05
PGC1892946,0.0,-0.00014496824972239932
PGC1893230,0.0,3.313383289472484e-05
PGC1893267,0.0,5.504322680496191e-05
PGC1893350,0.0,-6.0303224806247695e-05
PGC1893733,0.0,-3.547368026463863e-06
PGC1893900,0.0,-2.4024083340683213e-06
PGC1894036,0.0,2.4018774914271896e-05
PGC1894069,0.0,2.5828080773150423e-05
PGC1894370,1.0,8.056273831264155e-05
PGC1894479,0.0,1.7580961875452546e-05
PGC1894726,0.0,2.7709648388523697e-05
PGC1895134,1.0,5.11680041154166e-05
PGC1895214,0.0,2.9373312513352546e-05
PGC1895636,0.0,7.976519901597661e-05
PGC1895701,1.0,-1.1752639570484049e-05
PGC1896331,0.0,5.5390701617267814e-05
PGC1896756,0.0,7.729065332837296e-05
PGC1896875,0.0,-6.19428200964453e-05
PGC1896911,0.0,1.7551646548974354e-05
PGC1896998,0.0,8.113888608115282e-05
PGC1897281,0.0,1.5849858687246765e-05
PGC1897586,0.0,-2.9475586541773225e-05
PGC1897651,0.0,1.958355447811973e-05
PGC1897674,1.0,1.033109930459333e-05
PGC1898878,0.0,4.4682704883250134e-05
PGC1898933,0.0,4.876017803741346e-05
PGC1898970,0.0,6.586923168980714e-05
PGC1899074,0.0,-0.00010111034768787744
PGC1899092,1.0,-0.00022515899266810306
PGC1899144,0.0,1.0994731109008075e-05
PGC1899331,0.0,-0.000200455416444038
PGC1899414,0.0,-4.023835517946896e-05
PGC1899441,0.0,-8.445724694458903e-05
PGC1899589,0.0,5.9773314806564136e-05
PGC1899712,0.0,3.2982729337455864e-05
PGC1899807,0.0,2.2375536607021735e-05
PGC1899898,0.0,-0.00010771107421874148
PGC1900004,0.0,-0.00010115781300451285
PGC1900110,0.0,-3.3653836644241996e-05
PGC1900353,0.0,-7.950381712039886e-05
PGC1900472,0.0,1.790934767071084e-05
PGC1900639,1.0,5.9092842836211626e-05
PGC1900797,0.0,7.352667781042964e-05
PGC1900877,0.0,-2.349095143621159e-05
PGC1901222,0.0,3.46538725912113e-05
PGC1901270,1.0,-3.785063747102104e-05
PGC1901304,1.0,4.6357403535574276e-05
PGC1901561,0.0,-4.869414031822402e-05
PGC1901633,0.0,-1.645308836100778e-05
PGC1901712,1.0,-5.370647525384648e-05
PGC1901713,1.0,-8.41548232937466e-06
PGC1901891,0.0,6.965242309959747e-06
PGC1902035,0.0,5.202284491646053e-05
PGC1902097,0.0,-1.2386858700337083e-05
PGC1902254,0.0,6.392800916647577e-05
PGC1902523,0.0,-2.2025533576841446e-05
PGC1902611,1.0,2.1495936009895124e-05
PGC1902762,1.0,4.357715099587198e-05
PGC1902776,0.0,1.7288706381301716e-05
PGC1902895,0.0,0.00027979742860264153
PGC1902907,0.0,0.0001911789668537326
PGC1902958,1.0,7.948031833888244e-05
PGC1902977,1.0,-0.0001944922012996453
PGC1903038,0.0,2.5722255251438416e-05
PGC1903452,0.0,1.2717803298264926e-06
PGC1903496,0.0,4.1789176937774026e-05
PGC1903513,0.0,2.8651391417152332e-05
PGC1903548,0.0,0.0003309206524706519
PGC1903698,0.0,6.362041400484627e-05
PGC1903963,0.0,5.7148516761349636e-05
PGC1904343,1.0,1.663956708315944e-05
PGC1904463,0.0,4.156820487563236e-05
PGC1904503,0.0,8.45233408333573e-05
PGC1904549,0.0,-3.6003228575256386e-05
PGC1904780,0.0,-0.00023482478580273575
PGC1904849,0.0,-0.00021842700427620338
PGC1905262,0.0,-3.9995808824729905e-06
PGC1905457,0.0,-4.810539411635542e-05
PGC1905601,0.0,9.181666991603231e-07
PGC1905633,0.0,9.13181653775213e-05
PGC1905946,0.0,4.3923328517084846e-05
PGC1905967,1.0,-6.203471168665944e-05
PGC1905994,0.0,0.00022572136122291808
PGC1906440,0.0,4.7492202995161186e-05
PGC1906577,0.0,4.9201885337453684e-05
PGC1906708,1.0,-1.4629294686321811e-05
PGC1907337,0.0,8.47979227106142e-05
PGC1907378,0.0,-3.4173767940825405e-05
PGC1907590,0.0,-8.113049635425523e-05
PGC1907776,0.0,0.0001631561262364038
PGC1907829,0.0,7.627953699407557e-07
PGC1907949,0.0,-3.0367747966525246e-05
PGC1908166,0.0,9.021429379082182e-05
PGC1908282,0.0,9.508833323285031e-05
PGC1908288,0.0,1.6190508659920966e-05
PGC1908308,0.0,-1.6571614579595238e-05
PGC1908326,0.0,-0.00018198892580120047
PGC1908432,0.0,0.00016450703844164732
PGC1908433,1.0,-7.879555605768919e-05
PGC1908552,1.0,1.2009364498935503e-05
PGC1908572,0.0,5.894768231030895e-05
PGC1908623,0.0,-3.772534682432664e-05
PGC1908635,1.0,1.1614329350725346e-05
PGC1908691,0.0,2.2382377400322484e-05
PGC1909122,0.0,6.903979903600441e-05
PGC1909473,0.0,-7.022092553708735e-05
PGC1909595,1.0,-0.00030694653727563425
PGC1909677,0.0,1.0642519186090569e-05
PGC1909695,0.0,-0.00010535989670502025
PGC1909853,0.0,-0.00015753092969975906
PGC1909980,0.0,0.00029526425182670033
PGC1910113,1.0,3.4927027935274295e-06
PGC1910208,1.0,-1.775872365123393e-05
PGC1910404,0.0,-3.945321033873286e-05
PGC1911302,0.0,4.3763511687812075e-06
PGC1911534,0.0,-2.688005318331486e-06
PGC1911657,0.0,4.7763917823373676e-05
PGC1911889,1.0,0.0001234049672749789
PGC1912519,0.0,-1.6137446741418105e-05
PGC1912635,0.0,4.137523803653443e-05
PGC1912999,0.0,5.6953285374195014e-05
PGC1913006,0.0,-0.00010430376138463189
PGC1913068,0.0,1.2246656118920536e-05
PGC1913179,1.0,4.3716142722717196e-05
PGC1913199,0.0,-5.9206264138888515e-06
PGC1913376,1.0,-2.7812157482000318e-05
PGC1913393,1.0,9.673198824229462e-07
PGC1913405,0.0,-0.00024668875729115124
PGC1913456,1.0,-7.595415097557082e-05
PGC1913517,0.0,5.645356104380325e-05
PGC1913909,0.0,5.327450847162537e-05
PGC1914057,0.0,6.403276038243234e-05
PGC1914153,0.0,-3.954851032870277e-05
PGC1914347,0.0,5.943464671286225e-05
PGC1914426,0.0,4.905823892947086e-05
PGC1914725,0.0,7.260603174564468e-05
PGC1915507,1.0,3.190116549330914e-05
PGC1915643,0.0,6.318026026797456e-05
PGC1915723,0.0,9.237818296851519e-05
PGC1915724,1.0,-1.1283609619365852e-05
PGC1915776,0.0,9.422344938449378e-05
PGC1915843,1.0,5.8877655205840835e-05
PGC1916541,0.0,2.5189415548739935e-05
PGC1916639,0.0,0.00014046345112752825
PGC1916690,0.0,9.912025202277159e-05
PGC1916943,0.0,1.9802268567719592e-05
PGC1916964,0.0,2.6470263097022384e-06
PGC1917173,0.0,3.726190732577475e-05
PGC1917424,0.0,0.00011722104817762044
PGC1917585,0.0,-0.00023003884817836577
PGC1917995,0.0,3.9902950390998524e-05
PGC1918025,1.0,-6.82952136691325e-05
PGC1918078,0.0,-1.3519334960817869e-05
PGC1918444,0.0,-0.00023206030926562352
PGC1918729,1.0,-3.730657180522095e-05
PGC1918918,0.0,8.721820835617032e-05
PGC1919081,0.0,-2.7569358660014336e-05
PGC1919133,0.0,5.022536384921092e-05
PGC1919216,0.0,8.546859339823523e-05
PGC1919394,0.0,9.887469007591728e-05
PGC1919492,0.0,0.0001097622543951777
PGC1919533,0.0,-1.62576595422752e-06
PGC1919570,1.0,-5.226757147609588e-05
PGC1919989,0.0,-9.993392727330784e-06
PGC1920002,0.0,0.00034200922457906053
PGC1920128,1.0,-0.00022974242315733026
PGC1920202,0.0,4.031796681621743e-05
PGC1920322,0.0,-5.1532773368668646e-05
PGC1920412,0.0,8.962675414765719e-05
PGC1920455,1.0,-3.943609348248212e-06
PGC1920807,0.0,-5.29874739795266e-05
PGC1920832,0.0,0.0003289068800711302
PGC1920912,0.0,0.00010240965758793597
PGC1921015,1.0,5.1878647534365694e-05
PGC1921147,0.0,7.077162884772654e-05
PGC1921158,1.0,3.571556950879787e-05
PGC1921253,0.0,0.00012197767149012037
PGC1921409,1.0,-8.736089584925023e-05
PGC1921643,0.0,5.038180984378304e-05
PGC1921654,0.0,7.291635960930574e-05
PGC1921753,0.0,-4.327558353716948e-05
PGC1921912,0.0,1.0917987413968934e-05
PGC1921933,0.0,-4.807308276785041e-05
PGC1921988,0.0,0.00012191450728909426
PGC1922391,0.0,-2.6001328771669906e-05
PGC1922981,0.0,-0.00019512847384058432
PGC1923196,1.0,-0.0002267339324864225
PGC1923224,0.0,6.416932133199266e-05
PGC1923586,1.0,-0.00014143788182394826
PGC1924644,0.0,-0.00017898256796909092
PGC1924882,0.0,2.2086813609200877e-05
PGC1924928,0.0,7.322218185934893e-05
PGC1924938,0.0,-4.805581286235957e-05
PGC1925149,0.0,6.635310561501691e-06
PGC1925172,1.0,0.0001359371563629462
PGC1925391,0.0,4.080986152837718e-05
PGC1925406,1.0,-0.00010793059659421474
PGC1926187,1.0,3.792069780579158e-05
PGC1926305,1.0,-3.137474421551153e-05
PGC1926436,0.0,-0.0001774872587175298
PGC1926449,0.0,-0.00010948331387243947
PGC1926942,0.0,-6.498360069953052e-06
PGC1927300,0.0,3.6091022978146963e-05
PGC1927524,0.0,0.0002196054049999532
PGC1927533,0.0,1.7840881638566157e-05
PGC1927870,0.0,0.0001110073398598286
PGC1927958,0.0,-2.087372620759834e-05
PGC1928128,0.0,0.00017330390368551444
PGC1928240,0.0,8.17604819838413e-05
PGC1928396,0.0,1.0328133257871809e-05
PGC1928430,0.0,-1.5707530258120497e-05
PGC1928558,1.0,9.476149575412251e-05
PGC1928708,1.0,3.7450119854924195e-06
PGC1928853,0.0,-0.00012382869740149564
PGC1928937,0.0,3.869536122581066e-05
PGC1928968,0.0,0.0001850027708275664
PGC1929271,0.0,0.00011076252902158548
PGC1929307,0.0,-0.00023097241717207133
PGC1929313,0.0,-0.0001253521807451629
PGC1929352,0.0,-4.500078359004473e-05
PGC1929386,1.0,-0.0001386907793529177
PGC1929454,0.0,3.430244571411334e-05
PGC1929555,0.0,2.2857138935671305e-05
PGC1929608,0.0,2.1193145157728497e-05
PGC1929854,0.0,0.00013657221175872767
PGC1929901,0.0,-4.842750490348401e-06
PGC1929971,1.0,2.6574561440905963e-05
PGC1930237,0.0,0.00023454025468698872
PGC1930263,1.0,-0.0002042289138625052
PGC1930526,0.0,-0.00020195636691079573
PGC1930540,1.0,-3.7069933958757466e-05
PGC1930568,0.0,-1.6051676603714834e-05
PGC1930736,0.0,-3.775722383500047e-05
PGC1930750,1.0,-0.00020790708234220422
PGC1930870,0.0,4.578602208942492e-06
PGC1930925,0.0,1.6938112585543e-05
PGC1931152,1.0,1.0331915774817252e-05
PGC1931253,0.0,2.005418616777923e-05
PGC1931323,0.0,-1.281764972143056e-05
PGC1931408,1.0,-5.484058935915068e-05
PGC1931578,0.0,-0.00019860906904315046
PGC1931678,1.0,1.8608240168588127e-05
PGC1931811,1.0,0.0002553053943748112
PGC1931847,0.0,-5.267670573459047e-05
PGC1932078,0.0,-5.208122580236399e-05
PGC1932535,0.0,-2.5682107971295966e-05
PGC1932561,0.0,4.362575181930607e-06
PGC1932594,0.0,8.522912282139273e-05
PGC1932864,0.0,-2.2965098671823165e-05
PGC1932993,1.0,2.7559147949019726e-05
PGC1933128,0.0,2.2589505829567146e-05
PGC1933330,0.0,2.8138967334166735e-05
PGC1933404,0.0,1.0539000672957004e-05
PGC1933987,1.0,-2.3439026019993482e-05
PGC1934152,0.0,0.00019909961649956272
PGC1934403,0.0,0.00010016276163786562
PGC1934555,0.0,0.00010939286297143884
PGC1934580,0.0,1.9512119502136006e-05
PGC1934679,0.0,2.47381129735352e-05
PGC1934696,0.0,8.706403369763974e-05
PGC1934843,1.0,-3.2495116389552984e-05
PGC1935248,0.0,5.102844197812264e-05
PGC1935729,0.0,-1.9848219680063495e-05
PGC1936053,0.0,9.741174226105148e-05
PGC1936133,0.0,9.778034068523735e-06
PGC1936331,0.0,-8.674316845510485e-06
PGC1936477,0.0,0.00011764493832644851
PGC1936540,1.0,-6.073375046346634e-05
PGC1936668,0.0,-1.5149338153429217e-05
PGC1936888,0.0,-0.0001364301056423212
PGC1937022,1.0,-0.00019965599559261803
PGC1937231,0.0,-0.0002041175061914522
PGC1937647,1.0,-1.3054093756570018e-05
PGC1937871,1.0,9.280096526453213e-06
PGC1937925,0.0,-8.222264208870102e-05
PGC1938120,0.0,-6.880250015256218e-05
PGC1938467,1.0,-4.1561405843767275e-05
PGC1938619,0.0,2.004040822028726e-06
PGC1938632,0.0,-3.222219963876012e-05
PGC1938754,1.0,-7.693799944729111e-05
PGC1938756,0.0,4.025421584400878e-05
PGC1938760,0.0,-0.00020345340728273613
PGC1938921,0.0,1.3241158879473428e-05
PGC1939276,0.0,2.260683231744958e-05
PGC1939305,0.0,2.1453069672365465e-05
PGC1939643,0.0,4.212413945752519e-06
PGC1939659,0.0,4.08594851838352e-05
PGC1939660,1.0,1.7422707152055866e-05
PGC1939704,0.0,7.566185275671804e-05
PGC1939862,0.0,0.00019590840408915285
PGC1939903,1.0,8.921084235980823e-05
PGC1940056,0.0,4.0987588316688686e-05
PGC1940159,0.0,7.010306654558823e-06
PGC1940283,0.0,0.00010549346951365586
PGC1940376,1.0,3.089890128004582e-05
PGC1940481,0.0,7.797509371343495e-05
PGC1940514,1.0,7.697749444948974e-06
PGC1940535,1.0,-8.605355111325041e-05
PGC1940886,1.0,4.187853430459812e-05
PGC1940956,0.0,-3.4184588174763014e-05
PGC1940963,0.0,1.5174179659199275e-05
PGC1941188,0.0,-0.00020229318584741012
PGC1941292,0.0,1.3183976405063594e-05
PGC1941593,1.0,-0.00024041785953199575
PGC1941779,0.0,4.616601679448923e-05
PGC1941866,0.0,2.7741126806852857e-05
PGC1941916,1.0,-0.0002365859241482969
PGC1941932,0.0,-3.789930842093275e-05
PGC1942397,0.0,-3.821785551038303e-05
PGC1942412,0.0,7.692095040261691e-07
PGC1942867,1.0,-0.00015905898264672206
PGC1943115,0.0,6.861355772111472e-05
PGC1943195,0.0,-0.0002819851763547175
PGC1943397,1.0,3.258644339942105e-05
PGC1943466,0.0,-3.4671468051025855e-05
PGC1943583,0.0,-3.9812248565690475e-05
PGC1943643,0.0,1.4876861754159454e-05
PGC1943804,0.0,-2.470752415294118e-07
PGC1943927,0.0,-6.103829660533759e-06
PGC1944127,0.0,7.766661371871662e-05
PGC1944148,0.0,3.754164715997259e-05
PGC1944202,1.0,-4.146168291485252e-05
PGC1944494,0.0,0.00010738293081331742
PGC1944509,1.0,-0.00027951204377612817
PGC1944679,0.0,1.568178216425662e-05
PGC1944733,0.0,3.908051042028449e-05
PGC1944888,1.0,-2.3906836622640663e-05
PGC1944948,0.0,-0.00019536710784141622
PGC1945181,1.0,0.0001277100014971164
PGC1945931,1.0,-2.0717997762553793e-05
PGC1945977,0.0,-4.900513890092468e-05
PGC1946388,1.0,5.2860607542628834e-05
PGC1946532,1.0,7.673487028124181e-05
PGC1946629,1.0,3.6697184960799726e-06
PGC1946712,0.0,3.4936675406707973e-06
PGC1946774,1.0,3.2823122517668456e-05
PGC1946988,1.0,0.00012781495428554833
PGC1947114,0.0,3.541388742674299e-05
PGC1947115,1.0,-0.00010017390639039306
PGC1947131,0.0,8.396111550461605e-05
PGC1947311,1.0,-4.856292286941237e-05
PGC1947368,0.0,-0.00021787953231268677
PGC1947458,0.0,-7.249752285403594e-05
PGC1947479,0.0,-3.243057495710647e-05
PGC1947531,0.0,9.693292278750408e-05
PGC1947823,1.0,-7.02885245788683e-05
PGC1948292,1.0,-5.0265580903981026e-05
PGC1948740,0.0,2.375522315614981e-05
PGC1948820,1.0,-0.00021147174507924252
PGC1948827,0.0,-6.48376520257775e-05
PGC1948998,0.0,0.0002986264498312804
PGC1949311,1.0,4.9773682482360515e-05
PGC1949329,0.0,0.00011586393999766088
PGC1949685,1.0,-0.0002663993550122147
PGC1949811,0.0,1.0628324681793618e-05
PGC1949847,0.0,-3.8340081377119096e-05
PGC1949872,0.0,-3.943879974714687e-05
PGC1950012,0.0,-0.00018990144619666647
PGC1950024,0.0,-0.00023066526769275
PGC1950287,1.0,-0.00012558021162454962
PGC1950552,0.0,8.615514054727712e-05
PGC1950699,0.0,-5.3856395131704e-06
PGC1950747,0.0,4.490958374923822e-05
PGC1951252,1.0,-0.00027301924189174627
PGC1951527,0.0,-0.00023937240822868714
PGC1951726,0.0,4.9157264218391656e-05
PGC1951784,0.0,-7.053584301449747e-05
PGC1951801,0.0,2.6534178937112493e-05
PGC1952092,0.0,3.155443206295411e-05
PGC1952152,0.0,-0.00021583837136626
PGC1952310,0.0,1.9338489856771998e-05
PGC1952328,0.0,-1.87732438096955e-05
PGC1952492,0.0,0.00022743645683585343
PGC1952624,1.0,-2.220404886722262e-05
PGC1953202,1.0,-6.199756842820369e-06
PGC1953394,0.0,-1.198164508745011e-05
PGC1953407,0.0,-1.7122706459845972e-05
PGC1953625,0.0,-7.3816328567164615e-06
PGC1953890,1.0,-2.7923537927977325e-06
PGC1953945,0.0,-6.570645377711797e-05
PGC1954139,0.0,5.509245051419047e-06
PGC1954154,0.0,8.056121713392493e-05
PGC1954168,0.0,9.977993552272054e-05
PGC1954290,0.0,-5.712404565901009e-05
PGC1954477,0.0,0.00020650895169031805
PGC1954794,0.0,0.00038374533344822466
PGC1954858,0.0,5.530269529778275e-05
PGC1954994,0.0,5.300051647222281e-06
PGC1955134,1.0,1.9853702609892428e-05
PGC1955702,1.0,-3.135624071346708e-05
PGC1955787,0.0,4.958316374539793e-05
PGC1955842,1.0,-3.124657870428177e-05
PGC1956321,0.0,3.192962914914284e-05
PGC1956918,0.0,-0.0001700259018503869
PGC1957254,0.0,0.0001236753970130837
PGC1957892,0.0,6.857802349896377e-05
PGC1958190,0.0,-6.695759658817384e-05
PGC1958331,0.0,-3.816430812012549e-05
PGC1958489,0.0,-4.211983248456433e-05
PGC1958490,0.0,-3.495313328020438e-05
PGC1958729,0.0,7.196059594231137e-06
PGC1959113,0.0,3.213902890094477e-05
PGC1959382,0.0,0.00014886974716085658
PGC1959735,0.0,7.81556008013639e-05
PGC1960094,0.0,-4.190371027880518e-05
PGC1960315,1.0,-3.701180982551203e-05
PGC1960568,0.0,3.3355703085354214e-05
PGC1960620,0.0,7.18304380561774e-05
PGC1960676,1.0,-0.00015201380268697786
PGC1960913,0.0,4.919426477875803e-05
PGC1960971,1.0,-6.583589944191859e-05
PGC1961058,0.0,3.846981692039984e-06
PGC1961194,0.0,7.131063471816378e-06
PGC1961335,0.0,2.5055675050583557e-05
PGC1962556,0.0,-0.00018884407087229013
PGC1963053,0.0,-0.00028153766308687214
PGC1963097,1.0,-4.443541991577953e-05
PGC1963453,1.0,-0.0002744730362399137
PGC1963666,1.0,-5.8372466746512286e-05
PGC1963710,1.0,-0.0001266840271641534
PGC1963716,0.0,0.00011389135608749987
PGC1964045,0.0,8.452914594065529e-05
PGC1964301,1.0,7.527234914906443e-05
PGC1964386,0.0,-3.680912204589452e-05
PGC1964727,0.0,0.0001386996558287314
PGC1964798,0.0,-0.0002567811830074935
PGC1965051,1.0,6.257402091664716e-05
PGC1965925,0.0,3.1993751203394706e-05
PGC1966549,1.0,3.311345866009942e-05
PGC1966672,1.0,-1.8264447894720458e-05
PGC1967097,0.0,1.0998022137450351e-05
PGC1967596,1.0,-3.830871015731962e-05
PGC1967700,0.0,1.7372403924257773e-05
PGC1968002,1.0,8.756694187749301e-05
PGC1968245,0.0,5.0917950836874445e-06
PGC1968454,1.0,-0.00021575268440259776
PGC1968465,0.0,-2.7854852691072716e-05
PGC1969008,0.0,-3.683747979787621e-05
PGC1969123,0.0,5.080584969821066e-05
PGC1969288,0.0,-1.1840198366897491e-05
PGC1969315,0.0,-5.146373323762974e-05
PGC1969328,1.0,-2.5158001405318538e-05
PGC1969622,0.0,-0.00026230951855456556
PGC1970012,1.0,-2.4617927688255802e-05
PGC1970128,1.0,-4.704514270148293e-05
PGC1970291,1.0,4.056965277922745e-05
PGC1970316,0.0,9.731462491011915e-05
PGC1970556,0.0,0.00012902783955537903
PGC1971229,0.0,8.170734324717151e-05
PGC1971375,0.0,0.00010262549418903934
PGC1972116,0.0,0.00010735081030046438
PGC1972207,0.0,7.072010488432193e-05
PGC1972208,0.0,8.294630366654692e-05
PGC1973348,0.0,9.099223255288068e-05
PGC1973480,0.0,-0.00025152374542134045
PGC1973805,1.0,6.551498291035266e-06
PGC1973910,0.0,-0.00010226529632259021
PGC1974141,0.0,-3.9464447052665124e-05
PGC1974572,0.0,0.00012393305911534162
PGC1974935,0.0,6.157703632205315e-06
PGC1975019,0.0,2.9478809423936908e-05
PGC1975238,0.0,0.00011447419882247007
PGC1975621,0.0,4.807405959883957e-06
PGC1975650,0.0,-1.3731078357981578e-05
PGC1975858,0.0,-3.569954808930639e-05
PGC1975960,0.0,3.0101270242164335e-05
PGC1976002,0.0,6.18868628512155e-05
PGC1976287,0.0,3.3067272315334995e-05
PGC1976545,0.0,7.810386838877587e-05
PGC1976578,0.0,4.1923073440602185e-07
PGC1976926,0.0,-1.8044084173581793e-05
PGC1976982,1.0,-0.00014069477064609234
PGC1977342,0.0,1.1985357984608008e-05
PGC1977434,0.0,0.00012431784999396132
PGC1977444,0.0,9.245572399837335e-05
PGC1977824,0.0,8.145972691013363e-05
PGC1978167,0.0,4.167519345887357e-05
PGC1978193,0.0,3.629691332190628e-05
PGC1978432,0.0,-3.04320344161751e-05
PGC1978617,1.0,1.8836428460155563e-05
PGC1978640,0.0,-1.4672083704888755e-05
PGC1978786,0.0,4.184241223428322e-05
PGC1978998,0.0,-3.0891293115249126e-06
PGC1979161,1.0,6.526606761514784e-06
PGC1979673,0.0,-0.0001218620417131621
PGC1979684,0.0,-4.6725268696434085e-05
PGC1979834,0.0,-3.777530665134564e-05
PGC1980102,0.0,-0.0001753554285830874
PGC1980194,0.0,1.3314832188741439e-05
PGC1980277,0.0,2.179544556904873e-05
PGC1980542,1.0,0.00019119248047999018
PGC1980836,0.0,7.488104565828603e-05
PGC1981041,1.0,-2.9104536659277866e-05
PGC1981458,0.0,-4.5859869742712146e-05
PGC1981782,0.0,-0.00010718840352929825
PGC1982297,0.0,1.9754937143473294e-05
PGC1982354,0.0,-1.5219292440055952e-05
PGC1982969,0.0,-0.00030067152703263034
PGC1983019,0.0,-1.7121486834587567e-05
PGC1983649,0.0,4.548693879003143e-05
PGC1984278,1.0,-0.0001676427490599319
PGC1984329,0.0,-2.804253429780648e-05
PGC1984364,1.0,2.5574471509731046e-05
PGC1984518,0.0,-0.00011249319599060589
PGC1985012,1.0,0.00012454852048534676
PGC1985139,0.0,-8.647997289363249e-05
PGC1985274,0.0,-1.2869034384621218e-05
PGC1985326,1.0,-2.3802469071965196e-05
PGC1985359,0.0,3.81443304858602e-05
PGC1985497,1.0,-2.759596156004157e-05
PGC1986266,0.0,-0.00015384041111798536
PGC1986303,0.0,2.1288523027603493e-05
PGC1986841,0.0,5.194990203700909e-05
PGC1987158,0.0,5.4671742289978005e-05
PGC1987386,1.0,8.760223792487802e-05
PGC1987647,1.0,-2.460212158640236e-06
