side,fold,model,core,q,logpdf
12,1,bartlett_7_0.1,training_r13_c18,1.079364496714541,0.6358420421736706
12,1,bartlett_7_0.1,training_r15_c17,1.0541478606718777,0.6484503601950022
12,1,bartlett_7_0.1,training_r17_c16,1.098471562960255,0.6262885090508135
12,1,bartlett_7_0.1,training_r18_c14,1.017997619514439,0.6665254807737215
12,1,bartlett_7_0.1,training_r19_c12,0.8317056565144144,0.7596714622737339
12,1,bartlett_7_0.3,training_r02_c13,1.0869958910976592,0.619776329426889
12,1,bartlett_7_0.3,training_r03_c14,0.9871123226240558,0.6697181136636907
12,1,bartlett_7_0.3,training_r06_c17,1.2266090975086872,0.549969726221375
12,1,bartlett_7_0.3,training_r07_c18,0.9728822898991176,0.6768331300261596
12,1,bartlett_7_0.3,training_r08_c19,1.3894811543685086,0.4685336977914642
12,1,bartlett_7_0.3,training_r11_c19,1.1177042223277558,0.6044221638118407
12,1,bartlett_7_0.3,training_r13_c18,1.0640709299899573,0.6312388099807398
12,1,bartlett_7_0.3,training_r15_c17,1.0184544287868387,0.6540470605822992
12,1,bartlett_7_0.3,training_r17_c16,1.0651439737513821,0.6307022881000275
12,1,bartlett_7_0.3,training_r18_c14,0.9921283041148011,0.6672101229183179
12,1,bartlett_7_0.3,training_r19_c12,0.8090531195148436,0.7587477152182968
12,1,pixelcorr_mixture_0.0,training_r02_c13,1.136586444130564,0.6223996304710184
12,1,pixelcorr_mixture_0.0,training_r03_c14,1.0332188910984181,0.6740834069870913
12,1,pixelcorr_mixture_0.0,training_r06_c17,1.3225946714999721,0.5293955167863144
12,1,pixelcorr_mixture_0.0,training_r07_c18,1.0096190400616376,0.6858833325054816
12,1,pixelcorr_mixture_0.0,training_r08_c19,1.423116801703549,0.47913445168452595
12,1,pixelcorr_mixture_0.0,training_r11_c19,1.1684949026229485,0.606445401224826
12,1,pixelcorr_mixture_0.0,training_r13_c18,1.1409187687308728,0.620233468170864
12,1,pixelcorr_mixture_0.0,training_r15_c17,1.104497757181682,0.6384439739454594
12,1,pixelcorr_mixture_0.0,training_r17_c16,1.0954585732039188,0.6429635659343409
12,1,pixelcorr_mixture_0.0,training_r18_c14,1.071867578315064,0.6547590633787684
12,1,pixelcorr_mixture_0.0,training_r19_c12,0.8663762679402386,0.7575047185661811
12,1,pixelcorr_mixture_0.25,training_r02_c13,1.184553229535741,0.6084570604651505
12,1,pixelcorr_mixture_0.25,training_r03_c14,1.076905249479596,0.662281050493223
12,1,pixelcorr_mixture_0.25,training_r06_c17,1.401825525480464,0.49982091249278904
12,1,pixelcorr_mixture_0.25,training_r07_c18,1.0546107695415092,0.6734282904622664
12,1,pixelcorr_mixture_0.25,training_r08_c19,1.4948978073630683,0.4532847715514868
12,1,pixelcorr_mixture_0.25,training_r11_c19,1.212560158096696,0.594453596184673
12,1,pixelcorr_mixture_0.25,training_r13_c18,1.1966884663708937,0.6023894420475742
12,1,pixelcorr_mixture_0.25,training_r15_c17,1.130768580889528,0.635349384788257
12,1,pixelcorr_mixture_0.25,training_r17_c16,1.1343067299857361,0.6335803102401529
12,1,pixelcorr_mixture_0.25,training_r18_c14,1.0860014485202634,0.6577329509728893
12,1,pixelcorr_mixture_0.25,training_r19_c12,0.9127357579978339,0.744365796234104
12,1,pixelcorr_mixture_0.5,training_r02_c13,1.2821752530166943,0.5801116801840919
12,1,pixelcorr_mixture_0.5,training_r03_c14,1.1614080816799646,0.6404952658524568
12,1,pixelcorr_mixture_0.5,training_r06_c17,1.5562734748648654,0.4430625692600063
12,1,pixelcorr_mixture_0.5,training_r07_c18,1.141527691440201,0.6504354609723384
12,1,pixelcorr_mixture_0.5,training_r08_c19,1.6394660239413292,0.4014662947217745
12,1,pixelcorr_mixture_0.5,training_r11_c19,1.3124437937296722,0.5649774098276029
12,1,pixelcorr_mixture_0.5,training_r13_c18,1.3012900097591362,0.5705543018128709
12,1,pixelcorr_mixture_0.5,training_r15_c17,1.207459051647798,0.61746978086854
12,1,pixelcorr_mixture_0.5,training_r17_c16,1.2342114771519188,0.6040935681164796
12,1,pixelcorr_mixture_0.5,training_r18_c14,1.1438453206106955,0.6492766463870911
12,1,pixelcorr_mixture_0.5,training_r19_c12,1.004372081069579,0.7190132661576494
12,1,pixelcorr_mixture_0.75,training_r02_c13,1.464261422829148,0.523002080773106
12,1,pixelcorr_mixture_0.75,training_r03_c14,1.3125374702775965,0.5988640570488816
12,1,pixelcorr_mixture_0.75,training_r06_c17,1.8521551830282765,0.32905520067354144
12,1,pixelcorr_mixture_0.75,training_r07_c18,1.2998685143520123,0.6051985350116736
12,1,pixelcorr_mixture_0.75,training_r08_c19,1.9139910058814347,0.2981372892469625
12,1,pixelcorr_mixture_0.75,training_r11_c19,1.5055322692915105,0.5023666575419244
12,1,pixelcorr_mixture_0.75,training_r13_c18,1.4958194962507037,0.507223044062328
12,1,pixelcorr_mixture_0.75,training_r15_c17,1.366215755635113,0.5720249143701233
12,1,pixelcorr_mixture_0.75,training_r17_c16,1.4450193089002388,0.5326231377375604
12,1,pixelcorr_mixture_0.75,training_r18_c14,1.2706669141607074,0.6197993351073261
12,1,pixelcorr_mixture_0.75,training_r19_c12,1.176662771418211,0.6668014064785742
12,1,pixelcorr_mixture_1.0,training_r02_c13,1.866282594219289,0.37926330296945365
12,1,pixelcorr_mixture_1.0,training_r03_c14,1.630781275675072,0.4970139622415618
12,1,pixelcorr_mixture_1.0,training_r06_c17,2.5731295380544954,0.025839831051850455
12,1,pixelcorr_mixture_1.0,training_r07_c18,1.6398235719649412,0.4924928140966274
12,1,pixelcorr_mixture_1.0,training_r08_c19,2.570034426317055,0.02738738692057043
12,1,pixelcorr_mixture_1.0,training_r11_c19,1.9499497507415389,0.3374297247083287
12,1,pixelcorr_mixture_1.0,training_r13_c18,1.9609967838179516,0.3319062081701222
12,1,pixelcorr_mixture_1.0,training_r15_c17,1.751131451033695,0.43683887456225046
12,1,pixelcorr_mixture_1.0,training_r17_c16,2.0020781285157936,0.31136553582120097
12,1,pixelcorr_mixture_1.0,training_r18_c14,1.5837289487443404,0.5205401257069279
12,1,pixelcorr_mixture_1.0,training_r19_c12,1.5803384017747009,0.5222353991917478
12,2,full_0.1,training_r02_c12,1.3171169318443252,0.6186325174222707
12,2,full_0.1,training_r08_c18,1.5147136891313484,0.5198341387787591
12,2,full_0.1,training_r09_c19,1.1288982728989216,0.7127418468949724
12,2,full_0.1,training_r12_c19,1.7031882905751712,0.4255968380568477
12,2,full_0.1,training_r14_c18,1.1703472692817538,0.6920173487035564
12,2,full_0.1,training_r16_c17,1.994701426907118,0.2798402698908743
12,2,full_0.1,training_r17_c15,1.711148791793255,0.42161658744780584
12,2,full_0.1,training_r18_c13,1.7429809971411085,0.40570048477387893
12,2,full_0.3,training_r02_c12,1.1263800904241896,0.6513430335395
12,2,full_0.3,training_r08_c18,1.2116051335890223,0.6087305119570837
12,2,full_0.3,training_r09_c19,0.9205097295190411,0.7542782139920743
12,2,full_0.3,training_r12_c19,1.3150845470466312,0.5569908052282792
12,2,full_0.3,training_r14_c18,0.9164921245249354,0.7562870164891271
12,2,full_0.3,training_r16_c17,1.5209622028988028,0.4540519773021934
12,2,full_0.3,training_r17_c15,1.3941315328306287,0.5174673123362803
12,2,full_0.3,training_r18_c13,1.392942893426954,0.5180616320381177
12,2,full_0.6,training_r02_c12,1.0090991546443502,0.656875311158059
12,2,full_0.6,training_r08_c18,1.0314826759327222,0.6456835505138729
12,2,full_0.6,training_r09_c19,0.8011857890780844,0.7608319939411918
12,2,full_0.6,training_r12_c19,1.0732885966436194,0.6247805901584241
12,2,full_0.6,training_r14_c18,0.7635329776807396,0.7796583996398642
12,2,full_0.6,training_r16_c17,1.253746151249776,0.5345518128553459
12,2,full_0.6,training_r17_c15,1.1957330878614054,0.5635583445495312
12,2,full_0.6,training_r18_c13,1.1923897052905794,0.5652300358349442
12,2,full_1.0,training_r02_c12,0.9983479565062939,0.6362993904556998
12,2,full_1.0,training_r08_c18,1.0047301740406755,0.6331082816885089
12,2,full_1.0,training_r09_c19,0.7761171984095812,0.7474147695040563
12,2,full_1.0,training_r12_c19,0.9864515495213954,0.6422475939481491
12,2,full_1.0,training_r14_c18,0.7182746735563522,0.7763360319306707
12,2,full_1.0,training_r16_c17,1.251459316637683,0.5097437103900052
12,2,full_1.0,training_r17_c15,1.1696222163177388,0.5506622605499774
12,2,full_1.0,training_r18_c13,1.1561409547904713,0.5574028913136112
12,2,bartlett_1_0.1,training_r02_c12,0.9668926920433424,0.659118357533802
12,2,bartlett_1_0.1,training_r08_c18,0.9701381992404152,0.6574956039352656
12,2,bartlett_1_0.1,training_r09_c19,0.782983319595402,0.7510730437577722
12,2,bartlett_1_0.1,training_r12_c19,0.9926201192518195,0.6462546439295633
12,2,bartlett_1_0.1,training_r14_c18,0.6891960602696825,0.7979666734206319
12,2,bartlett_1_0.1,training_r16_c17,1.1958916456005066,0.5446188807552199
12,2,bartlett_1_0.1,training_r17_c15,1.1232314645102615,0.5809489713003423
12,2,bartlett_1_0.1,training_r18_c13,1.1700544367233405,0.5575374851938031
12,2,bartlett_1_0.3,training_r02_c12,0.969798551568594,0.6548199057879315
12,2,bartlett_1_0.3,training_r08_c18,0.9734513557059549,0.6529935037192511
12,2,bartlett_1_0.3,training_r09_c19,0.7774241248106334,0.7510071191669119
12,2,bartlett_1_0.3,training_r12_c19,0.985415179760503,0.6470115916919771
12,2,bartlett_1_0.3,training_r14_c18,0.6923503003710568,0.7935440313867003
12,2,bartlett_1_0.3,training_r16_c17,1.2021826531215962,0.5386278550114305
12,2,bartlett_1_0.3,training_r17_c15,1.1275251819373702,0.5759565906035435
12,2,bartlett_1_0.3,training_r18_c13,1.1609036843169676,0.5592673394137447
12,2,bartlett_3_0.1,training_r02_c12,0.9649300621471903,0.6704740919022347
12,2,bartlett_3_0.1,training_r08_c18,0.9849952206418019,0.6604415126549291
12,2,bartlett_3_0.1,training_r09_c19,0.8023022641286623,0.7517879909114987
12,2,bartlett_3_0.1,training_r12_c19,1.0170271184453825,0.6444255637531388
12,2,bartlett_3_0.1,training_r14_c18,0.6919826888514583,0.8069477785501009
12,2,bartlett_3_0.1,training_r16_c17,1.202975584910237,0.5514513305207115
12,2,bartlett_3_0.1,training_r17_c15,1.1467061270984902,0.5795860594265849
12,2,bartlett_3_0.1,training_r18_c13,1.195249612283099,0.5553143168342805
12,2,bartlett_3_0.3,training_r02_c12,0.9618893717478505,0.6650657037097925
12,2,bartlett_3_0.3,training_r08_c18,0.9785824325222495,0.656719173322593
12,2,bartlett_3_0.3,training_r09_c19,0.7865751028433678,0.7527228381620338
12,2,bartlett_3_0.3,training_r12_c19,0.9973075961914565,0.6473565914879895
12,2,bartlett_3_0.3,training_r14_c18,0.6894915709664367,0.8012646041004994
12,2,bartlett_3_0.3,training_r16_c17,1.1974692351410574,0.547275772013189
12,2,bartlett_3_0.3,training_r17_c15,1.1355577420266767,0.5782315185703795
12,2,bartlett_3_0.3,training_r18_c13,1.1721331023489265,0.5599438384092544
12,2,bartlett_7_0.1,training_r02_c12,0.9743266048845886,0.6772365143812
12,2,bartlett_7_0.1,training_r08_c18,1.012259019789622,0.6582703069286832
12,2,bartlett_7_0.1,training_r09_c19,0.8317400326138275,0.7485298005165805
12,2,bartlett_7_0.1,training_r12_c19,1.0518158825979544,0.6384918755245171
12,2,bartlett_7_0.1,training_r14_c18,0.7039922179373228,0.8124037078548327
12,2,bartlett_7_0.1,training_r16_c17,1.1995422917224137,0.5646286709622875
12,2,bartlett_7_0.1,training_r17_c15,1.171838573450191,0.5784805300983987
12,2,bartlett_7_0.1,training_r18_c13,1.248028010333149,0.5403858116569198
12,2,bartlett_7_0.3,training_r02_c12,0.962059189597104,0.6719847867794966
12,2,bartlett_7_0.3,training_r08_c18,0.9946226661386245,0.6557030485087365
12,2,bartlett_7_0.3,training_r09_c19,0.8033828971318342,0.7513229330121315
12,2,bartlett_7_0.3,training_r12_c19,1.015550501810488,0.6452391306728048
12,2,bartlett_7_0.3,training_r14_c18,0.6925064264311557,0.8067611683624708
12,2,bartlett_7_0.3,training_r16_c17,1.1827452635319424,0.5616417498120774
12,2,bartlett_7_0.3,training_r17_c15,1.1431504232444747,0.5814391699558112
12,2,bartlett_7_0.3,training_r18_c13,1.203739273594341,0.551144744780878
12,2,pixelcorr_mixture_0.0,training_r02_c12,0.97078894281932,0.69395194397077
12,2,pixelcorr_mixture_0.0,training_r08_c18,1.0253414382787707,0.6666756962410447
12,2,pixelcorr_mixture_0.0,training_r09_c19,0.8668654582555015,0.7459136862526792
12,2,pixelcorr_mixture_0.0,training_r12_c19,1.0256193799865385,0.6665367253871609
12,2,pixelcorr_mixture_0.0,training_r14_c18,0.7283866739287078,0.8151530784160761
12,2,pixelcorr_mixture_0.0,training_r16_c17,1.166930391181322,0.595881219789769
12,2,pixelcorr_mixture_0.0,training_r17_c15,1.1671015708475545,0.5957956299566529
12,2,pixelcorr_mixture_0.0,training_r18_c13,1.2293262341930695,0.5646832982838953
12,2,pixelcorr_mixture_0.25,training_r02_c12,0.9913237052432103,0.6916146422229054
12,2,pixelcorr_mixture_0.25,training_r08_c18,1.0555783578321725,0.6594873159284245
12,2,pixelcorr_mixture_0.25,training_r09_c19,0.8690867770299343,0.7527331063295434
12,2,pixelcorr_mixture_0.25,training_r12_c19,1.0790080423652986,0.6477724736618613
12,2,pixelcorr_mixture_0.25,training_r14_c18,0.7581501872147262,0.8082014012371475
12,2,pixelcorr_mixture_0.25,training_r16_c17,1.2391226044094936,0.5677151926397638
12,2,pixelcorr_mixture_0.25,training_r17_c15,1.2116096043353952,0.5814716926768131
12,2,pixelcorr_mixture_0.25,training_r18_c13,1.2472944271734463,0.5636292812577874
12,2,pixelcorr_mixture_0.5,training_r02_c12,1.0411864349293298,0.683559353040578
12,2,pixelcorr_mixture_0.5,training_r08_c18,1.1256169539405974,0.6413440935349443
12,2,pixelcorr_mixture_0.5,training_r09_c19,0.8997826266716742,0.7542612571694058
12,2,pixelcorr_mixture_0.5,training_r12_c19,1.1775873148079186,0.6153589131012838
12,2,pixelcorr_mixture_0.5,training_r14_c18,0.8204506995222474,0.7939272207441194
12,2,pixelcorr_mixture_0.5,training_r16_c17,1.3642619133622538,0.522021613824116
12,2,pixelcorr_mixture_0.5,training_r17_c15,1.2949229230923283,0.5566911089590787
12,2,pixelcorr_mixture_0.5,training_r18_c13,1.312990559797512,0.5476572906064868
12,2,pixelcorr_mixture_0.75,training_r02_c12,1.1339822944490356,0.6650905425424435
12,2,pixelcorr_mixture_0.75,training_r08_c18,1.255629762670546,0.6042668084316883
12,2,pixelcorr_mixture_0.75,training_r09_c19,0.9708588472162589,0.746652266158832
12,2,pixelcorr_mixture_0.75,training_r12_c19,1.3516894000112614,0.5562369897613308
12,2,pixelcorr_mixture_0.75,training_r14_c18,0.9353193333920734,0.7644220230709247
12,2,pixelcorr_mixture_0.75,training_r16_c17,1.5784989188519094,0.4428322303410067
12,2,pixelcorr_mixture_0.75,training_r17_c15,1.438352467301656,0.5129054561161335
12,2,pixelcorr_mixture_0.75,training_r18_c13,1.4488539075981801,0.5076547359678714
12,2,pixelcorr_mixture_1.0,training_r02_c12,1.3171169318443252,0.6186325174222707
12,2,pixelcorr_mixture_1.0,training_r08_c18,1.5147136891313484,0.5198341387787591
12,2,pixelcorr_mixture_1.0,training_r09_c19,1.1288982728989216,0.7127418468949724
12,2,pixelcorr_mixture_1.0,training_r12_c19,1.7031882905751712,0.4255968380568477
12,2,pixelcorr_mixture_1.0,training_r14_c18,1.1703472692817538,0.6920173487035564
12,2,pixelcorr_mixture_1.0,training_r16_c17,1.994701426907118,0.2798402698908743
12,2,pixelcorr_mixture_1.0,training_r17_c15,1.711148791793255,0.42161658744780584
12,2,pixelcorr_mixture_1.0,training_r18_c13,1.7429809971411085,0.40570048477387893
24,0,full_0.1,training_r02_c14,4.624618609064858,0.00737950033728347
24,0,full_0.1,training_r03_c15,5.1847618827748345,-0.2726921365177052
24,0,full_0.1,training_r04_c16,12.796980936339578,-4.0788016633000765
24,0,full_0.1,training_r05_c17,16.343757368055655,-5.852189879158116
24,0,full_0.1,training_r06_c18,4.589669099204672,0.02485425526737625
24,0,full_0.1,training_r09_c18,9.027118487672091,-2.193870438966333
24,0,full_0.1,training_r10_c19,6.131233202510415,-0.7459277963854951
24,0,full_0.1,training_r12_c18,5.395791526549165,-0.3782069584048701
24,0,full_0.1,training_r16_c16,6.116164550574253,-0.7383934704174144
24,0,full_0.1,training_r18_c12,5.796049801583457,-0.5783360959220163
24,0,full_0.3,training_r02_c14,1.8191493582271416,1.1107147980275467
24,0,full_0.3,training_r03_c15,2.0733370426318993,0.9836209558251677
24,0,full_0.3,training_r04_c16,4.7279912527015755,-0.3437061492096704
24,0,full_0.3,training_r05_c17,5.868442034937007,-0.913931540327386
24,0,full_0.3,training_r06_c18,1.8554500152633884,1.0925644695094232
24,0,full_0.3,training_r09_c18,3.6910463841191095,0.17476628508156283
24,0,full_0.3,training_r10_c19,2.190737469456304,0.9249207424129654
24,0,full_0.3,training_r12_c18,1.9443766548587542,1.0481011497117403
24,0,full_0.3,training_r16_c16,2.327534778737512,0.8565220877723615
24,0,full_0.3,training_r18_c12,2.170138601803101,0.935220176239567
24,0,full_0.6,training_r02_c14,1.1458514388633256,1.2806044133474461
24,0,full_0.6,training_r03_c15,1.370741470333001,1.1681593976126086
24,0,full_0.6,training_r04_c16,2.6402421115875927,0.5334090769853128
24,0,full_0.6,training_r05_c17,3.2575830751440273,0.22473859520709555
24,0,full_0.6,training_r06_c18,1.2152715295176222,1.245894368020298
24,0,full_0.6,training_r09_c18,2.439246700700638,0.6339067824287901
24,0,full_0.6,training_r10_c19,1.2392588757925906,1.233900694882814
24,0,full_0.6,training_r12_c18,1.108126151543022,1.2994670570075981
24,0,full_0.6,training_r16_c16,1.4296561481859873,1.1387020586861154
24,0,full_0.6,training_r18_c12,1.3184890228512969,1.1942856213534607
24,0,full_1.0,training_r02_c14,1.0056756796900819,1.2798213123851907
24,0,full_1.0,training_r03_c15,1.3146135897614064,1.1253523573495283
24,0,full_1.0,training_r04_c16,1.8456280767092188,0.8598451138756221
24,0,full_1.0,training_r05_c17,2.3179104959666796,0.6237039042468917
24,0,full_1.0,training_r06_c18,1.1458639528056809,1.209727175827391
24,0,full_1.0,training_r09_c18,2.3485470976422738,0.6083856034090948
24,0,full_1.0,training_r10_c19,1.0005485323174452,1.282384886071509
24,0,full_1.0,training_r12_c18,0.8915126710204094,1.3369028167200265
24,0,full_1.0,training_r16_c16,1.315668061256173,1.124825121602145
24,0,full_1.0,training_r18_c12,1.2360522301505656,1.164633037154949
24,0,bartlett_1_0.1,training_r02_c14,1.0190954590895225,1.2848216834111956
24,0,bartlett_1_0.1,training_r03_c15,1.3438254661045992,1.1224566799036573
24,0,bartlett_1_0.1,training_r04_c16,1.9134346074980908,0.8376521092069117
24,0,bartlett_1_0.1,training_r05_c17,2.39098170565872,0.5988785601265969
24,0,bartlett_1_0.1,training_r06_c18,1.0379493418172945,1.2753947420473097
24,0,bartlett_1_0.1,training_r09_c18,2.1342040317561817,0.7272673970778659
24,0,bartlett_1_0.1,training_r10_c19,0.9913205859475047,1.2987091199822043
24,0,bartlett_1_0.1,training_r12_c18,0.964254736277991,1.3122420448169614
24,0,bartlett_1_0.1,training_r16_c16,1.3262317903304675,1.131253517790723
24,0,bartlett_1_0.1,training_r18_c12,1.2410808431596434,1.1738289913761353
24,0,bartlett_1_0.3,training_r02_c14,1.0086059367732307,1.2853007174170616
24,0,bartlett_1_0.3,training_r03_c15,1.3245115860962153,1.1273478927555691
24,0,bartlett_1_0.3,training_r04_c16,1.8824916040463453,0.8483578837805043
24,0,bartlett_1_0.3,training_r05_c17,2.3616529228995757,0.6087772243538888
24,0,bartlett_1_0.3,training_r06_c18,1.0542961187911652,1.2624556264080942
24,0,bartlett_1_0.3,training_r09_c18,2.1648382298142677,0.7071845708965431
24,0,bartlett_1_0.3,training_r10_c19,0.9843339830932921,1.297436694257031
24,0,bartlett_1_0.3,training_r12_c18,0.9418745309472673,1.3186664203300433
24,0,bartlett_1_0.3,training_r16_c16,1.3164022914907803,1.1314025400582868
24,0,bartlett_1_0.3,training_r18_c12,1.2294254938349976,1.174890938886178
24,0,bartlett_3_0.1,training_r02_c14,1.038935905443648,1.2971586895992535
24,0,bartlett_3_0.1,training_r03_c15,1.4576765338620898,1.0877883753900324
24,0,bartlett_3_0.1,training_r04_c16,2.1676693375367093,0.7327919735527227
24,0,bartlett_3_0.1,training_r05_c17,2.7389224080458496,0.4471654382981527
24,0,bartlett_3_0.1,training_r06_c18,1.0954101244327505,1.2689215801047022
24,0,bartlett_3_0.1,training_r09_c18,2.097041339917951,0.7681059723621018
24,0,bartlett_3_0.1,training_r10_c19,1.068878807685025,1.2821872384785649
24,0,bartlett_3_0.1,training_r12_c18,0.9835736130132234,1.3248398358144655
24,0,bartlett_3_0.1,training_r16_c16,1.2854709904886907,1.1738911470767324
24,0,bartlett_3_0.1,training_r18_c12,1.2572187271819928,1.1880172787300811
24,0,bartlett_3_0.3,training_r02_c14,1.0121723136432346,1.2964870904314145
24,0,bartlett_3_0.3,training_r03_c15,1.3817759415351816,1.111685276485441
24,0,bartlett_3_0.3,training_r04_c16,2.0341754981708267,0.7854854981676186
24,0,bartlett_3_0.3,training_r05_c17,2.5678060180698097,0.5186702382181269
24,0,bartlett_3_0.3,training_r06_c18,1.0820507944350817,1.261547850035491
24,0,bartlett_3_0.3,training_r09_c18,2.0891463788793163,0.7580000578133737
24,0,bartlett_3_0.3,training_r10_c19,1.0249334433576096,1.290106525574227
24,0,bartlett_3_0.3,training_r12_c18,0.9490169470674149,1.3280647737193243
24,0,bartlett_3_0.3,training_r16_c16,1.2700838807419417,1.1675313068820607
24,0,bartlett_3_0.3,training_r18_c12,1.2205694362606825,1.1922885291226906
24,0,bartlett_7_0.1,training_r02_c14,1.1259218284302552,1.2860661323995717
24,0,bartlett_7_0.1,training_r03_c15,1.5466023010162435,1.0757258961065777
24,0,bartlett_7_0.1,training_r04_c16,2.614340842070569,0.5418566255794146
24,0,bartlett_7_0.1,training_r05_c17,3.2506694016302076,0.22369234579959546
24,0,bartlett_7_0.1,training_r06_c18,1.225406903084535,1.2363235950724318
24,0,bartlett_7_0.1,training_r09_c18,2.279161511816085,0.7094462907066569
24,0,bartlett_7_0.1,training_r10_c19,1.3236530452007593,1.1872005240143197
24,0,bartlett_7_0.1,training_r12_c18,1.0978627897694926,1.300095651729953
24,0,bartlett_7_0.1,training_r16_c16,1.3279302084491718,1.1850619423901132
24,0,bartlett_7_0.1,training_r18_c12,1.3632871559758908,1.167383468626754
24,0,bartlett_7_0.3,training_r02_c14,1.0549748483661578,1.293192995212976
24,0,bartlett_7_0.3,training_r03_c15,1.4051825149045831,1.1180891619437634
24,0,bartlett_7_0.3,training_r04_c16,2.2756330283665287,0.6828639052127908
24,0,bartlett_7_0.3,training_r05_c17,2.830951811604799,0.4052045135936556
24,0,bartlett_7_0.3,training_r06_c18,1.1530087768733945,1.2441760309593577
24,0,bartlett_7_0.3,training_r09_c18,2.119765525864704,0.7607976564637033
24,0,bartlett_7_0.3,training_r10_c19,1.156482419271134,1.2424392097604882
24,0,bartlett_7_0.3,training_r12_c18,1.0015675117902265,1.3198966635009417
24,0,bartlett_7_0.3,training_r16_c16,1.2683807133202705,1.1864900627359198
24,0,bartlett_7_0.3,training_r18_c12,1.260481525076258,1.1904396568579259
24,0,pixelcorr_mixture_0.0,training_r02_c14,1.0776579496891823,1.286200946220453
24,0,pixelcorr_mixture_0.0,training_r03_c15,1.3814245962719194,1.1343176229290843
24,0,pixelcorr_mixture_0.0,training_r04_c16,2.090363554914565,0.7798481436077613
24,0,pixelcorr_mixture_0.0,training_r05_c17,1.8288176524340711,0.9106210948480085
24,0,pixelcorr_mixture_0.0,training_r06_c18,1.160558586400524,1.2447506278647822
24,0,pixelcorr_mixture_0.0,training_r09_c18,1.8354221985235073,0.9073188218032906
24,0,pixelcorr_mixture_0.0,training_r10_c19,1.0665425672330293,1.2917586374485293
24,0,pixelcorr_mixture_0.0,training_r12_c18,1.109638968244372,1.270210436942858
24,0,pixelcorr_mixture_0.0,training_r16_c16,1.2733731882587136,1.1883433269356871
24,0,pixelcorr_mixture_0.0,training_r18_c12,1.3612657194188191,1.1443970613556345
24,0,pixelcorr_mixture_0.25,training_r02_c14,1.137783291352138,1.2788862120356506
24,0,pixelcorr_mixture_0.25,training_r03_c15,1.3332073328338216,1.1811741912948086
24,0,pixelcorr_mixture_0.25,training_r04_c16,2.3886249025364883,0.6534654064434756
24,0,pixelcorr_mixture_0.25,training_r05_c17,2.276209694873074,0.7096730102751824
24,0,pixelcorr_mixture_0.25,training_r06_c18,1.1646668217050942,1.2654444468591726
24,0,pixelcorr_mixture_0.25,training_r09_c18,2.055414714033851,0.820070500694794
24,0,pixelcorr_mixture_0.25,training_r10_c19,1.1422911986853967,1.276632258369021
24,0,pixelcorr_mixture_0.25,training_r12_c18,1.147088546756733,1.2742335843333528
24,0,pixelcorr_mixture_0.25,training_r16_c16,1.3228659027153422,1.1863449063540483
24,0,pixelcorr_mixture_0.25,training_r18_c12,1.3409883843622923,1.1772836655305734
24,0,pixelcorr_mixture_0.5,training_r02_c14,1.3610170061561035,1.2298981001752602
24,0,pixelcorr_mixture_0.5,training_r03_c15,1.51374823295203,1.153532486777297
24,0,pixelcorr_mixture_0.5,training_r04_c16,3.061092192570721,0.3798605069679514
24,0,pixelcorr_mixture_0.5,training_r05_c17,3.1051776965626265,0.3578177549719988
24,0,pixelcorr_mixture_0.5,training_r06_c18,1.33732374497483,1.241744730765897
24,0,pixelcorr_mixture_0.5,training_r09_c18,2.5338136375543443,0.6434997844761399
24,0,pixelcorr_mixture_0.5,training_r10_c19,1.4398210084487446,1.1904960990289397
24,0,pixelcorr_mixture_0.5,training_r12_c18,1.3923687574447448,1.2142222245309395
24,0,pixelcorr_mixture_0.5,training_r16_c16,1.5895924416635,1.1156103824215617
24,0,pixelcorr_mixture_0.5,training_r18_c12,1.5713257380804504,1.1247437342130868
24,0,pixelcorr_mixture_0.75,training_r02_c14,1.9390343235570326,1.0607661202939094
24,0,pixelcorr_mixture_0.75,training_r03_c15,2.0974351802688527,0.9815656919379995
24,0,pixelcorr_mixture_0.75,training_r04_c16,4.6748939208434495,-0.30716367834929903
24,0,pixelcorr_mixture_0.75,training_r05_c17,5.077520738928844,-0.5084770873919964
24,0,pixelcorr_mixture_0.75,training_r06_c18,1.8491852576131802,1.1056906532658357
24,0,pixelcorr_mixture_0.75,training_r09_c18,3.6642668938165133,0.19814983516416923
24,0,pixelcorr_mixture_0.75,training_r10_c19,2.2152150982294434,0.9226757329577042
24,0,pixelcorr_mixture_0.75,training_r12_c18,2.0620412894763898,0.9992626373342309
24,0,pixelcorr_mixture_0.75,training_r16_c16,2.3099074027849578,0.8753295806799467
24,0,pixelcorr_mixture_0.75,training_r18_c12,2.2542217747636726,0.9031723946905894
24,0,pixelcorr_mixture_1.0,training_r02_c14,4.624618609064858,0.00737950033728347
24,0,pixelcorr_mixture_1.0,training_r03_c15,5.1847618827748345,-0.2726921365177052
24,0,pixelcorr_mixture_1.0,training_r04_c16,12.796980936339578,-4.0788016633000765
24,0,pixelcorr_mixture_1.0,training_r05_c17,16.343757368055655,-5.852189879158116
24,0,pixelcorr_mixture_1.0,training_r06_c18,4.589669099204672,0.02485425526737625
24,0,pixelcorr_mixture_1.0,training_r09_c18,9.027118487672091,-2.193870438966333
24,0,pixelcorr_mixture_1.0,training_r10_c19,6.131233202510415,-0.7459277963854951
