axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_bin	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	size_bin	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_source_slope	localization_coordinate
6.005290000000e-01	1.470178000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.895146179199e+01	1.324221000000e+00	0.000000000000e+00	4.085000000000e-01	5.495060000000e+00	2.551427000000e+01	3.783926000000e+00	5.052583000000e+00	3.328806000000e+00	1.899974113368e-11	1.574360563489e+00	7.399724388026e-01	6.772476826278e+00	1.124524113240e+00	-1.061155162339e+01	9.614482751988e+00	-2.755690412160e-01	8.134537874383e+00	1-173966	1	-3.697282717790e+00	5.922114859436e+06	4.142536326581e+03	4.195571792879e+03	2.128027846080e+03	3	7.510370824468e+00	10509-6104	1.675568847656e+02	2.433400000000e-02	exploration	m1-r1	7.921620000000e-01	1.006772000000e-01	1.895258000000e-01	1	1.332061000000e+01	False	4.116069999998e+09	False	mid_inner	1	92	6.602529819607e-01	4.941306996509e-02	2.605525877844e-02	1.114881846099e-02	5.696335792826e-02	1.214012852740e-01	5.745259443715e-02	2.060944337361e-01	3.628129751053e+00	1.188074247859e+09	2.886428675555e-01	1.574360563489e+00	-1.090031222837e+01	1.057867257249e+01	1.024431175203e+00	1.558236991877e+00	2.121105000000e+00	1.691189786999e+00	1.448066652346e+00	2.996301353926e-01
6.005290000000e-01	1.470178000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.895146179199e+01	1.324221000000e+00	0.000000000000e+00	4.085000000000e-01	5.495060000000e+00	2.551427000000e+01	3.783926000000e+00	5.052583000000e+00	3.328806000000e+00	1.899974113368e-11	1.601490836313e+00	7.399724388026e-01	6.772476826278e+00	1.124524113240e+00	-1.061155162339e+01	9.614482751988e+00	-2.755690412160e-01	8.134537874383e+00	1-173966	1	-3.697282717790e+00	5.922114859436e+06	4.142536326581e+03	4.195571792879e+03	2.128027846080e+03	3	7.510370824468e+00	10509-6104	1.675568847656e+02	2.433400000000e-02	exploration	m1-r1	7.921620000000e-01	1.006772000000e-01	1.895258000000e-01	1	1.332061000000e+01	False	4.116069999998e+09	False	mid_outer	2	126	9.499972660676e-01	7.017977955381e-02	1.148131291036e-02	1.427564817990e-02	7.253148375239e-02	1.214012852740e-01	5.745259443715e-02	2.060944337361e-01	5.220291976878e+00	1.936939751518e+09	4.705798860365e-01	1.601490836313e+00	-1.100406366686e+01	7.826173360487e+00	8.935494638904e-01	1.417281314764e+00	2.121105000000e+00	2.285988591171e+00	1.192159822888e+00	2.674713613035e-01
6.005290000000e-01	1.470178000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.895146179199e+01	1.324221000000e+00	0.000000000000e+00	4.085000000000e-01	5.495060000000e+00	2.551427000000e+01	3.783926000000e+00	5.052583000000e+00	3.328806000000e+00	1.899974113368e-11	1.605840105281e+00	7.399724388026e-01	6.772476826278e+00	1.124524113240e+00	-1.061155162339e+01	9.614482751988e+00	-2.755690412160e-01	8.134537874383e+00	1-173966	1	-3.697282717790e+00	5.922114859436e+06	4.142536326581e+03	4.195571792879e+03	2.128027846080e+03	3	7.510370824468e+00	10509-6104	1.675568847656e+02	2.433400000000e-02	exploration	m1-r1	7.921620000000e-01	1.006772000000e-01	1.895258000000e-01	1	1.332061000000e+01	False	4.116069999998e+09	False	outer	3	242	1.286926529940e+00	9.005692001606e-02	6.943402838683e-02	3.828721445055e-02	1.199885158304e-01	1.214012852740e-01	5.745259443715e-02	2.060944337361e-01	7.071738497611e+00	2.676985683639e+09	6.503741879122e-01	1.605840105281e+00	-1.112719652740e+01	5.835355704585e+00	7.660673343883e-01	1.738243571390e+00	2.121105000000e+00	3.065887311812e+00	1.065982292815e+00	2.675275446238e-01
5.225450000000e-01	1.533078000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.060060262680e+00	1.368648000000e+00	0.000000000000e+00	5.876000000000e-01	4.182990000000e+00	1.482830000000e+01	3.489412000000e+00	4.300102000000e+00	2.909225000000e+00	7.085322935066e-12	1.229692674576e+00	6.214868263425e-01	6.462574404211e+00	9.770967175583e-01	-1.096249420336e+01	8.949123492541e+00	-5.513207277465e-01	7.706149839855e+00	1-54115	0	-3.542331506756e+00	2.901178191848e+06	1.909547459602e+03	4.548467140448e+03	5.550491255683e+02	4	8.020778872881e+00	10513-3703	1.408051300049e+02	1.723640000000e-02	exploration	m0-r0	8.667510000000e-01	9.696819000000e-03	2.547642000000e-02	0	9.486297000000e+00	False	8.894540000010e+08	False	inner	0	22	3.586607587145e-01	3.641403940901e-02	7.957819175531e-02	2.991213563506e-03	8.756493720496e-02	2.085591689891e-01	7.717747673603e-02	1.938764950804e-01	1.500274367095e+00	1.004605805725e+08	1.129463475035e-01	1.229692674576e+00	-1.120613588527e+01	1.156845621609e+01	1.063275407217e+00	1.719096838035e+00	2.343240000000e+00	1.082422731809e+00	1.573398598627e+00	3.794894448170e-01
5.225450000000e-01	1.533078000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.060060262680e+00	1.368648000000e+00	0.000000000000e+00	5.876000000000e-01	4.182990000000e+00	1.482830000000e+01	3.489412000000e+00	4.300102000000e+00	2.909225000000e+00	7.085322935066e-12	1.304230264071e+00	6.214868263425e-01	6.462574404211e+00	9.770967175583e-01	-1.096249420336e+01	8.949123492541e+00	-5.513207277465e-01	7.706149839855e+00	1-54115	0	-3.542331506756e+00	2.901178191848e+06	1.909547459602e+03	4.548467140448e+03	5.550491255683e+02	4	8.020778872881e+00	10513-3703	1.408051300049e+02	1.723640000000e-02	exploration	m0-r0	8.667510000000e-01	9.696819000000e-03	2.547642000000e-02	0	9.486297000000e+00	False	8.894540000010e+08	False	mid_inner	1	48	6.526331273033e-01	5.947796946496e-02	3.391459020068e-02	1.024730777954e-03	6.847538501770e-02	2.085591689891e-01	7.717747673603e-02	1.938764950804e-01	2.729957845178e+00	2.576654060044e+08	2.896894117111e-01	1.304230264071e+00	-1.131704595799e+01	7.547927934813e+00	8.778277450087e-01	1.380905357352e+00	2.343240000000e+00	1.658993049268e+00	1.403776383290e+00	3.464102916415e-01
5.225450000000e-01	1.533078000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.060060262680e+00	1.368648000000e+00	0.000000000000e+00	5.876000000000e-01	4.182990000000e+00	1.482830000000e+01	3.489412000000e+00	4.300102000000e+00	2.909225000000e+00	7.085322935066e-12	1.328842028711e+00	6.214868263425e-01	6.462574404211e+00	9.770967175583e-01	-1.096249420336e+01	8.949123492541e+00	-5.513207277465e-01	7.706149839855e+00	1-54115	0	-3.542331506756e+00	2.901178191848e+06	1.909547459602e+03	4.548467140448e+03	5.550491255683e+02	4	8.020778872881e+00	10513-3703	1.408051300049e+02	1.723640000000e-02	exploration	m0-r0	8.667510000000e-01	9.696819000000e-03	2.547642000000e-02	0	9.486297000000e+00	False	8.894540000010e+08	False	mid_outer	2	67	9.585333813443e-01	9.062259036159e-02	3.701675482672e-02	3.652467130448e-03	9.795935145705e-02	2.085591689891e-01	7.717747673603e-02	1.938764950804e-01	4.009535548829e+00	4.238554493108e+08	4.765344237143e-01	1.328842028711e+00	-1.143476055611e+01	5.438778627310e+00	7.355013822397e-01	1.337581516355e+00	2.343240000000e+00	2.302347795028e+00	1.141691338539e+00	3.188911215046e-01
5.225450000000e-01	1.533078000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.060060262680e+00	1.368648000000e+00	0.000000000000e+00	5.876000000000e-01	4.182990000000e+00	1.482830000000e+01	3.489412000000e+00	4.300102000000e+00	2.909225000000e+00	7.085322935066e-12	1.330160184497e+00	6.214868263425e-01	6.462574404211e+00	9.770967175583e-01	-1.096249420336e+01	8.949123492541e+00	-5.513207277465e-01	7.706149839855e+00	1-54115	0	-3.542331506756e+00	2.901178191848e+06	1.909547459602e+03	4.548467140448e+03	5.550491255683e+02	4	8.020778872881e+00	10513-3703	1.408051300049e+02	1.723640000000e-02	exploration	m0-r0	8.667510000000e-01	9.696819000000e-03	2.547642000000e-02	0	9.486297000000e+00	False	8.894540000010e+08	False	outer	3	119	1.301360205774e+00	1.171248515527e-01	8.970104417596e-02	3.736828811859e-02	1.521870465395e-01	2.085591689891e-01	7.717747673603e-02	1.938764950804e-01	5.443576727151e+00	5.789544054699e+08	6.509098901903e-01	1.330160184497e+00	-1.156491452490e+01	4.018178797101e+00	6.040292576653e-01	1.673388767179e+00	2.343240000000e+00	3.116327224977e+00	1.019853196813e+00	3.223064782787e-01
4.533290000000e-01	1.445503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.523862123489e+00	1.291764000000e+00	0.000000000000e+00	6.167000000000e-01	5.248940000000e+00	3.578235000000e+01	3.821190000000e+00	5.066488000000e+00	3.225668000000e+00	2.256627481110e-11	1.542769029727e+00	7.200716084287e-01	6.867089845460e+00	1.123605035376e+00	-1.058568359554e+01	9.649393280049e+00	-2.421501732381e-01	8.209250063192e+00	1-60715	1	-3.744589227382e+00	7.363594174316e+06	4.296717681730e+03	7.791085173778e+03	1.067747379563e+03	4	7.522766805998e+00	10516-3702	1.515514526367e+02	2.250890000000e-02	exploration	m1-r1	9.690290000000e-01	1.158003000000e-01	1.737009000000e-01	1	1.329245000000e+01	False	4.460599999998e+09	False	inner	0	31	3.546587679776e-01	2.078367005874e-02	1.010141630024e-01	3.467623856592e-02	1.088037848113e-01	1.535357844097e-01	8.310532831407e-02	2.174019338621e-01	1.861582593589e+00	5.270599473017e+08	1.181589802497e-01	1.542769029727e+00	-1.067369479527e+01	1.917079583507e+01	1.282640142070e+00	2.088785115404e+00	1.958820000000e+00	1.040614540546e+00	1.517974974068e+00	3.196335367041e-01
4.533290000000e-01	1.445503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.523862123489e+00	1.291764000000e+00	0.000000000000e+00	6.167000000000e-01	5.248940000000e+00	3.578235000000e+01	3.821190000000e+00	5.066488000000e+00	3.225668000000e+00	2.256627481110e-11	1.608740224066e+00	7.200716084287e-01	6.867089845460e+00	1.123605035376e+00	-1.058568359554e+01	9.649393280049e+00	-2.421501732381e-01	8.209250063192e+00	1-60715	1	-3.744589227382e+00	7.363594174316e+06	4.296717681730e+03	7.791085173778e+03	1.067747379563e+03	4	7.522766805998e+00	10516-3702	1.515514526367e+02	2.250890000000e-02	exploration	m1-r1	9.690290000000e-01	1.158003000000e-01	1.737009000000e-01	1	1.329245000000e+01	False	4.460599999998e+09	False	mid_inner	1	60	6.375849302600e-01	6.260847660883e-02	9.867170642955e-02	1.566565438960e-02	1.179039427689e-01	1.535357844097e-01	8.310532831407e-02	2.174019338621e-01	3.346645043839e+00	1.283895703597e+09	2.878302702770e-01	1.608740224066e+00	-1.079647974919e+01	1.241320689010e+01	1.093883993808e+00	1.734705134059e+00	1.958820000000e+00	1.607111609146e+00	1.356006265917e+00	2.989782936644e-01
4.533290000000e-01	1.445503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.523862123489e+00	1.291764000000e+00	0.000000000000e+00	6.167000000000e-01	5.248940000000e+00	3.578235000000e+01	3.821190000000e+00	5.066488000000e+00	3.225668000000e+00	2.256627481110e-11	1.629735429256e+00	7.200716084287e-01	6.867089845460e+00	1.123605035376e+00	-1.058568359554e+01	9.649393280049e+00	-2.421501732381e-01	8.209250063192e+00	1-60715	1	-3.744589227382e+00	7.363594174316e+06	4.296717681730e+03	7.791085173778e+03	1.067747379563e+03	4	7.522766805998e+00	10516-3702	1.515514526367e+02	2.250890000000e-02	exploration	m1-r1	9.690290000000e-01	1.158003000000e-01	1.737009000000e-01	1	1.329245000000e+01	False	4.460599999998e+09	False	mid_outer	2	93	9.406718577551e-01	8.436508941319e-02	3.252533698498e-03	3.864922168492e-02	9.285370010939e-02	1.535357844097e-01	8.310532831407e-02	2.174019338621e-01	4.937530141046e+00	2.086509006052e+09	4.677642034822e-01	1.629735429256e+00	-1.092338944649e+01	8.830373864218e+00	9.459790913159e-01	1.637942424221e+00	1.958820000000e+00	2.259180551873e+00	1.104154298706e+00	2.511804015190e-01
4.533290000000e-01	1.445503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.523862123489e+00	1.291764000000e+00	0.000000000000e+00	6.167000000000e-01	5.248940000000e+00	3.578235000000e+01	3.821190000000e+00	5.066488000000e+00	3.225668000000e+00	2.256627481110e-11	1.628914019500e+00	7.200716084287e-01	6.867089845460e+00	1.123605035376e+00	-1.058568359554e+01	9.649393280049e+00	-2.421501732381e-01	8.209250063192e+00	1-60715	1	-3.744589227382e+00	7.363594174316e+06	4.296717681730e+03	7.791085173778e+03	1.067747379563e+03	4	7.522766805998e+00	10516-3702	1.515514526367e+02	2.250890000000e-02	exploration	m1-r1	9.690290000000e-01	1.158003000000e-01	1.737009000000e-01	1	1.329245000000e+01	False	4.460599999998e+09	False	outer	3	159	1.286320442835e+00	1.579913605679e-01	8.742213060183e-02	6.600127687408e-02	1.922500129572e-01	1.535357844097e-01	8.310532831407e-02	2.174019338621e-01	6.751818825217e+00	2.842421401628e+09	6.372284898060e-01	1.628914019500e+00	-1.106094328636e+01	6.445352307809e+00	8.092466612016e-01	1.704605904622e+00	1.958820000000e+00	3.095161900714e+00	9.879125363992e-01	2.771289013923e-01
3.157697000000e-01	1.574864000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.338392257690e+00	1.364373000000e+00	0.000000000000e+00	6.518000000000e-01	6.261768000000e+00	2.895605000000e+01	3.828982000000e+00	5.261990000000e+00	2.470524000000e+00	1.622295286481e-11	1.459051086472e+00	7.966969728647e-01	6.647134514726e+00	9.008739467366e-01	-1.064306857630e+01	9.659314042623e+00	-7.186806837386e-01	8.065920096894e+00	1-76735	1	-3.634611562015e+00	4.437460648289e+06	3.745276917074e+03	4.601595706457e+03	2.530417901627e+03	0	7.402868378057e+00	10839-12704	1.327366638184e+02	4.023776000000e-02	exploration	m1-r1	6.100991000000e-01	1.038115000000e-01	1.937390000000e-01	1	7.959283000000e+00	False	4.563667999996e+09	False	inner	0	30	3.639029110425e-01	4.964646132944e-02	4.757850455013e-02	7.223364640041e-03	6.914233301304e-02	1.795938332133e-01	1.534104138382e-01	1.714469159405e-01	2.278675603473e+00	4.387572652262e+08	9.614136375094e-02	1.459051086472e+00	-1.092893087488e+01	1.291582064905e+01	1.111122005711e+00	1.593836526842e+00	2.321865000000e+00	1.199030860361e+00	1.751050830298e+00	3.596029850546e-01
3.157697000000e-01	1.574864000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.338392257690e+00	1.364373000000e+00	0.000000000000e+00	6.518000000000e-01	6.261768000000e+00	2.895605000000e+01	3.828982000000e+00	5.261990000000e+00	2.470524000000e+00	1.622295286481e-11	1.553575811910e+00	7.966969728647e-01	6.647134514726e+00	9.008739467366e-01	-1.064306857630e+01	9.659314042623e+00	-7.186806837386e-01	8.065920096894e+00	1-76735	1	-3.634611562015e+00	4.437460648289e+06	3.745276917074e+03	4.601595706457e+03	2.530417901627e+03	0	7.402868378057e+00	10839-12704	1.327366638184e+02	4.023776000000e-02	exploration	m1-r1	6.100991000000e-01	1.038115000000e-01	1.937390000000e-01	1	7.959283000000e+00	False	4.563667999996e+09	False	mid_inner	1	62	6.496789371863e-01	8.762794891321e-02	1.014516502663e-01	3.888755716574e-02	1.395827241273e-01	1.795938332133e-01	1.534104138382e-01	1.714469159405e-01	4.068138779147e+00	1.210561977401e+09	2.652607458304e-01	1.553575811910e+00	-1.099159468128e+01	8.993598051794e+00	9.539334738714e-01	1.786195553215e+00	2.321865000000e+00	1.721943482009e+00	1.594249297323e+00	3.642589115541e-01
3.157697000000e-01	1.574864000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.338392257690e+00	1.364373000000e+00	0.000000000000e+00	6.518000000000e-01	6.261768000000e+00	2.895605000000e+01	3.828982000000e+00	5.261990000000e+00	2.470524000000e+00	1.622295286481e-11	1.593899291927e+00	7.966969728647e-01	6.647134514726e+00	9.008739467366e-01	-1.064306857630e+01	9.659314042623e+00	-7.186806837386e-01	8.065920096894e+00	1-76735	1	-3.634611562015e+00	4.437460648289e+06	3.745276917074e+03	4.601595706457e+03	2.530417901627e+03	0	7.402868378057e+00	10839-12704	1.327366638184e+02	4.023776000000e-02	exploration	m1-r1	6.100991000000e-01	1.038115000000e-01	1.937390000000e-01	1	7.959283000000e+00	False	4.563667999996e+09	False	mid_outer	2	86	9.474509181802e-01	1.681418641634e-01	1.223077834925e-01	7.458515360604e-02	2.208932446356e-01	1.795938332133e-01	1.534104138382e-01	1.714469159405e-01	5.932717841032e+00	2.125650812181e+09	4.657768295552e-01	1.593899291927e+00	-1.107480565523e+01	6.767044305224e+00	8.303990199077e-01	1.743704681762e+00	2.321865000000e+00	2.288512805087e+00	1.319324337921e+00	3.555443758470e-01
3.157697000000e-01	1.574864000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.338392257690e+00	1.364373000000e+00	0.000000000000e+00	6.518000000000e-01	6.261768000000e+00	2.895605000000e+01	3.828982000000e+00	5.261990000000e+00	2.470524000000e+00	1.622295286481e-11	1.605788104425e+00	7.966969728647e-01	6.647134514726e+00	9.008739467366e-01	-1.064306857630e+01	9.659314042623e+00	-7.186806837386e-01	8.065920096894e+00	1-76735	1	-3.634611562015e+00	4.437460648289e+06	3.745276917074e+03	4.601595706457e+03	2.530417901627e+03	0	7.402868378057e+00	10839-12704	1.327366638184e+02	4.023776000000e-02	exploration	m1-r1	6.100991000000e-01	1.038115000000e-01	1.937390000000e-01	1	7.959283000000e+00	False	4.563667999996e+09	False	outer	3	165	1.284497861458e+00	2.213558539779e-01	1.213744799319e-01	1.100914367412e-01	2.754093370109e-01	1.795938332133e-01	1.534104138382e-01	1.714469159405e-01	8.043227604947e+00	3.044010965570e+09	6.670097311138e-01	1.605788104425e+00	-1.118320469479e+01	5.129926796862e+00	7.101111678515e-01	1.754286510835e+00	2.321865000000e+00	3.018847667489e+00	1.179892760011e+00	3.564360761107e-01
7.331053000000e-01	1.501163000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.363463020325e+01	1.352564000000e+00	0.000000000000e+00	4.843400000000e-01	5.621761000000e+00	1.860740000000e+01	3.561734000000e+00	5.053697000000e+00	2.631758000000e+00	6.905426772676e-12	1.265830817751e+00	7.498723783423e-01	6.323019727121e+00	8.075221072776e-01	-1.066473169558e+01	9.194725471450e+00	-6.777875299473e-01	7.694980714765e+00	1-522145	0	-3.472554168211e+00	2.103874002652e+06	4.552668400789e+03	9.968341512382e+03	1.777476807355e+03	0	7.705399555427e+00	11010-6101	1.982229461670e+02	2.329695000000e-02	exploration	m0-r1	7.689087000000e-01	3.388393000000e-02	5.173674000000e-02	1	6.419809000000e+00	False	1.565761000002e+09	False	inner	0	58	3.417723307322e-01	4.027033637449e-02	3.689484310455e-02	1.079628598606e-02	5.567305659398e-02	1.168410972268e-01	4.402849855944e-02	2.066958264710e-01	1.921362359789e+00	1.519534480343e+08	9.704766438437e-02	1.265830817751e+00	-1.124129818818e+01	9.816913428473e+00	9.919749611380e-01	1.664920880609e+00	2.262820000000e+00	1.086225544509e+00	1.651365941218e+00	3.793397754705e-01
7.331053000000e-01	1.501163000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.363463020325e+01	1.352564000000e+00	0.000000000000e+00	4.843400000000e-01	5.621761000000e+00	1.860740000000e+01	3.561734000000e+00	5.053697000000e+00	2.631758000000e+00	6.905426772676e-12	1.355328075382e+00	7.498723783423e-01	6.323019727121e+00	8.075221072776e-01	-1.066473169558e+01	9.194725471450e+00	-6.777875299473e-01	7.694980714765e+00	1-522145	0	-3.472554168211e+00	2.103874002652e+06	4.552668400789e+03	9.968341512382e+03	1.777476807355e+03	0	7.705399555427e+00	11010-6101	1.982229461670e+02	2.329695000000e-02	exploration	m0-r1	7.689087000000e-01	3.388393000000e-02	5.173674000000e-02	1	6.419809000000e+00	False	1.565761000002e+09	False	mid_inner	1	117	6.434808135911e-01	5.118572554067e-02	6.875557548915e-02	3.941829459676e-02	9.434569205261e-02	1.168410972268e-01	4.402849855944e-02	2.066958264710e-01	3.617495342094e+00	4.320199244895e+08	2.759169020617e-01	1.355328075382e+00	-1.133710237505e+01	6.407277247508e+00	8.066735166339e-01	1.926158001985e+00	2.262820000000e+00	1.664261077260e+00	1.476779940514e+00	3.686209295483e-01
7.331053000000e-01	1.501163000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.363463020325e+01	1.352564000000e+00	0.000000000000e+00	4.843400000000e-01	5.621761000000e+00	1.860740000000e+01	3.561734000000e+00	5.053697000000e+00	2.631758000000e+00	6.905426772676e-12	1.386136673774e+00	7.498723783423e-01	6.323019727121e+00	8.075221072776e-01	-1.066473169558e+01	9.194725471450e+00	-6.777875299473e-01	7.694980714765e+00	1-522145	0	-3.472554168211e+00	2.103874002652e+06	4.552668400789e+03	9.968341512382e+03	1.777476807355e+03	0	7.705399555427e+00	11010-6101	1.982229461670e+02	2.329695000000e-02	exploration	m0-r1	7.689087000000e-01	3.388393000000e-02	5.173674000000e-02	1	6.419809000000e+00	False	1.565761000002e+09	False	mid_outer	2	165	9.428779391466e-01	8.054877766367e-02	9.571278296819e-02	3.107971677620e-02	1.288991512831e-01	1.168410972268e-01	4.402849855944e-02	2.066958264710e-01	5.300634426055e+00	7.295261194949e+08	4.659243137964e-01	1.386136673774e+00	-1.144140505053e+01	4.694207065239e+00	6.715622427630e-01	1.761412384905e+00	2.262820000000e+00	2.271604551322e+00	1.212145975591e+00	3.427472185021e-01
7.331053000000e-01	1.501163000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.363463020325e+01	1.352564000000e+00	0.000000000000e+00	4.843400000000e-01	5.621761000000e+00	1.860740000000e+01	3.561734000000e+00	5.053697000000e+00	2.631758000000e+00	6.905426772676e-12	1.391781676146e+00	7.498723783423e-01	6.323019727121e+00	8.075221072776e-01	-1.066473169558e+01	9.194725471450e+00	-6.777875299473e-01	7.694980714765e+00	1-522145	0	-3.472554168211e+00	2.103874002652e+06	4.552668400789e+03	9.968341512382e+03	1.777476807355e+03	0	7.705399555427e+00	11010-6101	1.982229461670e+02	2.329695000000e-02	exploration	m0-r1	7.689087000000e-01	3.388393000000e-02	5.173674000000e-02	1	6.419809000000e+00	False	1.565761000002e+09	False	outer	3	305	1.277256247126e+00	3.846866718209e-02	4.042023693991e-02	2.212700257335e-02	6.002697853404e-02	1.168410972268e-01	4.402849855944e-02	2.066958264710e-01	7.180429357101e+00	1.014269606049e+09	6.477806038390e-01	1.391781676146e+00	-1.156193760679e+01	3.510626963575e+00	5.453846841312e-01	1.838226818495e+00	2.262820000000e+00	3.037458050908e+00	1.085645466590e+00	2.962232730524e-01
