axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	minimum_item34_role_separation_arcsec	mass_bin	sersic_bin	sample_cell	role	outer_fold	source_map_read	velocity_response_read
5.746580000000e-01	1.406560000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.189332389832e+01	1.249476000000e+00	0.000000000000e+00	6.972000000000e-01	4.098786000000e+01	3.509357000000e+00	4.637234000000e+00	2.355473000000e+00	4.978677613802e-01	1.199540170206e+00	-1.044569260900e+01	9.784643677539e+00	-2.962574480527e-01	8.788908154778e+00	1-201922	-4.145520196699e+00	9184-3704	1.199947967529e+02	4.460400000000e-02	5.000000000000e-01	2.182484000000e-01	3.509139000000e-01	1.583216000000e+01	1.750310263533e+03	6.090370000003e+09	3.146790000000e+00	1.960168135423e+00	8.572706677915e-11	4.666075740955e+07	7.668951784096e+00	7.788447377826e+00	2.864024822382e+03	1	0	m1-n0	exploration	1	False	False
7.714330000000e-01	1.483821000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.296907043457e+01	1.325733000000e+00	0.000000000000e+00	4.417000000000e-01	2.937096000000e+01	3.966034000000e+00	5.069403000000e+00	3.559352000000e+00	9.080081055191e-01	7.056690055466e-01	-1.051864744965e+01	9.320792052580e+00	-8.395830950667e-01	7.504775841542e+00	1-153207	-3.298383868011e+00	9184-9102	1.198588485718e+02	1.807040000000e-02	1.174480000000e+00	6.340808000000e-02	8.626080000000e-02	5.077723000000e+00	2.557278988259e+02	2.093109999999e+09	8.091109999999e+00	1.523172150874e+00	4.456415242581e-12	9.433636258166e+05	5.974679126720e+00	7.405162674097e+00	2.960307589401e+03	0	0	m0-n0	exploration	0	False	False
4.159270000000e-01	1.526545000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.368643188477e+01	1.330136000000e+00	0.000000000000e+00	6.432000000000e-01	2.294949000000e+01	3.516755000000e+00	4.560802000000e+00	2.209971000000e+00	8.268732996764e-01	8.904097840107e-01	-1.074893008249e+01	1.023963226897e+01	-5.866427250522e-01	8.585885669621e+00	1-176983	-3.879506184972e+00	9185-1902	2.573144226074e+02	5.533660000000e-02	1.337490000000e+00	3.095296000000e-01	4.137987000000e-01	7.769799000000e+00	7.292074045569e+02	1.736329999986e+10	6.712330000000e+00	2.023159661991e+00	5.371498750989e-11	1.370641132259e+07	7.136923760638e+00	7.067444774666e+00	2.674155721805e+03	1	1	m1-n1	reserved_confirmation		False	False
5.417060000000e-01	1.427284000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.390228271484e+01	1.292219000000e+00	0.000000000000e+00	4.701000000000e-01	2.611695000000e+01	3.620779000000e+00	4.877518000000e+00	3.441727000000e+00	7.554357677774e-01	9.775447305608e-01	-1.053857923832e+01	9.355784728130e+00	-4.601912396868e-01	7.844913192576e+00	1-547418	-3.544738712399e+00	9185-6104	2.586247863770e+02	2.445890000000e-02	7.945560000000e-01	6.564558000000e-02	1.178843000000e-01	9.496088000000e+00	2.360762444387e+03	2.268739999998e+09	5.694240000000e+00	1.616954657520e+00	9.752658159900e-12	2.933518392539e+06	6.467388815495e+00	7.616524842935e+00	4.151530757739e+03	0	0	m0-n0	exploration	3	False	False
3.803500000000e-01	1.659590000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.930471229553e+01	1.416650000000e+00	0.000000000000e+00	6.589000000000e-01	1.072569000000e+01	3.546966000000e+00	3.799088000000e+00	5.487065000000e-01	8.767344129866e-01	7.709895655149e-01	-1.114712252363e+01	1.001358289607e+01	-8.246221485841e-01	8.260114070094e+00	1-178065	-3.691689828554e+00	9186-12701	2.585947570801e+02	4.569750000000e-02	8.953130000000e-01	7.352929000000e-02	1.550109000000e-01	5.901869000000e+00	6.992241012959e+02	1.031770000007e+10	7.528950000001e+00	1.885204418886e+00	2.537019933808e-11	5.771531201039e+06	6.761291047808e+00	7.105677791151e+00	1.126496417717e+03	1	0	m1-n0	exploration	3	False	False
4.687570000000e-01	1.999590000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-6.776240348816e+00	1.812619000000e+00	0.000000000000e+00	7.326000000000e-01	2.584437000000e+00	2.085864000000e+00	-6.919313000000e-01	-3.787392000000e+00	7.984496773414e-01	1.110045322827e+00	-1.176146942956e+01	9.785502094720e+00	-3.443685557739e-01	8.188602740037e+00	1-51118	-3.695076531348e+00	9188-6104	4.867051696777e+01	1.846500000000e-02	2.026450000000e+00	1.056897000000e-02	1.340856000000e-02	1.288384000000e+01	1.987262502046e+02	6.102420000001e+09	6.287090000000e+00	1.810306386033e+00	2.151852750021e-11	5.862251593960e+06	6.768064453393e+00	7.337145295294e+00	3.447836912355e+03	1	1	m1-n1	exploration	3	False	False
5.560140000000e-01	1.425120000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-5.648046731949e-01	1.290998000000e+00	0.000000000000e+00	4.315000000000e-01	3.405997000000e+01	3.700394000000e+00	5.131562000000e+00	3.218513000000e+00	6.541967635449e-01	9.697326174692e-01	-1.044863120863e+01	9.092288942137e+00	-5.868714722461e-01	7.783895415047e+00	1-37784	-3.564849325751e+00	9193-3701	4.674631881714e+01	2.323900000000e-02	6.486710000000e-01	4.402078000000e-02	8.061653000000e-02	9.326799000000e+00	6.023140069230e+02	1.236770000001e+09	4.510210000000e+00	1.535826266640e+00	8.474327123807e-12	3.218177856223e+06	6.507610042200e+00	7.900131242280e+00	2.720620274829e+02	0	0	m0-n0	exploration	0	False	False
4.161880000000e-01	1.392270000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-7.875671386719e-01	1.223380000000e+00	0.000000000000e+00	3.671000000000e-01	4.087765000000e+01	4.372042000000e+00	6.241403000000e+00	4.713773000000e+00	6.250499425112e-01	1.066458243865e+00	-1.019936820655e+01	9.186634307320e+00	-5.485007848644e-01	7.936534422297e+00	1-37335	-3.655742239893e+00	9193-9102	4.694375228882e+01	3.824060000000e-02	1.103930000000e+00	9.711048000000e-02	1.984876000000e-01	1.165355000000e+01	4.975457116800e+02	1.536860000001e+09	4.217450000000e+00	1.597572359748e+00	1.204326469744e-11	4.890979814840e+06	6.689395870484e+00	7.896678791239e+00	9.228732848941e+02	0	0	m0-n0	exploration	3	False	False
6.378210000000e-01	1.718397000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.099616622925e+01	1.516173000000e+00	0.000000000000e+00	6.878000000000e-01	9.091055000000e+00	3.108774000000e+00	2.375234000000e+00	5.537251000000e-01	9.217634454090e-01	7.164566106792e-01	-1.116617156211e+01	9.368396607120e+00	-8.024167820647e-01	7.524869716302e+00	1-384171	-3.301553135446e+00	9488-6101	1.256496582031e+02	1.520450000000e-02	1.131640000000e+00	1.593034000000e-02	1.965209000000e-02	5.205430000000e+00	9.607457398293e+02	2.335590000003e+09	8.351480000000e+00	1.540096758199e+00	4.667448403998e-12	9.572329985993e+05	5.981017661591e+00	7.360727386992e+00	1.540714367105e+03	0	0	m0-n0	exploration	1	False	False
3.911750000000e-01	1.639336000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.170675277710e+01	1.458189000000e+00	0.000000000000e+00	5.420000000000e-01	7.181312000000e-01	4.391340000000e+00	5.882633000000e+00	3.322424000000e+00	6.403691220447e-01	1.753652371969e+00	-1.231693390298e+01	9.949021431937e+00	5.902971211202e-01	8.668283187847e+00	1-384400	-4.013957032901e+00	9494-3701	1.267558593750e+02	1.525250000000e-02	1.959580000000e+00	4.286349000000e-03	7.796157000000e-03	5.670905000000e+01	1.587689494854e+03	8.892450000010e+09	4.368870000000e+00	1.971106332290e+00	6.493711608482e-11	2.545806883958e+07	7.405825456500e+00	7.492506459630e+00	3.520908533097e+03	1	1	m1-n1	reserved_confirmation		False	False
4.188310000000e-01	1.811307000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.143573570251e+01	1.630072000000e+00	0.000000000000e+00	6.856000000000e-01	1.914094000000e+00	2.616259000000e+00	1.233902000000e+00	-2.131890000000e+00	8.407294744701e-01	8.079511966019e-01	-1.187198330745e+01	9.313107595195e+00	-6.068048609861e-01	7.631648646255e+00	1-383464	-3.395459585892e+00	9495-3701	1.235587081909e+02	1.585580000000e-02	1.033670000000e+00	2.761368000000e-03	3.110016000000e-03	6.426155000000e+00	2.037872372487e+03	2.056400000000e+09	6.929939999999e+00	1.552969237706e+00	5.968407338937e-12	1.475130907076e+06	6.168830562482e+00	7.509922849363e+00	2.330275251991e+03	0	0	m0-n0	exploration	2	False	False
7.034130000000e-01	1.464570000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.348746871948e+01	1.290383000000e+00	0.000000000000e+00	6.461000000000e-01	2.746746000000e+01	4.006813000000e+00	5.223440000000e+00	3.468543000000e+00	5.908072948526e-01	9.961117357526e-01	-1.046566929739e+01	9.630782692044e+00	-4.773158622429e-01	8.449168102339e+00	1-298466	-3.929180403743e+00	9495-6103	1.224741439819e+02	4.482600000000e-02	1.310540000000e+00	1.462559000000e-01	3.591459000000e-01	9.910869000000e+00	2.902037438293e+03	4.273490000001e+09	3.897690000000e+00	1.836767875940e+00	3.920829090954e-11	1.722948110708e+07	7.236272198184e+00	7.725968570365e+00	1.534847051573e+03	1	1	m1-n1	exploration	4	False	False
3.327680000000e-01	1.676025000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.179618835449e+01	1.436715000000e+00	0.000000000000e+00	7.353000000000e-01	1.289355000000e+01	3.368659000000e+00	3.224095000000e+00	8.783618000000e-01	8.038420740534e-01	7.679447484929e-01	-1.109367871210e+01	9.973096435416e+00	-8.010068771646e-01	8.365412287309e+00	1-229614	-3.780785106628e+00	9496-12702	1.190053405762e+02	4.484720000000e-02	1.240200000000e+00	7.575612000000e-02	1.459280000000e-01	5.860636000000e+00	2.410486971536e+03	9.399320000007e+09	6.365640000000e+00	1.901407358025e+00	3.233122029790e-11	8.699245836168e+06	6.939481603953e+00	7.235259529878e+00	5.451987964705e+03	1	0	m1-n0	exploration	2	False	False
6.955040000000e-01	1.439243000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.181227684021e+01	1.316323000000e+00	0.000000000000e+00	3.950000000000e-01	3.112758000000e+01	3.526145000000e+00	5.419553000000e+00	3.644543000000e+00	7.514107584169e-01	7.525654500311e-01	-1.052864871305e+01	8.831040689808e+00	-7.885729432770e-01	7.328219172974e+00	1-229606	-3.288404207278e+00	9496-6102	1.191945648193e+02	1.544690000000e-02	7.019300000000e-01	2.006282000000e-02	3.262495000000e-02	5.656730000000e+00	3.037738171316e+03	6.777050000005e+08	5.641710000000e+00	1.356595143040e+00	2.967761403640e-12	9.009896565305e+05	5.954719805255e+00	7.884934376136e+00	4.930233426040e+03	0	0	m0-n0	exploration	4	False	False
4.201470000000e-01	1.642000000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.515439414978e+01	1.428856000000e+00	0.000000000000e+00	6.919000000000e-01	1.511329000000e+01	3.435503000000e+00	4.684784000000e+00	2.092028000000e+00	8.515799745224e-01	8.159540402161e-01	-1.098442136246e+01	9.699921802688e+00	-6.711150332814e-01	7.996761853643e+00	1-385101	-3.572590939560e+00	9501-9101	1.293359527588e+02	2.695420000000e-02	1.417280000000e+00	5.193982000000e-02	6.631273000000e-02	6.545669000000e+00	6.441900573646e+02	5.010970000001e+09	7.105260000001e+00	1.740951091427e+00	1.383476106836e-11	3.334980276741e+06	6.523093269818e+00	7.300239995538e+00	5.992886289355e+02	1	1	m1-n1	exploration	1	False	False
4.451870000000e-01	1.590117000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.579215431213e+01	1.387263000000e+00	0.000000000000e+00	6.772000000000e-01	1.969708000000e+01	3.793063000000e+00	4.108088000000e+00	1.671041000000e+00	5.587985393520e-01	9.383134864036e-01	-1.111818769799e+01	9.437349368431e+00	-5.417523604311e-01	8.319752289726e+00	1-385167	-3.880476875187e+00	9502-1901	1.286288299561e+02	2.880160000000e-02	1.661620000000e+00	2.085267000000e-02	3.846655000000e-02	8.675879000000e+00	1.428730163515e+03	2.737470000003e+09	3.620750000000e+00	1.756055591883e+00	2.910463111352e-11	1.376781878478e+07	7.138865141073e+00	7.870698365422e+00	1.305518462555e+03	0	1	m0-n1	exploration	0	False	False
5.777340000000e-01	1.326325000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.430301666260e+01	1.228731000000e+00	0.000000000000e+00	4.363000000000e-01	7.906988000000e+01	4.091791000000e+00	6.351159000000e+00	4.669230000000e+00	3.424818987595e-01	1.390370864068e+00	-1.017420615842e+01	8.702456386538e+00	-1.647892560263e-01	8.017492589019e+00	1-217931	-3.837505345130e+00	9503-1901	1.199540252686e+02	1.924400000000e-02	5.319170000000e-01	3.374817000000e-02	7.918803000000e-02	2.456806000000e+01	3.942930268214e+02	5.040299999998e+08	2.200300000000e+00	1.496767421233e+00	1.451116894875e-11	1.129593230265e+07	7.052922080957e+00	8.562619817257e+00	3.287143351413e+03	0	0	m0-n0	exploration	4	False	False
6.521120000000e-01	1.504915000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.931127166748e+01	1.306409000000e+00	0.000000000000e+00	5.569000000000e-01	1.916391000000e+01	4.024182000000e+00	4.766376000000e+00	2.956476000000e+00	3.984608496082e-01	1.055234944652e+00	-1.078993032352e+01	9.197021282770e+00	-5.068116717582e-01	8.400099583554e+00	1-246635	-4.000819366973e+00	9865-3701	2.240144348145e+02	3.710480000000e-02	2.140270000000e+00	2.553236000000e-02	8.570141000000e-02	1.135625000000e+01	1.110682839548e+03	1.574059999999e+09	2.503000000000e+00	1.716060393925e+00	3.501945581022e-11	2.396349311450e+07	7.379550124643e+00	8.231368942868e+00	2.563257688867e+03	0	1	m0-n1	exploration	4	False	False
4.958160000000e-01	1.503831000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.217657470703e+01	1.347288000000e+00	0.000000000000e+00	5.817000000000e-01	3.364814000000e+01	3.683774000000e+00	5.125898000000e+00	3.015055000000e+00	7.476393838189e-01	9.597914532737e-01	-1.053390787410e+01	9.127059421944e+00	-3.614103178185e-01	7.631780654306e+00	1-271708	-3.442070635244e+00	9866-6103	2.435879669189e+02	1.450730000000e-02	1.853400000000e+00	3.918786000000e-02	5.271921000000e-02	9.115730000000e+00	1.308689306728e+03	1.339860000000e+09	5.592930000000e+00	1.506490196407e+00	5.970221770410e-12	1.828321899273e+06	6.262052661185e+00	7.742582071965e+00	1.367433588027e+03	0	1	m0-n1	exploration	2	False	False
3.669220000000e-01	1.915179000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.943478012085e+01	1.580673000000e+00	0.000000000000e+00	9.079000000000e-01	9.362179000000e+00	3.181725000000e+00	3.398158000000e+00	7.574209000000e-01	8.670141000510e-01	9.256199600648e-01	-1.117375085873e+01	9.948917393336e+00	-5.753648055988e-01	8.214889193234e+00	1-197780	-3.673937546592e+00	9867-9102	2.213144073486e+02	2.961080000000e-02	1.252970000000e+00	5.958906000000e-02	8.238349000000e-02	8.425971000000e+00	1.027603288618e+03	8.890319999997e+09	7.362310000000e+00	1.857731823986e+00	2.286119892764e-11	5.318467183735e+06	6.725786483881e+00	7.152591011921e+00	5.273082324670e+03	1	0	m1-n0	exploration	0	False	False
4.799500000000e-01	1.799782000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.463751792908e+01	1.586901000000e+00	0.000000000000e+00	7.359000000000e-01	5.800901000000e+00	2.774713000000e+00	1.981924000000e+00	-7.800871000000e-01	8.331898377557e-01	1.065693594738e+00	-1.146664527008e+01	1.001834259908e+01	-4.506069067273e-01	8.351962923565e+00	1-422947	-3.759386542904e+00	9882-12703	2.076585998535e+02	2.967790000000e-02	1.012310000000e+00	3.562028000000e-02	8.265035000000e-02	1.163305000000e+01	1.101738384961e+03	1.043140000010e+10	6.810670000001e+00	1.909356558006e+00	3.134532181773e-11	7.882872033575e+06	6.896684476510e+00	7.168614802492e+00	1.224646227330e+03	1	0	m1-n0	reserved_confirmation		False	False
4.274850000000e-01	1.811699000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.232769393921e+01	1.569794000000e+00	0.000000000000e+00	8.438000000000e-01	7.183869000000e+00	2.925380000000e+00	2.172798000000e+00	-8.492051000000e-01	6.624149813936e-01	9.948921350648e-01	-1.126882135199e+01	1.014790191331e+01	-4.863706814898e-01	8.823071950521e+00	1-196630	-4.080328484563e+00	9884-12705	2.071844024658e+02	5.087400000000e-02	1.786800000000e+00	7.569733000000e-02	1.583602000000e-01	9.883076000000e+00	3.068445155459e+03	1.405730000007e+10	4.596369999999e+00	2.059523643302e+00	9.274313237473e-11	3.455957235560e+07	7.538568359827e+00	7.359997429920e+00	1.085645214127e+04	1	1	m1-n1	exploration	2	False	False
3.101520000000e-01	1.680488000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.649399375916e+01	1.455454000000e+00	0.000000000000e+00	7.631000000000e-01	1.195371000000e+01	3.342765000000e+00	2.777279000000e+00	5.860144000000e-01	8.123898834732e-01	7.682315090042e-01	-1.108014484233e+01	9.810289658247e+00	-8.012230862905e-01	8.185509891300e+00	1-375635	-3.686560003913e+00	9889-12704	2.354724273682e+02	4.439810000000e-02	1.174760000000e+00	5.372109000000e-02	1.318560000000e-01	5.864507000000e+00	1.150982439753e+03	6.460850000004e+09	6.492169999999e+00	1.815730064731e+00	2.136582666521e-11	5.636784070478e+06	6.751031398525e+00	7.303841204332e+00	2.040252382089e+03	1	0	m1-n0	exploration	0	False	False
3.629290000000e-01	2.009201000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.458399200439e+01	1.703339000000e+00	0.000000000000e+00	8.483000000000e-01	3.645277000000e+00	2.842088000000e+00	8.398718000000e-01	-2.163636000000e+00	5.321196671634e-01	1.078758326898e+00	-1.175823820751e+01	9.796458459641e+00	-5.696770543540e-01	8.732219125314e+00	1-325918	-4.100049729076e+00	9893-6102	2.561967773438e+02	4.252030000000e-02	1.367950000000e+00	1.091994000000e-02	2.864952000000e-02	1.198832000000e+01	1.297114750778e+03	6.258329999997e+09	3.405020000000e+00	1.948949573583e+00	7.523656077200e-11	3.784520384810e+07	7.578010848848e+00	7.731162128100e+00	2.025981705353e+03	1	1	m1-n1	exploration	3	False	False
3.316550000000e-01	1.418976000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.023168945312e+01	1.271682000000e+00	0.000000000000e+00	4.514000000000e-01	3.127023000000e+01	4.345428000000e+00	5.856775000000e+00	4.544361000000e+00	1.001145026661e+00	9.183251687952e-01	-1.051641735147e+01	9.526107850524e+00	-6.223119052975e-01	7.523817797202e+00	1-294344	-3.261336385270e+00	9894-12705	2.509007415771e+02	2.304330000000e-02	8.893170000000e-01	1.022564000000e-01	1.660547000000e-01	8.285623000000e+00	8.797904508529e+02	3.358209999997e+09	1.002640000000e+01	1.579261589275e+00	4.656156902360e-12	7.953973893973e+05	5.900584161239e+00	7.162799393412e+00	5.984377637220e+03	1	0	m1-n0	exploration	0	False	False
5.746580000000e-01	1.443825000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.977697181702e+01	1.310732000000e+00	0.000000000000e+00	4.763000000000e-01	3.500865000000e+01	3.412928000000e+00	4.743345000000e+00	3.154336000000e+00	5.561806399425e-01	1.030039189315e+00	-1.057515213795e+01	9.276061793347e+00	-4.010572433731e-01	8.163700513462e+00	1-294335	-3.803759936760e+00	9894-1902	2.511735534668e+02	2.320910000000e-02	2.252230000000e+00	5.022381000000e-02	6.509704000000e-02	1.071616000000e+01	6.309719474003e+02	1.888259999999e+09	3.598990000000e+00	1.676720754046e+00	2.031937394712e-11	9.670106657703e+06	6.985431264217e+00	7.955269002078e+00	7.408266145211e+03	0	1	m0-n1	reserved_confirmation		False	False
