name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,cap,r_end_mpch,D_comov_indep_mpc,I_q_VoidFinder,I_q_VIDE,I_q_REVOLVER,I_q_ZOBOV_ellipsoid,I_q_SDSS_VoidFinder,I_T_VoidFinder,I_T_VIDE,I_T_REVOLVER,I_T_ZOBOV_ellipsoid,I_q_den,I_T_den,I_g,path_covered_frac,mean_delta_los,odd_parity_voids
PGC3848636,Cosmicflows-4,CF4group,233.1359,6.5865,0.07306721505315521,0.07356422555500046,0.07356422555500046,37.66,0.47,0.47,340.4,0,1,-1,NGC,216.65779167471192,317.2215078653186,51.12747450467583,35.99682335399696,49.408149653065934,86.86450448544886,,-9.597899983241665e-07,-1.2187375930142178e-07,5.643082194793621e-07,2.4600223170029926e-07,42.296893487232566,-6.215669596309734e-07,8.727347897287303e-05,0.8677278511278355,0.8230415893920019,0
PGC3848712,Cosmicflows-4,CF4group,233.2007,2.1273,0.09262074231367089,0.09313109537932406,0.09313109537932406,38.32,0.53,0.53,461.3,0,1,-1,NGC,272.9598015055911,422.1959021418334,93.18309126531645,154.75160378322232,173.77028695663597,144.3928889848804,88.59608041386613,-6.504667624800855e-07,-6.0492066417714494e-09,5.687907058884803e-07,2.0642918778018285e-07,34.59792937097736,-3.829482329847887e-07,0.00012776309846234353,0.8865774325200154,0.5401626538137443,0
PGC3849081,Cosmicflows-4,CF4group,233.5055,7.4052,0.07605261370517867,0.07653961728416797,0.07653961728416797,37.18,0.382,0.382,272.9,0,1,-1,NGC,225.2554854637855,253.61213431778367,50.8178815993611,12.680287621865915,19.155497477431823,95.60317701790935,,-9.880685663625994e-07,3.4823501721741195e-07,6.431884206839216e-07,8.35521408013709e-07,45.26490236995856,-6.97012181083715e-07,9.545545472541679e-05,0.8967595154635011,0.8320128618028846,0
PGC3849527,Cosmicflows-4,CF4group,233.8599,32.7492,0.07867109185248417,0.07901132722958629,0.07901132722958629,37.32,0.54,0.54,291.1,0,1,-1,NGC,232.387866841167,269.8691030090292,22.965235612470394,33.68777257421064,62.593646062217175,40.839467877524655,127.72173809364897,-5.5853880023449995e-08,8.911268667129682e-08,3.1155001811983046e-07,-2.5114729110130216e-07,54.25473241992083,-4.3030306613928735e-07,5.4126051753279786e-05,0.8606301297851168,0.14954079913293764,0
PGC3850101,Cosmicflows-4,CF4group,234.279,1.341,0.05752312821692132,0.05801346743686261,0.05801346743686261,36.5,0.51,0.51,199.5,0,1,-1,NGC,171.51155868260184,188.64835640651648,22.960811291355093,35.60142780897414,54.89708424266716,39.27204209561393,,-2.719760775830285e-07,1.352822423932193e-07,7.599053505996118e-07,3.2656743436648024e-07,30.357180328242837,-2.890038410849416e-07,7.181249707944965e-05,0.8279325375544179,0.10814737103911241,0
PGC3850288,Cosmicflows-4,CF4group,234.4156,29.253,0.07989860772281336,0.08025552130467539,0.08025552130467539,37.87,0.53,0.53,375.0,0,1,-1,NGC,235.9747280075865,347.25482310859167,0.0,0.0,0.0,41.50800308333309,159.4036698962805,0.0,0.0,0.0,-1.0116789878406907e-07,47.440370210649434,-3.854658370011415e-07,5.4590599254075606e-05,0.8136464511311028,-0.052459496790981226,0
PGC3850745,Cosmicflows-4,CF4group,234.7651,7.209,0.06989168486686881,0.07035533895919423,0.07035533895919423,37.164,0.336,0.336,270.9,0,1,-1,NGC,207.37085269217738,253.20320162476003,53.33885246477192,32.061173353290215,39.59343444094603,79.26814565572923,,-1.014434114497667e-06,-2.9925475142102864e-07,9.046341596353143e-08,2.3071578374791034e-07,49.331351226034855,-7.873298927811227e-07,8.824228503763496e-05,0.8969437969959047,0.573454487484204,0
PGC3851452,Cosmicflows-4,CF4group,235.2913,2.9803,0.09440864586393298,0.09487563559721039,0.09487563559721039,38.56,0.53,0.53,515.2,0,1,-1,NGC,277.95221107214843,470.7565148969542,91.60477232222581,151.2904894451842,168.50318265747345,149.73302396127903,,-8.015251826210261e-07,-1.6940968193407738e-07,4.296382131825977e-07,3.08307566362668e-07,45.98430187882233,-5.095397389785987e-07,0.00013962906661397665,0.8922397092773128,0.2265148648089078,0
PGC3851512,Cosmicflows-4,CF4group,235.3402,7.3814,0.07087236330675137,0.07132267483526887,0.07132267483526887,37.177,0.392,0.392,272.5,0,1,-1,NGC,210.17203726659855,254.46543335803912,52.39308826231215,42.197496996699115,47.0043774913414,82.21312256657406,,-1.0601903229407257e-06,-1.840970954100316e-07,6.560306893191402e-08,4.5381631666658306e-07,50.313286784858185,-8.192831372206423e-07,8.944074456096687e-05,0.8849892803011807,0.5535698481032544,0
PGC3852109,Cosmicflows-4,CF4group,235.8289,10.5528,0.08735376525049206,0.08778072729234569,0.08778072729234569,38.99,0.5,0.5,628.1,0,1,-1,NGC,257.62050045295763,577.6408930310786,32.334347474821044,0.0,0.0,124.27205328618845,,-5.977004084109891e-07,0.0,0.0,4.462355168575206e-07,54.176070844711575,-8.662983045404741e-07,0.00011161976517807271,0.8462059487374046,0.1892835291266895,0
PGC3852132,Cosmicflows-4,CF4group,235.8459,9.6236,0.09650676402272935,0.09693706170553497,0.09693706170553497,38.54,0.55,0.55,510.5,0,1,-1,NGC,283.8456773112856,465.56940344548383,52.130035516268435,8.314103715189745,8.314103715189745,152.9183432444256,,-1.0182056763520624e-06,-1.362088673119961e-08,-1.362088673119961e-08,3.2770714153167604e-07,64.8182470606291,-1.0924714367587904e-06,0.00013031630045188847,0.8807602862517155,0.2629212656478176,0
PGC3852306,Cosmicflows-4,CF4group,235.9802,1.765,0.039437282975277516,0.03989426578569899,0.03989426578569899,35.85,0.49,0.49,147.9,0,1,-1,NGC,118.46450652495757,142.28852709290177,22.084980380703485,16.196476848358515,20.297132385178756,14.668747179182375,,-2.555981995596895e-07,2.576166744042822e-07,4.2654327586787205e-07,1.7633918163347444e-07,28.098023957846614,-2.575157623491227e-07,3.907421020736909e-05,0.7428385309777199,-0.09733687629882323,0
PGC3852523,Cosmicflows-4,CF4group,236.149,9.9549,0.09367814049544902,0.09410176689635068,0.09410176689635068,38.61,0.48,0.48,527.2,0,1,-1,NGC,275.7381587776147,482.0430988601201,54.675666087510166,6.182492288354794,6.182492288354794,144.0563139826142,,-9.296667851554039e-07,-4.441189668834703e-08,-4.441189668834703e-08,3.4872411960231076e-07,63.21520202699665,-1.0844787636227855e-06,0.0001237539219413032,0.8631376993851226,0.23136449654762306,0
PGC3852744,Cosmicflows-4,CF4group,236.3186,9.9265,0.09435527560870127,0.09477556636865095,0.09477556636865095,37.5,0.49,0.49,316.2,0,1,-1,NGC,277.66596092849045,288.9372464752121,56.762441150811156,9.710807919531476,9.710807919531476,146.01630362834817,,-9.682222037570961e-07,-5.813050749695768e-08,-5.813050749695768e-08,3.5120808627510754e-07,63.676628239111196,-1.1106063273548748e-06,0.0001250172196750856,0.8643479351860819,0.24115490497488482,0
PGC3852918,Cosmicflows-4,CF4group,236.4478,7.4097,0.0698750066621089,0.07030196870396253,0.07030196870396253,37.66,0.48,0.48,340.4,0,1,-1,NGC,207.21626471471913,318.1680083003435,51.11238283512597,55.171876718069385,59.757899184088146,79.47661752665115,,-1.040275607257212e-06,1.7219815097442405e-09,2.607905904624384e-07,3.9857429647961533e-07,49.926887094402396,-8.152882138692671e-07,8.905782829300772e-05,0.8879611851575374,0.4213701455583782,0
PGC3853153,Cosmicflows-4,CF4group,236.6226,35.7914,0.07772710546307339,0.07800396366208787,0.07800396366208787,37.547,0.385,0.385,323.1,0,1,-1,NGC,229.48209461972692,299.7976003036239,17.98834017382768,0.0,0.0,21.301454478911594,118.86703221246083,1.7065566943902043e-08,0.0,0.0,1.575366296263286e-08,43.13825004529701,-2.9068687828627667e-07,5.481029804627836e-05,0.8715276907831023,0.1169683359218795,0
PGC3853967,Cosmicflows-4,CF4group,237.1629,34.5461,0.0908128249176969,0.09108634747575939,0.09108634747575939,37.94,0.318,0.318,387.3,0,1,-1,NGC,267.102566189799,355.0563315289424,29.730032281298264,16.811541147062314,25.003186275457978,58.83811961822958,139.38379477800953,4.065047628193994e-08,1.8881633452830195e-07,2.9943384589819824e-07,-2.4814894403869293e-07,52.07789245594528,-4.6849086031359164e-07,6.454983443831003e-05,0.8910434796454964,0.11769875446375852,0
PGC3854022,Cosmicflows-4,CF4group,237.1934,33.6846,0.09244728898416785,0.09272748282413429,0.09272748282413429,37.47,0.54,0.54,311.9,0,1,-1,NGC,271.804130643303,285.5057659486948,44.66355120896645,28.863755940276832,41.91620199975915,65.93118848598328,,3.0450537409070605e-08,1.5591667739643008e-07,3.5290529753466783e-07,-2.3251216603187536e-07,52.61822718716346,-4.922018156307392e-07,6.495117768858422e-05,0.8829887884042479,0.10059691180543989,0
PGC3854091,Cosmicflows-4,CF4group,237.2476,12.5255,0.09333123383644294,0.09372483946877677,0.09372483946877677,36.88,0.56,0.56,237.7,0,1,-1,NGC,274.6594427604729,217.40895406959422,14.919433992503741,0.0,0.0,134.5457804823799,225.36505022986938,-1.5109621983473746e-07,0.0,0.0,6.50949096464072e-08,52.91682636392581,-6.786072570388444e-07,9.852776180022503e-05,0.76458321581588,0.017453232025716584,0
PGC3854152,Cosmicflows-4,CF4group,237.305,4.7262,0.0946955109858034,0.09511580174575306,0.09511580174575306,37.91,0.54,0.54,381.9,0,1,-1,NGC,278.63915115283976,348.86413269027526,89.31996231276264,149.12478645970998,170.2597638260382,154.86636997064585,137.50370377773004,-5.89616812080488e-07,-8.184780841392096e-07,9.545209951188958e-09,1.3303920063461732e-07,53.64898053245157,-7.147970994058997e-07,0.0001393641450295091,0.8972177777805154,0.12263155184539318,0
PGC3854197,Cosmicflows-4,CF4group,237.3389,33.6982,0.0531767880564894,0.05345364625550387,0.05345364625550387,37.11,0.5,0.5,264.2,0,1,-1,NGC,158.2068064500798,250.86006736584952,0.0,0.0,0.0,2.123347640464644,,0.0,0.0,0.0,2.8561180972289e-09,47.7650699887921,-4.2344731034147125e-07,2.9454354337525907e-05,0.7964259112945166,-0.28836654078844015,0
PGC3854366,Cosmicflows-4,CF4group,237.4688,5.1206,0.09520252841050458,0.09561948352950227,0.09561948352950227,37.95,0.56,0.56,389.0,0,1,-1,NGC,280.0795408304791,355.1854473569976,100.21479280347685,149.3333044172249,170.11681201526864,156.3267176278663,147.20803094981423,-6.856080898382373e-07,-7.637874281499656e-07,6.137594607760928e-08,1.0192639862031228e-07,55.664484320151175,-7.706960036520518e-07,0.00014110951233543972,0.899744405652698,0.13849706853501603,0
PGC3854473,Cosmicflows-4,CF4group,237.5441,12.6409,0.09439196765917307,0.09477890200960293,0.09477890200960293,38.339,0.385,0.385,465.4,0,1,-1,NGC,277.6755028488993,425.2589691383222,21.079035265584622,0.0,0.0,137.2324101710864,224.19663701644015,-2.3689346462337513e-07,0.0,0.0,1.7813974471477508e-07,56.555078202234974,-7.139862429913602e-07,0.00010505963676393364,0.8066970175683538,0.03300496481093872,0
PGC3854620,Cosmicflows-4,CF4group,237.6422,7.1661,0.069494743593583,0.06990169178972475,0.06990169178972475,37.11,0.54,0.54,264.2,0,1,-1,NGC,206.05672195789927,247.03253717009216,48.936465099867064,65.44777527206786,86.366608956422,79.46287039864208,102.70825308843514,-9.171717064458593e-07,-9.865799727071587e-08,5.339987565805922e-07,2.858315548090871e-07,44.83460690949454,-6.937359835211107e-07,8.731257935900234e-05,0.8832519428178885,0.2797743356345314,0
PGC3854656,Cosmicflows-4,CF4group,237.6703,11.5493,0.06827056336420578,0.06865749771463564,0.06865749771463564,36.95,0.52,0.52,245.5,0,1,-1,NGC,202.45097962479093,229.81069442451877,0.0,1.1145868091963678,1.1145868091963678,65.43956677116192,162.20370520452138,0.0,2.181329718686483e-08,2.181329718686483e-08,1.4260343218842682e-07,37.514456605266474,-6.364688004482139e-07,7.459922827031677e-05,0.770556903647095,0.17522676564404674,0
PGC3854779,Cosmicflows-4,CF4group,237.7608,12.3058,0.09654345607320115,0.09692705478267903,0.09692705478267903,37.85,0.55,0.55,371.5,0,1,-1,NGC,283.8170833973107,338.79186268674425,35.82849593834132,0.0,0.0,144.55369644273622,226.46722911404424,-2.544132903066384e-07,0.0,0.0,3.039367772665608e-07,64.48861320042244,-8.651208112030837e-07,0.0001121105743347391,0.8385682678122228,0.043402242800669,0
PGC3854861,Cosmicflows-4,CF4group,237.8309,8.8472,0.09028245800633183,0.09067939927961764,0.09067939927961764,37.16,0.57,0.57,270.4,0,1,-1,NGC,265.9361170269338,248.00912645558648,90.66188340988856,99.38693499670497,110.32856214048728,135.47978507944856,171.69804472747492,-1.5225124793917956e-06,2.469510535413455e-07,4.974525031291454e-07,3.6748825841405977e-07,68.51729335453123,-1.223570289800523e-06,0.00012540745763499675,0.9024723782655403,0.2845218369686823,0
PGC3854939,Cosmicflows-4,CF4group,237.8897,12.4767,0.09588967044661277,0.09626993351513867,0.09626993351513867,38.54,0.48,0.48,510.5,0,1,-1,NGC,281.9390929231973,465.83156477052444,33.36543188384911,0.0,0.0,142.09924459850052,224.71777604425122,-2.5969350019929056e-07,0.0,0.0,2.6793851053975893e-07,63.92220262449145,-8.323893472380565e-07,0.00010975916350182999,0.8370602230187656,0.037801685593867713,0
PGC3855212,Cosmicflows-4,CF4group,238.0771,10.2597,0.09036251338917939,0.09074944773960925,0.09074944773960925,37.96,0.54,0.54,390.8,0,1,-1,NGC,266.13691664685217,358.41290873553083,77.90558553499449,47.217660099469796,54.66620606831624,132.00483302709543,,-1.3377468696772537e-06,1.0790892296973715e-06,1.2277017388610275e-06,2.986793096840101e-07,70.38713919945681,-1.290090592436069e-06,0.0001166153150064889,0.8567018919158157,0.21906819625489815,0
PGC3855293,Cosmicflows-4,CF4group,238.1249,7.0746,0.08810762010563988,0.08850456137892569,0.08850456137892569,38.42,0.52,0.52,483.1,0,1,-1,NGC,259.6981713068117,443.98181859354855,92.75281854766777,112.15974389417313,133.97641619301385,134.25640180625726,144.18682100028894,-1.3761040025174888e-06,6.309586873411028e-08,6.670515251114462e-07,3.3244871772012364e-07,61.48407102298867,-9.760883891412652e-07,0.00012730995036105148,0.9087472538310088,0.2193874979656968,0
PGC3855334,Cosmicflows-4,CF4group,238.1509,6.9335,0.06439454857800325,0.06479148985128906,0.06479148985128906,37.3,0.51,0.51,288.4,0,1,-1,NGC,191.23263344346705,270.95215809334337,45.13681356905144,67.70324177253282,89.94794033512217,65.89072953963469,98.28263610240141,-8.531429472339154e-07,-4.087907373370242e-07,1.9522828272024132e-07,2.246686719704999e-07,41.78783571462944,-6.219093853264262e-07,7.794137884126847e-05,0.8785111462143036,0.16852285676144074,0
PGC3855367,Cosmicflows-4,CF4group,238.1752,10.4671,0.04038460500564027,0.04076820371511815,0.04076820371511815,35.95,0.5,0.5,154.9,0,1,-1,NGC,121.03403456055874,148.88724732634836,8.165994567459819,11.8276208416885,12.794505409641204,17.5659296559445,,-1.1626050407395402e-07,2.2590430053917415e-07,2.2590430053917415e-07,7.170630132253246e-07,24.379367466667702,-3.5960637930185064e-07,3.7313427091488735e-05,0.6774953862995597,0.28331587135487,0
PGC3855405,Cosmicflows-4,CF4group,238.2034,34.2335,0.07305387248934729,0.07331405248360184,0.07331405248360184,38.11,0.5,0.5,418.8,0,1,-1,NGC,215.93430003796388,390.2879536033338,24.145258047326564,8.211317735570873,13.15803086564324,15.712886023412572,,5.0064064647124924e-08,8.566161959146909e-08,2.1041254995052102e-07,1.4520874524418918e-07,44.82086686989378,-3.8231071728374433e-07,4.8780003228876344e-05,0.8613731119479348,0.08776087011273741,0
PGC3855490,Cosmicflows-4,CF4group,238.2662,12.221,0.09693039042363101,0.09730398221025294,0.09730398221025294,37.4,0.56,0.56,302.0,0,1,-1,NGC,284.8940187610482,275.31373242687584,42.47785313839134,0.6120959079314048,0.6120959079314048,145.82739779172596,225.47574361092222,-3.325371095344661e-07,0.0,0.0,3.6250125567740806e-07,68.59782086947995,-9.449952448255317e-07,0.00011225994678685075,0.8424185282783961,0.05629396898422464,0
PGC3855863,Cosmicflows-4,CF4group,238.5231,10.2178,0.07148612124191597,0.07186304866948988,0.07186304866948988,37.59,0.51,0.51,329.6,0,1,-1,NGC,211.7362405242743,307.61014395405704,26.13715338273184,46.80721539585636,53.26253781962701,79.35865135590315,,-5.787860844561931e-07,1.0859951899643007e-06,1.2241418631968744e-06,7.587409664913705e-07,40.676646096356244,-7.172276533230454e-07,8.486321648875926e-05,0.8312228438750552,0.35236577591800666,0
PGC3855875,Cosmicflows-4,CF4group,238.5355,8.5912,0.05623557080945646,0.05661916951893433,0.05661916951893433,37.249,0.332,0.332,281.7,0,1,-1,NGC,167.44645650081367,266.7018682055145,14.48151910476355,51.3691752488883,70.93333647989121,38.8970458397702,93.48000997425379,-2.480937312999087e-07,1.696938305244779e-07,6.709787751848305e-07,7.106387479816741e-07,31.75850671730273,-4.1799095022907107e-07,6.772318421810792e-05,0.8480322783021089,0.251316744584782,0
PGC3855938,Cosmicflows-4,CF4group,238.5839,3.9666,0.06448461088370676,0.06488155215699255,0.06488155215699255,36.9,0.54,0.54,239.9,0,1,-1,NGC,191.4942239038269,225.3672787254683,44.420334290778044,73.95162646206316,94.1164814933689,67.7366763155947,91.18512945860618,-5.91661330492879e-07,-3.000958933047456e-07,3.6094979904251684e-07,2.3381722566552504e-07,37.02706344404206,-4.827179313461611e-07,7.391578485780197e-05,0.8459785193383189,0.0902249352970128,0
PGC3855940,Cosmicflows-4,CF4group,238.5851,10.3596,0.07153615585619569,0.07190974764281763,0.07190974764281763,37.67,0.51,0.51,342.0,0,1,-1,NGC,211.87139852487476,319.1679516653638,26.89372935504059,43.501756282369584,49.279812017814365,79.21440005153664,,-6.115608590857538e-07,1.1745617003833103e-06,1.3055967238814565e-06,7.042379832343793e-07,39.949007271497955,-7.067369535820755e-07,8.406821482470343e-05,0.8118132093219101,0.35492551679302886,0
PGC3855992,Cosmicflows-4,CF4group,238.6373,9.9096,0.09153332336332491,0.09191025079089882,0.09191025079089882,38.45,0.53,0.53,489.8,0,1,-1,NGC,269.46340061051086,448.7265661214875,84.41205991345245,82.24754156632487,95.59592957727955,138.29293226095473,,-1.2686070211476852e-06,1.1999685616636947e-06,1.3677751513976566e-06,2.646679793306567e-07,72.15396451413095,-1.317891011526297e-06,0.00012043092480260839,0.8683925144187928,0.20650869138960795,0
PGC3856079,Cosmicflows-4,CF4group,238.7202,33.5958,0.08474529402604251,0.08499880273839311,0.08499880273839311,38.86,0.52,0.52,591.6,0,1,-1,NGC,249.6281742881524,545.3814856428379,29.3362292288364,6.586308190177164,7.686618538316367,21.46272252516591,,-6.619634436363157e-08,-3.122946394609398e-08,-9.946460773858814e-10,6.173260862377407e-09,53.4501800203777,-5.803042937686616e-07,5.795842240509398e-05,0.8732988598809237,0.06060070990807916,0
PGC3856107,Cosmicflows-4,CF4group,238.7444,10.8473,0.06971489589641378,0.07008515204208374,0.07008515204208374,37.18,0.52,0.52,272.9,0,1,-1,NGC,206.58820815408004,255.1147049058447,19.9381395220135,34.48295581551217,39.326149781295626,72.54953993998787,,-4.5968778314836795e-07,3.9756388283567484e-07,4.503727524091869e-07,2.7261148001369115e-07,39.4469974875537,-6.872768049826093e-07,7.859987945650577e-05,0.7938497626044735,0.23806127276643654,0
PGC3856112,Cosmicflows-4,CF4group,238.7466,11.1227,0.07044873690584971,0.07081899305151966,0.07081899305151966,37.49,0.51,0.51,314.8,0,1,-1,NGC,208.71366037741222,294.0822751680148,18.201799223390537,32.80304161781808,36.954581160604505,73.13550946814327,,-4.063350304239089e-07,4.1296971189274354e-07,4.612375042936558e-07,4.2079569286095346e-07,38.53256766767472,-6.685003794855697e-07,7.867677144999236e-05,0.7857655301691441,0.26574603969642857,0
PGC3856207,Cosmicflows-4,CF4group,238.829,32.9188,0.08500880966124906,0.08526565401455163,0.08526565401455163,37.04,0.55,0.55,255.9,0,1,-1,NGC,250.39531796060288,235.8506195722914,35.62763284107976,15.048337447269404,21.661374215888827,23.834558472081845,,-1.5751680829143737e-07,5.568773589827601e-09,9.759183611104842e-08,-9.942063660738755e-10,54.93325205172336,-6.362163787033566e-07,5.728694265347468e-05,0.8706233078779055,0.04954978640915798,0
PGC3856212,Cosmicflows-4,CF4group,238.8327,33.2481,0.0574730936026416,0.057726602314992194,0.057726602314992194,36.45,0.52,0.52,195.0,0,1,-1,NGC,170.6754293141773,184.4018549310472,0.0,3.6189275577547164,3.6189275577547164,1.3032215939517968,,0.0,4.5365249391449976e-08,4.5365249391449976e-08,0.0,44.61865303776541,-4.2619694267396894e-07,3.2449345614535e-05,0.8085522359868873,-0.11147686841290574,0
PGC3856228,Cosmicflows-4,CF4group,238.8563,3.7819,0.06341387013812069,0.06380747577045451,0.06380747577045451,38.06,0.5,0.5,409.3,0,1,-1,NGC,188.37374362604092,384.89247836013124,40.824835996797475,69.64786474199755,85.34857146228742,64.34476970818221,87.04241621982993,-6.378948519536829e-07,-7.487996098369751e-08,3.6831450681575857e-07,1.6769937880670615e-07,35.63518183183905,-4.5359218461052235e-07,7.15649511792781e-05,0.838758082515264,0.06884505709077043,0
PGC3856279,Cosmicflows-4,CF4group,238.9214,3.9815,0.039867580658083136,0.04025785064946497,0.04025785064946497,35.23,0.56,0.56,111.2,0,1,-1,NGC,119.53364282177658,106.93669277546549,19.605860169879065,23.641577045138604,24.414508530791124,18.391844062327664,61.8453020327724,-2.64978872363475e-07,4.1162798720547896e-07,4.981085382640585e-07,3.788207027362994e-07,28.378250838120834,-2.835961508584461e-07,3.83410835868279e-05,0.7529261041110331,-0.12461601055289437,0
PGC3856377,Cosmicflows-4,CF4group,239.0204,6.6871,0.0658121959825954,0.0661924590511213,0.0661924590511213,37.28,0.51,0.51,285.8,0,1,-1,NGC,195.30047683701028,268.1523077679879,44.675825427100534,73.27990557708641,97.9953486557926,73.09658692949255,103.62434519436778,-6.965335206865612e-07,-3.8596297208864123e-07,2.1327738360562885e-07,2.0820846162798788e-07,37.454652611375366,-5.218165413786992e-07,7.852749861744624e-05,0.8704535838992087,0.1394075586485517,0
PGC3856430,Cosmicflows-4,CF4group,239.0803,9.8153,0.06681622390914184,0.06718314441385981,0.06718314441385981,36.94,0.54,0.54,244.3,0,1,-1,NGC,198.17529198066617,228.99914204979925,33.91580884846027,57.4167709617752,70.92308100714916,67.90357106641952,,-6.606063071294544e-07,5.321279496692874e-07,6.893055604072848e-07,7.940046780768376e-08,40.33992525105852,-6.885910039781606e-07,7.647523243653869e-05,0.8275501873159834,0.15118400568430923,0
PGC3856445,Cosmicflows-4,CF4group,239.0929,12.136,0.06971823153736577,0.07007514511922779,0.07007514511922779,36.83,0.54,0.54,232.3,0,1,-1,NGC,206.55921926756426,217.1599895667345,11.296978042305966,7.793466376204634,7.793466376204634,67.30676538469643,152.05020829761168,-2.2800551056458153e-07,7.97159792103337e-08,7.97159792103337e-08,2.5080178862427903e-07,37.26954543798682,-5.928286365011507e-07,7.418399345111974e-05,0.7842787195576831,0.20069600641471244,0
PGC3856634,Cosmicflows-4,CF4group,239.2721,9.6975,0.07077896536009588,0.07114255022386187,0.07114255022386187,37.5,0.53,0.53,316.2,0,1,-1,NGC,209.6505411706036,295.2990395115429,40.1756184576345,72.95811001682445,86.62392492904446,79.79886078046593,,-7.460383512777963e-07,9.723179661000229e-07,1.112385854642999e-06,5.6588031433467e-07,40.01032144136394,-6.754871099725827e-07,8.536208795609597e-05,0.8394922284354115,0.2776730320667827,0
PGC3856678,Cosmicflows-4,CF4group,239.3277,12.2574,0.07112587201910196,0.071479449960012,0.071479449960012,37.23,0.318,0.318,279.3,0,1,-1,NGC,210.6258933623513,260.753667982561,13.305307194723014,11.611675053093464,11.611675053093464,70.79362411318068,149.58764930241057,-2.691874236751787e-07,5.1274819624636505e-08,5.1274819624636505e-08,4.947947577286403e-07,36.89893992517382,-5.777689276818196e-07,7.59956881106645e-05,0.7881272209700309,0.23630031749159203,0
PGC3857237,Cosmicflows-4,CF4group,239.8995,9.315,0.0706855674134404,0.07103914535435045,0.07103914535435045,37.705,0.375,0.375,347.5,0,1,-1,NGC,209.35114232853158,324.5584049848451,57.932101208767875,71.60495196757343,99.25436484993872,80.41210421809143,134.1828159104743,-5.681519615292102e-07,5.81732414496987e-07,9.929406772643479e-07,4.792581238078208e-07,40.256581660202556,-6.343540508515928e-07,8.67910755844086e-05,0.8597994641821859,0.197188305983993,0
PGC3857374,Cosmicflows-4,CF4group,240.0336,6.548,0.06933129718693591,0.06969154640974991,0.06969154640974991,37.21,0.53,0.53,276.7,0,1,-1,NGC,205.44786814889062,258.7598443325357,45.23842097706023,89.03724276118754,111.8014826590711,82.46960794702407,113.43108866812007,-4.499489251236535e-07,1.5673061780084985e-08,4.6553667214341175e-07,2.7279900362175394e-07,35.219007718453575,-4.590424670211251e-07,8.414479978051848e-05,0.8663998395495698,0.13169826144788327,0
PGC3857461,Cosmicflows-4,CF4group,240.1073,14.4075,0.03587148279760927,0.036198375610903465,0.036198375610903465,36.14,0.45,0.45,169.0,0,1,-1,NGC,107.58574777806865,163.147651814467,0.0,0.0,0.0,3.457471256165576,,0.0,0.0,0.0,1.9712854535763005e-07,11.96781997140621,-1.6811058656067477e-07,2.289943305237344e-05,0.5019252188625667,0.366325298372966,0
PGC3857474,Cosmicflows-4,CF4group,240.1209,8.0361,0.05642236670276742,0.05677594464367746,0.05677594464367746,37.73,0.49,0.49,351.6,0,1,-1,NGC,167.90367863958846,332.8214273779432,21.431649745069592,53.110878620787105,74.87177616461592,43.30392288604561,92.80576294478846,-3.2336376856615075e-07,3.186974489251443e-07,7.174136398402229e-07,6.277264405767534e-07,32.02377366679629,-4.0161299929345613e-07,6.579733644260279e-05,0.8338113919499957,0.11020985507819418,0
PGC3857583,Cosmicflows-4,CF4group,240.2091,29.2028,0.08907495598171453,0.08932846469406512,0.08932846469406512,36.83,0.54,0.54,232.3,0,1,-1,NGC,262.0621390579291,213.30028637982957,5.087586989829276,0.0,0.0,14.448772186651581,129.57338620725412,-7.988333574307037e-08,0.0,0.0,-6.127901354757817e-08,41.8676893413938,-4.4394227007322517e-07,5.836053615891591e-05,0.8547591071539128,0.08956760751761782,0
PGC3857584,Cosmicflows-4,CF4group,240.2102,29.2803,0.08012543130754811,0.0803789400198987,0.0803789400198987,37.57,0.53,0.53,326.6,0,1,-1,NGC,236.33040534143174,302.37228985955244,0.0,0.0,0.0,1.8418499416777294,126.29781534924075,0.0,0.0,0.0,0.0,38.39160519792183,-3.862852761031541e-07,5.008338562287725e-05,0.8378100977482987,0.08593452327910127,0
PGC3857587,Cosmicflows-4,CF4group,240.212,4.5574,0.0850555086345768,0.08541909349834279,0.08541909349834279,37.4,0.53,0.53,302.0,0,1,-1,NGC,250.83637816406423,278.3267746182256,90.23820350021722,117.74009899058103,133.64206136149048,118.04340398297033,136.8291633197134,-5.911941120578964e-07,-1.61796999115987e-07,2.0026318558745812e-07,1.2954111711492176e-07,56.8591748668597,-5.527602838569194e-07,0.0001066701480434968,0.8770657653815463,0.008098838656197253,0
PGC3857674,Cosmicflows-4,CF4group,240.2967,10.1603,0.04673566537821309,0.0470759007553152,0.0470759007553152,35.62,0.51,0.51,133.0,0,1,-1,NGC,139.54696203519023,127.06168749102821,0.0,18.533141890799598,40.41570675183965,22.664806564502655,68.45411596575595,0.0,6.215014290905941e-07,8.535251275518772e-07,7.72640141298165e-07,25.76574940759634,-3.693112257648329e-07,4.882247965659889e-05,0.7309367292014438,0.26696547520717645,0
