name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,r_end_mpch,I_q_SDSS_VoidFinder,expI_q_SDSS,sdI_q_SDSS,dI_q_SDSS
PGC36079,Cosmicflows-4,CF4group,174.6833,33.8047,0.006174271402117795,0.007104915227720639,0.007104915227720639,32.475,0.39,0.39,31.3,0,1,-1,21.264198312858152,0.49624164436355755,18.368442680712132,11.107399198140174,-17.872201036348574
PGC36089,Cosmicflows-4,CF4group,174.7328,9.5321,0.019987160584273272,0.02116464184032275,0.02116464184032275,34.18,0.49,0.49,68.5,0,1,-1,63.131474244574974,22.892443153005914,27.09949725386867,11.97512239128209,-4.207054100862756
PGC36100,Cosmicflows-4,CF4group,174.7218,26.3099,0.02046749288135861,0.02149487029456892,0.02149487029456892,34.075,0.46,0.46,65.3,0,1,-1,64.11143711758051,40.63499866106672,27.751069892593023,12.039877992784808,12.883928768473695
PGC36102,Cosmicflows-4,CF4group,174.764,-0.2062,0.018065831395931917,0.01928667598435715,0.01928667598435715,34.365,0.39,0.39,74.6,0,1,-1,57.55558362381494,16.38171330640874,23.39211418346283,11.606669502905538,-7.010400877054089
PGC36104,Cosmicflows-4,CF4group,174.8084,26.3409,0.022645666423002545,0.023673043836212854,0.023673043836212854,34.482,0.265,0.265,78.8,0,1,-1,70.57131603369103,40.535539495292056,32.04621256294822,12.46674451637513,8.489326932343836
PGC36109,Cosmicflows-4,CF4group,174.7822,19.3633,0.03647856945086991,0.03757933096502381,0.03757933096502381,35.88,0.49,0.49,150.0,0,1,-1,111.65286379889696,55.134490293665536,55.86581587495405,18.123944285111964,-0.731325581288516
PGC36129,Cosmicflows-4,CF4group,174.815,57.7721,0.06747000953573022,0.06799370516519132,0.06799370516519132,37.75,0.5,0.5,354.8,0,1,-1,200.52634624025563,84.95274593485414,113.58367776908467,27.625516798425732,-28.630931834230537
PGC36138,Cosmicflows-4,CF4group,174.8299,56.2661,0.007788721622876851,0.008342438020905783,0.008342438020905783,32.825,0.41,0.41,36.7,0,1,-1,24.960628810519097,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36142,Cosmicflows-4,CF4group,174.8798,7.7631,0.02164830977836007,0.02283579795726549,0.02283579795726549,34.275,0.44,0.44,71.6,0,1,-1,68.0890741687084,24.783334718022566,30.395781790037027,12.302718848189159,-5.6124470720144615
PGC36146,Cosmicflows-4,CF4group,174.8716,60.5461,0.011591352308135785,0.012058342041413197,0.012058342041413197,34.355,0.39,0.39,74.3,0,1,-1,36.04677929131568,1.5541647118027484,18.368442680712132,11.107399198140174,-16.814277968909384
PGC36155,Cosmicflows-4,CF4group,174.9103,4.4654,0.01917326419198978,0.02037743057565511,0.02037743057565511,34.925,0.46,0.46,96.6,0,1,-1,60.79477091616859,20.92273589314889,25.545834359542745,11.820713858334024,-4.623098466393856
PGC36160,Cosmicflows-4,CF4group,174.9244,31.9002,0.008996223647494162,0.009950216959760876,0.009950216959760876,33.865,0.5,0.5,59.3,0,1,-1,29.759743809685794,9.01416025935212,18.368442680712132,11.107399198140174,-9.354282421360011
PGC36169,Cosmicflows-4,CF4group,174.9516,23.5324,0.03033765445827193,0.031395052640050075,0.031395052640050075,36.71,0.49,0.49,219.8,0,1,-1,93.41782942995194,36.475461987503174,44.92528457820662,15.549601866383197,-8.449822590703448
PGC36174,Cosmicflows-4,CF4group,174.9701,8.8746,0.006614576007779356,0.007795392904780814,0.007795392904780814,31.695,0.5,0.5,21.8,0,1,-1,23.32689589397202,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36176,Cosmicflows-4,CF4group,174.9813,13.4674,0.01184819666143836,0.012998992789871986,0.012998992789871986,33.875,0.48,0.48,59.6,0,1,-1,38.85002590704055,3.9953840573763486,18.368442680712132,11.107399198140174,-14.373058623335783
PGC36183,Cosmicflows-4,CF4group,175.0068,11.4628,0.034230347449234366,0.03539448614147592,0.03539448614147592,35.675,0.41,0.41,136.5,0,1,-1,105.2169076548746,57.367313536609615,51.78418565746155,17.25285942942698,5.583127879148066
PGC36189,Cosmicflows-4,CF4group,175.0238,17.6934,0.012115047937596882,0.013229152015558712,0.013229152015558712,34.515,0.71,0.71,80.0,0,1,-1,39.53573444834529,8.485324136735514,18.368442680712132,11.107399198140174,-9.883118543976618
PGC36190,Cosmicflows-4,CF4group,175.0267,-0.8378,0.019616904438603325,0.02083774902702856,0.02083774902702856,34.42,0.47,0.47,76.6,0,1,-1,62.16125608328031,14.753066202337372,26.45440382746752,11.911010716897115,-11.701337625130147
PGC36196,Cosmicflows-4,CF4group,175.0498,23.5221,0.03396683181402783,0.03502422999580597,0.03502422999580597,35.954,0.331,0.331,155.2,0,1,-1,104.1255514445866,36.086085425529674,51.09205656486404,17.10514806445402,-15.005971139334363
PGC36206,Cosmicflows-4,CF4group,175.0809,3.0007,0.02682188889488341,0.0280327265604527,0.0280327265604527,35.0,0.5,0.5,100.0,0,1,-1,83.48051101733914,33.71586433159298,39.56515762414321,14.044146516487281,-5.849293292550229
PGC36218,Cosmicflows-4,CF4group,175.1455,36.1282,0.03888690221820057,0.039780853993331616,0.039780853993331616,35.62,0.45,0.45,133.0,0,1,-1,118.13097537200386,62.27994479254325,59.974180717315406,19.00073473527875,2.3057640752278417
PGC36230,Cosmicflows-4,CF4group,175.1973,46.5403,0.053600414457391055,0.054330919825875006,0.054330919825875006,36.989,0.254,0.254,249.9,0,1,-1,160.76888648897938,110.08002358505016,87.38765547824556,24.166485438686593,22.692368106804594
PGC36232,Cosmicflows-4,CF4group,175.2044,35.2029,0.005073509887963893,0.0059808042269028664,0.0059808042269028664,32.025,0.41,0.41,25.4,0,1,-1,17.9046363503909,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36235,Cosmicflows-4,CF4group,175.2071,10.9656,0.07825080109253449,0.07941827542572802,0.07941827542572802,36.723,0.357,0.357,221.1,0,1,-1,233.56129943264884,139.86234421378597,132.9204063844196,29.145141373563195,6.941937829366367
PGC36237,Cosmicflows-4,CF4group,175.214,4.8098,0.02026401878328774,0.021464849526001084,0.021464849526001084,34.735,0.4,0.4,88.5,0,1,-1,64.02235604171696,20.694793887152187,27.691840310269356,12.033991546666332,-6.997046423117169
PGC36238,Cosmicflows-4,CF4group,175.2252,56.2021,0.004609855795638462,0.005163572193667394,0.005163572193667394,31.635,0.4,0.4,21.2,0,1,-1,15.461097225114033,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36241,Cosmicflows-4,CF4group,175.1452,25.5602,0.022672351550618395,0.023706400245732666,0.023706400245732666,34.432,0.232,0.232,77.0,0,1,-1,70.67018929981494,39.484382879702714,32.111952925856116,12.473278026977175,7.3724299538465985
PGC36242,Cosmicflows-4,CF4group,175.246,5.0642,0.01941009469958047,0.020610925442293815,0.020610925442293815,34.355,0.4,0.4,74.3,0,1,-1,61.48795350937672,20.773681019193738,26.006728158497783,11.866519119952494,-5.233047139304045
PGC36243,Cosmicflows-4,CF4group,175.2173,11.4994,0.003172194545334426,0.004336333237575977,0.004336333237575977,30.935,0.39,0.39,15.4,0,1,-1,12.986670872577923,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36253,Cosmicflows-4,CF4group,175.2846,31.1063,0.057633204368336716,0.05859720460345937,0.05859720460345937,37.38,0.49,0.49,299.2,0,1,-1,173.21261450462782,90.39293150067434,95.81056119578186,25.00469136125076,-5.417629695107522
PGC36256,Cosmicflows-4,CF4group,175.2242,24.7707,0.012095034091884994,0.01313908970985521,0.01313908970985521,33.675,0.41,0.41,54.3,0,1,-1,39.26742271710208,17.843001762494964,18.368442680712132,11.107399198140174,-0.5254409182171678
PGC36265,Cosmicflows-4,CF4group,175.3195,47.6908,0.010447227461606123,0.011154383343426204,0.011154383343426204,33.955,0.39,0.39,61.8,0,1,-1,33.351690150071896,5.895427927663224,18.368442680712132,11.107399198140174,-12.473014753048908
PGC36266,Cosmicflows-4,CF4group,175.3287,36.5456,0.004796651688949427,0.005687267823128493,0.005687267823128493,31.705,0.39,0.39,21.9,0,1,-1,17.027066212958815,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36280,Cosmicflows-4,CF4group,175.3576,27.859,0.03312958593508046,0.03413694950257888,0.03413694950257888,36.11,0.45,0.45,166.7,0,1,-1,101.50942455485541,40.37732874887227,49.43293050387632,16.751064154744398,-9.055601755004048
PGC36289,Cosmicflows-4,CF4group,175.4172,-2.2463,0.053563722406919256,0.05478790263629648,0.05478790263629648,37.82,0.49,0.49,366.4,0,1,-1,162.10306262400664,37.63844359100677,88.2907320949789,24.256355157529473,-50.65228850397214
PGC36298,Cosmicflows-4,CF4group,175.4835,12.5862,0.03398351001878773,0.035137641788173336,0.035137641788173336,36.25,0.346,0.346,177.8,0,1,-1,104.45986175262462,56.847577728975914,51.30407340040051,17.150395831827602,5.543504328575402
PGC36305,Cosmicflows-4,CF4group,175.511,32.0002,0.004893385276556891,0.005847378588823606,0.005847378588823606,31.585,0.5,0.5,20.7,0,1,-1,17.50575601002262,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36307,Cosmicflows-4,CF4group,175.5163,7.6518,0.026721819666323962,0.027909307845229384,0.027909307845229384,36.47,0.47,0.47,196.8,0,1,-1,83.11543888883715,38.771377027983135,39.36824001771157,13.988839866732189,-0.5968629897284359
PGC36312,Cosmicflows-4,CF4group,175.5354,25.974,0.022815784111553602,0.02384316152476391,0.02384316152476391,34.215,0.45,0.45,69.7,0,1,-1,71.07555300614995,39.04128686200616,32.38147732015253,12.500064317921634,6.659809541853633
PGC36316,Cosmicflows-4,CF4group,175.5335,12.9418,0.020490842368022483,0.02164497413740809,0.02164497413740809,34.975,0.5,0.5,98.9,0,1,-1,64.55682312118081,21.947259242337587,28.047204921389266,12.0693089430366,-6.099945679051679
PGC36319,Cosmicflows-4,CF4group,175.5982,10.3253,0.020504184931830406,0.021674994905975922,0.021674994905975922,34.455,0.181,0.181,77.8,0,1,-1,64.64589644661933,21.708069798644274,28.106429350492306,12.075194877009718,-6.398359551848031
PGC36329,Cosmicflows-4,CF4group,175.5099,62.1542,0.013239158938414656,0.013676127903124235,0.013676127903124235,33.315,0.62,0.62,46.0,0,1,-1,40.8671843328027,5.325989790850798,18.368442680712132,11.107399198140174,-13.042452889861334
PGC36334,Cosmicflows-4,CF4group,175.5746,30.2304,0.0322923400561331,0.03326968285506369,0.03326968285506369,35.495,0.4,0.4,125.6,0,1,-1,98.95121086699534,40.85916680086076,47.90995566916869,16.387882209381836,-7.050788868307926
PGC36340,Cosmicflows-4,CF4group,175.5809,33.6392,0.030944741111532566,0.03187538493713541,0.03187538493713541,35.525,0.41,0.41,127.4,0,1,-1,94.83611780490456,55.355291865116314,45.69030039349633,15.764465648855698,9.664991471619985
PGC36343,Cosmicflows-4,CF4group,175.6095,51.5979,0.003248914287230001,0.0038860217090584716,0.0038860217090584716,31.215,0.4,0.4,17.5,0,1,-1,11.63929640918204,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36355,Cosmicflows-4,CF4group,175.6233,18.3302,0.0030854678805829067,0.0041929006766407715,0.0041929006766407715,31.645,0.72,0.72,21.3,0,1,-1,12.557538406016123,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36359,Cosmicflows-4,CF4group,175.6842,26.6136,0.030324311894464006,0.031345018025770346,0.031345018025770346,35.42,0.163,0.163,121.3,0,1,-1,93.27007194680861,39.30843646713214,44.84558512256114,15.527217327189712,-5.537148655429
PGC36363,Cosmicflows-4,CF4group,175.6642,24.8226,0.02099118851081971,0.022031908487837943,0.022031908487837943,35.165,0.41,0.41,107.9,0,1,-1,65.70478034234476,35.87650161167389,28.810476200680114,12.145165551897575,7.066025410993774
PGC36368,Cosmicflows-4,CF4group,175.679,-2.3607,0.022929195903920972,0.02415004049234621,0.02415004049234621,34.345,0.72,0.72,74.0,0,1,-1,71.98505194752423,8.14839373879822,32.98619882692832,12.560163687639738,-24.837805088130104
PGC36373,Cosmicflows-4,CF4group,175.6975,58.2362,0.06010157867280304,0.06061526737940819,0.06061526737940819,37.054,0.198,0.198,257.5,0,1,-1,179.0895810444407,81.22701555980308,99.6790074791752,25.530464846458266,-18.45199191937212
PGC36380,Cosmicflows-4,CF4group,175.7333,23.1285,0.028970041667959506,0.03003077549068963,0.03003077549068963,34.785,0.47,0.47,90.6,0,1,-1,89.38768453448444,32.6567791965568,42.751449808500716,14.939054539446731,-10.094670611943918
PGC36381,Cosmicflows-4,CF4group,175.7621,40.8274,0.017248599362696442,0.01807250267783588,0.01807250267783588,34.315,0.44,0.44,72.9,0,1,-1,53.94787960320946,31.534485305113517,20.993368993012037,11.368273691866726,10.54111631210148
PGC36387,Cosmicflows-4,CF4group,175.7489,13.0851,0.07931153491526462,0.08046233104369824,0.08046233104369824,37.65,0.49,0.49,338.8,0,1,-1,236.57071518701252,136.5079551298835,134.63463611930317,29.31438587101097,1.8733190105803317
PGC36389,Cosmicflows-4,CF4group,175.7584,23.9443,0.02300925128676853,0.024059978186642707,0.024059978186642707,34.735,0.41,0.41,88.5,0,1,-1,71.71814779567056,34.271585605754325,32.80873552979707,12.54252675528959,1.462850075957256
PGC36392,Cosmicflows-4,CF4group,175.7579,26.2584,0.03159519109716896,0.03261923286942729,0.03261923286942729,36.695,0.44,0.44,218.3,0,1,-1,97.03183903795573,39.01080231913215,46.874658595196784,16.097106723633118,-7.863856276064638
PGC36396,Cosmicflows-4,CF4group,175.7688,48.3987,0.014173138404969482,0.014866951722981638,0.014866951722981638,34.305,0.45,0.45,72.6,0,1,-1,44.41301320364797,12.83835524406426,18.368442680712132,11.107399198140174,-5.530087436647872
PGC36404,Cosmicflows-4,CF4group,175.7445,59.5643,0.06310365552958641,0.06359065910857571,0.06359065910857571,36.881,0.318,0.318,237.8,0,1,-1,187.74362866102874,79.73877697575821,105.30492946653496,26.38828883887305,-25.566152490776744
PGC36421,Cosmicflows-4,CF4group,175.8494,63.1907,0.06174604966212993,0.062159669140175636,0.062159669140175636,38.28,0.49,0.49,452.9,0,1,-1,183.58314872194913,79.90703405123519,102.60023721104382,25.975885340553727,-22.693203159808633
PGC36433,Cosmicflows-4,CF4group,175.8475,18.1298,0.010714078737764645,0.011824847174774491,0.011824847174774491,33.125,0.65,0.65,42.2,0,1,-1,35.350742407112094,3.1422561718462347,18.368442680712132,11.107399198140174,-15.226186508865897
PGC36434,Cosmicflows-4,CF4group,175.8526,21.6508,0.011754798714782879,0.012828875101320929,0.012828875101320929,33.405,0.52,0.52,48.0,0,1,-1,38.34314927357212,11.338875015782584,18.368442680712132,11.107399198140174,-7.029567664929548
PGC36437,Cosmicflows-4,CF4group,175.8555,25.0054,0.02062093236514976,0.021661652342167995,0.021661652342167995,34.975,0.46,0.46,98.9,0,1,-1,64.60630846949257,35.86092543352335,28.080107493380385,12.072578917424172,7.780817940142963
PGC36442,Cosmicflows-4,CF4group,175.8724,10.3451,0.020030523916649032,0.021201333890794545,0.021201333890794545,33.945,0.5,0.5,61.5,0,1,-1,63.24036673521131,21.269712848290176,27.17189935135179,11.98231796871112,-5.902186503061614
PGC36444,Cosmicflows-4,CF4group,175.7928,-1.8595,0.04599848872782517,0.04721933331625041,0.04721933331625041,36.406,0.209,0.209,191.1,0,1,-1,139.96726244678842,32.393477988487035,73.77058508346552,22.03223417158907,-41.377107094978484
PGC36450,Cosmicflows-4,CF4group,175.8422,8.9166,0.02107791517557123,0.022255396431620705,0.022255396431620705,34.531,0.199,0.199,80.6,0,1,-1,66.36772680302555,22.12779671776825,29.251266139378444,12.188972820527884,-7.123469421610196
PGC36467,Cosmicflows-4,CF4group,175.9138,60.2416,0.06282012604866798,0.06329378706384936,0.06329378706384936,38.28,0.46,0.46,452.9,0,1,-1,186.8807445113349,81.41190993143371,104.74397589597665,26.302756292823386,-23.332065964542934
PGC36471,Cosmicflows-4,CF4group,175.9776,7.9256,0.019683617257642953,0.020867769795596392,0.020867769795596392,34.655,0.41,0.41,85.3,0,1,-1,62.250364136656785,20.72735467154083,26.513651347010818,11.916898945680142,-5.786296675469988
PGC36479,Cosmicflows-4,CF4group,175.9984,0.428,0.028089432456636386,0.02930360576315766,0.02930360576315766,34.9,0.5,0.5,95.5,0,1,-1,87.23849315273682,22.65689068671486,41.59218951549001,14.613462510565427,-18.935298828775153
PGC36482,Cosmicflows-4,CF4group,176.0033,30.0413,0.038930265550576326,0.039907608349506914,0.039907608349506914,36.515,0.5,0.5,200.9,0,1,-1,118.50374426742184,54.25269189435237,60.21058767125223,19.051187742136264,-5.957895776899861
PGC36487,Cosmicflows-4,CF4group,176.0709,20.0036,0.02180842054405518,0.02289917513535314,0.02289917513535314,34.796,0.036,0.036,91.0,0,1,-1,68.27700814306922,24.475473589988525,30.52073819293083,12.315137459024085,-6.045264602942304
PGC36493,Cosmicflows-4,CF4group,176.0205,60.1197,0.008142299563786893,0.008619296219920249,0.008619296219920249,33.325,0.39,0.39,46.2,0,1,-1,25.787294744636128,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36495,Cosmicflows-4,CF4group,176.0396,29.861,0.04555484848121163,0.046535526921094195,0.046535526921094195,36.63,0.278,0.278,211.8,0,1,-1,137.9632367579242,69.62789462202304,72.50660949248767,21.750815865047198,-2.878714870464634
PGC36504,Cosmicflows-4,CF4group,176.2919,33.2993,0.03193542647427108,0.03286940594082591,0.03286940594082591,35.92,0.077,0.077,152.8,0,1,-1,97.77013113539516,55.03708839332212,47.27288870186563,16.20895438129349,7.76419969145649
PGC36505,Cosmicflows-4,CF4group,175.0037,58.2914,0.003942727605242158,0.004456416311847311,0.004456416311847311,32.108,0.225,0.225,26.4,0,1,-1,13.345922099387158,0.0,18.368442680712132,11.107399198140174,-18.368442680712132
PGC36519,Cosmicflows-4,CF4group,176.1048,7.4999,0.06556869419310075,0.06675618237200617,0.06675618237200617,37.568,0.332,0.332,326.3,0,1,-1,196.9364903162429,137.42006642745912,111.2811298301304,27.299522245039775,26.138936597328723
PGC36520,Cosmicflows-4,CF4group,176.093,8.1753,0.019613568797651342,0.0207943856946528,0.0207943856946528,34.415,0.41,0.41,76.4,0,1,-1,62.03254216598109,20.619849628843262,26.368822557966993,11.902505346575362,-5.748972929123731
PGC36527,Cosmicflows-4,CF4group,176.1438,25.4213,0.04593511154973752,0.046969160244851794,0.046969160244851794,36.18,0.49,0.49,172.2,0,1,-1,139.2341609891375,67.2617454191726,73.30820460933786,21.929287302254064,-6.046459190165265
PGC36580,Cosmicflows-4,CF4group,176.2646,-1.6789,0.027735854515726344,0.028956699104151582,0.028956699104151582,35.453,0.24,0.24,123.2,0,1,-1,86.21292278323462,8.645766757839567,41.039003318509515,14.458093593584547,-32.39323656066995
PGC36591,Cosmicflows-4,CF4group,176.2422,65.7134,0.02993737754403415,0.030300962407800135,0.030300962407800135,35.685,0.46,0.46,137.1,0,1,-1,90.18604337987858,33.473284332374845,43.18207954064059,15.060002016928168,-9.708795208265748
PGC36596,Cosmicflows-4,CF4group,176.2772,53.648,0.06769349747951298,0.06829391285086965,0.06829391285086965,36.994,0.336,0.336,250.5,0,1,-1,201.3968632672561,84.98580582960221,114.09801439181966,27.662443385655557,-29.112208562217447
PGC36601,Cosmicflows-4,CF4group,176.2558,30.8202,0.05791006256735118,0.05887739844342582,0.05887739844342582,37.009,0.258,0.258,252.2,0,1,-1,174.0289449284822,88.36991856259344,96.36311861152055,25.059679142660286,-7.993200048927108
PGC36607,Cosmicflows-4,CF4group,176.2731,8.4694,0.014923657619165323,0.016104474516166783,0.016104474516166783,34.055,0.39,0.39,64.7,0,1,-1,48.0957480595554,12.144489878462863,18.368442680712132,11.107399198140174,-6.2239528022492685
