case,sigma,aperture,relative_L1_vs_baseline,peak_absolute_change_mjy_beam
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,0,0.0003551647441423993,0.00023139139816374943
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,1,0.00012056532104635772,0.00012246182087749524
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,2,0.00041165874559938656,0.001107182527875672
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,3,4.617697328395393e-05,0.00023423458199589575
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,4,3.525178425039155e-05,3.945774060115648e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,5,0.00010348282686224912,0.00013955695407852353
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,6,1.770178798018338e-05,1.9818414823014052e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,7,0.00027190784874909216,0.00031311251995691514
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,8,5.375974393967823e-05,3.52317256301915e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,9,5.0698660718347264e-05,9.499485744934866e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,10,0.00022158540806455442,0.0007433321342724675
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,11,0.00010792429413863281,9.784575140769913e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,12,7.554485115562146e-05,8.90457049406157e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,13,3.243995937548774e-05,8.372110559817791e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s1,10,14,6.850200588833599e-05,0.00012371534659894046
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,0,0.0013183490843323422,0.0021841041745032097
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,1,0.0005156716057423552,0.0011324191805384132
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,2,0.0009871578033733795,0.0076591614377408135
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,3,9.002942302681201e-05,0.0006609277278606385
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,4,9.561660936568722e-05,0.0002866571255322192
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,5,0.00023509140726020588,0.0005561961664080073
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,6,0.00010829137726072721,0.00024760488887665133
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,7,0.000555302409384675,0.0010367191505284978
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,8,0.00017856894267948137,0.00018016084130367815
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,9,6.888732451529958e-05,0.00032098757374354747
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,10,0.00046083682217466283,0.0025987764609376462
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,11,0.00017020602772756867,0.0002455189875916197
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,12,0.00019560820367163352,0.000415344332187928
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,13,0.00011600081687688455,0.000534537124047052
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,3,14,0.00039998735848197894,0.0014007757281353506
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,0,0.0004960797353690534,0.0003140033503937767
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,1,0.0001692222169369603,0.00016708218011651788
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,2,0.0003429020345630469,0.0009480241769610487
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,3,4.420591558194373e-05,0.00022230371249420955
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,4,2.450176815398962e-05,3.302459207155106e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,5,9.257333966500132e-05,0.00012828130612785316
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,6,1.7719664999712097e-05,2.4773197348171294e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,7,0.0002759712645864202,0.0003514923543600501
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,8,5.996424781396924e-05,4.8506997545272323e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,9,4.947393050814766e-05,8.82234290733308e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,10,0.00020841090667135162,0.0006524152404101535
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,11,8.854589649961864e-05,8.536662004898776e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,12,7.214692799556575e-05,9.024386733835765e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,13,3.113822519405141e-05,4.946312392428709e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,10,14,0.0001427599343129886,0.00022524466242490604
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,0,0.0009233145048971965,0.0010530956409556813
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,1,0.0003383751408155784,0.0006472816103499923
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,2,0.0006617567685280847,0.0034380481549880493
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,3,6.547840201425045e-05,0.000496856385988842
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,4,5.702973395964095e-05,0.00010614978718459511
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,5,0.00017455782622768302,0.00039061844903121035
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,6,4.7177539667780854e-05,7.759576133681279e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,7,0.00039371908625596044,0.0007705953416974332
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,8,0.00012386635025523528,0.00010172339567127153
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,9,5.964593819690801e-05,0.0001815853001287948
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,10,0.0003671071072096603,0.001911853803212793
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,11,0.00013217113757213822,0.00017798448409067635
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,12,0.00014153274800241127,0.00027664616699207834
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,13,4.52996718551378e-05,0.00013541187507337682
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,3,14,0.0002690034961317194,0.0005857779765137128
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,0,0.00046740892843310546,0.0002820943051421998
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,1,0.0001592937586196155,0.00015147336755672036
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,2,0.0003225239377698962,0.0008505063559030024
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,3,4.342746222434506e-05,0.00020494268455317766
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,4,2.2929382246547342e-05,2.941892103458521e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,5,8.707841651379525e-05,0.00011757519438804209
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,6,1.7707365276703343e-05,2.2346480893276066e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,7,0.0002732654127587172,0.0003249614690060687
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,8,5.698887702208968e-05,4.498745348435751e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,9,4.909312540691714e-05,8.278664499727917e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,10,0.0001966769314888329,0.0005982528918269114
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,11,8.485658525734004e-05,7.972997973981766e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,12,6.751545947201667e-05,7.991437600052276e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,13,3.1136602773172706e-05,4.6773762801599617e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,10,14,0.00013607904844774283,0.00020072630169798433
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,0,0.0012455048047039508,0.001954940770815483
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,1,0.0004721415791254619,0.0010551386419335174
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,2,0.0009237790466141925,0.006810654864429111
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,3,8.480579299830116e-05,0.0005863130025094421
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,4,8.429799282558563e-05,0.00023954255185598683
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,5,0.00022502808999131795,0.0005032090054846172
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,6,9.250211078834265e-05,0.00020554062692834663
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,7,0.0005270710247347358,0.0009563898494056033
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,8,0.0001686126300486554,0.0001725917099947294
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,9,6.523413735609809e-05,0.00029102791537738426
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,10,0.0004497223245708645,0.0025002621282288473
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,11,0.0001626261625930973,0.00023190000820405565
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,12,0.00018433905033029958,0.00037430366646784563
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,13,9.527466423326646e-05,0.0004275068924912695
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,14,0.00037398691222151066,0.001232649770237293
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,0,0.0004922812401764558,0.00030981415456243777
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,1,0.00016790451259638954,0.0001650521903071578
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,2,0.00034019568511411426,0.000935257680769519
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,3,4.410928921921308e-05,0.00021998443702742065
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,4,2.4290271582135947e-05,3.253776212142068e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,5,9.185018303690125e-05,0.00012690508698887104
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,6,1.771375146552221e-05,2.4441744023939727e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,7,0.00027524666380791715,0.000347944552668511
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,8,5.956765196209987e-05,4.8048526636035316e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,9,4.941411920420713e-05,8.75051445936581e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,10,0.00020686085628178515,0.0006454291613779972
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,11,8.806901324331591e-05,8.462510845091975e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,12,7.151563132734101e-05,8.887534010693088e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,13,3.113807961587634e-05,4.902220811531244e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,10,14,0.000141885959768158,0.0002219575210211655
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,0,0.0011337075648585548,0.0019665336897969343
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,1,0.0005608195226933476,0.001038841407675184
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,2,0.0010952989793214202,0.007998510076800969
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,3,8.847600517642889e-05,0.0007762373837607583
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,4,0.00010473371446278672,0.00032034684560722226
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,5,0.00023030014526457076,0.0006565196791119554
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,6,0.00011236928301133397,0.00025160625174858176
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,7,0.0005463591209549224,0.0011427392091370447
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,8,0.00015542175449498864,0.00021480015317931755
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,9,6.593545936864266e-05,0.00036941909353371827
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,10,0.00045392789509911307,0.002960331204765687
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,11,0.0001680624530585542,0.00021000828612915967
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,12,0.00020421797993949714,0.00037342819432462093
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,13,0.00011659536942091417,0.000533377873009222
missing_annular__newton_plus_log_p5_boxcar_independent_s1,3,14,0.00036346863275263483,0.0013926678755684652
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,0,0.0004897676757782313,0.0003168622085333861
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,1,0.0001694282325177184,0.00016190057904053035
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,2,0.00034469716390990446,0.0009222799516557245
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,3,4.4432531130197465e-05,0.00022335520118854646
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,4,2.4633994794373948e-05,3.341357370079123e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,5,9.201962758824548e-05,0.0001311907575447524
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,6,1.7714236728419823e-05,2.4710705068486938e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,7,0.0002764230934876295,0.000350119703576679
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,8,6.040159698137726e-05,4.746269280853088e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,9,4.940337496049973e-05,8.721809486855747e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,10,0.00020688998375127603,0.0006620717194589787
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,11,8.884414411736254e-05,8.684439939243838e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,12,7.2860149170397e-05,8.780152729692681e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,13,3.113742380224728e-05,5.022537532761717e-05
missing_annular__newton_plus_log_p5_boxcar_independent_s1,10,14,0.00014488612378461802,0.00022800411302903445
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,0,0.0008676733776458522,0.0010459426602252853
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,1,0.00034290511983203455,0.000617902459424835
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,2,0.000689807360276992,0.0033157588445280606
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,3,6.319106318575384e-05,0.0004746990002626461
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,4,5.6206817506938335e-05,0.0001108334311084036
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,5,0.0001724395431248061,0.0004020306476915092
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,6,4.6777638764269725e-05,8.687405666063519e-05
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,7,0.00040233918538281596,0.000809676570652007
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,8,0.00012350908774188597,0.0001045968830368782
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,9,5.9832284612454155e-05,0.00019433938067558998
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,10,0.0003631738266433957,0.0018967580455946376
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,11,0.00013259062302462058,0.00016814291402988957
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,12,0.00014533197158818803,0.00028767669979523625
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,13,4.5279837448249965e-05,0.00014539680269287647
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,3,14,0.00025639798286950405,0.0006493643135858651
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,10,0,0.0004624376397274648,0.0002819527172087666
