case,sigma,comparison,aperture,profile_L1,centroid_km_s,passed
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,3,0.0006893123195983337,0.003194416584847204,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,4,0.0011531961070571192,0.0037528516892990638,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,5,0.0017903436342916708,0.0059612774439798955,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,6,0.0014046540497782082,0.002752750884389421,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,7,0.0012927537835860084,0.0009492804166022495,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,8,0.0020606324452946932,0.011854413203707281,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,9,0.002904599260699363,0.012592153776429527,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,10,0.0010577226141122423,0.005137952633404552,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,11,0.0010644326830364554,0.0012054750141032855,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,12,0.0012877102798169594,0.006712968371864747,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,13,0.0005075876194600156,0.002822927682636589,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,3,fine_vertical_planar,14,0.00018197569354320785,0.0010445455208625276,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,0,0.002753538295760765,0.0025226631823471735,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,1,0.0014858169553143771,0.010352630296090126,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,2,0.0006143948370928986,0.006329238283534266,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,3,0.0004301658462222253,0.0031689104259200462,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,4,0.00044063419923152973,0.00387922572061683,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,5,0.0007170416095910593,0.005980187408148652,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,6,0.0003902311466939953,0.0028875942603332483,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,7,0.000223597698750824,0.0009379048487474506,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,8,0.0009164452612791289,0.012288409750180307,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,9,0.001997675388399794,0.012743880521341566,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,10,0.0006934786513804874,0.005172151013127291,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,11,0.0008028744918806283,0.0011725848448520537,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,12,0.0005450957065533894,0.0065534057829310655,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,13,0.000409401720118603,0.0028352082803664302,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,planar,14,7.893610625630752e-05,0.0010294686288006005,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,0,0.0003747172547163418,0.0005654214268560054,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,1,0.001158101015896189,0.006549593049122393,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,2,0.0002469581881904158,0.0006353633750322274,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,3,0.00010920865531060183,0.0006180519930438777,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,4,0.000592890974011146,0.005814110013275808,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,5,0.00021874463100080176,0.00014476534095564375,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,6,0.00028683677188384477,0.0006995099204787358,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,7,0.0008056467775432395,0.0003894587171373587,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,8,0.0007059152200195869,0.004684439830811016,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,9,0.0003359784898527733,0.0021320806926361513,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,10,7.366089090010114e-05,0.00016590183603426567,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,11,0.00021100211176574578,0.0015130361641695345,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,12,0.00042696206555838367,0.004343688761252906,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,13,0.00020982196804267535,0.0004002576069268571,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,vertical,14,6.252896728372459e-05,0.00046928774379040306,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,0,0.002428321515558521,0.0020618996242518506,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,1,0.0005123304528197791,0.003994237033055015,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,2,0.0004893590813965534,0.005698059898961105,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,3,0.0005379131607925786,0.002583842654274804,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,4,0.000640597739851325,0.009558547515482019,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,5,0.0006587702242341971,0.00609821177121006,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,6,0.0006394876915071652,0.003484050857854415,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,7,0.000621034570241143,0.001355247896484002,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,8,0.001246988273861144,0.016556686582028135,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,9,0.0023249258744101483,0.014724860659802275,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,10,0.0007498835593896718,0.005291299971830199,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,11,0.0009763764305156825,0.002714782680534711,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,12,0.0006370347598127759,0.002365361070694405,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,13,0.00026398085415291087,0.002432636259065646,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,joint,14,9.480195659274958e-05,0.0005804144274463852,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,0,0.00033208150847280815,0.0004607635580953229,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,1,0.0011107731528639537,0.006358393263035111,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,2,0.00023592908883200852,0.0006311783845731611,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,3,0.00010785929520248,0.0005850677716452424,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,4,0.0005695883403421283,0.005679321794865189,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,5,0.0001979209126422722,0.00011802436306140862,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,6,0.0002764581110409631,0.0005964565975211666,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,7,0.0007756271292767781,0.0004173430477365514,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,8,0.0006531607434943845,0.004268276831847828,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,9,0.00032773408726388936,0.0019809801384607084,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,10,7.248840600322193e-05,0.0001191489587029082,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,11,0.0001915894368673615,0.0015421978356826571,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,12,0.00040907275945092805,0.00418804471223666,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,13,0.00020190118523547961,0.0004025720213007844,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_planar_vertical,14,5.579077102959216e-05,0.00044905420135421537,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,0,0.00279602943078816,0.002627321051107856,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,1,0.0015280579604339919,0.010543830082177408,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,2,0.0006222139184357063,0.006333423273993333,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,3,0.0004288324785461646,0.0032018946473186816,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,4,0.00044951249590561584,0.0037444375022062104,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,5,0.0007267343299316951,0.0059534464302544166,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,6,0.0003813725087761965,0.002784540937375679,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,7,0.00023883239026894904,0.0009657891793466433,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,8,0.0008856771358460716,0.01187224675121712,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,9,0.001989592410631677,0.012592779967166123,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,10,0.0006908755486450664,0.005125398135795933,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,11,0.0007909593706997938,0.0012017465163651764,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,12,0.0005500062877808005,0.006709049831947311,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,13,0.00041729830881425187,0.002832893865992503,True
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,10,fine_vertical_planar,14,7.819646866417368e-05,0.0010497021712367882,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,0,0.002762583501823246,0.0025169229905799284,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,1,0.0023013599300137637,0.010345016728599887,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,2,0.0016964262364645415,0.006320670801059691,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,3,0.0012431276481061032,0.003168311573695348,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,4,0.0019347273286883049,0.0038792258047024575,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,5,0.0025510684598565704,0.005980225598797517,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,6,0.002848428196742999,0.0028875942595475435,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,7,0.002528959731495704,0.0009379048488895592,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,8,0.003100378205191968,0.012288409711295856,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,9,0.0038094225595932648,0.012743880521579598,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,10,0.001184684091759191,0.005172154481982716,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,11,0.0013230937342020759,0.0011720833465815872,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,12,0.001800358543070248,0.0065533959458932145,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,13,0.0006431611479909874,0.0028352578211325863,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,planar,14,0.00028635919154868113,0.0010281646956542545,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,0,0.0003747259650379816,0.0005653241245298091,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,1,0.0011619030670573923,0.006542589132465082,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,2,0.0003600245112528355,0.000635419071159049,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,3,0.00011521942954133654,0.0006180168970217892,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,4,0.0006630259685882778,0.005814109589813654,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,5,0.00025010970424625966,0.0001447944446866245,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,6,0.0006200106115817558,0.0006995099204785138,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,7,0.0009370016110370966,0.00038945873100004746,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,8,0.0008234920765808378,0.004684439792555395,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,9,0.0007534577962745949,0.0021320806926308222,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,10,0.00018718189455211513,0.0001658996207751784,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,11,0.0005547510702188983,0.0015128579557526223,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,12,0.000688878449737871,0.004343695822782934,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,13,0.00021577248994277115,0.0004004022538381946,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,vertical,14,0.00012090120686575182,0.00046952356874641055,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,0,0.0024739840004540654,0.0020561948508870387,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,1,0.0016119391497689936,0.0039935063520459835,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,2,0.0018669138928686438,0.005689480494588395,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,3,0.0012244211016780528,0.002583279138050898,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,4,0.0020525160660844416,0.009558547162001219,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,5,0.00275849104478032,0.006098279522724681,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,6,0.003089646594267078,0.003484050857063381,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,7,0.002811495378892118,0.0013552479101512915,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,8,0.0031736826790358247,0.01655668650767339,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,9,0.004035001518494682,0.01472486066003853,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,10,0.0012820125638154198,0.00529130141361378,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,11,0.0015633268820874429,0.0027140662444224972,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,12,0.0019194680549051131,0.0023653454221346237,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,13,0.0006847713677336535,0.0024325845756507647,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,joint,14,0.00034372447234457204,0.000578884441644334,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,0,0.00033209016966773624,0.0004607281396928897,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,1,0.0011144256724765441,0.006351510376553904,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,2,0.000345333485024277,0.0006311903064712965,True
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,3,0.00011365042007684326,0.0005850324356444503,True
