# DECADE (DELVE DR3) tangential shear profiles around eFEDS X-ray systems.
# See acquire_decade.py for every cut and convention.  g_t and g_x are
# metacalibration-response-corrected reduced shear; err is shape noise.
id	z	bin	R_Mpc	theta_arcmin	n	gt	gx	err	R11	R22	beta	beta2
085130.0-004609	0.4840	8	3.32765	9.2463	451	-0.0043964	0.0005708	0.0148300	0.70116	0.60438	0.41979	0.18314
085130.0-004609	0.4840	9	4.37541	12.1577	780	-0.0040361	0.0080652	0.0113136	0.62695	0.64679	0.41570	0.17951
085131.0+045239	0.3950	0	0.32967	nan	14	nan	nan	nan	nan	nan	nan	nan
085131.0+045239	0.3950	1	0.43892	nan	13	nan	nan	nan	nan	nan	nan	nan
085131.0+045239	0.3950	2	0.59270	1.8527	35	0.0454736	-0.0912463	0.0456981	0.74599	0.55449	0.47230	0.23029
085131.0+045239	0.3950	3	0.77953	2.4367	38	0.0166994	0.0351039	0.0409333	0.70316	0.75520	0.46546	0.22524
085131.0+045239	0.3950	4	1.04466	3.2655	65	0.0978494	-0.0100484	0.0365742	0.65817	0.64261	0.49941	0.25838
085131.0+045239	0.3950	5	1.41264	4.4158	86	0.0612816	0.0325567	0.0270436	0.72684	0.73530	0.50722	0.26385
085131.0+045239	0.3950	6	1.89242	5.9155	174	0.0206148	-0.0251334	0.0287949	0.62452	0.68929	0.49771	0.25666
085131.0+045239	0.3950	7	2.49399	7.7960	389	-0.0175052	-0.0270685	0.0147954	0.68654	0.62828	0.48063	0.23996
085131.0+045239	0.3950	8	3.29213	10.2909	610	0.0012540	0.0170976	0.0124397	0.64202	0.64929	0.48653	0.24449
085131.0+045239	0.3950	9	4.42588	13.8348	1055	0.0018758	0.0005994	0.0096841	0.64854	0.69672	0.47547	0.23488
085138.2-003537	0.4580	0	0.32967	nan	10	nan	nan	nan	nan	nan	nan	nan
085138.2-003537	0.4580	1	0.43892	nan	17	nan	nan	nan	nan	nan	nan	nan
085138.2-003537	0.4580	2	0.58437	nan	17	nan	nan	nan	nan	nan	nan	nan
085138.2-003537	0.4580	3	0.79725	2.2842	26	0.0753368	-0.0866303	0.0553134	0.77947	0.68308	0.44257	0.20084
085138.2-003537	0.4580	4	1.03009	2.9512	49	-0.0212989	0.0805476	0.0441950	0.59006	0.52592	0.45064	0.21065
085138.2-003537	0.4580	5	1.40971	4.0389	106	0.0023228	-0.0415746	0.0272651	0.63392	0.66884	0.44167	0.20136
085138.2-003537	0.4580	6	1.86654	5.3477	146	-0.0085784	0.0003150	0.0259286	0.71176	0.55754	0.43120	0.19339
085138.2-003537	0.4580	7	2.51505	7.2057	229	0.0104111	0.0102619	0.0198463	0.67607	0.67347	0.43046	0.19211
085138.2-003537	0.4580	8	3.32232	9.5185	511	-0.0182868	-0.0138737	0.0137842	0.63976	0.66153	0.43594	0.19707
085138.2-003537	0.4580	9	4.39669	12.5966	877	-0.0034101	0.0057116	0.0098976	0.73383	0.67992	0.43288	0.19374
085141.9+021438	0.1070	0	0.33270	2.8325	52	-0.0189473	-0.0722326	0.0416638	0.79328	0.70826	0.81850	0.67346
085141.9+021438	0.1070	1	0.45130	3.8422	93	0.0131276	-0.0108980	0.0366163	0.78734	0.66402	0.81330	0.66443
085141.9+021438	0.1070	2	0.59625	5.0763	184	-0.0280314	-0.0078721	0.0176373	0.73902	0.79459	0.80148	0.64658
085141.9+021438	0.1070	3	0.79688	6.7844	396	-0.0137125	-0.0024150	0.0147278	0.76232	0.73992	0.80957	0.65933
085141.9+021438	0.1070	4	1.05778	9.0055	738	0.0015544	0.0170239	0.0097934	0.75254	0.73351	0.80856	0.65732
085141.9+021438	0.1070	5	1.39948	11.9147	1375	-0.0023295	-0.0071973	0.0072360	0.76670	0.75370	0.81504	0.66790
085141.9+021438	0.1070	6	1.87238	15.9408	2681	-0.0071840	-0.0010368	0.0052618	0.74517	0.75675	0.81184	0.66279
085141.9+021438	0.1070	7	2.48736	21.1765	4202	0.0061912	-0.0123407	0.0042862	0.75214	0.74990	0.81032	0.66036
085141.9+021438	0.1070	8	3.31336	28.2088	8016	-0.0023567	0.0058510	0.0030372	0.75173	0.75983	0.81152	0.66229
085141.9+021438	0.1070	9	4.41000	37.5452	14227	0.0007343	-0.0024476	0.0023222	0.75197	0.75478	0.81233	0.66354
085204.5+012132	0.4010	0	0.32967	nan	14	nan	nan	nan	nan	nan	nan	nan
085204.5+012132	0.4010	1	0.43892	nan	17	nan	nan	nan	nan	nan	nan	nan
085204.5+012132	0.4010	2	0.58276	1.8050	28	0.0393017	-0.0480237	0.0416010	0.65947	0.73374	0.49134	0.24905
085204.5+012132	0.4010	3	0.80311	2.4874	40	0.0450854	0.1203745	0.0435396	0.64576	0.64598	0.51236	0.26946
085204.5+012132	0.4010	4	1.05024	3.2529	76	0.0105233	0.0243628	0.0344841	0.75889	0.63291	0.49413	0.25213
085204.5+012132	0.4010	5	1.39655	4.3255	125	-0.0041142	-0.0042346	0.0283198	0.63173	0.63528	0.48628	0.24381
085204.5+012132	0.4010	6	1.88130	5.8269	242	-0.0109367	0.0181179	0.0181419	0.71069	0.59926	0.48435	0.24273
085204.5+012132	0.4010	7	2.48569	7.6988	423	-0.0119012	0.0028603	0.0133112	0.74627	0.68346	0.49313	0.25050
085204.5+012132	0.4010	8	3.29936	10.2190	725	-0.0020946	0.0108966	0.0114122	0.67586	0.69385	0.48861	0.24689
085204.5+012132	0.4010	9	4.42289	13.6988	1233	-0.0052195	-0.0021541	0.0089573	0.69374	0.65994	0.48394	0.24188
085217.0-010131	0.4600	0	0.32967	nan	7	nan	nan	nan	nan	nan	nan	nan
085217.0-010131	0.4600	1	0.43892	nan	11	nan	nan	nan	nan	nan	nan	nan
085217.0-010131	0.4600	2	0.57460	1.6422	26	-0.0462845	0.0954962	0.0635730	0.61038	0.84487	0.43668	0.19704
085217.0-010131	0.4600	3	0.79245	2.2648	28	0.1082137	-0.0082573	0.0520385	0.83728	0.63433	0.43694	0.19849
085217.0-010131	0.4600	4	1.02622	2.9329	46	0.0488796	-0.0709021	0.0481135	0.73988	0.60966	0.42852	0.18872
085217.0-010131	0.4600	5	1.39562	3.9887	108	0.0376394	0.0162451	0.0268705	0.70022	0.69568	0.43415	0.19531
085217.0-010131	0.4600	6	1.84152	5.2631	153	0.0114416	-0.0618170	0.0218128	0.58578	0.71985	0.43835	0.19939
085217.0-010131	0.4600	7	2.49360	7.1267	312	0.0001283	-0.0118343	0.0190266	0.64992	0.58808	0.44042	0.20134
085217.0-010131	0.4600	8	3.31598	9.4771	629	-0.0010889	0.0014152	0.0127106	0.63847	0.67461	0.42943	0.19184
085217.0-010131	0.4600	9	4.39430	12.5589	882	0.0072420	-0.0115029	0.0095916	0.69847	0.66185	0.43515	0.19629
085230.6+002457	0.2700	0	0.32809	1.3223	27	-0.0046635	0.0204263	0.0503704	0.70151	0.71222	0.57207	0.33683
085230.6+002457	0.2700	1	0.44257	1.7837	26	-0.0138390	-0.0346687	0.0656246	0.74317	0.83640	0.61876	0.38954
085230.6+002457	0.2700	2	0.59633	2.4034	45	0.0939434	0.0196757	0.0416285	0.84521	0.77728	0.61093	0.37964
085230.6+002457	0.2700	3	0.78686	3.1713	86	0.0470394	0.0089508	0.0320877	0.74542	0.67180	0.61504	0.38481
085230.6+002457	0.2700	4	1.06132	4.2775	125	0.0129399	-0.0185305	0.0295652	0.72222	0.69779	0.60219	0.37179
085230.6+002457	0.2700	5	1.41835	5.7165	229	-0.0024246	0.0219611	0.0204935	0.73903	0.70350	0.58756	0.35513
085230.6+002457	0.2700	6	1.87341	7.5505	459	0.0024234	0.0040499	0.0133674	0.71411	0.77377	0.58795	0.35551
085230.6+002457	0.2700	7	2.47992	9.9950	786	0.0127840	0.0032087	0.0113479	0.69647	0.70276	0.60207	0.37233
085230.6+002457	0.2700	8	3.31492	13.3603	1461	0.0024139	0.0027104	0.0075515	0.72906	0.74846	0.60404	0.37425
085230.6+002457	0.2700	9	4.39950	17.7316	2339	0.0053820	-0.0020926	0.0062658	0.72527	0.72300	0.60263	0.37254
085231.1-011230	0.5460	0	0.32967	nan	7	nan	nan	nan	nan	nan	nan	nan
085231.1-011230	0.5460	1	0.43892	nan	8	nan	nan	nan	nan	nan	nan	nan
085231.1-011230	0.5460	2	0.58437	nan	13	nan	nan	nan	nan	nan	nan	nan
085231.1-011230	0.5460	3	0.81315	2.1215	28	0.0276244	-0.0285390	0.0702614	0.62819	0.41143	0.35094	0.12989
085231.1-011230	0.5460	4	1.05768	2.7594	49	0.0420349	0.0589432	0.0442806	0.58973	0.47599	0.34857	0.12564
085231.1-011230	0.5460	5	1.40552	3.6669	85	0.0324569	0.0865679	0.0324614	0.54609	0.64141	0.36961	0.14278
085231.1-011230	0.5460	6	1.85504	4.8397	156	-0.0072811	0.0449935	0.0245511	0.65030	0.60954	0.37791	0.14815
085231.1-011230	0.5460	7	2.48225	6.4760	220	0.0050660	-0.0278778	0.0189717	0.57530	0.68113	0.36206	0.13799
085231.1-011230	0.5460	8	3.31729	8.6546	445	0.0301993	-0.0009925	0.0148116	0.66245	0.65249	0.37672	0.14823
085231.1-011230	0.5460	9	4.38891	11.4504	742	0.0095522	-0.0157473	0.0111851	0.66075	0.66181	0.37509	0.14633
085239.6+003240	0.4520	0	0.32967	nan	11	nan	nan	nan	nan	nan	nan	nan
085239.6+003240	0.4520	1	0.43892	nan	15	nan	nan	nan	nan	nan	nan	nan
085239.6+003240	0.4520	2	0.58471	1.6878	28	-0.0045272	0.0054270	0.0828653	0.60295	0.62016	0.44524	0.20318
085239.6+003240	0.4520	3	0.78341	2.2613	39	0.0047335	-0.0125561	0.0447781	0.83031	0.51080	0.46851	0.22497
085239.6+003240	0.4520	4	1.04857	3.0267	62	0.0086598	-0.0575927	0.0338333	0.64679	0.67562	0.45075	0.20960
085239.6+003240	0.4520	5	1.40986	4.0696	77	0.0259295	0.0116337	0.0388053	0.67569	0.72712	0.42893	0.19158
085239.6+003240	0.4520	6	1.87069	5.3998	161	-0.0221365	0.0248492	0.0300962	0.64951	0.66919	0.43991	0.19989
085239.6+003240	0.4520	7	2.49868	7.2124	333	-0.0067446	-0.0166935	0.0160939	0.64494	0.69437	0.44586	0.20521
085239.6+003240	0.4520	8	3.32542	9.5988	526	0.0011022	-0.0052299	0.0122273	0.71940	0.69845	0.42736	0.18915
085239.6+003240	0.4520	9	4.39440	12.6845	993	-0.0045979	0.0113251	0.0095344	0.66436	0.68433	0.44462	0.20431
085245.7-020519	0.7610	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
085245.7-020519	0.7610	1	0.43892	nan	2	nan	nan	nan	nan	nan	nan	nan
085245.7-020519	0.7610	2	0.58437	nan	5	nan	nan	nan	nan	nan	nan	nan
085245.7-020519	0.7610	3	0.77803	nan	7	nan	nan	nan	nan	nan	nan	nan
085245.7-020519	0.7610	4	1.03586	nan	15	nan	nan	nan	nan	nan	nan	nan
085245.7-020519	0.7610	5	1.35972	3.0718	21	0.0751610	-0.0861954	0.0736838	0.65731	0.45914	0.23588	0.05878
085245.7-020519	0.7610	6	1.86532	4.2140	28	0.0749401	-0.0582044	0.0443710	0.64953	0.79235	0.25414	0.06738
085245.7-020519	0.7610	7	2.45091	5.5370	63	-0.0017837	0.0598742	0.0389658	0.57042	0.66207	0.26374	0.07308
085245.7-020519	0.7610	8	3.35866	7.5878	116	-0.0552102	-0.0143582	0.0362693	0.63463	0.61040	0.25148	0.06625
085245.7-020519	0.7610	9	4.40462	9.9507	207	-0.0118281	-0.0046278	0.0204927	0.62730	0.67078	0.26346	0.07309
085255.1-013737	0.3430	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
085255.1-013737	0.3430	1	0.43892	nan	17	nan	nan	nan	nan	nan	nan	nan
085255.1-013737	0.3430	2	0.57575	1.9683	32	-0.0124960	0.0032243	0.0557827	0.78353	0.71996	0.54452	0.30493
085255.1-013737	0.3430	3	0.78293	2.6766	62	0.0093166	0.0646896	0.0346905	0.71969	0.77621	0.51176	0.26941
085255.1-013737	0.3430	4	1.03694	3.5450	108	-0.0244711	-0.0114509	0.0317859	0.63801	0.68959	0.51828	0.27735
085255.1-013737	0.3430	5	1.39610	4.7729	161	-0.0178095	-0.0278049	0.0226834	0.78800	0.64980	0.53166	0.29014
085255.1-013737	0.3430	6	1.86192	6.3654	310	0.0083008	0.0061466	0.0159934	0.72035	0.66827	0.54510	0.30373
085255.1-013737	0.3430	7	2.49381	8.5257	608	0.0026662	-0.0022364	0.0115992	0.68643	0.71519	0.52241	0.28181
085255.1-013737	0.3430	8	3.31365	11.3285	845	0.0126633	-0.0100181	0.0098841	0.73283	0.70724	0.53437	0.29391
085255.1-013737	0.3430	9	4.40280	15.0520	1574	-0.0066668	0.0101979	0.0074378	0.70470	0.69714	0.53172	0.29078
085256.8+052741	0.2730	0	0.32967	nan	12	nan	nan	nan	nan	nan	nan	nan
085256.8+052741	0.2730	1	0.44184	1.7667	22	-0.1438850	-0.0752251	0.0902899	0.61261	0.77407	0.57866	0.34802
085256.8+052741	0.2730	2	0.60012	2.3996	23	0.1146568	0.0653911	0.0645032	0.60072	0.81780	0.56860	0.33636
085256.8+052741	0.2730	3	0.77345	3.0927	29	0.1094062	0.0925042	0.0651161	0.58276	0.61144	0.56101	0.32691
085256.8+052741	0.2730	4	1.07015	4.2791	67	-0.0560657	-0.0170251	0.0407379	0.66260	0.78514	0.58643	0.35385
085256.8+052741	0.2730	5	1.39584	5.5813	159	-0.0427901	0.0105109	0.0262898	0.64316	0.63901	0.57996	0.34770
085256.8+052741	0.2730	6	1.87905	7.5135	231	-0.0051723	0.0113679	0.0208384	0.69472	0.66355	0.58322	0.35048
085256.8+052741	0.2730	7	2.49915	9.9930	400	0.0189908	0.0192322	0.0148990	0.66055	0.63842	0.57458	0.34079
085256.8+052741	0.2730	8	3.32280	13.2864	934	-0.0060392	-0.0115277	0.0091543	0.70926	0.69831	0.56816	0.33319
085256.8+052741	0.2730	9	4.36407	17.4500	1572	-0.0027238	-0.0087127	0.0074016	0.67665	0.69384	0.57954	0.34599
085325.6+030834	0.3350	0	0.32967	nan	17	nan	nan	nan	nan	nan	nan	nan
085325.6+030834	0.3350	1	0.43098	1.4965	26	-0.0662859	0.1006322	0.0497529	0.77170	0.48245	0.54140	0.29998
085325.6+030834	0.3350	2	0.59717	2.0735	28	-0.0714378	0.0166373	0.0545117	0.75254	0.64674	0.56338	0.32507
085325.6+030834	0.3350	3	0.79785	2.7704	42	0.0546761	-0.0593889	0.0440481	0.67215	0.64819	0.56145	0.32333
085325.6+030834	0.3350	4	1.04996	3.6458	81	-0.0330138	0.0456869	0.0313495	0.60924	0.72406	0.57153	0.33438
085325.6+030834	0.3350	5	1.39956	4.8597	129	-0.0073164	0.0371254	0.0224703	0.73619	0.78135	0.55743	0.31838
085325.6+030834	0.3350	6	1.85866	6.4538	332	-0.0097994	-0.0187782	0.0164814	0.71056	0.72679	0.56458	0.32517
085325.6+030834	0.3350	7	2.48671	8.6346	638	-0.0135986	-0.0160387	0.0108849	0.72085	0.75400	0.54661	0.30726
085325.6+030834	0.3350	8	3.28902	11.4205	1130	-0.0093830	0.0049501	0.0088109	0.71455	0.70878	0.55074	0.31134
085325.6+030834	0.3350	9	4.41717	15.3377	2002	-0.0036145	0.0063462	0.0065882	0.69951	0.71536	0.55812	0.31873
085327.2-002117	0.1930	0	0.33642	1.7476	32	0.0210023	0.0444714	0.0482652	0.74365	0.72578	0.68461	0.47608
085327.2-002117	0.1930	1	0.45129	2.3443	62	-0.0324772	0.0235680	0.0341217	0.74147	0.72537	0.66437	0.45088
085327.2-002117	0.1930	2	0.58909	3.0601	113	0.0308980	0.0227572	0.0256265	0.81690	0.76525	0.68703	0.48120
085327.2-002117	0.1930	3	0.78781	4.0924	214	-0.0079511	0.0087763	0.0194903	0.72385	0.72249	0.69748	0.49352
085327.2-002117	0.1930	4	1.05149	5.4621	305	-0.0006933	-0.0033852	0.0165023	0.77077	0.71504	0.69772	0.49454
085327.2-002117	0.1930	5	1.39438	7.2433	488	0.0097196	-0.0232824	0.0129953	0.78255	0.76216	0.68934	0.48266
085327.2-002117	0.1930	6	1.87656	9.7480	881	-0.0003271	0.0093157	0.0093541	0.73712	0.76487	0.69243	0.48756
085327.2-002117	0.1930	7	2.49107	12.9402	1421	0.0066459	-0.0100150	0.0076221	0.72976	0.73232	0.69502	0.49075
085327.2-002117	0.1930	8	3.32438	17.2689	2434	-0.0031420	0.0106613	0.0058001	0.74882	0.75091	0.68619	0.47906
085327.2-002117	0.1930	9	4.41333	22.9256	4448	-0.0055329	-0.0021333	0.0044481	0.74566	0.74366	0.69058	0.48498
085335.2+032214	0.2950	0	0.32967	nan	17	nan	nan	nan	nan	nan	nan	nan
085335.2+032214	0.2950	1	0.43583	1.6499	32	0.0887240	-0.0582829	0.0436145	0.77414	0.66835	0.57044	0.33533
085335.2+032214	0.2950	2	0.58765	2.2246	48	0.0035143	0.0606779	0.0412087	0.79949	0.78323	0.58734	0.35016
085335.2+032214	0.2950	3	0.80907	3.0628	86	0.0211069	-0.0049622	0.0321725	0.74994	0.66645	0.59426	0.35791
085335.2+032214	0.2950	4	1.04118	3.9415	159	0.0036229	0.0065432	0.0237956	0.66042	0.77444	0.60330	0.37001
085335.2+032214	0.2950	5	1.39873	5.2950	275	0.0050485	-0.0140226	0.0203232	0.67273	0.67621	0.59150	0.35874
085335.2+032214	0.2950	6	1.88178	7.1237	482	0.0031137	0.0012995	0.0152181	0.65864	0.68656	0.60026	0.36863
085335.2+032214	0.2950	7	2.50351	9.4773	861	-0.0074237	-0.0044659	0.0102278	0.70866	0.72254	0.59797	0.36541
085335.2+032214	0.2950	8	3.30770	12.5217	1576	0.0014167	0.0176762	0.0071373	0.73973	0.74435	0.59675	0.36419
085335.2+032214	0.2950	9	4.40563	16.6780	2297	0.0110989	-0.0024750	0.0059969	0.73926	0.71674	0.59140	0.35804
085340.5+022411	0.1960	0	0.33037	1.6954	22	-0.1146354	0.0295206	0.0647953	0.69757	0.73944	0.65768	0.43911
085340.5+022411	0.1960	1	0.44097	2.2630	38	0.1070389	-0.0593121	0.0458746	0.67303	0.87977	0.68941	0.48249
085340.5+022411	0.1960	2	0.59661	3.0617	61	-0.0384492	-0.0427337	0.0288842	0.71494	0.87246	0.68119	0.47378
085340.5+022411	0.1960	3	0.79410	4.0752	169	-0.0038129	-0.0119752	0.0229477	0.75286	0.76414	0.65245	0.43550
085340.5+022411	0.1960	4	1.04109	5.3427	324	0.0255081	-0.0123567	0.0148642	0.82726	0.72101	0.66496	0.45179
085340.5+022411	0.1960	5	1.39747	7.1715	595	-0.0003345	0.0030069	0.0119824	0.74452	0.75468	0.67898	0.47059
085340.5+022411	0.1960	6	1.85818	9.5359	1089	-0.0041049	-0.0139490	0.0088683	0.73930	0.74969	0.68732	0.48047
085340.5+022411	0.1960	7	2.48212	12.7378	1595	0.0034420	0.0002920	0.0069680	0.77377	0.75417	0.68647	0.47931
085340.5+022411	0.1960	8	3.29733	16.9213	2796	-0.0030395	-0.0050915	0.0055351	0.76225	0.74701	0.68544	0.47796
085340.5+022411	0.1960	9	4.41962	22.6807	5184	0.0064777	0.0070456	0.0038790	0.75706	0.76624	0.68594	0.47873
085412.8-022123	0.3770	0	0.32967	nan	7	nan	nan	nan	nan	nan	nan	nan
085412.8-022123	0.3770	1	0.43892	nan	9	nan	nan	nan	nan	nan	nan	nan
085412.8-022123	0.3770	2	0.58437	nan	13	nan	nan	nan	nan	nan	nan	nan
085412.8-022123	0.3770	3	0.77846	2.5048	21	0.0542729	0.0329484	0.0522335	0.83051	0.70201	0.49696	0.25506
085412.8-022123	0.3770	4	1.05417	3.3919	51	0.0618779	-0.0655927	0.0361108	0.68756	0.57260	0.48769	0.24700
085412.8-022123	0.3770	5	1.42533	4.5862	84	-0.0015165	0.0253899	0.0282601	0.70184	0.76558	0.50012	0.25596
085412.8-022123	0.3770	6	1.82431	5.8699	165	0.0022381	0.0082266	0.0209514	0.85147	0.63925	0.50551	0.26418
085412.8-022123	0.3770	7	2.48589	7.9987	293	0.0147140	0.0143726	0.0162826	0.62749	0.69322	0.48867	0.24687
085412.8-022123	0.3770	8	3.32597	10.7017	523	0.0157298	-0.0029301	0.0139606	0.67860	0.64908	0.48613	0.24462
085412.8-022123	0.3770	9	4.40234	14.1651	1030	-0.0106850	0.0042223	0.0096310	0.69069	0.67022	0.49646	0.25419
085419.5-000925	0.2820	0	0.32967	nan	16	nan	nan	nan	nan	nan	nan	nan
085419.5-000925	0.2820	1	0.44812	1.7509	36	0.0447455	0.0675865	0.0484646	0.90809	0.64943	0.58045	0.34831
085419.5-000925	0.2820	2	0.58770	2.2963	56	0.0045102	-0.0588829	0.0318144	0.77939	0.75358	0.55481	0.31807
085419.5-000925	0.2820	3	0.78375	3.0624	87	-0.0086854	0.0329706	0.0401437	0.73231	0.81365	0.60081	0.37173
085419.5-000925	0.2820	4	1.04907	4.0990	159	-0.0186875	-0.0038866	0.0223710	0.76317	0.77900	0.58897	0.35770
085419.5-000925	0.2820	5	1.40123	5.4750	245	-0.0004255	-0.0117868	0.0199153	0.69613	0.73385	0.60328	0.37301
085419.5-000925	0.2820	6	1.85508	7.2483	445	0.0270146	-0.0164070	0.0127865	0.74690	0.80579	0.58752	0.35567
085419.5-000925	0.2820	7	2.48169	9.6967	778	0.0088756	-0.0091930	0.0111976	0.70083	0.69097	0.59660	0.36511
085419.5-000925	0.2820	8	3.30284	12.9052	1403	-0.0045905	0.0006751	0.0083411	0.71860	0.69869	0.59824	0.36743
085419.5-000925	0.2820	9	4.40783	17.2227	2456	-0.0018463	-0.0064242	0.0059620	0.71735	0.71509	0.59450	0.36278
085433.0+004009	0.1090	0	0.33246	2.7848	109	0.0195110	-0.0197066	0.0320165	0.64737	0.63282	0.79275	0.63247
085433.0+004009	0.1090	1	0.44093	3.6934	161	-0.0220230	-0.0164408	0.0217914	0.72647	0.74473	0.81155	0.66218
085433.0+004009	0.1090	2	0.59436	4.9787	223	0.0119353	-0.0041695	0.0172182	0.80359	0.81901	0.80887	0.65777
085433.0+004009	0.1090	3	0.78867	6.6064	447	0.0343598	0.0140296	0.0137620	0.73398	0.76522	0.80984	0.65933
085433.0+004009	0.1090	4	1.05104	8.8041	782	0.0048442	0.0144331	0.0102645	0.74299	0.75466	0.81377	0.66581
085433.0+004009	0.1090	5	1.40668	11.7831	1189	0.0080924	0.0029522	0.0079408	0.76699	0.76215	0.80900	0.65807
085433.0+004009	0.1090	6	1.87808	15.7319	2464	0.0013991	-0.0010205	0.0055259	0.78539	0.76627	0.80588	0.65318
085433.0+004009	0.1090	7	2.48624	20.8261	4207	0.0029553	-0.0044595	0.0042192	0.77510	0.77616	0.80618	0.65336
085433.0+004009	0.1090	8	3.30458	27.6810	6779	0.0042081	0.0041123	0.0034226	0.74996	0.75536	0.81038	0.66018
085433.0+004009	0.1090	9	4.41106	36.9495	12838	-0.0012089	0.0034621	0.0024969	0.75677	0.76226	0.81001	0.65980
085434.5-014038	0.5950	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
085434.5-014038	0.5950	1	0.43892	nan	2	nan	nan	nan	nan	nan	nan	nan
085434.5-014038	0.5950	2	0.58437	nan	14	nan	nan	nan	nan	nan	nan	nan
085434.5-014038	0.5950	3	0.77803	nan	14	nan	nan	nan	nan	nan	nan	nan
085434.5-014038	0.5950	4	1.03586	nan	16	nan	nan	nan	nan	nan	nan	nan
085434.5-014038	0.5950	5	1.40407	3.5140	38	-0.0266840	-0.0592068	0.0518385	0.56219	0.68866	0.34591	0.12692
085434.5-014038	0.5950	6	1.84174	4.6093	97	-0.0501416	-0.0062040	0.0350033	0.61085	0.58484	0.34038	0.12109
085434.5-014038	0.5950	7	2.46381	6.1661	194	0.0040285	-0.0756778	0.0218059	0.68716	0.63177	0.32999	0.11375
085434.5-014038	0.5950	8	3.31755	8.3028	320	-0.0193557	-0.0120496	0.0178872	0.65473	0.60891	0.33266	0.11544
085434.5-014038	0.5950	9	4.40168	11.0160	589	-0.0201967	-0.0100846	0.0143896	0.59946	0.65949	0.33803	0.11889
085436.6+003835	0.1060	0	0.33067	2.8385	94	0.0280263	-0.0002874	0.0258722	0.79328	0.84225	0.81177	0.66156
085436.6+003835	0.1060	1	0.44550	3.8242	166	-0.0036743	-0.0205628	0.0231459	0.61713	0.75462	0.80718	0.65538
085436.6+003835	0.1060	2	0.59472	5.1051	289	0.0449596	0.0139121	0.0157689	0.75708	0.74966	0.81752	0.67180
085436.6+003835	0.1060	3	0.78222	6.7147	475	0.0023214	0.0278105	0.0123975	0.74994	0.75516	0.81289	0.66441
085436.6+003835	0.1060	4	1.05296	9.0388	808	0.0312010	0.0137207	0.0102313	0.76360	0.75625	0.81440	0.66664
085436.6+003835	0.1060	5	1.39543	11.9786	1282	0.0035305	-0.0024789	0.0076750	0.75373	0.76633	0.81541	0.66838
085436.6+003835	0.1060	6	1.86314	15.9935	2641	-0.0032790	-0.0028622	0.0053806	0.79131	0.76981	0.81318	0.66467
085436.6+003835	0.1060	7	2.47465	21.2427	4333	0.0044554	-0.0005050	0.0041851	0.76929	0.77385	0.81131	0.66154
085436.6+003835	0.1060	8	3.30730	28.3903	7158	0.0053610	0.0003579	0.0033221	0.74944	0.75426	0.81570	0.66865
085436.6+003835	0.1060	9	4.41078	37.8628	13527	-0.0013085	0.0029858	0.0024366	0.75654	0.76233	0.81468	0.66727
085438.5+001211	0.1780	0	0.32487	1.8001	53	0.0447870	0.0129232	0.0347051	0.76194	0.81316	0.70531	0.50411
085438.5+001211	0.1780	1	0.45448	2.5182	65	0.0211569	0.0707655	0.0396832	0.74153	0.74001	0.71831	0.52173
085438.5+001211	0.1780	2	0.58841	3.2603	112	-0.0178585	-0.0106956	0.0235811	0.81361	0.80405	0.69907	0.49571
085438.5+001211	0.1780	3	0.79344	4.3964	214	-0.0046753	-0.0029365	0.0182793	0.73220	0.76624	0.70734	0.50775
085438.5+001211	0.1780	4	1.05253	5.8320	328	-0.0020651	0.0064593	0.0162385	0.77196	0.72510	0.70176	0.49965
085438.5+001211	0.1780	5	1.39966	7.7554	544	-0.0034874	0.0009783	0.0119433	0.74049	0.78404	0.70573	0.50520
085438.5+001211	0.1780	6	1.87711	10.4009	1139	0.0084951	-0.0109494	0.0086400	0.75490	0.77186	0.70695	0.50693
085438.5+001211	0.1780	7	2.49136	13.8044	2048	-0.0026430	-0.0079924	0.0062350	0.76460	0.75999	0.70259	0.50122
085438.5+001211	0.1780	8	3.30526	18.3142	3356	0.0020757	-0.0103456	0.0050148	0.75006	0.76690	0.70305	0.50182
085438.5+001211	0.1780	9	4.40313	24.3974	5804	-0.0106292	-0.0005036	0.0037274	0.75031	0.73970	0.70405	0.50349
085440.4-020931	0.4720	0	0.32967	nan	1	nan	nan	nan	nan	nan	nan	nan
085440.4-020931	0.4720	1	0.43892	nan	5	nan	nan	nan	nan	nan	nan	nan
085440.4-020931	0.4720	2	0.58437	nan	11	nan	nan	nan	nan	nan	nan	nan
085440.4-020931	0.4720	3	0.80514	2.2683	30	0.0187260	0.0460218	0.0569168	0.55527	0.59567	0.41782	0.18235
085440.4-020931	0.4720	4	1.03826	2.9250	40	0.0292881	-0.0349781	0.0448957	0.67029	0.73977	0.40520	0.17021
085440.4-020931	0.4720	5	1.42600	4.0174	75	0.0251938	0.0535476	0.0437699	0.69259	0.62629	0.42040	0.18360
085440.4-020931	0.4720	6	1.87609	5.2854	129	-0.0066018	0.0345414	0.0281813	0.68334	0.61989	0.42429	0.18691
085440.4-020931	0.4720	7	2.47319	6.9675	289	0.0046431	-0.0434500	0.0173211	0.67359	0.66139	0.42000	0.18391
