# eFEDS x HSC overlap, SAMPLED from Chiu+2022 Fig. 1.
# Each row is one plotted HSC S19A weak-lensing source from a
# random subset the authors drew for the figure.  This is a
# sampling of the coverage, NOT the survey mask.
RAdeg	DEdeg
142.13357	0.07305
142.55378	-0.06140
144.90380	2.41538
144.30556	-0.90077
140.93131	3.33233
134.35158	2.08085
138.73146	2.42580
142.25218	3.10137
144.35478	-0.69274
133.02843	0.66770
135.21683	3.61805
132.74258	3.10087
134.89418	2.56575
138.03891	0.83083
139.96955	3.94528
142.70627	1.90641
138.22485	2.64795
138.72494	1.05217
134.09620	2.92177
134.22242	1.78032
131.03305	3.43393
145.43559	1.93717
136.32507	1.82577
141.11847	1.45268
145.96809	-0.32301
129.83011	4.23684
140.41004	0.88335
145.50824	1.57279
134.29491	2.01547
135.58834	3.40753
133.95626	2.91215
135.86578	2.87861
142.35023	-0.98540
138.65235	1.27486
136.01460	0.21406
140.47361	1.13833
130.96595	4.00804
143.43436	-0.18867
135.11046	1.90412
138.96469	0.07840
139.20299	-1.14560
143.38302	2.42804
142.33222	1.70895
145.20448	-0.78181
137.94061	2.25894
130.01964	3.81828
135.65784	-0.73355
136.82323	2.28328
145.68089	-1.13537
144.18674	0.36279
139.26983	2.57879
133.50244	1.49476
131.20599	2.83457
135.10482	4.32524
135.66217	-0.34752
131.76748	0.12702
140.60565	0.55200
138.24552	3.36619
130.43869	3.31177
131.09697	-0.07798
141.43242	1.24781
141.87471	3.07782
136.51007	0.11750
139.74709	-1.24512
140.46925	4.17609
134.02474	-0.24476
132.25103	2.30818
136.71839	-0.13134
142.50447	-0.44519
136.43787	3.54750
139.63816	3.91052
143.47487	2.96481
140.20273	0.52926
136.71354	3.97902
132.69825	1.29681
136.12190	3.92463
141.57060	0.72698
132.06761	2.16140
139.76099	1.48746
143.32137	-1.31047
142.54216	1.10042
132.37766	2.14398
140.06977	4.29985
143.52203	0.80398
133.65104	1.11992
141.20868	-0.77702
139.66210	1.55692
129.14737	-0.72137
133.51908	3.13012
133.16153	-0.17848
141.55377	-0.88627
139.74615	2.59030
142.89959	-1.41420
132.45614	0.03026
144.81887	-0.74473
136.81597	3.39281
129.11379	2.22443
145.78034	2.20298
130.84658	-0.14956
132.21434	-0.85288
139.22592	1.25202
140.30910	0.09649
142.83993	3.31971
136.23747	-0.27834
136.46260	1.36605
134.24744	1.01886
142.20627	0.69814
135.66651	4.21031
139.22896	3.46955
132.26999	1.99068
135.23593	1.85336
137.52604	0.93375
143.56439	-1.14416
143.62733	2.88132
140.10233	1.14715
140.83173	0.86368
129.83443	1.26962
132.86135	-1.19295
136.46019	3.53666
138.90723	1.11357
142.25327	2.37572
136.12997	1.73860
137.74676	4.15545
143.08040	1.69073
131.54720	0.84535
131.92791	4.38109
138.39143	1.43331
140.73721	0.07718
138.32867	4.26790
130.42101	3.95836
145.13396	2.51447
131.18689	-0.42832
145.09825	2.29337
145.56664	3.40862
140.02376	-0.31869
136.04476	2.72657
136.48911	3.21950
138.17750	-0.88129
140.21798	-1.08530
140.87445	-1.14709
133.44109	3.36661
145.36593	0.54612
141.60235	3.56098
140.56621	0.98419
143.33319	2.74666
134.48451	2.47982
142.68293	-1.17399
135.30250	0.15421
131.32061	0.64762
135.14158	4.15016
141.04233	3.67097
144.15078	1.09269
136.73406	1.62981
139.52669	1.04782
130.25596	2.40141
141.38849	0.76545
140.15529	4.24623
135.62846	3.51583
134.48270	2.79494
142.93373	-0.99160
137.60382	-0.48289
131.48843	3.77102
137.33122	3.59235
143.78885	0.34641
137.42795	1.29320
128.87070	0.08452
139.17171	4.00252
144.19913	0.55054
129.36955	-0.12328
142.30802	0.88998
141.32866	1.72445
142.39524	1.81348
138.95335	-1.12343
132.26401	1.71496
145.64972	0.23205
136.04587	-0.46682
131.06638	2.57829
140.14481	4.26904
138.18840	0.63076
145.95111	1.73308
138.71520	-0.53739
139.66736	3.46198
139.16548	4.14194
134.88385	2.76654
129.47990	2.98418
140.52901	0.83879
128.86148	-0.59472
138.31170	0.64201
136.72262	-0.90056
129.00176	3.37069
142.73785	0.33421
130.45225	0.06760
128.86902	2.43476
142.06194	-1.04855
133.32236	0.00757
128.83254	1.36075
129.11305	4.05147
132.39510	4.14095
139.89138	-0.94010
145.60245	-1.12387
132.64322	3.24663
139.44085	-0.06154
134.73881	-1.17152
136.63131	4.23176
136.84731	-0.10394
145.55681	0.84145
139.73165	-0.65788
141.82093	0.28183
144.04815	-0.59515
133.09142	4.07499
136.30371	3.42064
140.44708	-0.76774
135.07779	2.57028
132.83405	-1.37027
143.58085	1.01199
139.30742	0.22594
137.91147	1.41684
137.51152	1.04008
135.49693	0.70132
143.72301	1.58855
135.09538	4.66918
136.06151	0.83012
135.69256	4.07258
135.07035	2.15682
130.54223	3.97290
140.75590	-0.12481
131.02308	-0.00896
142.21307	3.10056
133.48490	0.44080
145.93761	1.24895
135.76403	2.40936
145.43976	2.89280
144.70792	2.81206
132.31240	-0.82955
140.46599	3.74837
133.02806	-0.47763
129.68234	-0.07250
129.62638	2.84527
129.36867	1.59213
141.62184	0.25003
139.66370	4.07147
138.72375	-0.97613
144.21027	-0.40965
141.81550	3.13510
145.64704	2.49753
142.44621	2.64508
129.87068	-0.04673
131.49276	-0.75606
143.84297	0.72964
133.13972	1.27074
135.93625	3.05141
130.20156	3.80220
136.07737	0.85753
135.45695	0.74719
130.97606	0.96294
139.45616	4.27215
140.37389	4.43292
140.52096	2.26063
140.90079	1.35810
142.05392	1.55281
136.07536	-0.94222
130.49210	0.86350
134.46678	3.89723
137.80720	3.19617
136.02990	1.47772
141.75239	1.21037
134.26995	2.05989
129.05824	1.12524
139.76512	-0.87584
134.05868	1.47043
137.37288	1.44068
142.51793	-1.60241
133.29014	3.32860
130.18590	2.05184
145.93362	-0.74496
140.02526	4.24451
139.31943	3.33529
144.42989	-0.38980
138.17767	1.03835
141.76325	1.77338
141.52922	-0.38103
133.27783	-0.64938
136.40017	1.84481
142.63777	-1.10079
132.07830	1.49864
137.38585	2.48541
137.85971	-1.11385
140.40392	-1.37301
137.33627	1.88059
144.29843	2.94430
131.52683	3.22217
136.67177	2.35651
142.18157	3.31885
143.93385	-0.48079
141.77305	0.91931
140.84405	-0.06038
140.92731	3.33141
144.73695	-0.17634
137.22106	-0.10566
132.69480	1.20042
129.42647	0.07725
134.63520	3.20069
128.72230	3.35751
135.83013	4.23340
133.97993	0.02916
130.36181	1.58185
132.59096	1.01369
142.63924	-1.86313
141.35776	0.86132
141.85744	3.00960
142.94464	1.09399
136.38292	-0.09570
142.73068	-1.15742
140.94512	1.62144
130.52190	4.41908
141.35334	1.99377
131.37014	3.41071
141.83246	-1.15108
133.90068	3.34663
139.50253	3.49394
145.29624	1.18254
142.21002	3.14438
136.44866	1.89703
145.85858	0.32351
145.39903	0.82827
137.20825	-0.41421
144.31392	1.39192
129.32594	2.85253
135.15745	0.63852
131.28531	1.00523
142.72473	2.41678
142.43540	2.42400
145.99144	1.06589
143.96713	-0.01402
145.32946	-1.31786
142.54049	1.90793
140.68488	2.65723
131.84027	2.19304
139.63483	2.81548
138.24109	-1.27426
130.98151	3.46842
136.33941	-0.38928
145.72064	3.02907
136.73132	3.87683
139.28149	1.54744
129.94537	4.15106
144.83194	0.82690
139.59003	-0.88168
133.19423	-1.41541
143.82100	-0.05692
145.05486	3.28204
137.78371	-0.05658
145.98344	0.34020
138.88052	2.32803
142.15526	0.25043
129.27920	2.87663
139.60637	3.66358
140.41229	1.70065
140.43440	0.94118
144.64069	0.04028
143.44175	0.91567
143.00949	-0.04781
134.88013	0.60302
144.37997	1.27472
144.30111	-1.26733
145.10971	-0.90141
129.95543	3.21251
131.43314	1.58708
139.64358	0.04393
132.33173	3.17031
145.76645	3.34023
141.64251	3.43784
139.28926	-0.30744
138.54294	-1.04431
133.87060	-0.53929
130.05821	0.44133
139.12872	3.47349
138.46878	-1.02134
138.93565	-0.72273
131.68571	0.24983
134.32604	3.04869
129.34333	-0.29864
136.67495	3.29385
134.32297	1.00198
132.70936	-1.35014
137.87587	-1.25478
134.20763	1.73027
144.66513	1.18984
135.27279	3.15116
139.24129	-0.29631
142.33177	3.22080
143.22487	3.18563
130.93461	0.47068
140.59363	3.15331
138.35655	0.16246
132.67971	-0.25814
143.23982	2.67818
139.26020	3.68922
136.43865	3.87078
134.80832	4.02817
135.72696	0.21761
130.87343	0.86209
133.35023	2.20982
144.04279	-1.18458
135.18059	3.94513
145.64576	2.75333
135.70473	3.62527
141.68492	1.21479
142.70555	-1.10479
144.42203	1.24261
145.88677	2.82898
135.48888	-0.14235
144.78599	-0.07399
129.53801	3.52498
142.06583	-0.83105
142.95557	2.83492
140.18297	2.59399
130.64734	2.28448
135.62377	-1.30773
130.85721	3.20672
131.80224	-1.37120
133.91708	1.55230
144.12126	-0.29994
143.13042	1.04035
138.66489	3.68568
144.22087	2.81415
142.79877	1.29003
141.81051	2.90888
133.83068	2.33817
133.71547	-1.29484
143.72129	1.05534
137.60307	-1.09631
137.51966	1.46949
137.81180	3.64459
137.61586	1.87747
140.03304	4.50343
133.81653	0.06828
142.02081	-0.97605
144.11654	2.29145
139.05195	3.04639
139.17835	4.39065
142.70118	-0.85124
137.70296	1.00131
128.90381	1.14487
143.02012	-1.48266
129.66398	1.20011
140.87988	2.20713
136.26055	-0.65361
133.46186	0.75026
142.40893	0.37577
133.68379	-1.27383
130.69074	0.46029
131.25322	0.48218
131.12616	-0.01767
144.41573	-1.41276
128.69981	3.89834
129.78458	2.30587
140.82985	2.83154
137.09241	-1.30021
131.65950	3.06672
144.43750	2.49605
145.37869	0.09238
138.54674	-1.38620
145.74942	-0.05405
138.70402	1.00404
136.47381	-1.17045
129.50911	-0.11302
138.98811	4.26807
144.30859	1.59414
138.89541	1.95943
132.52118	0.26327
130.60165	3.96709
131.92761	2.85892
142.81576	2.35029
130.25523	3.79635
138.87515	-0.70926
134.30115	0.84778
140.49767	4.34872
136.78949	3.06173
139.03252	2.08105
143.37559	2.28202
145.41306	-1.35139
130.81841	2.20756
143.79706	2.53271
144.96205	0.40579
134.94506	1.59132
136.16717	-0.84372
128.61020	1.05043
134.41186	3.75841
140.84401	3.81049
134.49889	-0.78251
130.32501	3.74129
129.59102	3.47888
137.72911	0.38388
137.90560	1.33966
132.53537	4.33999
139.88476	1.19561
138.51397	4.28733
136.73840	1.94293
139.84349	4.29360
141.94902	-0.22857
135.75942	-1.11038
132.64731	0.54267
132.06227	-1.35183
143.32270	0.89593
129.39697	0.45617
144.29102	-0.62642
130.90275	0.82101
140.94136	-0.03367
137.92041	3.01067
137.22079	-0.51908
131.60722	4.01565
141.57732	1.49506
131.98435	-0.56125
139.31170	3.70891
130.80449	1.40457
137.81609	-1.26211
141.70757	-1.60830
130.31978	3.03055
133.19285	2.07396
141.24072	1.75797
140.98117	1.26809
142.43611	3.00085
133.62913	0.42304
137.35227	3.08420
128.64930	1.01668
134.00068	0.45000
133.81448	4.29500
134.41795	0.30594
140.55440	0.39477
131.52624	2.73698
139.03805	-0.61975
138.56562	1.17133
141.60732	-0.64696
139.39941	2.08929
140.78179	0.70348
130.33982	3.33108
137.67802	0.30765
142.05477	0.59943
136.32318	0.36893
138.70342	2.70042
141.73458	3.36362
136.24513	2.38843
131.98363	-0.07516
143.65174	2.42395
132.89050	1.65782
135.70657	-0.90267
130.66045	1.95833
137.10579	2.07037
137.06307	3.47956
131.86324	0.19189
142.52689	1.53664
130.19576	2.42393
140.77352	-1.31537
139.00360	0.94524
144.45380	2.50794
136.62543	2.27235
130.47557	1.63178
135.96615	2.89583
141.13399	0.85681
137.56457	0.39859
137.63654	3.26432
128.97650	1.72128
131.44025	0.85767
138.13000	3.10348
130.57297	2.78806
132.00891	1.82317
138.31132	-0.39716
137.58155	1.23938
144.10935	2.25000
141.27063	2.43424
140.19589	2.69496
131.73264	3.22441
141.53566	-0.10009
133.34370	2.37671
133.84706	1.57453
139.57150	1.90273
138.95668	-0.98573
143.92852	1.12721
136.51983	-0.53351
130.31522	0.61909
136.73378	2.18039
129.66331	3.04195
135.86941	1.58935
133.42540	-1.00202
137.57552	3.16349
144.50324	2.91685
145.94866	0.95293
133.18647	2.77534
144.75639	1.13810
136.77809	0.73946
142.04114	3.10632
135.67941	-0.69213
144.26439	3.38130
136.96852	2.75455
134.34962	3.57453
142.74060	2.41375
132.26951	1.06249
130.66833	1.20252
135.56968	2.88576
136.98481	3.99907
130.49335	4.25926
141.31324	0.22494
136.22189	0.30712
140.78218	-0.42022
131.18732	1.50926
141.78838	0.19172
141.41715	1.74350
144.69015	0.96192
136.68003	3.80721
145.24973	1.56613
133.52540	2.63510
144.48740	0.09097
142.80691	1.93654
144.81076	0.13177
139.41640	-0.36379
135.45284	1.61218
136.52926	3.42767
138.28478	2.44358
139.87290	1.18804
130.06840	0.16849
133.30611	-0.81291
135.23930	3.56415
143.87717	1.68610
132.38651	0.51373
140.48670	1.13897
144.91098	-0.83031
136.98139	0.82234
141.02959	3.38993
136.13473	-1.01037
131.92590	0.39307
131.77521	3.00459
142.65076	-0.90434
136.49554	4.15819
129.42193	1.50058
140.61353	-0.94397
132.88724	-0.92147
136.15508	0.39874
133.89750	1.77221
138.59709	-0.98121
136.32327	3.98281
129.30172	-0.12336
129.22375	4.32896
145.33713	2.28455
141.17315	3.96519
136.36282	4.08627
140.11852	-0.73346
135.55584	0.68572
136.36377	3.23175
134.57981	3.89711
143.08934	1.43793
138.68758	-0.29310
137.78329	1.26663
132.15253	2.93761
140.19273	-1.14811
136.44437	-0.55996
144.97538	1.17465
139.20527	1.57564
132.20322	-0.61537
143.71945	-1.01499
143.89539	0.84471
131.69167	0.83742
132.65669	0.35960
133.23570	0.93025
129.49187	2.19765
140.23013	-0.96463
138.82654	-1.25388
143.23544	1.32387
130.27765	1.56343
135.59605	-1.17041
137.11015	4.03018
133.37992	2.15235
143.73708	-0.63290
136.37331	-0.78121
144.90498	2.74104
131.98842	0.35422
136.08261	3.94564
141.16692	0.40778
131.32430	-1.46275
129.72850	1.77967
142.41976	-0.67157
133.28769	0.79490
133.09160	4.27703
144.25299	1.16641
137.61441	1.61390
133.40337	-0.68354
138.99955	2.22054
142.73896	2.56406
138.04997	1.83520
141.62341	-0.08983
129.48695	-0.74941
132.14353	-0.32469
145.48598	1.41320
143.76093	-0.92139
144.18554	2.96552
135.29213	-1.24503
129.46068	1.32679
135.20283	-0.96490
140.14524	-1.11400
130.04845	2.28095
131.22957	3.73764
134.56114	1.26804
131.83379	0.99713
129.45309	2.79251
138.80579	0.74792
143.58657	0.08538
138.25846	1.35138
136.57297	3.18591
141.90065	3.31040
137.83376	2.75390
131.43444	3.96104
132.31595	3.04460
131.32240	0.40329
130.47135	1.76847
143.17062	3.26465
132.80213	3.63048
143.05436	-0.06539
136.58724	2.59158
131.86262	3.01373
142.01508	0.75211
129.70915	2.96171
145.90614	3.04713
134.34024	1.47542
134.76525	-1.14354
132.05477	0.81909
138.66467	4.48085
132.25422	0.34427
129.39926	2.01241
136.53919	2.52086
142.31563	0.44571
139.00839	2.47418
136.77837	3.90048
140.40723	4.14632
140.99161	3.67216
136.26974	2.02682
132.40152	2.84287
135.78707	4.10508
131.46186	0.44467
132.68993	-1.42085
128.61462	3.09623
142.61526	-0.01581
137.81223	2.34769
133.83399	1.83471
140.11926	0.86149
142.88656	-0.12951
142.60172	-1.21424
133.66335	0.44531
131.02363	3.17164
142.87472	3.19129
130.05658	3.69649
135.68266	-0.08057
136.47248	4.28170
144.93393	1.33351
141.19975	1.66650
132.22202	1.68865
128.64159	-1.27590
142.42345	2.30009
130.23989	1.83423
138.35592	1.68309
136.26016	1.16182
132.85959	-0.80272
129.94648	2.89317
138.38014	4.40182
139.25925	4.08298
139.00394	-1.11352
143.66212	-0.36371
138.36654	3.15972
135.34596	-0.29280
136.21274	-0.01978
134.26692	3.97450
135.76116	2.74732
134.00019	-0.96806
130.91676	1.69371
137.02843	4.44105
143.73381	-0.64907
138.41831	1.09783
135.71620	4.05760
131.84778	-1.50976
129.23775	4.37510
130.99941	0.26747
135.83522	2.37685
135.01542	4.00294
135.24510	2.37667
145.64390	0.97319
135.19541	2.89494
138.81331	-0.11297
145.21464	2.67339
145.35116	-0.42368
144.67294	2.50388
135.79890	1.38177
135.53055	-1.02262
130.70675	2.05230
143.72274	-0.39957
142.77762	-1.22595
129.33860	3.96900
131.82445	1.76107
135.26133	4.18861
145.35085	-0.44006
144.66023	-1.33345
136.31208	4.09241
141.62547	1.86309
139.64381	1.51976
130.67521	0.59435
136.48580	-1.24605
144.62205	2.00313
135.37886	3.70137
145.98099	0.29866
143.68971	0.03579
140.44461	0.95702
140.10477	1.22445
131.50574	2.24569
134.26031	3.68893
129.04909	1.30379
136.90454	-0.15315
136.52094	0.24277
137.59297	1.99046
134.71437	-0.94630
136.86675	1.93906
138.90908	1.79600
142.00360	2.65346
129.90803	0.43377
135.80910	3.01433
133.94968	3.46735
139.23507	0.59988
141.79154	-1.24514
145.68315	1.70215
141.24603	-1.15615
135.07596	1.07823
140.60601	3.41721
145.62829	0.48083
131.83519	0.63873
140.61445	2.52755
128.69166	3.28831
145.87473	1.00433
140.92499	-1.52858
129.26158	-0.59340
137.09049	3.89525
139.43711	4.05048
144.17545	-0.62484
134.31315	3.96194
136.55435	1.43565
132.59211	3.13013
137.16995	1.75102
143.80958	1.54091
132.47433	3.77395
134.90797	-0.50120
141.59526	-0.21092
141.35608	1.76657
131.20597	0.04609
139.06302	3.74394
131.35101	1.23924
131.79764	-0.15385
134.39388	3.58073
139.61046	4.04496
130.39209	3.67858
140.45950	-1.17106
143.33633	0.00058
134.46536	0.94502
133.00068	-0.93058
136.11112	3.11901
141.24227	3.47640
138.16714	3.32495
130.64714	1.71144
137.87168	3.29357
144.84714	-1.60174
136.20273	1.36975
137.54769	2.47461
136.38947	3.81297
140.92612	-0.62391
139.90899	-0.78729
145.94007	-0.03296
144.76464	1.82474
140.17489	0.68707
133.84464	3.79063
134.43469	2.08226
131.50490	2.95628
129.65702	2.11022
132.03486	3.25562
136.19252	1.67372
137.59228	1.99330
142.82703	0.68012
132.42523	2.04749
139.61612	-1.48328
143.16591	1.66700
129.15728	-0.20027
134.04095	-0.43677
140.14290	3.37608
145.83852	-1.00222
132.81782	-1.45959
137.27350	1.20103
135.32054	2.00020
135.61247	-0.08251
137.25655	2.17583
139.99219	1.46541
142.98983	2.95771
135.23966	4.04519
141.20108	-0.31330
129.96506	0.99081
136.27801	-0.50574
137.61823	2.79258
135.89237	-1.29658
130.58563	1.80454
129.23094	3.46985
143.83731	0.73651
142.72053	-0.33261
138.49809	3.68217
141.28753	2.12981
133.61455	3.26492
133.68382	2.77486
132.98975	4.19426
144.89376	-0.19174
132.57762	-0.55613
141.17672	0.58553
132.55566	2.56917
145.29035	0.50985
131.85865	1.71450
140.13253	-1.17073
132.95395	2.70878
138.67843	-1.25384
137.98457	-0.44374
135.68054	4.01441
132.85554	-0.52571
138.82212	0.74544
138.62346	-0.96707
138.47946	1.87358
132.34453	3.24965
139.91065	-1.35741
131.89906	4.00864
136.37671	1.81236
141.81782	-1.27453
137.49976	1.29803
132.08077	-0.08726
130.37178	4.16405
142.72314	1.21418
131.91904	1.84909
139.01625	4.19188
137.96563	4.21365
142.13139	1.43197
141.48107	3.92488
129.55662	1.45841
133.62415	-1.36421
134.18719	0.04291
131.27632	-0.83168
145.25764	1.13659
143.49468	2.05021
128.88878	0.56501
141.81489	-1.03573
139.47762	3.23301
140.92187	2.89088
128.91728	0.45829
141.16762	3.24614
141.80964	2.06834
140.61789	1.34519
132.75926	0.62093
131.92392	4.45073
138.07759	0.31148
138.15938	3.69413
141.92718	3.31378
139.41505	2.20946
131.85089	-0.99757
140.47731	-0.05504
135.20913	3.70292
143.39426	1.06929
140.62617	0.36949
138.90407	0.33716
129.41319	3.43439
141.00732	1.25965
132.08891	-1.18347
134.98482	2.83633
134.63866	0.53269
139.27518	-0.43938
141.88478	0.73289
132.59477	2.82684
135.91951	1.81267
138.69374	1.43474
137.52978	2.62279
145.90821	1.49346
141.40337	-1.41324
135.03188	-1.26124
135.08776	2.56046
133.53199	2.55549
134.01697	2.41446
132.72033	-0.94113
144.15045	-0.12401
135.13544	-1.01556
130.94645	0.73955
133.47380	3.47834
130.50783	2.17984
144.22887	-0.12986
129.46329	1.04778
145.08452	2.49079
139.09010	3.58231
139.08698	-0.39105
145.71084	2.59322
130.56389	0.86304
131.28196	2.14745
138.41546	2.62857
131.30631	2.24272
138.95309	0.98082
145.29568	1.31173
136.99335	1.84420
130.04413	1.03185
138.23155	0.24904
135.70029	3.80252
144.98614	2.64223
136.99058	-0.02872
143.56822	2.68904
141.46555	-0.82810
132.76502	0.36462
138.99045	4.06181
135.68977	2.04051
143.22641	-1.10782
136.17226	4.44906
142.84198	-0.11130
137.17925	-1.28856
142.67274	2.20655
128.90533	2.92900
136.59766	2.02881
140.23750	3.79420
139.54489	-0.91179
143.18747	-1.37544
131.35961	3.33705
141.32530	0.57583
138.67370	-0.33165
128.98208	-0.90057
142.59600	-0.53961
130.65848	1.81168
137.05195	0.29535
132.36214	-0.49408
142.87450	2.77097
140.70293	-0.95667
137.81740	-0.19273
140.40072	0.34089
129.40652	3.28122
141.82273	-0.72469
138.62087	-0.27487
132.62090	1.50146
138.85221	3.88274
144.23533	1.73319
129.44712	3.12924
136.56949	1.84851
143.45840	3.20439
136.68267	2.96416
133.68894	2.39130
131.17589	0.67102
133.47618	1.58391
131.60421	4.01123
143.68679	-0.40625
137.47010	2.50944
138.62284	1.26465
132.85050	-1.23834
133.63768	-0.54307
139.54342	2.17342
143.24748	0.37459
138.10760	-1.43863
136.73161	-1.24447
133.90330	1.80215
140.60408	3.55954
138.12868	4.10251
129.18790	-1.27971
134.16978	1.09924
139.57997	2.60372
138.26548	1.55493
131.15860	4.27581
135.80684	0.95611
140.70630	1.45894
143.94882	2.35962
136.62728	1.65031
141.16834	1.80691
133.42371	0.64241
140.64001	0.72212
141.04801	-0.98287
136.11374	3.99564
130.08587	0.44651
136.01945	3.55052
132.83243	0.57612
143.08299	2.60601
137.62314	0.20799
138.15565	4.45962
138.92642	0.59908
135.45823	4.20315
137.69066	2.50310
143.62758	3.23856
143.75360	3.07633
143.75455	-0.94324
129.90932	2.40258
134.73227	-0.51972
142.11937	0.00927
142.49441	2.42377
141.85501	1.39430
134.26481	0.09809
136.70623	3.90568
145.42125	-0.30025
138.51282	3.63585
142.61792	2.42311
138.87564	1.91699
143.30723	3.27158
143.11414	1.39389
136.05751	3.14345
141.35127	0.21563
137.31123	3.12208
144.01393	-0.83147
140.47422	4.16552
130.68264	0.80724
134.91942	-1.34191
129.44735	2.33412
134.60991	2.67317
137.97237	1.19887
145.29777	0.47048
130.58412	4.47364
139.77940	2.64649
142.07982	-0.47812
136.99247	-0.82596
129.85902	2.69536
141.97288	-0.38271
130.46975	1.85466
142.81164	1.85273
139.61198	2.96654
141.60923	-0.72740
134.59902	0.67208
129.77647	2.60034
