CATID	CUBEIDPUB	arm	CUBEFWHM	CUBETEXP	WARNMULT	WARNSK2M	WARNSKER	WARNRE	WARNWCS	WARNEMFT	WARNSKEM	WARNFCAL	WARNZ	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	photometry	ReMGE	mMGE	PAMGE	epsMGE_Re	epsMGE_LW	dist2NNeigh	morph_type	SurfaceDensity	SurfaceDensity_err	SurfaceDensityFlag	SIGMA_RE	SIGMA_RE_ERR	SIGMA_RE_MGE	SIGMA_RE_MGE_ERR	LAMBDAR_RE	LAMBDAR_RE_ERR	VSIGMA_RE	VSIGMA_RE_ERR	PA_STELKIN	PA_STELKIN_ERR	APER_CORR_FLAG	MEAN_K51_RE	PA_GASKIN	PA_GASKIN_ERR	V_GAS_RE	V_GAS_RE_ERR	VDISP_GAS_RE	VDISP_GAS_RE_ERR	HALPHA_RE	HALPHA_RE_ERR	cluster	R_on_rtwo	V_on_sigma	is_mem	R_proj_Mpc_from_cat	v_pec_kms	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_R_200	host_M_200_caustic	host_M_200_virial	has_stelkin_sigma_re	has_lambda_re	has_stelkin_pa	has_gaskin_pa	has_gas_vdisp_re	has_resolved_kin_maps	kin_quality_clean	has_struct_full	has_mge	has_morph	has_env_cluster	incl_deg_thin
382538	382538_A	GAMA	1.69496	10500	0	0	0	0	0	0	0	0	0	137.268	2.0093	0.05591	16.799	-20.3	1.75	0.6332	38.44	18.92	1.24	10.28	GAMA	1.04294	16.8608	40.4842	0.146024	0.472586	7.12759	1	0.46	0.0831	0	163.378	2.21952	159.02	2.51494	0.336892	0.0139779	0.425232	0.0160694	35	2	0		276.5	0.166667	-25.0881	51.7297	14.8245	150.233																True	True	True	True	True	True	True	True	True	True	False	68.4816
382563	382563_A	GAMA	1.69496	10500	0	0	0	0	0	0	0	0	0	137.379	2.06635	0.02396	15.597	-19.6	2.08	0.1319	105.85	19.04	0.98	9.85	GAMA	1.87278	15.6425	106.675	0.0195725	0.130253	15.626	0.5	0.105	0.0125	1	77.5964	0.708254	77.6658	0.8764	0.0841167	0.00868137	0.0895971	0.00787533	280	6.08333	0	0.0669949	286.5	0.166667	-13.8535	1.35777	68.6075	1.45212	10.3254	0.207603														True	True	True	True	True	True	True	True	True	True	False	29.7614
382631	382631_A	GAMA	1.71507	12600	0	0	0	0	0	0	0	0	0	137.714	2.02189	0.05464	16.451	-20.55	2.42	0.1597	144.87	20.26	0.86	10.09	GAMA	2.21685	16.4987	146.681	0.12314	0.161322	12.9634	2.5	1.233	0.2103	0	72.4461	1.66413	71.7076	1.571	0.41022	0.0165536	0.486249	0.0213184	321	1.83333	0	0.04033	325	0.166667	-23.1996	0.485098	67.8043	0.408789	40.9157	0.270001														True	True	True	True	True	True	True	True	True	True	False	32.8282
382659	382659_A	GAMA	1.71507	12600	0	0	0	0	0	0	0	0	0	137.829	2.01901	0.05545	15.716	-21.45	5.28	0.6056	129.51	20.19	1.27	10.76	GAMA	2.71815	15.7236	129.193	0.465472	0.582784	13.2255	1	1.767	0.5943	0	183.847	1.43573	177.475	1.5451	0.481458	0.00643241	0.578276	0.0084568	310.5	1.25	0	0.0121055	307	0.5	18.7636	4.47099	148.293	3.99411	6.30719	0.266472														True	True	True	True	True	True	True	True	True	True	False	66.7714
382731	382731_A	GAMA	1.9861	10500	0	0	0	0	0	0	0	0	0	138.204	1.97905	0.05559	15.614	-21.48	9.26	0.7422	158.07	20.99	1.03	10.61	GAMA	4.71177	15.6385	157.316	0.7081	0.691687	24.4257	2.5	0.926	0.319	0					0.719792	0.0104435	1.10396	0.0243909	154.5	1.58333	1	0.0463682	154.5	0.166667	-27.0436	0.645296	117.907	0.569531	98.7341	0.476661														False	True	True	True	True	True	True	True	True	True	False	75.0604
382764	382764_A	GAMA	1.9861	10500	0	0	1	0	0	0	0	0	0	138.267	2.03871	0.01261	15.2	-18.67	4.18	0.3393	152.51	21.18	0.44	9.05	GAMA	4.97814	15.1987	84.1178	0.408802	0.273069	18.0214	3	0.149	0.0145	1													145	0.166667	-2.60106	0.0683278	47.0303	0.0700379	624.115	1.45097														False	False	False	True	True	True	False	True	True	True	False	48.6467
383033	383033_A	GAMA	1.67337	12600	0	0	0	0	0	0	0	0	0	139.591	2.1702	0.02749	18.331	-17.18	3.66	0.3118	138.46	23.28	0.48	8.47	GAMA	3.3383	18.4892	61.0394	0.0296674	0.0139868	17.9544	3	0.325	0.0396	1													309.5	0.333333	12.4759	0.367654	25.4493	0.528151	12.3949	0.105584														False	False	False	True	True	True	True	True	True	True	False	46.5122
383130	383130_A	GAMA	1.36054	12600	0	0	0	0	0	0	0	0	0	139.908	2.13099	0.02795	18.61	-16.8	4.07	0.7589	1.03999	22.22	0.37	8.22	GAMA	1.83786	18.8251	179.957	0.561701	0.732101	14.3526	3	0.269	0.0181	1													2.5	0.75	7.01694	0.265157	26.3651	0.36535	14.4928	0.0921018														False	False	False	True	True	True	True	True	True	True	False	76.0485
383147	383147_A	GAMA	1.65502	12600	0	0	0	0	0	0	0	0	0	140.078	2.18367	0.089	15.58	-22.62	4.3	0.3438	161.44	20.19	1.29	11.19	GAMA	2.76619	15.6402	162.002	0.247051	0.334757	8.11498	1	0.527	0.2038	0	247.858	2.11801	251.283	2.01475	0.102189	0.00729052	0.109013	0.00665832	182.5	5.08333	0		209.5	0.333333	72.9749	30.1469	259.5	21.7587	3.39379	0.379721														True	True	True	True	True	True	True	True	True	True	False	48.9893
383259	383259_A	GAMA	2.54911	14400	0	0	0	0	0	0	0	0	0	140.67	2.11154	0.05715	15.262	-21.99	5.33	0.4212	9.99999	20.21	0.93	10.73	GAMA	3.19853	15.3331	16.3991	0.415039	0.237103	17.5467	2	0.286	0.1259	1	85.8668	1.33157	91.4746	1.36661	0.195959	0.00861268	0.208943	0.00784186	299	1.83333	0	0.0861174	290	0.166667	-8.91999	0.154379	69.1246	0.137679	260.655	0.653054														True	True	True	True	True	True	True	True	True	True	False	54.6338
383283	383283_A	GAMA	2.54911	14400	0	0	0	0	0	0	0	0	0	140.805	2.0601	0.0174	16.34	-18.15	4.44	0.6385	30.08	20.6	0.84	9.16	GAMA	2.86912	16.397	28.1158	0.562666	0.515441	9.16127	2.5	2.539	0.0582	1	46.3334	2.28875	41.1332	2.49204					24	5.08333			21	0.166667	-46.3455	0.234871	47.5033	0.2471	35.9995	0.15351														True	False	True	True	True	True	True	True	True	True	False	68.8077
383318	383318_A	GAMA	2.54911	14400	0	0	0	0	0	0	0	0	0	140.95	2.11275	0.02398	14.769	-20.48	9.56	0.485	107.38	21.1	0.63	9.92	GAMA	7.97431	14.7755	109.049	0.462386	0.249166	24.709	3	0.325	0.0466	1					0.302142	0.0119242	0.347993	0.0143538	358.5	1.75	1		344	0.166667	18.9512	0.0958025	50.3221	0.096733	378.979	0.709781														False	True	True	True	True	True	True	True	True	True	False	59.0025
386264	386264_A	filler	2.39222	11550	2	0	0	0	0	0	0	0	0																			3																39.5	0.166667																				False	False	False	True	False	True	False	False	False	True	False	
386268	386268_A	GAMA	2.40941	12600	0	0	0	0	0	0	0	0	0	131.189	2.18551	0.07444	15.781	-21.96	4.17	0.5116	93.05	20.16	1.3	10.95	GAMA	2.76776	15.9228	92.6464	0.302948	0.416432	16.2002	1	1.184	0.2144	0	212.115	1.99905	205.178	1.91168	0.428089	0.00711304	0.503199	0.00859788	274.5	0.833333	0	0.0404334	284	0.166667	18.0924	29.8529	311.839	20.5418	3.5919	0.315217														True	True	True	True	True	True	True	True	True	True	False	60.7645
386285	386285_A	GAMA	2.39222	11550	0	0	0	0	0	0	0	0	0	131.306	2.21775	0.07582	16.828	-20.96	3.88	0.6476	30.68	20.68	1.13	10.42	GAMA	2.34304	16.9481	34.3928	0.258896	0.452624	9.77524	2	3.097	0.4536	0	131.797	1.90266	114.632	1.78155	0.571622	0.0133036	0.771516	0.023085	23	1.75	0	0.0229274	25	0.166667	7.22132	8.71871	157.317	7.55732	3.02786	0.170816														True	True	True	True	True	True	True	True	True	True	False	69.3658
386286	386286_A	GAMA	1.72468	12600	0	0	0	0	0	0	0	0	0	131.344	2.19006	0.00624	16.085	-16.32	7.76	0.2427	69.36	22.54	0.57	8.22	GAMA	7.97928	16.1977	51.8974	0.244935	0.10096	19.767	3	1.862		4									60	29.9167			85.5	0.25	-5.75438	0.159293	20.5427	0.270147	75.2905	0.308586														False	False	True	True	True	True	True	True	True	True	False	40.7733
386316	386316_A	GAMA	2.39222	11550	0	0	0	0	0	0	0	0	0	131.444	2.19928	0.07577	16.589	-21.2	3.77	0.8444	12.2	19.61	1.25	10.61	GAMA	2.98933	16.7542	13.0977	0.300727	0.331828	18.4985	1.5	1.853	0.4994	0	144.068	2.00958	133.671	1.97934	0.562419	0.0135195	0.759081	0.0232878	19	1.41667	0	0.0276276	12	0.666667	-4.26176	5.10419	203.092	3.74943	4.65508	0.116489														True	True	True	True	True	True	True	True	True	True	False	81.0484
386366	386366_A	GAMA	2.39222	11550	0	0	0	0	0	0	0	0	0	131.736	2.24487	0.06003	16.371	-20.85	2.53	0.5012	1.79001	19.71	1.11	10.4	GAMA	1.67837	16.492	179.567	0.203574	0.432699	13.1653	2	0.171	0.0578	0	133.762	2.00303	127.897	1.81066	0.37234	0.0126514	0.456507	0.015705	177.5	1.5	0	0.0358746	179	0.166667	-11.7679	0.976085	122.579	0.857575	31.4888	0.245034														True	True	True	True	True	True	True	True	True	True	False	60.0794
386402	386402_A	GAMA	1.92618	10800	0	0	0	0	0	0	0	0	0	131.985	2.19123	0.06136	15.919	-21.36	4.33	0.126	151.01	21.05	0.95	10.48	GAMA	3.94414	16.0705	139.451	0.107528	0.110409	11.8808	2	0.254	0.0214	0	74.0886	1.42348	72.8306	1.44963	0.479828	0.0138403	0.539453	0.0180766	181.5	1.5	0	0.0860692	179.5	0.166667	-17.63	0.259626	60.9034	0.250258	70.3154	0.250009														True	True	True	True	True	True	True	True	True	True	False	29.0732
386431	386431_A	GAMA	1.92618	10800	0	0	0	0	0	0	0	0	0	132.182	2.2585	0.02875	18.559	-17.04	2.33	0.595	76.69	21.46	0.56	8.48	GAMA	1.66029	18.59	78.0421	0.36329	0.541769	8.19631	3	1.117	0.1945	0									207.5	29.9167			234	0.166667	-28.0075	0.151258	18.4016	0.251009	23.762	0.116856														False	False	True	True	True	True	True	True	True	True	False	66.1089
386673	386673_A	GAMA	2.35252	10500	0	0	0	0	0	0	0	0	0	133.559	2.24083	0.05824	15.046	-22.24	4.39	0.3601	168.14	19.7	1.25	11.06	GAMA	3.32004	15.0074	167.015	0.306424	0.293272	20.7319	0.5	0.332	0.0338	0	247.064	2.25385	244.121	2.0562	0.333123	0.00636892	0.370626	0.00657201	164	1.33333	0	0.0296074	5.5	0.5	321.352	17.1231	59.6652	19.1176	0.619863	0.372191														True	True	True	True	True	True	True	True	True	True	False	50.2156
386720	386720_A	GAMA	2.35252	10500	0	0	0	0	0	0	0	0	0	133.709	2.20233	0.05831	15.542	-21.72	5.81	0.5229	58.29	20.57	1.28	10.89	GAMA	3.52681	15.6468	58.5347	0.45568	0.454785	23.1266	2	0.351	0.0794	0	169.925	2.78471	164.172	2.42553	0.49468	0.011444	0.602312	0.0160333	237	1.83333	0	0.0392013	237	0.166667	20.4645	1.1079	182.168	0.835848	98.5175	0.49544														True	True	True	True	True	True	True	True	True	True	False	61.5038
386722	386722_A	GAMA	2.35252	10500	0	0	0	0	0	0	0	0	0	133.66	2.32099	0.0514	16.269	-20.6	2.37	0.3825	28.37	19.67	1.08	10.29	GAMA	1.67618	16.3743	25.6573	0.215965	0.365185	9.46895	0.5	0.194	0.0321	1	103.922	2.24415	100.652	2.05861	0.138769	0.0198604	0.161978	0.0209303	40.5	5.16667	0	0.0301095	206.5	0.333333	-10.1965	0.435177	91.2158	0.371258	57.4275	0.272605														True	True	True	True	True	True	True	True	True	True	False	51.8662
386892	386892_A	GAMA	2.35252	10500	0	0	0	0	0	0	0	0	0	134.429	2.3616	0.0538	15.948	-21.3	5.06	0.7088	97.61	20.09	1.23	10.7	GAMA	2.66198	15.8107	98.1696	0.396477	0.515912	22.8276	1.5	0.274	0.0384	0	156.221	2.6742	142.599	2.40641	0.45926	0.0135561	0.576905	0.0188505	103.5	2.25	0	0.0259789	101.5	0.25	-24.9675	1.60776	184.025	1.2465	37.3716	0.313652														True	True	True	True	True	True	True	True	True	True	False	73.0702
386898	386898_A	GAMA	2.35252	10500	0	0	0	0	0	0	0	0	0	134.404	2.23945	0.05372	15.59	-21.4	7.31	0.21	145.28	21.73	0.86	10.44	GAMA	6.40762	15.6853	149.503	0.219203	0.171283	18.4548	2.5	0.311	0.1296	0	91.9029	3.03167	90.1202	3.00779	0.623407	0.0217836	0.866324	0.0318581	141	2	1	0.0572831	145	0.166667	9.07858	0.667645	95.5823	0.59388	89.8524	0.525328														True	True	True	True	True	True	True	True	True	True	False	37.8145
387041	387041_A	filler	1.6426	11550	0	0	0	0	0	0	0	0	0																			3																178	0.166667																				False	False	False	True	False	True	True	False	False	True	False	
387042	387042_A	GAMA	1.6426	11550	0	0	0	0	0	0	0	0	0	134.997	2.41144	0.07175	17.048	-20.62	1.55	0.4967	44.4	19.32	1.27	10.41	GAMA	1.08044	17.1157	44.3689	0.138963	0.456658	13.8842	1	0.078	0.0111	1	158.179	2.29828	158.179	2.17973	0.244106	0.0154364	0.266237	0.0161557	40.5	2.33333	0		40.5	0.166667	15.6644	15.7109	205.831	12.0395	1.05843	0.0864649														True	True	True	True	True	True	True	True	True	True	False	59.7814
387080	387080_A	GAMA	1.6426	11550	0	0	0	0	0	0	0	0	0	135.172	2.24578	0.05236	16.401	-20.57					1.35	10.48	GAMA	1.30115	16.5066	28.6873	0.130754	0.36416	7.86888	1.5	0.18	0.0314	1			208.426	2.25672					203.5	1.08333			197	0.166667	185.065	25.2735	49.8857	33.7848	0.00778156	0.00537768														False	False	True	True	True	True	True	False	True	True	False	
387553	387553_A	GAMA	1.69496	10500	0	0	0	0	0	0	0	0	0	136.811	2.4427	0.05142	15.422	-21.63	3.7	0.0794	70.94	20.05	1.26	10.84	GAMA	3.33622	15.3611	82.96	0.081874	0.0898265	21.5468	0.5	0.357	0.1166	1	214.72	1.5351	217.651	1.62714	0.177959	0.00682056	0.18072	0.00593788	69	2.58333	0	0.0605388	356	0.166667	-144.818	130.126	666.239	130.694	5.32232	0.982928														True	True	True	True	True	True	True	True	True	True	False	22.986
387675	387675_A	GAMA	1.71507	12600	0	0	0	0	0	0	0	0	0	137.435	2.35037	0.05457	15.945	-21.15	3.92	0.7239	163.88	19.57	1.32	10.69	GAMA	1.99886	16.0197	164.444	0.409945	0.563455	13.8824	1.5	1.021	0.0644	0	166.968	1.80353	160.271	1.82179	0.433436	0.00967163	0.522519	0.0123607	342.5	1.08333	0	0.0246816	337.5	0.75	-0.976095	3.89547	133.204	3.55075	5.94605	0.188528														True	True	True	True	True	True	True	True	True	True	False	73.9724
387687	387687_A	GAMA	1.71507	12600	0	0	0	0	0	0	0	0	0	137.457	2.47192	0.01282	16.723	-17.12	4.75	0.5024	122.18	21.47	0.56	8.53	GAMA	3.28997	16.8311	122.992	0.488019	0.504068	10.5731	3	0.227	0.0277	1	40.912	4.87605	42.1248	5.11954					64.5	29.9167			113.5	0.25	-23.6985	0.175898	27.9015	0.238077	41.3579	0.183984														True	False	True	True	True	True	True	True	True	True	False	60.1587
387690	387690_A	GAMA	1.71507	12600	0	0	0	0	0	0	0	0	0	137.5	2.34665	0.03907	18.045	-18.22	2.4	0.183	177.51	21.72	0.79	9.14	GAMA	1.70688	18.2179	7.60098	0.0163698	0.133235	11.8205	3	0.089	0.0076	1	52.7558	5.98581	49.4798	5.73177					195	29.8333			214.5	0.416667	-9.27291	0.23144	36.9788	0.258945	33.8031	0.209213														True	False	True	True	True	True	True	True	True	True	False	35.2144
387715	387715_A	GAMA	1.69496	10500	0	0	0	0	0	0	0	0	0	137.512	2.32893	0.03885	15.268	-21	3.91	0.2029	35.24	20.02	1.2	10.55	GAMA	3.26937	15.3348	43.9412	0.210807	0.122134	21.1948	1	0.072	0.0088	1	129.803	1.00562	131.629	0.897993	0.243496	0.00582391	0.249841	0.00562642	256	1.33333	0	0.070669	234	0.166667	24.6939	168.11	611.725	143.459	4.24274	1.19088														True	True	True	True	True	True	True	True	True	True	False	37.1459
387719	387719_A	GAMA	2.18666	12600	0	0	0	0	0	0	0	0	0	137.561	2.40756	0.09186	16.631	-21.62	5.43	0.2736	114.84	22	0.86	10.47	GAMA	4.58539	16.6898	97.1695	0.261061	0.186165	11.687	3	0.075	0.0899	1	73.6659	3.68965	71.171	3.34033	0.628577	0.0294657	0.842886	0.0433124	298.5	2.33333	1	0.0667405	297.5	0.166667	-6.63164	0.658409	91.7393	0.585808	47.4131	0.273484														True	True	True	True	True	True	True	True	True	True	False	43.4146
388146	388146_A	GAMA	1.67337	12600	0	0	0	0	0	0	0	0	0	138.934	2.44408	0.09104	15.963	-22.27	4.58	0.3385	141.41	20.77	1.29	11.04	GAMA	3.6592	15.9575	141.311	0.268079	0.27148	14.2287	1	0.219	0.0791	0	248.939	2.84752	250.342	2.91855	0.110438	0.00920856	0.126104	0.0087399	329.5	7.83333	0	0.178703	170.5	0.416667	108.376	65.5945	270.147	61.8919																True	True	True	True	True	True	True	True	True	True	False	48.5856
388200	388200_A	GAMA	1.67337	12600	0	0	0	0	0	0	0	0	0	139.144	2.5682	0.05451	17.345	-19.69	4.29	0.8025	162.06	20.81	1.22	10.03	GAMA	1.98267	17.2896	161.928	0.621759	0.586747	7.33138	2.5	0.257	0.0487	1	87.0774	2.7047	75.2381	2.84986	0.579262	0.0227993	0.799856	0.0423973	158	4	0	0.034797	160	0.166667	-24.8223	1.40965	81.193	1.34753	5.96485	0.0972063														True	True	True	True	True	True	True	True	True	True	False	78.6092
388390	388390_A	GAMA	1.67337	12600	0	0	0	0	0	0	0	0	0	139.852	2.57463	0.05632	17.681	-19.37	3.04	0.4865	75.2	21.5	0.74	9.52	GAMA	2.24067	17.7553	72.7181	0.436463	0.410119	9.53016	3	2.189	0.5823	0	73.452	5.02197	65.7626	5.09827	0.341977	0.0471222	0.43521	0.0562539	49	6.75	0	0.0516323	70.5	0.166667	-9.85923	0.359735	49.7931	0.353716	20.775	0.13953														True	True	True	True	True	True	True	True	True	True	False	59.1028
388424	388424_A	GAMA	1.36054	12600	0	0	0	0	0	0	0	0	0	139.949	2.52869	0.08844	15.841	-22.34	3.6	0.0551	146.72	20.67	0.87	10.78	GAMA	3.52134	15.9165	49.64	0.0040715	0.123422	10.9379	2	0.245	0.0291	0	89.7459	1.94495	89.6668	1.88364	0.355865	0.0116545	0.375761	0.0116416	244	2.33333	0	0.0492737	248	0.166667	45.9279	0.163344	71.7078	0.146577	188.348	0.499798														True	True	True	True	True	True	True	True	True	True	False	19.1086
388451	388451_A	GAMA	2.54911	14400	0	0	0	0	0	0	0	0	0	140.168	2.45193	0.01214	16.674	-17.1	7.24	0.6562	51.52	21.88	0.46	8.43	GAMA	4.86904	16.5458	49.2293	0.61386	0.414389	7.47266	3	0.099	0.0181	1	53.6837	5.20951							283	29.8333			229.5	1	-2.53321	0.188106	38.8489	0.216356	59.9476	0.221248														True	False	True	True	True	True	True	True	True	True	False	69.8914
388476	388476_A	GAMA	2.54911	14400	0	0	0	0	0	0	0	0	0	140.241	2.53435	0.05651	16.129	-20.98	2.29	0.1761	97.98	19.74	1.12	10.46	GAMA	1.80471	16.2425	98.2734	0.0162947	0.202964	13.5608	2	0.411	0.0728	1	138.059	1.61818	137.957	1.54541	0.22852	0.00982017	0.248188	0.00987644	278	1.25	0	0.0468185	277.5	0.333333	-11.1078	2.97576	147.574	2.70351	8.24948	0.162205														True	True	True	True	True	True	True	True	True	True	False	34.5229
388479	388479_A	filler	1.36054	12600	0	0	0	0	0	0	0	0	0																			3												248	11.6667			234	0.25																				False	False	True	True	False	True	True	False	False	True	False	
388513	388513_A	GAMA	1.36054	12600	0	0	0	0	0	0	0	0	0	140.39	2.58451	0.08406	16.146	-21.93	3.08	0.1105	118.56	20.35	1.29	10.93	GAMA	2.28701	16.1999	127.053	0.107621	0.0788263	14.1924	0.5	1.511	0.0757	0	175.79	1.46787	179.842	1.48015	0.257425	0.00788976	0.271376	0.00758365	311.5	1.75	0	0.0471469	117.5	0.583333	-19.6872	5.198	139.034	4.63044	4.01214	0.213378														True	True	True	True	True	True	True	True	True	True	False	27.1895
388552	388552_A	GAMA	2.54911	14400	0	0	0	0	0	0	0	0	0	140.504	2.58787	0.08582	16.157	-21.97	3.85	0.5676	0.889999	20.22	1.39	11.01	GAMA	2.58581	16.197	0.510696	0.411205	0.425866	14.0775	1	3.769	0.7282	0	210.873	2.62755	202.965	2.46918	0.423076	0.00909018	0.503151	0.0114786	176.5	1.16667	0	0.033826	185	0.333333	54.6971	6.26658	234.95	4.34298	5.56672	0.184299														True	True	True	True	True	True	True	True	True	True	False	64.38
388558	388558_A	GAMA	1.36054	12600	2	0	0	0	0	0	0	0	0	140.593	2.58592	0.08762	16.008	-22.29	1.89	0.631	168.66	18.37	1.35	11.11	GAMA	1.4455	15.9185	166.419	0.369165	0.557325	5.17436	1	2.093	1.7116	0													241.5	2.16667	-17.639	4.14079	192.217	2.97781	5.62593	0.129838														False	False	False	True	True	True	False	True	True	True	False	68.346
388603	388603_A	GAMA	2.54911	14400	0	0	0	0	0	0	0	0	0	140.784	2.48607	0.01735	14.644	-19.9	14.29	0.1166	122.06	22.3	0.76	9.8	GAMA	13.4207	14.6294	86.6783	0.030905	0.0222786	25.1171	3	1.09	0.2064	1					0.582494	0.0261592	0.719825	0.0300398	322.5	3.16667	1		323	0.166667	-37.2312	0.132943	40.7804	0.150517	437.824	1.13825														False	True	True	True	True	True	True	True	True	True	False	27.9447
3894635	3894635_A	GAMA	1.76042	12600	0	0	0	0	0	0	0	0	0	129.076	-0.842743	0.04328	16.101						0.97	10.15	GAMA	2.28185	16.0985	141.452	0.581064	0.675162	23.1543	2	0.087	0.0109	1			91.5736	1.41537					148.5	2			149.5	0.166667																				False	False	True	True	False	True	True	False	True	True	False	
3895257	3895257_A	GAMA	1.76042	12600	0	0	0	0	0	0	0	0	0	129.438	-0.861611	0.03059	14.6						0.85	10.34	GAMA	5.0093	14.7028	153.805	0.160948	0.162183	21.1964	2.5	0.167	0.0198	1			96.0354	1.06203					339	0.666667			335	0.166667																				False	False	True	True	False	True	True	False	True	True	False	
3895503	3895503_A	GAMA	1.76042	12600	0	0	0	0	0	0	0	0	0	129.493	-0.942386	0.05777	16.696						0.92	10.11	GAMA	1.1106	16.7519	142.647	0.126758	0.127944	8.4503	-9	0.107	0.0409	1			107.469	2.20412					330	2.66667			334	0.166667																				False	False	True	True	False	True	True	False	True	True	False	
3895823	3895823_A	GAMA	1.52882	12476	0	0	0	0	0	0	0	0	0	129.662	-0.853331	0.05095	16.501						1	10.12	GAMA	2.20384	16.59	45.3149	0.426063	0.470953	20.2973	2.5	0.444	0.5787	0			94.5901	2.59482					226.5	1.16667			224	0.166667																				False	False	True	True	False	True	True	False	True	True	False	
3896912	3896912_A	GAMA	1.76039	14300	0	0	0	0	0	0	0	0	0	130.267	-0.901206	0.02984	16.575						0.61	9.32	GAMA	2.36275	16.6608	179.421	0.237427	0.18195	15.3957	3	0.106	0.0752	1			46.3283	3.40499					333.5	6.08333			351	0.333333																				False	False	True	True	False	True	True	False	True	True	False	
3897281	3897281_A	GAMA	1.76039	14300	0	0	0	0	0	0	0	0	0	130.388	-0.828282	0.05688	16.927						1.21	10.22	GAMA	1.66411	16.9837	135.241	0.0972823	0.0504091	12.1709	1.5	0.047	0.0098	1			112.807	1.6089					284	2.16667			287.5	0.666667																				False	False	True	True	False	True	True	False	True	True	False	
39057	39057_C	GAMA	1.6119	12600	0	0	0	0	0	0	0	0	0	175.027	-0.837742	0.01962	14.179	-20.69	5.53	0.0689	91.52	19.7	1.17	10.44	GAMA	4.95887	14.1461	84.426	0.0374092	0.0790689	27.2323	0	0.48	0.0571	1	129.302	0.776563	130.368	0.751863	0.254046	0.00305025	0.247551	0.002736	283.5	0.833333	0	0.0315556	102	0.166667	13.71	1.83414	94.0376	1.95865	21.8653	0.468273														True	True	True	True	True	True	True	True	True	True	False	21.3931
39108	39108_A	GAMA	2.95003	13800	0	0	0	0	0	0	0	0	0	175.134	-0.669616	0.02735	18.769	-16.76	2.69	0.1668	73.32	22.73	0.52	8.35	GAMA	2.32902	18.9886	45.2066	0.0494636	0	10.6515	3	0.51	0.0356	0													159	0.5	-0.0240115	0.2633	26.3725	0.373561	14.5484	0.0896248														False	False	False	True	True	True	True	True	True	True	False	33.5711
39131	39131_A	GAMA	2.22806	16050	0	0	0	0	0	0	0	0	0	175.301	-0.725178	0.02773	18.891	-17.47	29.08	0.6236	42.5	25.15	0.99	9.01	GAMA	2.60392	19.1346	118.73	3.33067e-16	0	5.167	3	0.411	0.0588	0									52.5	29.9167			125	0.416667	0.330019	0.59324	34.1185	0.786821	46.9273	0.539286														False	False	True	True	True	True	True	True	True	True	False	67.8891
3913888	3913888_A	GAMA	1.36243	10800	0	0	0	0	0	0	0	0	0	138.161	-0.869614	0.08133	17.292						1.15	10.32	GAMA	0.710661	17.3202	24.96	0.0241556	0.540701	11.5845	1	0.004	0.0008	1			108.933	3.69548					191	2.41667			101.5	0.166667																				False	False	True	True	False	True	True	False	True	True	False	
39145	39145_C	GAMA	1.6119	12600	0	0	0	0	0	0	0	0	0	175.436	-0.688002	0.05015	15.788	-21.05	2	0.2429	12.84	19.06	0.72	10.2	GAMA	1.67592	15.8232	8.26743	0.156847	0.238112	16.6351	2.5	0.204	0.0297	0	94.0204	1.62275	90.8504	1.92696	0.324455	0.0127879	0.409854	0.0156757	189.5	1.16667	0	0.0445217	184.5	0.166667	12.5932	0.173181	101.828	0.127481	340.258	0.871557														True	True	True	True	True	True	True	True	True	True	False	40.7908
39365	39365_A	GAMA	2.20911	11700	0	0	0	0	0	0	0	0	0	176.68	-0.678339	0.01856	16.682	-18.08	2.96	0.5468	163.24	20.16	0.89	9.18	GAMA	1.84953	16.7001	165.685	0.306423	0.438153	13.5853	2	0.463	0.045	0	50.4143	2.88507	51.1141	2.64681					354.5	4.91666		0.103782	358	0.166667	-15.1016	0.207435	37.4205	0.233728	47.752	0.269087														True	False	True	True	True	True	True	True	True	True	False	63.0508
39475	39475_A	GAMA	2.20911	11700	1	0	0	0	0	0	0	0	0	177.107	-0.640739	0.07976	17.045	-20.91	3.5	0.5297	118.87	20.86	1.29	10.53	GAMA	2.28644	17.0861	118.73	0.392953	0.442683	6.83098	1	0.849	0.4022	0	118.796	3.00897	115.231	3.09987	0.430908	0.0261255	0.512063	0.0334695	291	5.08333	0	0.0628043	307	0.166667	4.35111	2.72881	131.243	2.41366	10.0689	0.175416														True	True	True	True	True	True	False	True	True	True	False	61.9462
39539	39539_A	GAMA	1.89517	12600	1	0	0	0	0	0	0	0	0	177.365	-0.8012	0.08071	16.719	-21.14	5.96	0.5534	22.66	21.77	1.04	10.44	GAMA	3.69337	16.8266	18.83	0.521036	0.527698	4.98282	3	0.484	0.0875	0	129.952	3.81147	126.986	3.9166	0.718115	0.0143222	1.29761	0.0462451	45.5	1.08333	0	0.0643153	35	0.166667	44.7284	0.627723	132.811	0.538137	60.8587	0.254257														True	True	True	True	True	True	False	True	True	True	False	63.4742
