CATID	cluster	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	R_on_rtwo	V_on_sigma	is_mem	SURV_SAMI	BAD_CLASS	sep_deg	R_proj_Mpc_from_cat	R_proj_Mpc_direct	R_on_R200_recomputed	v_pec_kms	host_RAdeg	host_DEdeg	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_N_mem_2R200	host_R_200	host_M_200_caustic	host_e_M_200_caustic	host_M_200_virial	host_e_M_200_virial
9044200047	EDCC 442	6.38315	-33.1363	0.0513811	14.7686	-22.0948	12.2611	0.0851649	75.1801	21.8795	0.89028	10.7529	0.223379	0.760281	1	8	0	0.0897759	0.314965	0.31473	0.223213	443.244	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200070	EDCC 442	6.24101	-33.0627	0.0487148	16.351	-20.5061	7.8661	0.238524	37.2289	21.9582	1.1111	10.2883	0.294018	-0.545447	1	7	0	0.118166	0.414565	0.414257	0.293799	-317.996	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200072	EDCC 442	6.38079	-32.9275	0.0525985	17.3996	-19.3151	2.04282	0.321742	67.4759	20.5178	0.746124	9.50012	0.296358	1.35539	1	3	0	0.119107	0.417865	0.417556	0.296139	790.191	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200194	EDCC 442	6.58443	-32.8471	0.0532676	17.1127	-19.7482	14.1697	0.331648	59.9218	23.3188	1.19157	10.0361	0.653692	1.68216	1	7	0	0.262719	0.921705	0.921023	0.653208	980.699	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200195	EDCC 442	6.58545	-32.8468	0.054944	16.5326	-20.2723					1.25498	10.2999	0.655624	2.49995	1	7	0	0.263495	0.924429	0.923744	0.655138	1457.47	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200215	EDCC 442	6.06132	-32.9227	0.0480421	16.5534	-20.2042	1.70864	0.653169	6.66662	18.5381	1.09814	10.1464	0.734338	-0.875436	1	7	0	0.29513	1.03542	1.03465	0.733794	-510.379	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200269	EDCC 442	5.9601	-33.0475	0.0514591	16.6318	-20.1938	4.069	0.651294	100.653	20.3925	1.09299	10.1276	0.877182	0.798433	1	7	0	0.352539	1.23683	1.23591	0.876531	465.487	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200428	EDCC 442	6.90676	-32.8401	0.0526384	14.3694	-22.4615	5.51151	0.102079	29.5868	19.765	1.36347	11.2627	1.2127	1.37486	1	2	0	0.487385	1.70991	1.70864	1.2118	801.541	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200850	EDCC 442	5.56235	-33.2386	0.0482622	15.4295	-21.3209	5.91781	0.588047	128.899	20.3497	1.0625	10.56	1.77055	-0.767424	1	2	0	0.711585	2.49648	2.49463	1.76924	-447.408	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9403800010	Abell 4038	356.941	-28.1077	0.0271759	16.4637	-19.1158	2.13248	0.389801	135.954	19.5448	1.20531	9.84986	0.0479488	-1.06133	1	7	0	0.0330179	0.0700052	0.0697887	0.0478005	-633.617	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800028	Abell 4038	356.925	-28.0809	0.0287422	18.8961	-20.4381	2.21653	0.0125158	16.0674	22.1216	1.48125	10.5839	0.0883547	-0.296398	1	7	0	0.0608434	0.128998	0.128602	0.0880838	-176.95	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800044	Abell 4038	356.873	-28.2	0.0270286	16.8028	-18.8169	2.50468	0.686068	136.728	19.5699	1.14205	9.66301	0.119435	-1.1333	1	7	0	0.0822483	0.174375	0.173845	0.119072	-676.582	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800111	Abell 4038	356.956	-28.2912	0.0297926	16.998	-18.8052	3.60335	0.264782	21.542	21.289	1.12099	9.62889	0.219741	0.21597	1	7	0	0.151318	0.320822	0.319835	0.219065	128.934	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800586	Abell 4038	357.463	-27.9511	0.0299112	13.4615	-22.0876	13.5387	0.695155	115.051	19.9674	1.18947	11.015	0.727637	0.273755	1	7	0	0.501062	1.06235	1.05908	0.725394	163.432	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800798	Abell 4038	356.266	-27.9866	0.0297391	16.8827	-18.7641	2.88797	0.0587476	104.688	21.0316	1.09528	9.59589	0.88976	0.189866	1	7	0	0.612711	1.29905	1.29506	0.88703	113.35	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9011900014	Abell 119	14.0497	-1.27778	0.047955	17.3847	-19.2542	6.59083	0.582239	118.36	22.0184	1.13012	9.79419	0.0437361	1.28296	1	7	0	0.028427	0.0892216	0.0890409	0.0436475	1077.69	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900138	Abell 119	14.2146	-1.2725	0.0411135	14.5184	-22.0035	5.64383	0.751372	90.431	18.8054	1.1834	10.9416	0.228279	-1.05566	1	7	0	0.148374	0.465688	0.464747	0.227817	-886.75	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900177	Abell 119	14.2485	-1.26509	0.0473103	17.6968	-18.798	3.44843	0.804815	103.836	20.697	1.07036	9.55026	0.279356	1.06323	1	7	0	0.181573	0.569886	0.568733	0.278791	893.116	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900202	Abell 119	14.2197	-1.13125	0.0479796	16.7361	-19.7814	4.86884	0.290055	105.286	21.5926	1.16686	10.0347	0.302559	1.29133	1	7	0	0.196654	0.61722	0.615971	0.301947	1084.72	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900223	Abell 119	13.9795	-1.06412	0.0445981	15.4102	-20.8644	13.7927	0.179797	154.093	22.3103	1.21256	10.514	0.323649	0.137396	1	7	1	0.210361	0.660243	0.658907	0.322994	115.412	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900241	Abell 119	14.2672	-1.15194	0.0487578	17.3153	-19.1942	2.95833	0.000558354	93.8436	21.7336	1.08266	9.71728	0.346392	1.55638	1	7	0	0.225144	0.706639	0.70521	0.345691	1307.36	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900285	Abell 119	14.1069	-1.51137	0.0463271	17.111	-19.4186	2.12809	0.53946	126.86	19.8685	1.13391	9.86364	0.398577	0.727873	1	7	0	0.259062	0.813096	0.811451	0.39777	611.413	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900476	Abell 119	13.9406	-1.61636	0.048123	17.4855	-19.0409	3.00009	0.0985565	103.599	21.7087	1.08172	9.6648	0.588506	1.34018	1	7	0	0.38251	1.20055	1.19812	0.587315	1125.75	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900552	Abell 119	13.8605	-1.63071	0.0453916	17.4248	-19.0817	3.80673	0.508974	263.869	21.6292	0.787672	9.45542	0.659154	0.40851	1	3	0	0.428429	1.34467	1.34195	0.657821	343.149	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900557	Abell 119	14.0139	-0.828081	0.0444449	15.0513	-21.4592	4.06281	0.595228	137.612	19.1125	1.1779	10.7135	0.662476	0.085019	1	7	0	0.430589	1.35145	1.34872	0.661136	71.416	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900590	Abell 119	13.9632	-0.813831	0.0411253	16.6658	-19.9956	3.06274	0.322105	278.435	20.4403	1.11771	10.0818	0.697874	-1.05157	1	7	0	0.453596	1.42366	1.42078	0.696462	-883.323	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900708	Abell 119	13.6616	-1.57412	0.0422933	15.3203	-21.1922	4.29792	0.321069	158.107	20.0098	1.12471	10.5686	0.793471	-0.651275	1	7	0	0.515731	1.61868	1.61541	0.791865	-547.071	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900714	Abell 119	13.7968	-0.810172	0.0455699	15.6235	-20.8351	5.69455	0.440849	105.008	20.8457	1.07695	10.3758	0.801317	0.469398	1	8	0	0.52083	1.63469	1.63138	0.799695	394.295	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901320	Abell 119	14.0227	-0.45506	0.0431174	15.9187	-20.631	4.09092	0.518829	145.579	20.0562	1.2121	10.412	1.23321	-0.369058	1	2	0	0.801545	2.51574	2.51065	1.23071	-310.009	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9239900970	Abell 2399	329.929	-7.39347	0.0644523	17.8896	-19.9325	4.00998	0.000543516	203.643	21.8814	1.24938	10.1469	1.66088	2.65802	0	2	0	0.682944	2.75705	2.76157	1.66359	1834.04	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
