name,row,r,v,ev,gas,disk,bul,sd,sb,inc,q,x,y,z,b2,flexible,flexible_density,rar,rar_density,prediction_support
NGC0024,20,2.34,104.0,8.52,15.96,69.56,0.0,57.94,0.0,64.0,1,-10.43140201130281,-9.82449972403472,1.4619484952037618,2674.0184,-10.07429927685731,-10.071319026311068,-10.080853626023485,-10.077852840434916,True
NGC0024,21,2.44,107.0,9.2,16.58,69.75,0.0,52.31,0.0,64.0,1,-10.444183511665392,-9.817972816190448,1.4175547243634548,2707.42765,-10.082493761685116,-10.079698899391174,-10.088936262180543,-10.086124934275206,True
NGC0024,22,2.54,107.0,9.55,17.3,69.69,0.0,47.47,0.0,64.0,1,-10.4583975217069,-9.835416706471657,1.375389236054379,2727.63805,-10.091606658162311,-10.088958892212558,-10.097898805822858,-10.09523826976545,True
NGC0024,25,7.07,104.0,3.11,26.32,52.21,0.0,1.7,0.0,64.0,1,-11.025813508297576,-10.304703280421476,-0.07058107428570728,2055.68445,-10.446354996986335,-10.449359657701285,-10.436945991801135,-10.43995956808052,True
NGC0024,26,8.49,106.0,2.55,24.76,47.19,0.0,0.49,0.0,64.0,1,-11.181090231547019,-10.36764650493655,-0.6108339156354675,1726.50565,-10.53442454965509,-10.538416672576005,-10.524695490050224,-10.528748178341448,True
NGC0024,27,9.91,109.0,4.95,22.59,43.11,0.0,0.19,0.0,64.0,1,-11.327199210724405,-10.410571203826166,-1.0222763947111522,1439.54415,-10.61729435890763,-10.621420975353583,-10.605808360933578,-10.61003297770056,True
NGC0055,1,1.84,37.6,2.6,18.65,32.63,0.0,38.02,0.0,77.0,2,-10.809596403458748,-10.603792678376353,1.2789821168654432,880.1809499999999,-10.303896552997742,-10.295037309905608,-10.30611781625284,-10.29716230993101,True
NGC0055,2,2.46,43.1,1.2,21.85,36.38,0.0,29.5,0.0,77.0,2,-10.82369532119812,-10.611331112004054,1.1687920203141817,1139.1747000000003,-10.313088416536466,-10.305421171519022,-10.314401717116851,-10.30664538640927,True
NGC0055,3,3.07,50.1,2.8,25.04,38.7,0.0,21.65,0.0,77.0,2,-10.837918905758645,-10.576813468964833,1.034427905025403,1375.8466,-10.322361557264621,-10.316199538805748,-10.322740033315196,-10.316498706945467,True
NGC0055,4,3.68,58.1,4.5,28.73,39.68,0.0,16.32,0.0,77.0,2,-10.847654445798671,-10.526846099114994,0.9116901587538612,1612.6641,-10.328708693773818,-10.32397841217431,-10.328436547220425,-10.323637014817312,True
NGC0055,5,4.3,64.6,4.1,32.28,39.98,0.0,13.06,0.0,77.0,2,-10.857718364806002,-10.502353964811556,0.814913181275074,1841.1986000000002,-10.33526991867705,-10.331626939590906,-10.334316108411496,-10.330610983527503,True
NGC0055,6,4.91,68.5,2.7,34.59,39.99,0.0,10.93,0.0,77.0,2,-10.880256672405938,-10.509050894360255,0.7375901662857216,1996.0681500000005,-10.349963886801559,-10.34693703616343,-10.347450406798908,-10.344362078436648,True
NGC0055,7,5.52,72.3,0.8,36.37,39.87,0.0,9.36,0.0,77.0,2,-10.90544869920856,-10.513013028362275,0.670245853074124,2117.58535,-10.366387961110963,-10.363800806893057,-10.362078083756026,-10.359428112005865,True
NGC0055,8,6.14,74.2,2.4,37.73,39.71,0.0,8.35,0.0,77.0,2,-10.932734785226865,-10.536711105805251,0.6206564798196209,2211.99495,-10.384177268334579,-10.381761672829123,-10.377860018046052,-10.375377600404358,True
NGC0055,9,6.75,78.9,2.6,38.68,39.75,0.0,7.82,0.0,77.0,2,-10.959545103204501,-10.524500311634323,0.5921767573958668,2286.1736499999997,-10.401656396082952,-10.399145229565232,-10.393305973115435,-10.390721836083479,True
NGC0055,10,7.37,82.4,2.3,39.3,40.35,0.0,7.39,0.0,77.0,2,-10.984172715420659,-10.524963609686958,0.5676144427308445,2358.55125,-10.417712497335561,-10.415092680942603,-10.407442717188,-10.404744107704614,True
NGC0055,11,7.98,84.3,4.8,39.72,41.04,0.0,6.69,0.0,77.0,2,-11.007570518268318,-10.539698287323382,0.5243961221038419,2419.8192,-10.432365412673157,-10.429771165082427,-10.420828807811281,-10.418155638230026,True
NGC0055,12,8.59,85.4,7.3,40.39,41.57,0.0,5.95,0.0,77.0,2,-11.026206227200579,-10.56042796767537,0.47348697006456836,2495.38455,-10.443034632335673,-10.440458361183946,-10.431459989849106,-10.428811873281928,True
NGC0055,13,9.21,85.3,4.6,40.44,42.03,0.0,5.36,0.0,77.0,2,-11.052441656390085,-10.591712113083942,0.42813479402878885,2518.65405,-10.458054804521272,-10.455160468005449,-10.446381874105604,-10.443422776946854,True
NGC0055,14,9.82,86.8,4.0,39.94,42.44,0.0,4.85,0.0,77.0,2,-11.084255663242244,-10.604422582656104,0.3847117429382824,2495.7803999999996,-10.47626879512846,-10.472837772563182,-10.464408314631118,-10.460919857356004,True
NGC0055,15,10.43,85.4,5.7,39.15,42.87,0.0,4.39,0.0,77.0,2,-11.118177986844552,-10.644719112270659,0.34143452457814016,2451.64095,-10.495689828333665,-10.491647105839998,-10.483549397699118,-10.479456721418043,True
NGC0055,16,11.05,85.4,7.0,37.71,43.32,0.0,3.97,0.0,77.0,2,-11.159735441792135,-10.669797081865259,0.2977605110991339,2360.3553,-10.519482087434865,-10.514568074655145,-10.506890304315986,-10.501934480887297,True
NGC0055,17,11.66,86.2,4.1,36.23,43.95,0.0,3.59,0.0,77.0,2,-11.198416426511477,-10.685034563995709,0.25406445291433793,2278.41415,-10.541627524682958,-10.535942258075764,-10.528512555510423,-10.52279339083574,True
NGC0055,18,12.28,86.1,6.2,35.41,44.71,0.0,3.25,0.0,77.0,2,-11.225718302346266,-10.708542609119977,0.21085336531489318,2253.3601499999995,-10.557258253384449,-10.551190004710737,-10.543716391111728,-10.537621181843745,True
NGC0055,19,12.89,87.4,2.5,34.67,45.88,0.0,2.94,0.0,77.0,2,-11.246553974208155,-10.716580597306736,0.1673173347481761,2254.4961000000003,-10.56918698444151,-10.562964225147518,-10.555288219927297,-10.549044949050009,True
NGC0247,0,1.08,34.6,0.9,2.87,22.18,0.0,66.02,0.0,74.0,2,-11.117576374038219,-10.444622103123535,1.5186455243303114,254.2131,-10.500422436787904,-10.484401402293589,-10.485769288056062,-10.469568273006974,True
NGC0247,1,1.61,47.0,0.8,4.22,29.63,0.0,54.33,0.0,74.0,2,-11.036472336025005,-10.351980705382553,1.4340097093697397,456.77684999999997,-10.455524916608617,-10.442673625513205,-10.439829375896554,-10.426807354412738,True
NGC0247,2,2.15,59.1,3.1,5.53,34.54,0.0,44.47,0.0,74.0,2,-11.024461415298228,-10.278614043375233,1.3470371337849534,627.0867000000001,-10.448875918988865,-10.437290187138828,-10.432984574257642,-10.421237809562237,True
NGC0247,3,2.7,64.4,1.4,7.02,38.17,0.0,37.92,0.0,74.0,2,-11.0298715813758,-10.302942574661502,1.2778383330020475,777.75485,-10.451870875178365,-10.440874185654481,-10.43606909103015,-10.424919124650076,True
NGC0247,4,3.22,67.4,2.3,8.74,41.49,0.0,33.35,0.0,74.0,2,-11.025421568136403,-10.33988662384733,1.2220658425885866,937.0976500000002,-10.4494074397674,-10.439131504193378,-10.433532153243558,-10.423109168256056,True
NGC0247,5,3.77,69.8,0.7,10.74,44.33,0.0,29.03,0.0,74.0,2,-11.025120388152281,-10.377981050181608,1.1618170401676926,1097.92205,-10.44924071274929,-10.43961756538279,-10.433360396716639,-10.42359693931085,True
NGC0247,6,4.31,71.3,1.1,12.87,46.65,0.0,25.59,0.0,74.0,2,-11.025617510188201,-10.417648755679139,1.1070402902232042,1253.74815,-10.449515909239945,-10.440464735144758,-10.43364389108337,-10.424458536297275,True
NGC0247,7,4.85,73.2,1.7,14.02,48.71,0.0,22.37,0.0,74.0,2,-11.034303878254338,-10.446070121707619,1.0486359884326486,1382.89245,-10.4543245031779,-10.445655444892001,-10.438594425371711,-10.429797743586535,True
NGC0247,8,5.38,75.1,3.0,14.25,50.36,0.0,19.55,0.0,74.0,2,-11.052482566043064,-10.46885294688019,0.9901167660679044,1471.1272999999999,-10.464387849243288,-10.455837097029027,-10.448936317086849,-10.440264536956462,True
NGC0247,9,5.92,78.5,3.8,15.4,51.67,0.0,17.02,0.0,74.0,2,-11.065204667668509,-10.471932938454554,0.9299295600845878,1572.05445,-10.47143054191857,-10.463168290876256,-10.456159251244939,-10.447782739804717,True
NGC0247,10,6.46,81.4,5.0,17.47,52.6,0.0,14.83,0.0,74.0,2,-11.072061190675804,-10.47833425343882,0.8701111553644009,1688.5809,-10.475226171428774,-10.467412252280866,-10.460047068015356,-10.45212559895243,True
NGC0247,11,6.99,83.5,7.0,20.12,53.23,0.0,13.01,0.0,74.0,2,-11.07339118998428,-10.490454770000616,0.8132473008976051,1821.5308499999999,-10.475962431573812,-10.468719552801407,-10.460800811399736,-10.453456747792519,True
NGC0247,12,7.53,87.1,7.2,23.34,53.67,0.0,11.5,0.0,74.0,2,-11.068387187271275,-10.486109211407513,0.7596678446896304,1984.99005,-10.473192319033327,-10.46666220721962,-10.4579642470082,-10.451338930962631,True
NGC0247,13,8.07,90.7,4.8,25.63,54.09,0.0,10.34,0.0,74.0,2,-11.069937192576576,-10.481009505824018,0.7134905430939426,2119.76095,-10.474050369953817,-10.467970859782591,-10.458843077642173,-10.452673533379691,True
NGC0247,14,8.62,93.1,1.4,27.36,54.75,0.0,9.41,0.0,74.0,2,-11.073186932519846,-10.486958449084167,0.6725596277632757,2247.35085,-10.475849358860593,-10.470116879702921,-10.460685062061089,-10.45486713660025,True
NGC0247,15,9.14,95.9,2.1,29.31,55.29,0.0,8.09,0.0,74.0,2,-11.072340964157137,-10.486659526614643,0.6069185259482911,2387.56815,-10.475381048249108,-10.470374240796701,-10.460205633278973,-10.455120720680975,True
NGC0247,16,9.69,98.4,5.2,31.5,55.46,0.0,6.86,0.0,74.0,2,-11.072527057620016,-10.489684125410221,0.5352941200427705,2530.1558,-10.475484065746258,-10.471238106603792,-10.460311101003303,-10.455995050017123,True
NGC0247,17,10.23,101.0,8.2,33.45,55.35,0.0,5.8,0.0,74.0,2,-11.075863348035485,-10.490583431369013,0.4623979978989561,2650.71375,-10.477330967206678,-10.473771499850786,-10.46220150122672,-10.458580106075985,True
NGC0247,18,10.76,103.0,9.4,35.18,54.98,0.0,4.92,0.0,74.0,2,-11.081982926503088,-10.495488367142164,0.39093510710337914,2749.0325999999995,-10.480718639441852,-10.477752621740963,-10.465666855499334,-10.462646921204202,True
NGC0247,19,11.3,104.0,9.4,36.44,54.45,0.0,4.17,0.0,74.0,2,-11.093680191931773,-10.508362310107998,0.3191060593097763,2810.27485,-10.487194003967367,-10.484669615255678,-10.472283177630583,-10.469712939503093,True
NGC0247,20,11.84,105.0,8.9,37.01,53.82,0.0,3.57,0.0,74.0,2,-11.11275566451769,-10.520323649469162,0.251638220448212,2818.0362999999998,-10.497753791572716,-10.495418377558382,-10.48305189941771,-10.480678235138353,True
NGC0247,21,12.38,105.0,8.4,37.01,53.2,0.0,3.12,0.0,74.0,2,-11.13726780702992,-10.53969259176636,0.1931245983544616,2784.8601,-10.51132320735077,-10.508929200594514,-10.496852415678907,-10.494426770737771,True
NGC0247,22,12.91,105.0,9.0,36.33,52.54,0.0,2.63,0.0,74.0,2,-11.16889779111987,-10.557898189348682,0.11892575282577665,2700.0946999999996,-10.528832913201885,-10.526349331732806,-10.514599798682795,-10.512092965061427,True
NGC0247,23,13.48,106.0,8.4,35.29,51.7,0.0,2.23,0.0,74.0,2,-11.207112945960198,-10.568428706891899,0.04727486738417948,2581.8291,-10.549988033558762,-10.54720375900612,-10.535954036143119,-10.533154628222187,True
NGC0247,24,14.01,108.0,7.7,34.03,50.9,0.0,1.96,0.0,74.0,2,-11.246012194547413,-10.568941169534014,-0.00877392430750515,2453.4458999999997,-10.571521854083443,-10.568250916564889,-10.557595283508642,-10.55431558786485,True
NGC0247,25,14.54,107.0,9.2,32.65,50.18,0.0,1.79,0.0,74.0,2,-11.285484765677648,-10.593147396374738,-0.04817696468408802,2325.0387,-10.593373054125536,-10.589421414417991,-10.579461201779035,-10.5755053185937,True
NGC0289,6,7.57,176.0,7.18,7.37,198.06,0.0,40.47,0.0,46.0,2,-10.074681837577259,-9.877421089093911,1.3061032087275855,19668.1987,-9.842674339335382,-9.84659330587526,-9.842244300998335,-9.84618171977736,True
NGC0289,7,10.6,185.0,4.29,21.99,170.85,0.0,14.69,0.0,46.0,2,-10.336300535456623,-9.980312953680881,0.8659918001262753,15078.42135,-10.002547920458413,-10.006573143057034,-10.01650546614188,-10.020581957126732,True
NGC0289,8,13.57,183.0,4.22,32.44,151.82,0.0,5.42,0.0,46.0,2,-10.522352993562983,-10.097028213421016,0.4329692908744057,12577.0098,-10.117363183448287,-10.122690624829369,-10.134156205418222,-10.139564806883014,True
NGC0289,9,16.64,172.0,4.33,38.81,136.17,0.0,3.34,0.0,46.0,2,-10.677991857990081,-10.239446973361746,0.22271647114758325,10777.350549999997,-10.22026968748119,-10.225689928671414,-10.229213219395797,-10.234692792415608,True
NGC0289,10,19.71,161.0,4.24,42.5,127.01,0.0,3.06,0.0,46.0,2,-10.789631140762626,-10.370385417437882,0.1846914308175988,9872.020050000001,-10.294084208970741,-10.298489148729576,-10.295759587559294,-10.300197149209362,True
NGC0289,11,22.68,156.0,5.08,49.56,119.49,0.0,1.47,0.0,46.0,2,-10.862943019689217,-10.458744398734083,-0.1337126609158051,9595.12365,-10.342557122161088,-10.349109937183488,-10.338793120872133,-10.345389776188375,True
NGC0289,12,25.75,159.0,6.49,54.94,111.5,0.0,0.76,0.0,46.0,2,-10.934713047923692,-10.497333529958444,-0.42021640338318983,9234.5286,-10.390010582626369,-10.3984243451454,-10.380451431339711,-10.388917546887496,True
NGC0289,13,28.72,173.0,6.97,55.53,105.68,0.0,0.64,0.0,46.0,2,-11.009630503093607,-10.471442774534811,-0.494850021680094,8667.7121,-10.438521876066908,-10.446599838609508,-10.423475677625765,-10.431595594432277,True
NGC0289,14,31.79,177.0,6.57,60.71,100.59,0.0,0.4,0.0,46.0,2,-11.049887310683141,-10.495694540413298,-0.6989700043360187,8744.87815,-10.460862038420899,-10.469875308781699,-10.44641219358595,-10.455487778625516,True
NGC0289,15,34.77,179.0,4.47,65.78,96.09,0.0,0.25,0.0,46.0,2,-11.079040321702482,-10.52484917394561,-0.9030899869919435,8943.65245,-10.477040246239076,-10.487270883948366,-10.462946463047716,-10.473259677809779,True
NGC0289,16,37.84,181.0,4.26,67.48,92.02,0.0,0.16,0.0,46.0,2,-11.123441741707747,-10.551944523213525,-1.0969100130080565,8787.3906,-10.501680424908466,-10.512642291697325,-10.488011294799913,-10.499075126419514,True
NGC0289,17,40.81,182.0,4.26,68.67,88.49,0.0,0.1,0.0,46.0,2,-11.164065636741821,-10.57997436402526,-1.3010299956639813,8630.808949999999,-10.52422429922076,-10.536112149043136,-10.510824088628071,-10.522834267212367,True
NGC0289,18,43.88,182.0,4.83,68.27,85.15,0.0,0.06,0.0,46.0,2,-11.213269397005483,-10.611474388154662,-1.5228787452803376,8286.05415,-10.551529494504127,-10.564295434886159,-10.538308933877675,-10.551219380439955,True
NGC0289,19,46.85,180.0,5.5,67.18,82.29,0.0,0.04,0.0,46.0,2,-11.262489431385612,-10.649515130239323,-1.6989700043360187,7898.9744500000015,-10.578843720965715,-10.592048433648557,-10.565650372378567,-10.579017284476127,True
NGC0289,20,49.92,177.0,8.5,65.98,79.64,0.0,0.03,0.0,46.0,2,-11.311140249208778,-10.691678589172893,-1.8239087409443189,7524.6252,-10.60584206569056,-10.61900935606689,-10.592533288289031,-10.605875453203998,True
NGC0289,21,52.99,175.0,11.0,65.09,77.21,0.0,0.02,0.0,46.0,2,-11.355163680441969,-10.72746836736388,-2.0,7217.40015,-10.630272482805525,-10.644010550012242,-10.616743277528641,-10.630673866740715,True
NGC0289,22,55.96,172.0,11.6,64.29,75.06,0.0,0.01,0.0,46.0,2,-11.39523058027782,-10.766171357226831,-2.3010299956639813,6950.205900000001,-10.65250725751694,-10.668115015348185,-10.638686073694336,-10.654516210653014,True
NGC0289,23,59.03,168.0,12.6,62.6,72.97,0.0,0.01,0.0,46.0,2,-11.442126788519726,-10.809804764991608,-2.3010299956639813,6581.07045,-10.67853189704109,-10.692948393632488,-10.664263430375856,-10.678902721376556,True
NGC0300,1,1.36,46.7,2.7,0.0,37.5,0.0,67.25,0.0,42.0,2,-10.775856913800899,-10.284255692460132,1.5266622930104643,703.125,-10.286745104817468,-10.277276911942245,-10.289514444985056,-10.279947587110351,True
NGC0300,2,1.82,53.9,4.7,0.0,42.04,0.0,53.8,0.0,42.0,2,-10.803126514158786,-10.286244402833736,1.429752280002408,883.6808,-10.304992007033906,-10.296171421255455,-10.305628977901717,-10.29671121468807,True
NGC0300,3,2.27,58.8,2.5,2.86,46.16,0.0,41.88,0.0,42.0,2,-10.81455315524946,-10.306621750262984,1.3209766773428235,1073.5523999999998,-10.31263791309441,-10.304818392241812,-10.312359990750762,-10.304450578703905,True
NGC0300,4,2.72,65.6,2.6,7.4,48.37,0.0,31.96,0.0,42.0,2,-10.83592929028999,-10.290111770505016,1.2035767749779727,1224.58845,-10.326941322045437,-10.320072976890188,-10.324918646232101,-10.317965625881522,True
NGC0300,5,3.17,70.8,2.7,8.38,49.78,0.0,24.71,0.0,42.0,2,-10.873387689263998,-10.290343292060351,1.0918427497380983,1309.2486000000001,-10.352005853035728,-10.345798170033156,-10.346823692560832,-10.340531287768393,True
NGC0300,6,3.63,82.1,4.9,8.42,50.48,0.0,18.99,0.0,42.0,2,-10.92053114034788,-10.22057085601937,0.9774949690730363,1345.0115999999998,-10.383550941001209,-10.377893470869758,-10.374214051655047,-10.368469233029137,True
NGC0300,7,4.08,84.1,6.6,9.19,50.65,0.0,14.68,0.0,42.0,2,-10.96418903007692,-10.250418716716194,0.8656960599160706,1367.1673499999997,-10.412763735996624,-10.407679013431848,-10.399409484556163,-10.394235558384034,True
NGC0300,8,4.54,83.4,6.2,12.0,50.39,0.0,11.28,0.0,42.0,2,-10.99608721970232,-10.304074296803766,0.7512791039833423,1413.5760500000001,-10.434107765221011,-10.4297918960739,-10.417719217770854,-10.413315989024776,True
NGC0300,9,4.99,81.5,2.7,12.98,49.84,0.0,8.72,0.0,42.0,2,-11.038080094086576,-10.365135873365576,0.6394864892685861,1410.4932000000001,-10.457806717368571,-10.453555693312856,-10.441700821034779,-10.437373925532558,True
NGC0300,10,5.45,80.8,4.0,13.57,49.05,0.0,6.7,0.0,42.0,2,-11.083640481186029,-10.410924325949608,0.5250448070368452,1387.0961499999999,-10.483028533898242,-10.478715289690419,-10.467568556389518,-10.463192668861444,True
NGC0300,13,6.81,88.5,8.5,24.2,45.98,0.0,3.08,0.0,42.0,2,-11.106934059581882,-10.428611115739272,0.18752072083646307,1642.7201999999997,-10.495923647351455,-10.494565286623217,-10.480735378309504,-10.479348408908544,True
NGC0300,16,8.17,89.5,3.1,27.84,42.59,0.0,1.41,0.0,42.0,2,-11.175741536667974,-10.49792653112273,-0.15181088300860132,1682.0196500000002,-10.534014841773196,-10.534344768414718,-10.519408645390985,-10.51974621526657,True
NGC0300,18,9.07,93.7,7.3,26.46,40.45,0.0,0.84,0.0,42.0,2,-11.265619448262328,-10.503478650506677,-0.37675070960209955,1518.2328500000003,-10.583770437382043,-10.58396882592439,-10.569458552388271,-10.569690600280842,True
NGC0300,19,9.53,97.0,5.7,26.26,39.41,0.0,0.65,0.0,42.0,2,-11.30226159026699,-10.494899977327975,-0.4881166390211256,1466.16165,-10.604055194420617,-10.604410413601846,-10.589721877070655,-10.590123283890694,True
NGC0300,20,9.96,96.2,1.5,25.18,38.5,0.0,0.51,0.0,42.0,2,-11.349257473451054,-10.521259739570212,-0.5934598195660449,1375.1574,-10.630071688545897,-10.630226734557514,-10.615598130984882,-10.615811768651623,True
NGC0300,21,10.45,94.8,2.1,24.1,37.5,0.0,0.38,0.0,42.0,2,-11.399923797805435,-10.554850160993078,-0.721246399047171,1283.935,-10.65812010556899,-10.658211518944515,-10.643360017727565,-10.643524785191689,True
NGC0801,0,1.17,123.0,6.2,2.58,183.66,0.0,2905.87,0.0,80.0,1,-9.330365871062908,-9.377726184089504,3.1622461856863504,16872.1542,-9.26031337854289,-9.253758286776886,-9.272147169363638,-9.265543307046984,False
NGC0801,1,1.56,142.0,6.2,3.43,210.66,0.0,2304.03,0.0,80.0,1,-9.336110770023552,-9.377898454810486,3.0614581339264446,22200.5827,-9.265069838746804,-9.259505875404333,-9.277032820613595,-9.271431081192459,False
NGC0801,2,1.96,205.0,6.2,4.28,232.37,0.0,1870.29,0.0,80.0,1,-9.34998192224969,-9.158098894467106,2.9708789561318447,27016.226850000003,-9.276554389475734,-9.271724303607343,-9.288797225089137,-9.283940082741685,True
NGC0801,3,2.73,228.0,6.2,5.96,264.64,0.0,1313.72,0.0,80.0,1,-9.380791884825033,-9.209643498261986,2.8174728159731024,35052.6864,-9.302063343049625,-9.298344351268854,-9.314765076350465,-9.311037887762598,True
NGC0801,4,3.52,238.0,6.2,7.61,281.54,0.0,825.59,0.0,80.0,1,-9.437208850134738,-9.282739294587245,2.6157344282374675,39690.297900000005,-9.348773485762253,-9.346229245386633,-9.361732086126569,-9.359205982000422,True
NGC0801,5,10.59,229.0,4.2,23.2,269.17,0.0,159.49,0.0,80.0,1,-9.948818025109992,-9.794575540649847,1.9017034623814622,36764.48445,-9.756447654768627,-9.756259090800699,-9.75422467005251,-9.754007079520262,True
NGC0801,6,17.65,225.0,6.9,37.46,243.6,0.0,48.01,0.0,80.0,1,-10.24370184475582,-10.031730218723254,1.3803017103051844,31073.7316,-9.944444971945227,-9.945063289001641,-9.95619969833681,-9.95682232585754,True
