plateifu,ok,why,mangaid,dapqual,drp3qual,reff_arcsec,ecoo_ell,ecoo_pa,frac_good_1Re,n_spx_1Re,sigma_e_tot_1Re,sigma_e_1Re,v_e_1Re,n_bins_1Re,sigma_e_tot_0p5Re,sigma_e_0p5Re,v_e_0p5Re,n_bins_0p5Re,sigma_e_tot_3kpc,sigma_e_3kpc,v_e_3kpc,n_bins_3kpc,sigma_e_tot_5kpc,sigma_e_5kpc,v_e_5kpc,n_bins_5kpc,Rmax_kpc,Rmax_Re,sigma_e,v_e,sigma_e_tot,vsigma_e,vsys_offset,dlogS_dlogAp,e_sigma_e_tot,med_sigma_astro,med_sigmacorr,frac_sigma_gt50,med_snr_1Re,A_kin,n_asym_pairs,pa_kin_star,n_gas_1Re,pa_kin_gas,v_e_gas
8546-6102,1,,1-91928,0,0,3.351,0.177609,108.141,1.0,117,86.65066276782572,77.8584545977518,38.03154487728945,117,85.45725802011259,83.32198936541303,18.98391520488055,29.0,86.81933486279631,77.76660794788805,38.599891117694035,119.0,87.46005852235366,72.3777627402311,49.09909670709168,255.0,7.893532344273159,2.6551513671875,77.8584545977518,38.03154487728945,86.65066276782572,0.48847032828709175,0.277344099923505,0.02000775674036255,0.4431862177935056,76.87490420266107,30.883445739746094,1.0,26.70256805419922,0.012193127368060776,117.0,310.0,117.0,310.0,37.71529342062207
8547-1901,1,,1-246108,0,0,3.26669,0.502878,21.6224,1.0,67,117.56706292661542,108.56506497267483,45.118077892011755,60,116.0169806553724,113.26050217402066,25.139579305901563,15.0,118.42494358915627,107.4447194586185,49.80059763249446,63.0,122.06767380071172,102.09345599939466,66.9136998619612,96.0,6.717206409999303,2.3408455848693848,108.56506497267483,45.118077892011755,117.56706292661542,0.41558560208449835,2.7781514084681507,0.019147958903913666,0.6136526887964483,107.48724542940494,54.863548278808594,1.0,19.627697944641113,0.02443140783154958,60.0,26.0,67.0,14.0,35.99760132650501
8547-9102,1,,1-630590,0,0,4.20179,0.512577,56.366,1.0,109,106.91300064326151,80.04853161766533,70.87046135310302,109,99.61464837887308,90.30389608486779,42.05097529832001,25.0,104.40192067481438,83.24967063750255,63.00201091503016,74.0,111.00261856957043,75.69055643208051,81.19434091304379,173.0,8.84634017944336,2.4567503929138184,80.04853161766533,70.87046135310302,106.91300064326151,0.885343677403111,37.590471411947945,0.10200748378373528,0.4145711089482024,78.07263345611514,25.69476890563965,0.9724770642201835,20.29990005493164,0.03681871783976273,109.0,227.0,109.0,209.0,31.25106379545839
8549-3702,1,,1-134248,0,0,4.19151,0.396859,5.15128,1.0,135,60.424745054094956,53.85445038280492,27.401605588329588,129,51.517762259958836,49.5346370714154,14.156255100724827,33.0,68.97042138256467,59.65748419344632,34.610744074596774,207.0,75.3216751374054,65.8019507191836,36.65321305226827,228.0,3.9059431212288995,2.170259475708008,53.85445038280492,27.401605588329588,60.424745054094956,0.508808564446488,-17.899503487726513,0.23006955143624894,0.49554156174162795,53.09996800304719,21.715530395507812,0.6589147286821705,20.58915138244629,0.050570532375783794,129.0,10.0,135.0,8.0,44.41636822169022
8549-6101,1,,1-209712,0,0,5.55665,0.210234,105.989,1.0,300,222.65523884793146,222.48570508117635,8.68714112704628,282,234.09086223020628,234.06351228526765,3.5782672295104727,79.0,235.03313327845876,235.01018897517713,3.2840244428589127,70.0,226.44939460673055,226.36458014827653,6.197190657811282,185.0,13.171873092651367,2.0522689819335938,222.48570508117635,8.68714112704628,222.65523884793146,0.039045839479335,11.943655004294529,-0.0722570624395858,0.3067522664138917,208.90715362345728,23.778772354125977,1.0,18.28546142578125,0.012312823614458804,282.0,252.0,16.0,117.0,221.22591300875624
8550-12702,1,,1-211082,0,0,9.79192,0.546921,157.232,1.0,551,181.13444408865857,119.12719652398665,136.44925021282762,551,170.73722013945957,141.53212798847804,95.49793237554074,134.0,171.0978535865027,141.01338752429234,96.90046460586281,140.0,178.57973579254212,124.98720141429318,127.54968254902501,387.0,15.75904028756278,2.6487557888031006,119.12719652398665,136.44925021282762,181.13444408865857,1.1454080528567891,2.7111433907648994,0.0852833164666507,0.11933097669475434,98.23435839137869,30.348838806152344,1.0,25.419151306152344,0.030593046209149773,551.0,158.0,551.0,158.0,164.7924411414717
8550-12703,1,,1-135054,0,0,8.45056,0.146435,142.086,0.9947712418300654,765,56.425778924893784,56.18438803653389,5.21373841319024,603,64.51456169215946,64.45615901519776,2.744491817985528,191.0,62.85352593072747,62.7545189602791,3.5264815310166164,275.0,56.45829070296203,56.217064245260694,5.213470700445212,602.0,9.129690442766462,1.8095821142196655,56.18438803653389,5.21373841319024,56.425778924893784,0.09279692447304057,19.05302092576871,-0.19327040134213294,0.2784692933510474,50.99473480886867,21.678939819335938,0.5290215588723052,13.281471252441406,0.03837898439039809,603.0,236.0,746.0,245.0,6.884106040760917
8550-12704,1,,1-211063,0,0,9.07741,0.156537,4.22635,1.0,876,98.12409955189995,91.25565771351215,36.0658265972857,795,113.72442014383842,111.72593037859228,21.226403795514482,216.0,113.68142365385167,111.67643301302495,21.256537663830784,217.0,102.4375362369466,97.33125858361768,31.938611942673656,597.0,10.90869631086077,1.8198156356811523,91.25565771351215,36.0658265972857,98.12409955189995,0.39521743090725053,12.939679019712855,-0.21286266366598505,0.1748956852912178,69.88474431544084,22.57237434387207,0.8729559748427673,12.960237503051758,0.023701151567930935,795.0,165.0,876.0,165.0,50.25093708557211
8550-3701,1,,1-210989,0,0,3.94264,0.449147,78.6342,1.0,105,116.17183485827232,104.4385860711507,50.87707689909614,105,118.91307751183085,115.62392149872463,27.774606758538578,26.0,115.4304728810797,99.92669352628809,57.78278282025685,157.0,115.12930243153198,89.92865220043973,71.88597771320566,324.0,6.190879004342216,2.5051167011260986,104.4385860711507,50.87707689909614,116.17183485827232,0.4871482735742439,52.75308899935268,-0.033647046095535496,0.3476471253922708,100.82378508116341,25.836301803588867,1.0,29.850418090820312,0.014742051309362595,105.0,80.0,105.0,78.0,40.00546798119904
8550-6103,1,,1-211103,0,0,6.46703,0.181394,124.52,1.0,434,116.82301056122537,105.43256072073328,50.314917633412335,434,119.37439819374954,115.44596353888677,30.372297356273553,109.0,117.04483863633455,106.90559220389606,47.65174295804791,377.0,115.14234149215277,97.82333478966586,60.731820118653395,909.0,5.924012320382255,1.8510236740112305,105.43256072073328,50.314917633412335,116.82301056122537,0.4772237085911727,14.403128846344957,-0.031168991038247957,0.18979289396119337,96.76615964118608,39.185394287109375,1.0,22.004484176635742,0.02190284740618366,434.0,122.0,434.0,117.0,84.1177850968746
8555-12705,1,,1-134954,1,0,7.2771,0.307781,114.692,1.0,453,111.49005509021221,79.54958562950983,78.11463249732302,453,108.56688394536177,98.9315470173839,44.7137260173295,115.0,109.09496558701643,91.6373700247635,59.197161514525995,195.0,112.65538606082094,77.21121958621497,82.03452674649805,545.0,9.984086581638882,2.17777419090271,79.54958562950983,78.11463249732302,111.49005509021221,0.9819615259987663,13.138980991848573,0.038330921196041964,0.16045803787049523,65.9967999424199,30.859813690185547,0.8763796909492274,20.384443283081055,0.013914606358963624,453.0,110.0,453.0,109.0,90.90184041374133
8555-1902,1,,1-135207,0,0,3.59802,0.244052,109.367,1.0,125,73.3708622374426,66.8004809724649,30.347638578860384,124,71.03125775552564,69.39993432074577,15.135676219055952,31.0,73.94202753080943,64.01795630885823,37.00168516978785,180.0,74.08130155876377,61.73154207271126,40.95431544984697,214.0,4.096012456076486,1.8091195821762085,66.8004809724649,30.347638578860384,73.3708622374426,0.45430269568522497,14.434440298735298,0.046753208027933306,0.3553270812173937,65.54377517193393,18.35071563720703,0.967741935483871,18.148801803588867,0.016883759175988847,124.0,106.0,125.0,95.0,49.50265573766614
8561-12702,1,,1-92069,0,0,9.57541,0.525204,103.135,0.9833333333333333,540,78.30873035679433,70.33675836732557,34.423795149134534,370,62.22271175228128,57.77557530118949,23.100838868406175,132.0,64.15756227126725,59.38768458790207,24.275413814791982,163.0,75.08403724438173,67.68154775902576,32.50877945814666,353.0,10.694664546421597,1.9386062622070312,70.33675836732557,34.423795149134534,78.30873035679433,0.4894140126469897,4.408854295633749,0.3317318864309655,1.4445894794090013,58.53450602032526,24.29015350341797,0.7162162162162162,12.893776416778564,0.0733668297572684,370.0,93.0,540.0,80.0,34.64673540167878
8561-6103,1,,1-91317,0,0,3.38777,0.434196,10.4867,1.0,77,144.804036718412,123.68474983396278,75.30133935367452,77,140.79111284243842,132.47335336521525,47.67544549961793,19.0,143.9447145898484,125.0764475124909,71.24579381274395,69.0,145.90764164363895,115.5104751569441,89.14241425396537,159.0,9.212655339922224,2.798308849334717,123.68474983396278,75.30133935367452,144.804036718412,0.6088166847955043,-1.971266357495356,0.040545551544819,0.4974035200842041,124.04605809586921,34.90037536621094,1.0,24.412084579467773,0.021539974169112495,77.0,9.0,77.0,9.0,98.47263356901425
8562-12705,1,,1-542464,0,0,8.73122,0.36604,133.526,1.0,608,222.40325104526778,189.16366599891407,116.96287249104174,498,231.11614709555994,215.53983098410166,83.41015949895667,154.0,234.75749438137606,226.6294873324703,61.23852251355767,65.0,229.94070210743064,213.0053021607226,86.6110139478659,181.0,17.55753108433315,1.9224872589111328,189.16366599891407,116.96287249104174,222.40325104526778,0.6183157419444026,12.545563835002914,-0.05544018101485944,0.3016875333778672,159.74267412227329,23.56112289428711,1.0,14.064722061157227,0.02275042096783762,498.0,133.0,607.0,131.0,185.57905099473336
8563-12702,1,,1-91877,0,0,5.15266,0.632018,83.7441,1.0,117,74.93156173901184,63.9381430088067,39.072404753645856,94,67.54145900994565,63.67168567032823,22.53364438103804,25.0,71.75643479723625,63.2507914090876,33.88691961412409,60.0,78.39066347642162,63.5496763226939,45.897001640133546,105.0,8.036980628967285,2.031528949737549,63.9381430088067,39.072404753645856,74.93156173901184,0.6110969589508427,-15.723918363725062,0.1498001763927167,1.259394964154878,63.38529839894021,31.888755798339844,0.9361702127659575,12.508537292480469,0.08287253800369587,94.0,87.0,117.0,78.0,44.336437399591595
8564-3702,1,,1-134010,0,0,2.90994,0.277979,5.70526,1.0,77,63.050740666949295,53.2382990572909,33.77986696447089,75,59.39797937939267,56.73565601228311,17.583665465728142,19.0,67.37504637037851,52.8731735349395,41.759123479244984,124.0,71.58737923971086,54.9298037405975,45.90718383248559,149.0,4.237725734710693,2.002580404281616,53.2382990572909,33.77986696447089,63.050740666949295,0.6345031220497791,13.41847449401072,0.08609946444657146,0.6057817789806799,52.49081286659124,19.3557071685791,0.6,19.420801162719727,0.029192886177716308,75.0,178.0,77.0,182.0,38.744906468809404
8566-3701,1,,1-43268,0,0,2.67621,0.424244,63.7565,1.0,49,69.50355103150935,58.04168477912804,38.234885039580796,46,67.52923798007579,63.231793058981836,23.705238423517425,13.0,75.33132527823363,56.072549385009296,50.30584234103168,71.0,77.20001699710214,53.40794591473068,55.744362383312456,83.0,3.765335764203753,2.181980848312378,58.04168477912804,38.234885039580796,69.50355103150935,0.6587487111216691,-9.476952707793597,0.04157441117564455,0.9728137932163033,56.6741928365505,27.629560470581055,0.7391304347826086,17.45806121826172,0.04005393975854591,46.0,59.99999999999999,49.0,59.0,42.30631689179314
8567-3701,1,,1-351566,0,0,5.08917,0.372978,115.712,1.0,205,115.9847022550478,91.44181384112686,71.35016355017547,205,108.31644143900769,101.30181934611652,38.34570227778799,49.0,115.52842378394743,91.80270316228646,70.13615611152687,187.0,122.60103908696631,86.84518908070037,86.53859207741505,469.0,7.047450201851982,2.251059055328369,91.44181384112686,71.35016355017547,115.9847022550478,0.780279399030086,-13.993184480275998,0.09868228695276067,0.22881632385370107,89.35120749839248,29.307249069213867,1.0,27.387331008911133,0.013871159345951291,205.0,117.0,205.0,116.00000000000001,94.40996500954527
8568-3703,1,,1-274368,0,0,4.39556,0.316624,124.774,1.0,164,63.37833881025843,61.077960608494216,16.920300182181737,155,65.03714019220685,64.33921232793406,9.502387142280853,41.0,62.44811873387246,58.35293995140395,22.241895882043824,235.0,62.828217594365675,58.26465063580321,23.507773445665947,256.0,4.39471960067749,2.188432216644287,61.077960608494216,16.920300182181737,63.37833881025843,0.2770279166758656,-13.76944199085098,-0.037273974550755096,0.52947190528938,57.761145030937655,15.491305351257324,0.7483870967741936,26.447994232177734,0.09123004930534566,155.0,131.0,164.0,114.00000000000001,10.982687769668294
8589-12704,1,,1-89622,0,0,5.92749,0.202733,140.501,1.0,351,86.16777407390293,64.5978629472984,57.026321917981264,303,79.79893876537682,66.95931769296813,43.40875950971792,91.0,80.42926509906002,66.4811743119956,45.2672082911342,113.0,85.81917070634007,65.0268078294516,56.003967040161626,283.0,10.677708898271835,2.001923084259033,64.5978629472984,57.026321917981264,86.16777407390293,0.8827896050447628,-2.894035456692053,0.11077885560959325,0.599089287389181,62.816524505615234,0.0,0.7491749174917491,14.101532936096191,0.03915728438326365,303.0,320.0,351.0,317.0,62.673044460109715
8591-1901,1,,1-245405,0,0,1.95026,0.298643,69.5356,1.0,33,117.99903478599975,114.25548926199775,29.486528855209396,33,117.40408906426059,116.74230103968296,12.448103348256375,9.0,117.70465049492023,107.53258073559783,47.865737521461604,92.0,119.5861836653989,102.86915418415353,60.98190257028202,133.0,4.779252324785506,2.821544647216797,114.25548926199775,29.486528855209396,117.99903478599975,0.2580753804099007,6.474623916920563,0.0072924016965795774,0.4520018043603041,114.094420177247,44.39894485473633,1.0,32.525943756103516,0.009935547193921283,33.0,71.0,4.0,,
8592-3704,1,,1-246212,0,0,2.14171,0.24893,100.552,0.9574468085106383,47,34.145497508855236,33.72754440885499,5.326138214124144,45,23.8746591334629,23.68880005554351,2.9732306784918476,11.0,44.06074474180073,43.402309220613226,7.58872726617533,79.0,48.80066581134552,47.68708947430833,10.365639444816651,88.0,3.693487984793527,2.304857015609741,33.72754440885499,5.326138214124144,34.145497508855236,0.15791657256630262,-4.863629063862667,0.516215219053509,1.1602025176780302,31.683300644259496,58.35169219970703,0.1111111111111111,23.03364372253418,0.044924582636235486,45.0,124.0,47.0,98.0,28.068992895172332
8595-3703,1,,1-631278,0,0,7.3337,0.115765,90.2267,0.9932318104906938,591,162.88188261272148,157.71571421619174,40.69718875722152,587,181.19091987140177,178.0074643822033,33.81555955567447,147.0,172.28937918993316,168.40008470734492,36.40112157903418,285.0,161.0352608187552,155.52942927656613,41.748674899571775,701.0,5.823725972856795,1.3381295204162598,157.71571421619174,40.69718875722152,162.88188261272148,0.25804143207591285,81.28550211089598,-0.1536845170551228,0.19000910051610745,131.66032110355545,20.14902114868164,1.0,25.572786331176758,0.1001271826886408,587.0,347.0,471.0,29.999999999999996,65.72009774099077
8595-9102,1,,1-197770,1,0,4.97929,0.4215,163.501,0.988950276243094,181,131.27127510474412,122.15783860104214,48.0584033853306,103,136.8431074193958,133.7022667716618,29.15029859736746,43.0,136.55556553175998,133.45980533624902,28.91198431981654,39.0,134.15628170197834,127.41009936420846,42.00683873017695,83.0,14.42175728934152,2.2491445541381836,122.15783860104214,48.0584033853306,131.27127510474412,0.3934123584347752,9.79228226276323,-0.05997151118818753,0.5123282308351398,125.28202374727763,18.51089859008789,0.9902912621359223,18.15774917602539,0.019192835499759295,103.0,342.0,128.0,325.0,40.073585110621124
8597-1901,1,,1-246517,0,0,3.23905,0.403606,176.203,1.0,77,61.4639459835756,57.00925998000959,22.973047956324297,77,63.88174588924888,62.25456310520586,14.326438163008518,17.0,64.1691137426179,55.5208035874954,32.173211333527,196.0,64.64182848114955,56.235837621944874,31.876269486008006,199.0,3.1139612197875977,2.4645628929138184,57.00925998000959,22.973047956324297,61.4639459835756,0.4029704641733614,-8.376953813947912,-0.05566335128449373,0.5268792992430571,53.92797326482155,53.34085464477539,0.6103896103896104,25.31515884399414,0.039888960283799575,77.0,172.0,77.0,116.0,11.144741547598242
8597-6102,1,,1-246535,0,0,4.24123,0.092335,82.9822,1.0,207,150.86693540426657,139.37616324959941,57.750474596284924,163,158.95136893045304,155.51571326647306,32.86944800396158,51.0,158.77125504862556,154.11303398754944,38.17701120920993,65.0,152.27849803128132,142.04745428254373,54.87496418688211,154.0,11.318439756120956,2.1171700954437256,139.37616324959941,57.750474596284924,150.86693540426657,0.41434972272025794,5.710925566961149,-0.07530878765098362,0.35479967445541,131.8868891042206,33.4114875793457,1.0,16.885385513305664,0.014637586109943666,163.0,23.0,67.0,33.0,111.68348724433537
8598-12701,1,,1-246851,0,0,9.32055,0.254193,178.989,0.9963054187192119,812,65.87822661176992,57.98563488924592,31.266705742734977,215,65.51052492482414,63.430932528686334,16.375154181480138,158.0,65.17562528570141,60.94467876931373,23.09996236116679,183.0,65.87822661176992,57.98563488924592,31.266705742734977,215.0,7.021822929382325,1.4252464771270752,57.98563488924592,31.266705742734977,65.87822661176992,0.5392146831272125,-4.648560606003976,0.008075010668763856,1.0653592480015044,58.73000699184581,26.767988204956055,0.7488372093023256,11.802024841308594,0.03898549211313994,215.0,326.0,812.0,316.0,35.4553540012586
8598-6104,1,,1-247247,0,64,6.02086,0.253411,128.402,1.0,337,181.22560634871286,160.0332797842172,85.04157664322257,195,189.59556549825305,179.50669240021008,61.02315822815723,87.0,191.7607132515991,185.34632373583904,49.18243003727608,46.0,187.53662824760917,174.32148107776447,69.15206554642137,130.0,13.670522144862584,1.721737027168274,160.0332797842172,85.04157664322257,181.22560634871286,0.5313993236774839,9.035090491534055,-0.06513840505502184,0.5420057959783631,153.3427784176769,54.458194732666016,1.0,16.825485229492188,0.023685338960833423,195.0,308.0,337.0,304.0,105.50366020846452
