case,level,component,r,theta,z,phi,gx,gy,gz
f1-stars-h0p1,0,co21,6.0,4.71238898038469,0.0,-65.97109389515971,0.04921182285529374,4.225931524809277,0.0
f1-stars-h0p1,0,co21,6.0,5.235987755982989,0.0,-66.49579693319968,-1.9073948231679134,3.860267947246355,0.0
f1-stars-h0p1,0,co21,6.0,5.759586531581287,0.0,-67.45667369670576,-3.8788797143333458,2.4772563434190134,0.0
f1-stars-h0p1,0,co21,6.0,0.0,0.4,-67.0502141964836,-4.418622338133042,-0.2569626537391498,-0.3696836541107998
f1-stars-h0p1,0,co21,6.0,0.5235987755982988,0.4,-66.35355424814252,-3.6392496270234505,-2.2935837554853777,-0.3319101187137509
f1-stars-h0p1,0,co21,6.0,1.0471975511965976,0.4,-65.95505886530967,-2.0459920399118063,-3.7999422987459264,-0.3425041671428908
f1-stars-h0p1,0,co21,6.0,1.5707963267948966,0.4,-65.4136151605531,0.20534065069666815,-4.24038551614401,-0.32113614650031974
f1-stars-h0p1,0,co21,6.0,2.0943951023931953,0.4,-64.97105369611333,2.1185462010331158,-3.5719005960027483,-0.2923729556380513
f1-stars-h0p1,0,co21,6.0,2.6179938779914944,0.4,-65.1037461403685,3.578866355371466,-2.204541015544046,-0.2990834322915691
f1-stars-h0p1,0,co21,6.0,3.141592653589793,0.4,-65.610220029737,4.304716596818425,-0.18049891479945313,-0.32624215716202076
f1-stars-h0p1,0,co21,6.0,3.665191429188092,0.4,-66.02185248307491,3.810582102250559,2.14459076117832,-0.35258023544980144
f1-stars-h0p1,0,co21,6.0,4.1887902047863905,0.4,-66.00834561200901,2.112152115523275,3.762580469814904,-0.34595609403458916
f1-stars-h0p1,0,co21,6.0,4.71238898038469,0.4,-65.9087334420698,0.049772067197394826,4.206649185912544,-0.3109985098705421
f1-stars-h0p1,0,co21,6.0,5.235987755982989,0.4,-66.42949637992965,-1.8997173200087325,3.840344457289152,-0.33053547153995916
f1-stars-h0p1,0,co21,6.0,5.759586531581287,0.4,-67.37016748701762,-3.847141690611045,2.4510029023572875,-0.4284206128568482
f1-stars-h0p1,0,total,1.0,0.0,0.0,-1933.683234939083,-92.22269847555997,-1.0321554061158231,0.0
f1-stars-h0p1,0,total,1.0,0.5235987755982988,0.0,-1931.5456808730055,-80.6300052452307,-52.781054303924975,0.0
f1-stars-h0p1,0,total,1.0,1.0471975511965976,0.0,-1929.7284575905787,-49.75573155654613,-86.6021720666386,0.0
f1-stars-h0p1,0,total,1.0,1.5707963267948966,0.0,-1931.7652446324234,-7.022733389926965,-97.75441890907766,0.0
f1-stars-h0p1,0,total,1.0,2.0943951023931953,0.0,-1936.235656169061,39.18788283692044,-87.26132035107779,0.0
f1-stars-h0p1,0,total,1.0,2.6179938779914944,0.0,-1940.476711011651,75.02593324219029,-48.806167210543045,0.0
f1-stars-h0p1,0,total,1.0,3.141592653589793,0.0,-1939.4719584616355,88.89376533722667,8.233575025802862,0.0
f1-stars-h0p1,0,total,1.0,3.665191429188092,0.0,-1932.8164200411586,75.30696814736392,61.45473878450156,0.0
f1-stars-h0p1,0,total,1.0,4.1887902047863905,0.0,-1925.3258027223485,41.87207348234073,94.79083804152202,0.0
f1-stars-h0p1,0,total,1.0,4.71238898038469,0.0,-1922.0853922959936,-0.9897458399540014,106.17859880835611,0.0
f1-stars-h0p1,0,total,1.0,5.235987755982989,0.0,-1924.535017223029,-43.400794496857934,94.78563059684141,0.0
f1-stars-h0p1,0,total,1.0,5.759586531581287,0.0,-1930.7333405940626,-77.39518895744686,57.90726261784257,0.0
f1-stars-h0p1,0,total,1.0,0.0,0.4,-1919.510029047456,-87.64570633176912,0.3413304698715187,-65.06074042787542
f1-stars-h0p1,0,total,1.0,0.5235987755982988,0.4,-1918.170311912745,-76.73100597549463,-48.824576626543404,-62.11842623853459
f1-stars-h0p1,0,total,1.0,1.0471975511965976,0.4,-1916.9641934671845,-47.19536458051538,-80.90968194993144,-59.79182950417686
f1-stars-h0p1,0,total,1.0,1.5707963267948966,0.4,-1918.8455661419628,-6.078454119532256,-91.76648659212793,-60.44572689028934
f1-stars-h0p1,0,total,1.0,2.0943951023931953,0.4,-1922.6656657753479,37.55994207289379,-81.12921935620437,-62.91478089852472
f1-stars-h0p1,0,total,1.0,2.6179938779914944,0.4,-1926.123980925197,71.1564432913175,-45.306364586121084,-65.87068017179597
f1-stars-h0p1,0,total,1.0,3.141592653589793,0.4,-1925.1924492251949,83.85547666388122,7.397337499482585,-65.67519072194025
f1-stars-h0p1,0,total,1.0,3.665191429188092,0.4,-1919.3076912033598,71.30130331042604,56.89001706090511,-62.4797026743875
f1-stars-h0p1,0,total,1.0,4.1887902047863905,0.4,-1912.712705379484,39.76734311489286,88.98761681411936,-59.01869898003858
f1-stars-h0p1,0,total,1.0,4.71238898038469,0.4,-1909.7030488374196,-1.0177914446186822,99.85218483457484,-57.990896722263216
f1-stars-h0p1,0,total,1.0,5.235987755982989,0.4,-1911.7041003085817,-41.76933839506985,88.54639541041637,-59.835155956580785
f1-stars-h0p1,0,total,1.0,5.759586531581287,0.4,-1916.794568051956,-74.118415293733,53.618536057305924,-64.01781346278392
f1-stars-h0p1,0,total,3.0,0.0,0.0,-1682.9787833690489,-127.75976724855497,-0.20664810952363727,0.0
f1-stars-h0p1,0,total,3.0,0.5235987755982988,0.0,-1681.0971775855642,-109.60101426005062,-64.97192112510159,0.0
f1-stars-h0p1,0,total,3.0,1.0471975511965976,0.0,-1680.333191895342,-63.70784499527706,-108.9439732327317,0.0
f1-stars-h0p1,0,total,3.0,1.5707963267948966,0.0,-1683.218421392559,-2.5362000738999755,-126.7400174863328,0.0
f1-stars-h0p1,0,total,3.0,2.0943951023931953,0.0,-1687.2354524095085,61.38769936496718,-111.79657033769588,0.0
f1-stars-h0p1,0,total,3.0,2.6179938779914944,0.0,-1692.14048022592,110.37717987592134,-67.18963890861936,0.0
f1-stars-h0p1,0,total,3.0,3.141592653589793,0.0,-1693.1405439070224,128.413782940517,2.272496983062201,0.0
f1-stars-h0p1,0,total,3.0,3.665191429188092,0.0,-1685.1753122097518,106.41020831962992,69.07524428200715,0.0
f1-stars-h0p1,0,total,3.0,4.1887902047863905,0.0,-1675.8264909465854,58.39305459809645,110.28208341686823,0.0
f1-stars-h0p1,0,total,3.0,4.71238898038469,0.0,-1671.7764072648738,-0.941081233829645,123.81103906107008,0.0
f1-stars-h0p1,0,total,3.0,5.235987755982989,0.0,-1672.6839428346816,-60.22737769197154,109.91339342452589,0.0
f1-stars-h0p1,0,total,3.0,5.759586531581287,0.0,-1679.4484110688904,-106.90884039434175,67.16824637816143,0.0
f1-stars-h0p1,0,total,3.0,0.0,0.4,-1678.234203639891,-125.3965015169814,-0.12410730863049135,-23.204046020132054
f1-stars-h0p1,0,total,3.0,0.5235987755982988,0.4,-1676.528232076906,-107.71839369742723,-63.71814615639789,-22.37915719704513
f1-stars-h0p1,0,total,3.0,1.0471975511965976,0.4,-1675.84920672161,-62.653310699448916,-107.1078194898511,-21.980791708340483
f1-stars-h0p1,0,total,3.0,1.5707963267948966,0.4,-1678.6221270224426,-2.4361891467813948,-124.54148397247589,-22.48808651814842
f1-stars-h0p1,0,total,3.0,2.0943951023931953,0.4,-1682.5823807447612,60.30275263953968,-109.80989160340242,-22.787995340530674
f1-stars-h0p1,0,total,3.0,2.6179938779914944,0.4,-1687.269921504381,108.25785140809637,-65.67186025976802,-23.76525986322143
f1-stars-h0p1,0,total,3.0,3.141592653589793,0.4,-1688.1411909645685,125.90136403264535,2.247932670776215,-24.367701670470943
f1-stars-h0p1,0,total,3.0,3.665191429188092,0.4,-1680.4871841808083,104.52721804406683,67.71379720657487,-22.931351511919967
f1-stars-h0p1,0,total,3.0,4.1887902047863905,0.4,-1671.4313585397754,57.461075926377895,108.45969075728588,-21.54043884798793
f1-stars-h0p1,0,total,3.0,4.71238898038469,0.4,-1667.381271622827,-0.9548323360349875,121.89074802860968,-21.45122361253093
f1-stars-h0p1,0,total,3.0,5.235987755982989,0.4,-1668.3495608654544,-59.26813430392946,108.07110937308113,-21.27420292397584
f1-stars-h0p1,0,total,3.0,5.759586531581287,0.4,-1674.7951412607001,-105.18916600967638,65.8666273639479,-22.754282009589033
f1-stars-h0p1,0,total,6.0,0.0,0.0,-1356.3697740947687,-89.8663835446986,-0.030494948886713558,0.0
f1-stars-h0p1,0,total,6.0,0.5235987755982988,0.0,-1356.1980723703464,-77.58009547429438,-44.80701687070784,0.0
f1-stars-h0p1,0,total,6.0,1.0471975511965976,0.0,-1356.482173783958,-44.930460584811435,-77.41293116820734,0.0
f1-stars-h0p1,0,total,6.0,1.5707963267948966,0.0,-1357.939464073394,-0.6712385797241232,-89.67032099637736,0.0
f1-stars-h0p1,0,total,6.0,2.0943951023931953,0.0,-1360.3334449014594,44.39504402171659,-78.34789084032236,0.0
f1-stars-h0p1,0,total,6.0,2.6179938779914944,0.0,-1362.8887611045907,77.97567044246502,-45.953205926795306,0.0
f1-stars-h0p1,0,total,6.0,3.141592653589793,0.0,-1364.0164681621143,91.12422086356469,0.7465776383830777,0.0
f1-stars-h0p1,0,total,6.0,3.665191429188092,0.0,-1359.5187152541464,77.07371340077,46.39902788017723,0.0
f1-stars-h0p1,0,total,6.0,4.1887902047863905,0.0,-1354.9360713098856,43.569264880951785,77.64755888764093,0.0
f1-stars-h0p1,0,total,6.0,4.71238898038469,0.0,-1352.5552821921722,-0.3570773808199626,88.7185421262499,0.0
f1-stars-h0p1,0,total,6.0,5.235987755982989,0.0,-1352.2577560965703,-44.002754258826414,76.99322457553342,0.0
f1-stars-h0p1,0,total,6.0,5.759586531581287,0.0,-1354.9506558827843,-77.11270653515459,45.69456963622202,0.0
f1-stars-h0p1,0,total,6.0,0.0,0.4,-1355.012885892246,-89.40064227857249,-0.023554971336345265,-6.75982977167144
f1-stars-h0p1,0,total,6.0,0.5235987755982988,0.4,-1354.8482087876437,-77.17465756544556,-44.56759168797868,-6.719379285627967
f1-stars-h0p1,0,total,6.0,1.0471975511965976,0.4,-1355.143209221097,-44.7060496519916,-77.01452575094135,-6.671025464261346
f1-stars-h0p1,0,total,6.0,1.5707963267948966,0.4,-1356.5963928121064,-0.6714572681577766,-89.21165641066311,-6.690896471639261
f1-stars-h0p1,0,total,6.0,2.0943951023931953,0.4,-1358.9775441435718,44.159941454622526,-77.94747549735722,-6.754961302105768
f1-stars-h0p1,0,total,6.0,2.6179938779914944,0.4,-1361.5096069375616,77.56599307934783,-45.70400039592059,-6.867620926458414
f1-stars-h0p1,0,total,6.0,3.141592653589793,0.4,-1362.5742854758578,90.56569309186486,0.7220080871082069,-7.161354786049375
f1-stars-h0p1,0,total,6.0,3.665191429188092,0.4,-1358.1588484942695,76.67918432035815,46.15551053584668,-6.776070375715235
f1-stars-h0p1,0,total,6.0,4.1887902047863905,0.4,-1353.600051590432,43.3381788116313,77.25724498680205,-6.655509442215345
f1-stars-h0p1,0,total,6.0,4.71238898038469,0.4,-1351.2169961370741,-0.3680972397908997,88.25351069040735,-6.662383082605129
f1-stars-h0p1,0,total,6.0,5.235987755982989,0.4,-1350.9370593778192,-43.779333150109736,76.61157144622838,-6.580358542672711
f1-stars-h0p1,0,total,6.0,5.759586531581287,0.4,-1353.5949446823668,-76.71512445736569,45.44271939702162,-6.7527542006404655
f1-stars-h0p1,1,stellar_luminosity,1.0,0.0,0.0,-1698.7339880298377,-84.99148567836326,0.8329764077756647,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,0.5235987755982988,0.0,-1697.947331676476,-74.49383675695165,-45.904570292927616,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,1.0471975511965976,0.0,-1697.45328276192,-46.1823226015524,-76.61971109529881,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,1.5707963267948966,0.0,-1699.9244369496691,-6.69579160742329,-86.79377734628333,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,2.0943951023931953,0.0,-1703.6554823280167,35.94211842926423,-77.11292851503953,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,2.6179938779914944,0.0,-1706.634729222893,68.37926088334628,-42.38947423837142,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,3.141592653589793,0.0,-1705.0363194582492,80.93970720852323,7.83777102582453,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,3.665191429188092,0.0,-1698.8713472610598,68.042678436008,56.19394770617766,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,4.1887902047863905,0.0,-1691.6569384203285,37.29471426313541,86.69559046926983,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,4.71238898038469,0.0,-1688.2410024781425,-1.7729969343701681,96.68702867844706,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,5.235987755982989,0.0,-1690.0374177212864,-40.177470250333485,86.05954542140745,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,5.759586531581287,0.0,-1695.5270954456046,-71.01842993602475,53.288727972680256,0.0
f1-stars-h0p1,1,stellar_luminosity,1.0,0.0,0.4,-1686.0456501745255,-80.46053039719261,1.9576909718967133,-58.08047608591319
f1-stars-h0p1,1,stellar_luminosity,1.0,0.5235987755982988,0.4,-1685.9058308070066,-70.6409664043145,-42.29327121379653,-55.77212870373428
f1-stars-h0p1,1,stellar_luminosity,1.0,1.0471975511965976,0.4,-1685.9042346850779,-43.68715271695557,-71.37961583542828,-53.97049529526555
f1-stars-h0p1,1,stellar_luminosity,1.0,1.5707963267948966,0.4,-1688.1964203082794,-5.838889142391169,-81.22289734372873,-54.713022791779395
f1-stars-h0p1,1,stellar_luminosity,1.0,2.0943951023931953,0.4,-1691.4062343724509,34.18792171916014,-71.46648918713895,-56.65281597131337
f1-stars-h0p1,1,stellar_luminosity,1.0,2.6179938779914944,0.4,-1693.7631505597847,64.55867819509822,-39.21104626574289,-58.937097856901936
f1-stars-h0p1,1,stellar_luminosity,1.0,3.141592653589793,0.4,-1692.2600098566627,75.94189539278216,7.35135256926423,-58.63046236458173
f1-stars-h0p1,1,stellar_luminosity,1.0,3.665191429188092,0.4,-1686.6839717083571,64.23939044975977,51.991807730739616,-56.14694964506786
f1-stars-h0p1,1,stellar_luminosity,1.0,4.1887902047863905,0.4,-1680.3146407185625,35.36691868126577,81.19771360483165,-52.93777478533065
f1-stars-h0p1,1,stellar_luminosity,1.0,4.71238898038469,0.4,-1677.1493949562628,-1.7146986616256403,90.77431547031789,-51.83981468057062
f1-stars-h0p1,1,stellar_luminosity,1.0,5.235987755982989,0.4,-1678.5937806925613,-38.56776713576313,80.37355916152353,-53.299603680815
f1-stars-h0p1,1,stellar_luminosity,1.0,5.759586531581287,0.4,-1683.0980222935882,-67.87333717041636,49.27648881386896,-56.97231435487655
f1-stars-h0p1,1,stellar_luminosity,3.0,0.0,0.0,-1474.694817328516,-112.90348841140009,0.6656520632421803,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,0.5235987755982988,0.0,-1474.450417116378,-97.39989900693524,-56.72714497971589,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,1.0471975511965976,0.0,-1474.9500542597807,-57.16196513402758,-96.50858782794644,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,1.5707963267948966,0.0,-1478.725843073352,-3.126360525652394,-112.61705029267969,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,2.0943951023931953,0.0,-1483.0339947814298,54.21573215396955,-98.91674828475402,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,2.6179938779914944,0.0,-1486.9082699487724,97.69010378460781,-58.66242083986887,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,3.141592653589793,0.0,-1486.2215672937564,113.18855321756219,3.1340260089306193,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,3.665191429188092,0.0,-1477.466359959321,93.82500830501769,61.99024223504138,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,4.1887902047863905,0.0,-1467.9768894889949,51.4033938491831,98.38338296578162,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,4.71238898038469,0.0,-1463.8033577516135,-1.0052606344579997,110.01658752620419,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,5.235987755982989,0.0,-1464.3417802885838,-53.549444160500606,97.52214400165408,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,5.759586531581287,0.0,-1470.5173973190854,-94.69932326520708,59.99164980612923,0.0
f1-stars-h0p1,1,stellar_luminosity,3.0,0.0,0.4,-1470.5398125536299,-110.83469967946321,0.7308071769880984,-20.3157664527155
f1-stars-h0p1,1,stellar_luminosity,3.0,0.5235987755982988,0.4,-1470.4297425042676,-95.72106323858145,-55.62385263770026,-19.686989345620056
f1-stars-h0p1,1,stellar_luminosity,3.0,1.0471975511965976,0.4,-1470.9976098619964,-56.217343476507224,-94.83638828553583,-19.370388912949714
f1-stars-h0p1,1,stellar_luminosity,3.0,1.5707963267948966,0.4,-1474.6496310343566,-2.9951707716424627,-110.61805779406484,-19.936578282384424
f1-stars-h0p1,1,stellar_luminosity,3.0,2.0943951023931953,0.4,-1478.8841782472894,53.250223934473055,-97.13076373113543,-20.313100435271345
f1-stars-h0p1,1,stellar_luminosity,3.0,2.6179938779914944,0.4,-1482.5659521289344,95.78749313774401,-57.31113231977022,-21.164280790760284
f1-stars-h0p1,1,stellar_luminosity,3.0,3.141592653589793,0.4,-1481.8131965078264,110.97999292702903,3.094012925794854,-21.47857620067273
f1-stars-h0p1,1,stellar_luminosity,3.0,3.665191429188092,0.4,-1473.368526190868,92.15360975795923,60.77068615499772,-20.04645814564393
f1-stars-h0p1,1,stellar_luminosity,3.0,4.1887902047863905,0.4,-1464.1473989694705,50.56677449979173,96.73424413372734,-18.771781076906898
f1-stars-h0p1,1,stellar_luminosity,3.0,4.71238898038469,0.4,-1459.969003678348,-1.0308564656935426,108.30357011394683,-18.71210202278608
f1-stars-h0p1,1,stellar_luminosity,3.0,5.235987755982989,0.4,-1460.5694897401827,-52.70223598495567,95.89324833270804,-18.51965404206875
f1-stars-h0p1,1,stellar_luminosity,3.0,5.759586531581287,0.4,-1466.4579221506551,-93.17772095967935,58.82433186684091,-19.845900627581287
f1-stars-h0p1,1,stellar_luminosity,6.0,0.0,0.0,-1187.1136260742098,-78.78862270439618,0.5012174886976933,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,0.5235987755982988,0.0,-1188.2692990249982,-68.28928462213705,-39.110922193895036,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,1.0471975511965976,0.0,-1189.2026894316894,-39.637578826078666,-67.84134792342735,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,1.5707963267948966,0.0,-1191.4477674572,-0.9214976848522928,-78.86494731736391,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,2.0943951023931953,0.0,-1194.3950330070043,38.9683328044408,-69.12309151563464,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,2.6179938779914944,0.0,-1196.6882105556217,68.79236799467638,-40.35884736775644,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,3.141592653589793,0.0,-1196.6623090165165,80.18226635225926,1.19059071511566,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,3.665191429188092,0.0,-1190.8305144845053,67.28856372718558,41.1555854469053,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,4.1887902047863905,0.0,-1185.1797112082775,37.71917290759398,68.14242858530174,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,4.71238898038469,0.0,-1182.4125200569263,-0.3401424990842747,77.6279647696766,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,5.235987755982989,0.0,-1182.1024727662775,-38.52059729043222,67.37715976408101,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,5.759586531581287,0.0,-1184.5640381079193,-67.29097765112297,40.08142735609299,0.0
f1-stars-h0p1,1,stellar_luminosity,6.0,0.0,0.4,-1185.9354961668673,-78.38555223802595,0.4982958777078928,-5.870212179758485
f1-stars-h0p1,1,stellar_luminosity,6.0,0.5235987755982988,0.4,-1187.085810109122,-67.93170429114413,-38.898863291745144,-5.890249371786512
f1-stars-h0p1,1,stellar_luminosity,6.0,1.0471975511965976,0.4,-1188.0364067401413,-39.44644746129456,-67.49869228436955,-5.812436827405961
f1-stars-h0p1,1,stellar_luminosity,6.0,1.5707963267948966,0.4,-1190.270206638493,-0.9194468096261061,-78.46366732870898,-5.866810904759467
f1-stars-h0p1,1,stellar_luminosity,6.0,2.0943951023931953,0.4,-1193.1972043542658,38.76264100659771,-68.76617456243576,-5.967444660600375
f1-stars-h0p1,1,stellar_luminosity,6.0,2.6179938779914944,0.4,-1195.464651947146,68.42498498355405,-40.13584377679574,-6.091729401480481
f1-stars-h0p1,1,stellar_luminosity,6.0,3.141592653589793,0.4,-1195.38456186212,79.67867681933693,1.162115097584701,-6.341788414824737
f1-stars-h0p1,1,stellar_luminosity,6.0,3.665191429188092,0.4,-1189.6470340944854,66.9495814587114,40.94300998105726,-5.897970447334388
f1-stars-h0p1,1,stellar_luminosity,6.0,4.1887902047863905,0.4,-1184.0330117610258,37.53224081249949,67.81143777349716,-5.715093513003876
f1-stars-h0p1,1,stellar_luminosity,6.0,4.71238898038469,0.4,-1181.2637227516168,-0.35488542507669596,77.23322748854422,-5.7211466572455585
f1-stars-h0p1,1,stellar_luminosity,6.0,5.235987755982989,0.4,-1180.9644330329318,-38.32961917488933,67.05141096599691,-5.671563593539955
f1-stars-h0p1,1,stellar_luminosity,6.0,5.759586531581287,0.4,-1183.4044983421325,-66.9604661855785,39.87309670147286,-5.778553283896982
f1-stars-h0p1,1,atomic_helium,1.0,0.0,0.0,-141.88729706823673,-4.3174787552169285,-0.8005812419417616,0.0
f1-stars-h0p1,1,atomic_helium,1.0,0.5235987755982988,0.0,-141.27001427395476,-3.5827663450194676,-3.663162958110895,0.0
f1-stars-h0p1,1,atomic_helium,1.0,1.0471975511965976,0.0,-140.57419863200428,-1.9792317370656995,-5.617634380047649,0.0
f1-stars-h0p1,1,atomic_helium,1.0,1.5707963267948966,0.0,-140.27077341329766,-0.012608072939541668,-6.161756031249314,0.0
