kind	value	source
plateifu	8597-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8597-3703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8597-6103	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8598-12702	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8598-12705	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8598-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8598-6102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8600-12701	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8600-12702	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8600-1902	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8600-3704	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8600-6101	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8600-6103	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8601-12703	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8601-12705	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8601-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8601-3701	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8601-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8601-6103	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8601-6104	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8602-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8602-12705	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8602-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8602-3703	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8602-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8602-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8602-6103	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8602-9101	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8602-9102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8603-12702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8603-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8603-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8603-3703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8603-6102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8603-9102	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8604-12703	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8604-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8604-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8604-9102	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8606-12701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8606-12705	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8606-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8609-12701	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8609-12704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8609-3702	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8609-6103	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8609-9102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8610-12703	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8610-12704	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8610-12705	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8610-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8610-3701	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8610-3703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8610-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8610-6103	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8610-9101	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8611-12701	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8611-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8611-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8611-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8611-9101	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8612-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8612-1902	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8612-3701	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8612-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8612-6103	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8612-6104	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8612-9101	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8613-12702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8613-1901	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8613-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8613-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8613-3704	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8614-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8614-3703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8614-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8614-9102	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8615-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8615-1902	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8615-3701	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8615-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8616-1901	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8616-3701	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8616-3704	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8616-6104	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8618-12701	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8619-6104	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8620-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8620-12705	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8620-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8620-6104	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8621-12704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8621-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8621-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8622-12705	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8623-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8623-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8623-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8624-12702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8624-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8624-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8624-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8624-6104	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8626-12702	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8626-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8626-3702	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8626-6101	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8651-12702	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8651-1901	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8655-12704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8655-12705	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8655-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8655-6104	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8656-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8657-12703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8657-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8657-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8657-3701	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8657-3704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8657-6101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8657-6102	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8710-12704	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8710-1902	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8710-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8710-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8710-9101	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8711-12705	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8711-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8711-3704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8712-12702	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8712-12704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8712-3702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8712-6102	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8712-6103	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8713-1901	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8713-3704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8713-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8713-6103	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8713-9101	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8713-9102	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8714-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8714-6101	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8715-12704	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8715-12705	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8715-9101	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8716-12702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8716-12703	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8716-3701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8716-3703	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8716-3704	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8716-6103	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8716-9102	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8717-3704	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8717-6102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8718-6103	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8719-12702	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8719-6102	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
plateifu	8719-6104	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8720-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8720-6103	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8720-9102	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8721-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8721-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8721-6103	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8721-9101	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8722-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8722-6102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8723-12701	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8723-12703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8723-12704	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
plateifu	8723-12705	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
plateifu	8723-1901	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8723-3701	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
plateifu	8723-3703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
plateifu	8723-6101	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
