galaxy	point_index	outer_fold	team_release_kin	radius_kpc	log_radius_over_r1	log_surface_density	enclosed_mass_fraction	log_total_profile_mass	log_distance	log_r1_kpc	profile_concentration	log_radius_squared	log_surface_density_squared	radius_surface_interaction	profile_contrast_mod	x_q0p25	edge_valid_q0p25	sharpness_mod_q0p25	outer_mass_mod_q0p25	x_q0p5	edge_valid_q0p5	sharpness_mod_q0p5	outer_mass_mod_q0p5	x_q1	edge_valid_q1	sharpness_mod_q1	outer_mass_mod_q1	x_q2	edge_valid_q2	sharpness_mod_q2	outer_mass_mod_q2	x_q4	edge_valid_q4	sharpness_mod_q4	outer_mass_mod_q4
WALLABY J171804-575135	10	0	Norma Kin TR1	1.186664578129e+01	-2.712451254046e-01	8.075350280687e-01	4.735952702542e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	7.357391805574e-02	6.521128215579e-01	-2.190399399571e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.354943273664e-01	1	6.973620693499e-01	-9.668061532937e-01	6.418337686312e-01	1	7.022499484454e-01	-7.833195047684e-01	7.385769798440e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	11	0	Norma Kin TR1	1.299648078482e+01	-2.317473352705e-01	7.867514221456e-01	5.622064046603e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	5.370682740500e-02	6.189778002480e-01	-1.823275456025e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.864792683853e-01	1	6.973620693499e-01	-9.668061532937e-01	7.029433923290e-01	1	7.022499484454e-01	-7.833195047684e-01	8.088976197292e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	12	0	Norma Kin TR1	1.412706650929e+01	-1.955211145005e-01	7.664128471120e-01	6.541483911166e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	3.822850621553e-02	5.873886522184e-01	-1.498498940349e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.374980864414e-01	1	6.973620693499e-01	-9.668061532937e-01	7.640936204278e-01	1	7.022499484454e-01	-7.833195047684e-01	8.792649842921e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	13	0	Norma Kin TR1	1.525765223375e+01	-1.620853924588e-01	6.875289612146e-01	7.369266265955e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	2.627167444851e-02	4.726960725088e-01	-1.114384015052e-01	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.885169044976e-01	1	6.973620693499e-01	-9.668061532937e-01	8.252438485267e-01	1	7.022499484454e-01	-7.833195047684e-01	9.496323488549e-01	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	14	0	Norma Kin TR1	1.638748723728e+01	-1.310607378312e-01	5.682017240667e-01	8.044764002435e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	1.717691700085e-02	3.228531992323e-01	-7.446893719313e-02	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.395018455165e-01	1	6.973620693499e-01	-9.668061532937e-01	8.863534722244e-01	1	7.022499484454e-01	-7.833195047684e-01	1.019952988740e+00	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	15	0	Norma Kin TR1	1.751807296175e+01	-1.020867734758e-01	4.361626470398e-01	8.577728185054e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	1.042170931871e-02	1.902378546728e-01	-4.452643734697e-02	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.905206635727e-01	1	6.973620693499e-01	-9.668061532937e-01	9.475037003233e-01	1	7.022499484454e-01	-7.833195047684e-01	1.090320353303e+00	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	16	0	Norma Kin TR1	1.864865868621e+01	-7.492550386959e-02	2.787536009525e-01	8.972459575460e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	5.613831130112e-03	7.770357004396e-02	-2.088575400683e-02	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.415394816289e-01	1	6.973620693499e-01	-9.668061532937e-01	1.008653928422e+00	1	7.022499484454e-01	-7.833195047684e-01	1.160687717866e+00	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	17	0	Norma Kin TR1	1.977849368975e+01	-4.937989120898e-02	1.303337684948e-01	9.269924618472e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	2.438373655811e-03	1.698689121006e-02	-6.435867309131e-03	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.925244226478e-01	1	6.973620693499e-01	-9.668061532937e-01	1.069763552120e+00	1	7.022499484454e-01	-7.833195047684e-01	1.231008357751e+00	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J171804-575135	18	0	Norma Kin TR1	2.090907941421e+01	-2.523819219347e-02	9.342168516155e-02	9.558863270951e-01	9.928285961018e+00	1.189903658777e+00	1.345573104297e+00	6.507304297475e-01	6.369663451946e-04	8.727611258425e-03	-2.357794445145e-03	6.159317211948e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	9.435432407040e-01	1	6.973620693499e-01	-9.668061532937e-01	1.130913780219e+00	1	7.022499484454e-01	-7.833195047684e-01	1.301375722314e+00	1	5.923740847695e-01	-5.706192507580e-01
WALLABY J172007-600928	0	1	Norma Kin TR1	2.344090063962e+00	-1.299816101704e+00	1.191171455729e+00	2.703528917425e-02	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	1.689521898248e+00	1.418889436942e+00	-1.548303838046e+00	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.013995020276e-02	1	7.605118455932e-01	-9.739425631855e-01	5.595761904954e-02	1	6.860209142996e-01	-8.971624815592e-01	6.624585462175e-02	1	5.147963176113e-01	-7.129103141178e-01
WALLABY J172007-600928	1	1	Norma Kin TR1	7.051022912398e+00	-8.215382697840e-01	1.159266331093e+00	1.025635796641e-01	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	6.749251287197e-01	1.343898426407e+00	-9.523816558654e-01	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.508209702099e-01	1	7.605118455932e-01	-9.739425631855e-01	1.683205181010e-01	1	6.860209142996e-01	-8.971624815592e-01	1.992675307022e-01	1	5.147963176113e-01	-7.129103141178e-01
WALLABY J172007-600928	2	1	Norma Kin TR1	1.175483030742e+01	-5.995740316729e-01	1.084576277934e+00	2.086014108705e-01	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	3.594890194565e-01	1.176305702658e+00	-6.502837716180e-01	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	2.514351369501e-01	1	7.605118455932e-01	-9.739425631855e-01	2.806088069938e-01	1	6.860209142996e-01	-8.971624815592e-01	3.322008789765e-01	1	5.147963176113e-01	-7.129103141178e-01
WALLABY J172007-600928	3	1	Norma Kin TR1	1.646176315585e+01	-4.533140467378e-01	1.028164419424e+00	3.390454709047e-01	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	2.054936249698e-01	1.057122073370e+00	-4.660813736812e-01	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	3.521161569573e-01	1	7.605118455932e-01	-9.739425631855e-01	3.929717060453e-01	1	6.860209142996e-01	-8.971624815592e-01	4.652225550570e-01	1	5.147963176113e-01	-7.129103141178e-01
WALLABY J172007-600928	4	1	Norma Kin TR1	2.116869600429e+01	-3.440962894890e-01	9.484129657786e-01	4.785956404822e-01	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	1.184022564401e-01	8.994871536570e-01	-3.263453824277e-01	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	4.527971769644e-01	1	7.605118455932e-01	-9.739425631855e-01	5.053346050967e-01	1	6.860209142996e-01	-8.971624815592e-01	5.982442311374e-01	1	5.147963176113e-01	-7.129103141178e-01
WALLABY J172007-600928	5	1	Norma Kin TR1	2.587250339931e+01	-2.569519430306e-01	8.727388274728e-01	6.218902070288e-01	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	6.602430102719e-02	7.616730609785e-01	-2.242519374774e-01	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.534113437046e-01	1	7.605118455932e-01	-9.739425631855e-01	6.176228939895e-01	1	6.860209142996e-01	-8.971624815592e-01	7.311775794117e-01	1	5.147963176113e-01	-7.129103141178e-01
WALLABY J172007-600928	6	1	Norma Kin TR1	3.057943624774e+01	-1.843609210671e-01	7.481880270062e-01	7.490650004613e-01	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	3.398894921671e-02	5.597853237554e-01	-1.379366337902e-01	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.540923637117e-01	1	7.605118455932e-01	-9.739425631855e-01	7.299857930410e-01	1	6.860209142996e-01	-8.971624815592e-01	8.641992554922e-01	1	5.147963176113e-01	-7.129103141178e-01
WALLABY J172007-600928	7	1	Norma Kin TR1	3.528636909618e+01	-1.221834231704e-01	6.063813651107e-01	8.548972549986e-01	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	1.492878889763e-02	3.676983599535e-01	-7.408975093594e-02	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.547733837189e-01	1	7.605118455932e-01	-9.739425631855e-01	8.423486920924e-01	1	6.860209142996e-01	-8.971624815592e-01	9.972209315727e-01	1	5.147963176113e-01	-7.129103141178e-01
WALLABY J172007-600928	8	1	Norma Kin TR1	3.999017649119e+01	-6.783707487212e-02	3.996737214813e-01	9.294175996976e-01	1.072398597256e+01	1.809338163791e+00	1.669790395709e+00	5.735489918795e-01	4.601868727206e-03	1.597390836427e-01	-2.711269616855e-02	8.196721311476e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.553875504591e-01	1	7.605118455932e-01	-9.739425631855e-01	9.546369809852e-01	1	6.860209142996e-01	-8.971624815592e-01	1.130154279847e+00	1	5.147963176113e-01	-7.129103141178e-01
