axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_quartile	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_item36_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_enclosed_mass_slope	torsion_proxy	nonmetricity_proxy	Finsler_anisotropy_proxy	affine_holonomy_proxy
8.158460000000e-01	1.475592000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.287360286713e+01	1.350820000000e+00	0.000000000000e+00	6.106000000000e-01	2.525930000000e+00	2.481216000000e+01	3.478537000000e+00	3.963085000000e+00	2.119310000000e+00	4.390670370695e-11	1.613506176274e+00	4.024213109719e-01	7.473811103957e+00	9.383438703600e-01	-1.081748252863e+01	9.303163646175e+00	-4.927805255573e-01	8.498321024231e+00	1-42273	1	-4.047949856630e+00	2.977221207750e+07	3.484534611031e+03	4.580389176490e+04	8.272811521085e+02	1.176242198464e+03	1	8.172357069120e+00	8097-3704	2.726330375671e+01	2.579450000000e-02	exploration	mq1	1.427130000000e+00	3.059716000000e-02	4.052965000000e-02	8.676486000000e+00	False	2.009849999999e+09	False	outer	1	106	1.113890006835e+00	4.157721111002e-02	3.321664828583e-02	1.060711104364e-02	5.426344083933e-02	9.483103827183e-02	2.952964805337e-02	2.476417704146e-01	2.813608184965e+00	1.103355887032e+09	5.489742453578e-01	1.613506176274e+00	-1.071160181138e+01	1.492780589748e+01	1.173995979417e+00	1.637356579123e+00	2.254100000000e+00	2.687167151243e+00	1.058500669135e+00	3.198068443561e-02	4.707496654325e-01	1.427547097761e-02	6.497243870392e-02
3.619100000000e-01	1.775111000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.472433090210e+01	1.567486000000e+00	0.000000000000e+00	7.526000000000e-01	5.573160000000e+00	1.592471000000e+01	2.782187000000e+00	1.948629000000e+00	-6.252340000000e-01	4.051538628005e-11	1.746192210758e+00	7.461015114071e-01	7.095220053719e+00	1.247257686132e+00	-1.097181845638e+01	9.955613197243e+00	-3.840843357329e-01	8.463410174429e+00	1-339010	3	-3.858654331511e+00	1.245145357667e+07	1.792253921916e+03	1.959379104425e+03	2.608922886400e+03	7.865149535440e+02	2	7.330611992934e+00	8138-6101	1.159640045166e+02	3.131980000000e-02	exploration	mq3	1.209490000000e+00	9.633736000000e-02	1.267188000000e-01	1.767086000000e+01	False	9.028450000001e+09	False	inner	0	84	5.146862476012e-01	2.904480220130e-02	4.571944263268e-02	6.416359034615e-03	5.454390555155e-02	8.269165960072e-02	2.891894325994e-02	2.386021208856e-01	2.868428807681e+00	2.072374034907e+09	2.295381859463e-01	1.746192210758e+00	-1.045461019918e+01	1.987474462979e+01	1.298301557123e+00	1.721258008830e+00	3.337430000000e+00	1.305249630958e+00	1.136871519931e+00	2.525533780113e-02	4.315642400343e-01	4.971988670484e-02	5.521898737235e-02
3.619100000000e-01	1.775111000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.472433090210e+01	1.567486000000e+00	0.000000000000e+00	7.526000000000e-01	5.573160000000e+00	1.592471000000e+01	2.782187000000e+00	1.948629000000e+00	-6.252340000000e-01	4.051538628005e-11	1.769288175663e+00	7.461015114071e-01	7.095220053719e+00	1.247257686132e+00	-1.097181845638e+01	9.955613197243e+00	-3.840843357329e-01	8.463410174429e+00	1-339010	3	-3.858654331511e+00	1.245145357667e+07	1.792253921916e+03	1.959379104425e+03	2.608922886400e+03	7.865149535440e+02	2	7.330611992934e+00	8138-6101	1.159640045166e+02	3.131980000000e-02	exploration	mq3	1.209490000000e+00	9.633736000000e-02	1.267188000000e-01	1.767086000000e+01	False	9.028450000001e+09	False	outer	1	232	1.119506013952e+00	4.201910607786e-02	2.929508437178e-02	1.245361538065e-02	5.271527084234e-02	8.269165960072e-02	2.891894325994e-02	2.386021208856e-01	6.239186136718e+00	5.013533705231e+09	5.553039231796e-01	1.769288175663e+00	-1.074590213624e+01	9.636374177152e+00	9.839136551616e-01	1.647054254267e+00	3.337430000000e+00	2.692039829143e+00	1.136871519931e+00	3.173623256642e-02	4.315642400343e-01	4.805298167398e-02	6.189984082640e-02
6.168710000000e-01	1.701366000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.441055297852e+01	1.491674000000e+00	0.000000000000e+00	6.615000000000e-01	3.921240000000e+00	6.688810000000e+00	2.780092000000e+00	1.898941000000e+00	-7.143731000000e-01	5.303663808870e-11	1.684459824218e+00	5.934234241635e-01	7.364854144075e+00	8.941434184749e-01	-1.137660358516e+01	9.767213025868e+00	-6.342444074413e-01	8.580366177541e+00	1-300973	2	-3.993471376689e+00	2.316616493667e+07	4.052675854305e+03	1.715539182403e+04	5.047228145148e+03	5.684776327219e+02	3	7.653829209486e+00	8152-6101	1.420071716309e+02	4.257690000000e-02	exploration	mq2	6.703640000000e-01	2.458156000000e-02	5.715913000000e-02	7.836884000000e+00	False	5.850770000005e+09	False	inner	0	72	5.238655503555e-01	4.957275033432e-03	3.250658227992e-02	5.994394973307e-03	3.342432106078e-02	5.651788611433e-02	1.543473882637e-02	2.031623641332e-01	2.054202550676e+00	1.116869825853e+09	1.908927928891e-01	1.684459824218e+00	-1.043307416093e+01	2.407520434014e+01	1.381569981920e+00	2.023864741109e+00	2.958370000000e+00	1.469745704111e+00	1.441208609486e+00	1.669063732263e-02	2.793956952568e-01	1.829403814814e-02	3.519816321568e-02
6.168710000000e-01	1.701366000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.441055297852e+01	1.491674000000e+00	0.000000000000e+00	6.615000000000e-01	3.921240000000e+00	6.688810000000e+00	2.780092000000e+00	1.898941000000e+00	-7.143731000000e-01	5.303663808870e-11	1.757871593123e+00	5.934234241635e-01	7.364854144075e+00	8.941434184749e-01	-1.137660358516e+01	9.767213025868e+00	-6.342444074413e-01	8.580366177541e+00	1-300973	2	-3.993471376689e+00	2.316616493667e+07	4.052675854305e+03	1.715539182403e+04	5.047228145148e+03	5.684776327219e+02	3	7.653829209486e+00	8152-6101	1.420071716309e+02	4.257690000000e-02	exploration	mq2	6.703640000000e-01	2.458156000000e-02	5.715913000000e-02	7.836884000000e+00	False	5.850770000005e+09	False	outer	1	194	1.127186080061e+00	2.017180994345e-02	4.538308032634e-02	8.906579740818e-03	5.045644714981e-02	5.651788611433e-02	1.543473882637e-02	2.031623641332e-01	4.419967144579e+00	3.369782515950e+09	5.759553897943e-01	1.757871593123e+00	-1.061902640005e+01	1.324969782825e+01	1.122205973894e+00	1.848710612334e+00	2.958370000000e+00	2.670583783358e+00	1.441208609486e+00	3.270665795005e-02	2.793956952568e-01	2.761618305723e-02	4.927216270482e-02
5.606570000000e-01	1.390038000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.202439117432e+01	1.238071000000e+00	0.000000000000e+00	7.270000000000e-01	6.008940000000e+00	8.069063000000e+01	3.744870000000e+00	5.569768000000e+00	3.868096000000e+00	4.367434598162e-11	1.827198332829e+00	7.787978675514e-01	7.095130123873e+00	1.204309944941e+00	-1.014917400540e+01	1.005361233583e+01	-1.638554635661e-01	8.496016600726e+00	1-217221	3	-3.858609366587e+00	1.244887550714e+07	4.004243377212e+03	3.863462395825e+03	4.731822480527e+03	6.229988445484e+02	4	7.232567889424e+00	8250-6101	1.387531433105e+02	2.789740000000e-02	exploration	mq3	2.396880000000e+00	8.024876000000e-01	9.278578000000e-01	1.600700000000e+01	False	1.131390000002e+10	False	inner	0	156	4.978761432159e-01	9.679456570434e-02	7.229424096054e-02	1.027575988447e-02	1.212486555272e-01	8.147508599859e-02	5.426238974137e-02	2.960816315749e-01	2.991707872016e+00	3.138741106458e+09	2.774234442987e-01	1.827198332829e+00	-1.031087306375e+01	2.296320857237e+01	1.361032570482e+00	1.517637137121e+00	1.690355000000e+00	1.129581577531e+00	8.217735745786e-01	5.143253622858e-02	5.891132127107e-01	7.609964009327e-02	9.647921515649e-02
5.606570000000e-01	1.390038000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.202439117432e+01	1.238071000000e+00	0.000000000000e+00	7.270000000000e-01	6.008940000000e+00	8.069063000000e+01	3.744870000000e+00	5.569768000000e+00	3.868096000000e+00	4.367434598162e-11	1.795714372870e+00	7.787978675514e-01	7.095130123873e+00	1.204309944941e+00	-1.014917400540e+01	1.005361233583e+01	-1.638554635661e-01	8.496016600726e+00	1-217221	3	-3.858609366587e+00	1.244887550714e+07	4.004243377212e+03	3.863462395825e+03	4.731822480527e+03	6.229988445484e+02	4	7.232567889424e+00	8250-6101	1.387531433105e+02	2.789740000000e-02	exploration	mq3	2.396880000000e+00	8.024876000000e-01	9.278578000000e-01	1.600700000000e+01	False	1.131390000002e+10	False	outer	1	412	1.123115072666e+00	6.233510411539e-02	5.306908815356e-02	5.640165249309e-02	9.941398154423e-02	8.147508599859e-02	5.426238974137e-02	2.960816315749e-01	6.748731084743e+00	6.124780291780e+09	5.413500465594e-01	1.795714372870e+00	-1.072714392273e+01	9.467725797140e+00	9.762456714673e-01	1.965464203907e+00	1.690355000000e+00	2.739709400139e+00	8.217735745786e-01	5.536779888703e-02	5.891132127107e-01	6.239548127655e-02	1.001021535831e-01
4.077810000000e-01	1.540019000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.864899063110e+01	1.334349000000e+00	0.000000000000e+00	7.099000000000e-01	5.133940000001e+00	2.282408000000e+01	4.022489000000e+00	5.247957000000e+00	3.264688000000e+00	3.057169124708e-11	1.697953312219e+00	7.104507887957e-01	7.008570257297e+00	1.063071276822e+00	-1.062987710986e+01	9.762011232987e+00	-5.201627814245e-01	8.341109655395e+00	1-185298	2	-3.815329433300e+00	1.019929744208e+07	3.831085050043e+02	4.205033924864e+03	8.790064418906e+03	1.119744743684e+03	2	7.480889058979e+00	8252-12703	1.454565734863e+02	4.556580000000e-02	exploration	mq2	1.820510000000e+00	1.355608000000e-01	3.764584000000e-01	1.156302000000e+01	False	5.781110000004e+09	False	inner	0	82	5.297334288068e-01	2.338091873596e-02	8.791662280228e-02	1.040453010970e-02	9.156557307580e-02	1.351442352327e-01	4.214888726019e-02	2.299852288262e-01	2.719619639489e+00	1.573455404519e+09	2.721718501322e-01	1.697953312219e+00	-1.052795208952e+01	1.875851977008e+01	1.273198565330e+00	1.893375778649e+00	2.171745000000e+00	1.251617632257e+00	9.285331052830e-01	4.056291284777e-02	5.357334473585e-01	7.746696017340e-02	7.992037604135e-02
4.077810000000e-01	1.540019000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.864899063110e+01	1.334349000000e+00	0.000000000000e+00	7.099000000000e-01	5.133940000001e+00	2.282408000000e+01	4.022489000000e+00	5.247957000000e+00	3.264688000000e+00	3.057169124708e-11	1.686255951535e+00	7.104507887957e-01	7.008570257297e+00	1.063071276822e+00	-1.062987710986e+01	9.762011232987e+00	-5.201627814245e-01	8.341109655395e+00	1-185298	2	-3.815329433300e+00	1.019929744208e+07	3.831085050043e+02	4.205033924864e+03	8.790064418906e+03	1.119744743684e+03	2	7.480889058979e+00	8252-12703	1.454565734863e+02	4.556580000000e-02	exploration	mq2	1.820510000000e+00	1.355608000000e-01	3.764584000000e-01	1.156302000000e+01	False	5.781110000004e+09	False	outer	1	220	1.125661589373e+00	6.553301975759e-02	4.252652891775e-02	2.417982779064e-02	8.177864276402e-02	1.351442352327e-01	4.214888726019e-02	2.299852288262e-01	5.779079060148e+00	3.168182452395e+09	5.480232087596e-01	1.686255951535e+00	-1.087869727798e+01	8.593117248446e+00	9.341507375467e-01	1.687285337604e+00	2.171745000000e+00	2.732244122879e+00	9.285331052830e-01	4.686369864290e-02	5.357334473585e-01	6.918695148438e-02	8.590357386863e-02
3.195450000000e-01	1.766194000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.856287002563e+01	1.532422000000e+00	0.000000000000e+00	7.785000000000e-01	7.162120000000e+00	1.508067000000e+01	3.191148000000e+00	3.412343000000e+00	5.819238000000e-01	1.633186492272e-11	1.593529556166e+00	8.550415932608e-01	6.591695767282e+00	1.192006801549e+00	-1.104196610584e+01	9.778909156367e+00	-4.342536859197e-01	8.068825969845e+00	1-605973	2	-3.606892188292e+00	3.905671991319e+06	2.243354514026e+02	2.678983847050e+03	7.835914764850e+03	7.056017250030e+02	2	7.255553890591e+00	8252-9101	1.446923828125e+02	2.478020000000e-02	exploration	mq2	1.012690000000e+00	5.456863000000e-02	8.014344000000e-02	1.555990000000e+01	False	6.010480000005e+09	False	inner	0	126	5.365588604187e-01	1.173447915740e-01	2.164955854379e-02	1.929677830197e-02	1.208754282206e-01	3.270986245696e-01	1.425635656622e-01	2.230426609310e-01	3.842898945382e+00	1.374541073694e+09	2.286907324694e-01	1.593529556166e+00	-1.088695039710e+01	1.043816154309e+01	1.018624013800e+00	1.380584280049e+00	3.162110000000e+00	1.391903026642e+00	1.211370380970e+00	5.759515156064e-02	3.943148095151e-01	1.175004135855e-01	9.683460908949e-02
3.195450000000e-01	1.766194000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.856287002563e+01	1.532422000000e+00	0.000000000000e+00	7.785000000000e-01	7.162120000000e+00	1.508067000000e+01	3.191148000000e+00	3.412343000000e+00	5.819238000000e-01	1.633186492272e-11	1.628071054974e+00	8.550415932608e-01	6.591695767282e+00	1.192006801549e+00	-1.104196610584e+01	9.778909156367e+00	-4.342536859197e-01	8.068825969845e+00	1-605973	2	-3.606892188292e+00	3.905671991319e+06	2.243354514026e+02	2.678983847050e+03	7.835914764850e+03	7.056017250030e+02	2	7.255553890591e+00	8252-9101	1.446923828125e+02	2.478020000000e-02	exploration	mq2	1.012690000000e+00	5.456863000000e-02	8.014344000000e-02	1.555990000000e+01	False	6.010480000005e+09	False	outer	1	329	1.138809893573e+00	1.962540185529e-01	9.047822148398e-02	6.795495979360e-02	2.265387934143e-01	3.270986245696e-01	1.425635656622e-01	2.230426609310e-01	8.156293114957e+00	3.420381745957e+09	5.690696493382e-01	1.628071054974e+00	-1.114470126002e+01	5.325147627186e+00	7.263316520701e-01	1.638275475347e+00	3.162110000000e+00	2.728357908845e+00	1.211370380970e+00	1.398626072895e-01	3.943148095151e-01	2.202135066754e-01	1.508997259226e-01
7.010810000000e-01	1.370781000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.317058944702e+01	1.239125000000e+00	0.000000000000e+00	5.194000000000e-01	4.210570000000e+00	4.889598000000e+01	3.868742000000e+00	5.313725000000e+00	3.379982000000e+00	4.214109142448e-11	1.682454754886e+00	6.243408918210e-01	7.234066468749e+00	1.368690117233e+00	-1.035430353532e+01	9.729177753514e+00	-1.396221000717e-01	8.480495969872e+00	1-274689	2	-3.928077539025e+00	1.714219648663e+07	2.542420641363e+03	9.865298907814e+03	2.268552471912e+03	6.921415387210e+02	3	7.626470644177e+00	8253-3703	1.573435821533e+02	2.725730000000e-02	exploration	mq2	9.954100000000e-01	2.370687000000e-01	3.743526000000e-01	2.337169000000e+01	False	5.360160000004e+09	False	inner	0	94	5.349794453077e-01	3.881632514353e-02	3.587515107057e-02	1.159852175596e-02	5.411339269449e-02	6.024871146106e-02	6.238736690580e-02	2.340844532287e-01	2.252568403029e+00	1.213464688557e+09	2.263859079870e-01	1.682454754886e+00	-1.047711902338e+01	2.185396226229e+01	1.339530188796e+00	1.684577540528e+00	1.695625000000e+00	1.392798065592e+00	1.224752483652e+00	2.584601280006e-02	3.876237581740e-01	2.310788747263e-02	5.629081387484e-02
7.010810000000e-01	1.370781000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.317058944702e+01	1.239125000000e+00	0.000000000000e+00	5.194000000000e-01	4.210570000000e+00	4.889598000000e+01	3.868742000000e+00	5.313725000000e+00	3.379982000000e+00	4.214109142448e-11	1.718854289258e+00	6.243408918210e-01	7.234066468749e+00	1.368690117233e+00	-1.035430353532e+01	9.729177753514e+00	-1.396221000717e-01	8.480495969872e+00	1-274689	2	-3.928077539025e+00	1.714219648663e+07	2.542420641363e+03	9.865298907814e+03	2.268552471912e+03	6.921415387210e+02	3	7.626470644177e+00	8253-3703	1.573435821533e+02	2.725730000000e-02	exploration	mq2	9.954100000000e-01	2.370687000000e-01	3.743526000000e-01	2.337169000000e+01	False	5.360160000004e+09	False	outer	1	250	1.127833096234e+00	8.906491761115e-02	5.894501738906e-03	2.253096764875e-02	9.205948730587e-02	6.024871146106e-02	6.238736690580e-02	2.340844532287e-01	4.748820200011e+00	3.025059703556e+09	5.643599637984e-01	1.718854289258e+00	-1.072822769333e+01	1.127254517637e+01	1.052021984481e+00	1.433707287362e+00	1.695625000000e+00	2.700202650617e+00	1.224752483652e+00	5.677996164204e-02	3.876237581740e-01	3.931189983712e-02	8.343308414157e-02
6.114980000000e-01	1.381469000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.559529113770e+01	1.221361000000e+00	0.000000000000e+00	4.428000000000e-01	4.360120000000e+00	3.884989000000e+01	4.367751000000e+00	6.354687000000e+00	4.537899000000e+00	5.713372271319e-11	1.794639457506e+00	6.394984421632e-01	7.351095661766e+00	1.122572672569e+00	-1.029699518446e+01	9.891679597558e+00	-2.918620358521e-01	8.612682713232e+00	1-276761	3	-3.986592135534e+00	2.244376236649e+07	6.790237154516e+03	7.939260746227e+03	5.893015939742e+03	3.834576142596e+03	3	7.522483396642e+00	8254-12703	1.620512695312e+02	5.009260000000e-02	exploration	mq3	1.729110000000e+00	3.932642000000e-01	8.802903000000e-01	1.326089000000e+01	False	7.792549999993e+09	False	inner	0	88	5.257821843724e-01	6.939329279656e-03	4.011873997943e-02	8.239567343162e-03	4.153983700487e-02	1.190133128627e-01	2.054525825074e-02	2.664765720755e-01	2.292473417726e+00	2.070250360083e+09	2.656704621831e-01	1.794639457506e+00	-1.026037593874e+01	2.780280225439e+01	1.444088570820e+00	2.023513447290e+00	1.606805000000e+00	1.252692188921e+00	9.532488579831e-01	1.848158374704e-02	5.233755710084e-01	2.305472822295e-02	5.119585624360e-02
6.114980000000e-01	1.381469000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.559529113770e+01	1.221361000000e+00	0.000000000000e+00	4.428000000000e-01	4.360120000000e+00	3.884989000000e+01	4.367751000000e+00	6.354687000000e+00	4.537899000000e+00	5.713372271319e-11	1.786882469724e+00	6.394984421632e-01	7.351095661766e+00	1.122572672569e+00	-1.029699518446e+01	9.891679597558e+00	-2.918620358521e-01	8.612682713232e+00	1-276761	3	-3.986592135534e+00	2.244376236649e+07	6.790237154516e+03	7.939260746227e+03	5.893015939742e+03	3.834576142596e+03	3	7.522483396642e+00	8254-12703	1.620512695312e+02	5.009260000000e-02	exploration	mq3	1.729110000000e+00	3.932642000000e-01	8.802903000000e-01	1.326089000000e+01	False	7.792549999993e+09	False	outer	1	233	1.128879287521e+00	2.921469818848e-02	4.974121653861e-02	6.108124477857e-02	8.401550854863e-02	1.190133128627e-01	2.054525825074e-02	2.664765720755e-01	4.922049159106e+00	4.288945539700e+09	5.503905062789e-01	1.786882469724e+00	-1.060773155269e+01	1.272008298558e+01	1.104489944651e+00	2.227557790394e+00	1.606805000000e+00	2.738060219708e+00	9.532488579831e-01	4.850781965657e-02	5.233755710084e-01	4.662884728880e-02	8.294134920675e-02
3.649430000000e-01	1.510625000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.598462295532e+01	1.329544000000e+00	0.000000000000e+00	6.566000000000e-01	1.536070000001e+01	1.938015000000e+01	3.878238000000e+00	5.206186000000e+00	3.021589000000e+00	1.104130310682e-11	1.677038445228e+00	1.186411007311e+00	6.090310906255e+00	9.556391720234e-01	-1.072263626839e+01	1.027163253749e+01	-6.728195206648e-01	7.898810522866e+00	1-277552	3	-3.356199757777e+00	1.231149820923e+06	3.119033115092e+03	4.213197566756e+03	1.025582668875e+04	8.887879465811e+02	3	6.512138078954e+00	8257-12705	1.670345611572e+02	3.617290000000e-02	exploration	mq3	1.069860000000e+00	3.539943000000e-01	7.344852000000e-01	9.028990000000e+00	False	1.869100000012e+10	False	inner	0	640	5.293356645450e-01	3.194749890601e-02	2.712552242605e-02	1.027568255174e-02	4.315120282379e-02	8.712390817094e-02	3.300651087831e-02	2.679623115480e-01	8.130966342382e+00	4.272270074382e+09	2.285736490479e-01	1.677038445228e+00	-1.104541581810e+01	5.979291186818e+00	7.766497037377e-01	1.687495005089e+00	2.147720000000e+00	1.364240250343e+00	1.202147966890e+00	2.044304712000e-02	3.989260165550e-01	3.914781915952e-02	4.813395073814e-02
3.649430000000e-01	1.510625000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.598462295532e+01	1.329544000000e+00	0.000000000000e+00	6.566000000000e-01	1.536070000001e+01	1.938015000000e+01	3.878238000000e+00	5.206186000000e+00	3.021589000000e+00	1.104130310682e-11	1.708689293998e+00	1.186411007311e+00	6.090310906255e+00	9.556391720234e-01	-1.072263626839e+01	1.027163253749e+01	-6.728195206648e-01	7.898810522866e+00	1-277552	3	-3.356199757777e+00	1.231149820923e+06	3.119033115092e+03	4.213197566756e+03	1.025582668875e+04	8.887879465811e+02	3	6.512138078954e+00	8257-12705	1.670345611572e+02	3.617290000000e-02	exploration	mq3	1.069860000000e+00	3.539943000000e-01	7.344852000000e-01	9.028990000000e+00	False	1.869100000012e+10	False	outer	1	1129	1.088620515248e+00	6.616150651422e-02	2.756637786763e-01	2.526440786153e-02	2.846158009017e-01	8.712390817094e-02	3.300651087831e-02	2.679623115480e-01	1.672197314857e+01	1.016496189686e+10	5.438425925203e-01	1.708689293998e+00	-1.129525947895e+01	3.127196663881e+00	4.951551941155e-01	1.888590991720e+00	2.147720000000e+00	2.608467129617e+00	1.202147966890e+00	1.719991225542e-01	3.989260165550e-01	2.582103666761e-01	1.396181277850e-01
3.942190000000e-01	1.304304000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.200966644287e+01	1.189597000000e+00	0.000000000000e+00	4.317000000000e-01	5.571600000000e+00	7.775778000000e+01	4.314769000000e+00	6.541311000000e+00	5.165454000000e+00	1.670828194710e-11	1.520016446188e+00	7.459799297138e-01	6.710653446758e+00	1.413485347586e+00	-1.004262572019e+01	9.570681845202e+00	5.588458565337e-02	8.078721985774e+00	1-281126	2	-3.666371028030e+00	5.136336246450e+06	5.247433632889e+03	3.212614589779e+03	1.293601669578e+04	1.080474534009e+03	1	7.523260041494e+00	8260-6101	1.824087524414e+02	2.288060000000e-02	exploration	mq2	7.640580000000e-01	3.373309000000e-01	6.557599000000e-01	2.591107000000e+01	False	3.721190000004e+09	False	inner	0	90	5.244149579394e-01	4.155178146434e-02	3.834611951967e-02	6.827925447495e-03	5.695257668441e-02	1.568056847248e-01	7.943044894534e-02	1.903998959010e-01	2.921830379655e+00	7.449507093357e+08	2.001915272628e-01	1.520016446188e+00	-1.091497265318e+01	1.159083884786e+01	1.064114867699e+00	1.599613431827e+00	1.447985000000e+00	1.437463960460e+00	1.374916495945e+00	2.802271294046e-02	3.125417520273e-01	4.928684122351e-02	5.422635635082e-02
