case,grid,component,r,theta,z,gx,gy,gz
f1-stars-h0p1,box32,total,1.0,2.0943951023931953,0.4,657.6349139176782,-2382.227345876036,-3755.3495241588735
f1-stars-h0p1,box32,total,1.0,2.6179938779914944,0.4,1604.8134053501656,-1379.3317510478903,-4392.06710724134
f1-stars-h0p1,box32,total,1.0,3.141592653589793,0.4,1983.0532465441092,392.4459795039466,-4356.0871455048255
f1-stars-h0p1,box32,total,1.0,3.665191429188092,0.4,1654.4774184110404,1803.1473366409346,-3800.0009214759148
f1-stars-h0p1,box32,total,1.0,4.1887902047863905,0.4,884.7162300384362,2345.28812081,-3101.132014154567
f1-stars-h0p1,box32,total,1.0,4.71238898038469,0.4,12.920119892968327,2579.4475985709,-3024.0798874083607
f1-stars-h0p1,box32,total,1.0,5.235987755982989,0.4,-713.9533939096508,2524.7017012431115,-3323.361633621948
f1-stars-h0p1,box32,total,1.0,5.759586531581287,0.4,-1409.9015078931268,1665.0061687615496,-4273.348441251192
f1-stars-h0p1,box32,total,3.0,0.0,0.0,-1272.1748776207635,-96.11499223795012,0.0
f1-stars-h0p1,box32,total,3.0,0.5235987755982988,0.0,-985.3903499104583,-699.270496025253,0.0
f1-stars-h0p1,box32,total,3.0,1.0471975511965976,0.0,-547.6352773108026,-957.7976825525494,0.0
f1-stars-h0p1,box32,total,3.0,1.5707963267948966,0.0,-3.64751491317757,-1176.8015720830153,0.0
f1-stars-h0p1,box32,total,3.0,2.0943951023931953,0.0,578.8160995667557,-1101.9460917707615,0.0
f1-stars-h0p1,box32,total,3.0,2.6179938779914944,0.0,1197.9300350586261,-931.5077212915432,0.0
f1-stars-h0p1,box32,total,3.0,3.141592653589793,0.0,1366.1305792979322,-8.34354920204999,0.0
f1-stars-h0p1,box32,total,3.0,3.665191429188092,0.0,1067.6281801816026,724.7457970790574,0.0
f1-stars-h0p1,box32,total,3.0,4.1887902047863905,0.0,521.8306100441619,1006.3121818269287,0.0
f1-stars-h0p1,box32,total,3.0,4.71238898038469,0.0,-23.534890969088284,1102.2131762648125,0.0
f1-stars-h0p1,box32,total,3.0,5.235987755982989,0.0,-526.8604140117687,972.6214455933583,0.0
f1-stars-h0p1,box32,total,3.0,5.759586531581287,0.0,-933.568490240915,665.7061539810007,0.0
f1-stars-h0p1,box32,total,3.0,0.0,0.4,-1167.0388520452132,-33.32352714382717,-447.37794635648095
f1-stars-h0p1,box32,total,3.0,0.5235987755982988,0.4,-945.5143520773312,-613.8582544225891,-400.85572748578267
f1-stars-h0p1,box32,total,3.0,1.0471975511965976,0.4,-536.2646093833783,-922.7054076242957,-380.40467232682636
f1-stars-h0p1,box32,total,3.0,1.5707963267948966,0.4,-40.84665961313455,-1099.5572224773161,-421.24108436837327
f1-stars-h0p1,box32,total,3.0,2.0943951023931953,0.4,543.1252620982751,-988.3626418792385,-411.1795531587531
f1-stars-h0p1,box32,total,3.0,2.6179938779914944,0.4,1032.9602739888885,-709.2379394978661,-490.4500749969412
f1-stars-h0p1,box32,total,3.0,3.141592653589793,0.4,1229.233679000442,16.835024293214886,-527.4178592496389
f1-stars-h0p1,box32,total,3.0,3.665191429188092,0.4,938.2709945786136,662.5878526820962,-439.4462391472275
f1-stars-h0p1,box32,total,3.0,4.1887902047863905,0.4,471.0554578340935,918.0829553069943,-378.78505958015376
f1-stars-h0p1,box32,total,3.0,4.71238898038469,0.4,0.32141693436139773,982.143283116908,-441.26919693284805
f1-stars-h0p1,box32,total,3.0,5.235987755982989,0.4,-489.9648500409749,927.5833391544995,-351.1164101134659
f1-stars-h0p1,box32,total,3.0,5.759586531581287,0.4,-878.5564923693652,639.0622043252736,-440.1833924668853
f1-stars-h0p1,box32,total,6.0,0.0,0.0,-318.9876520593518,-3.3279365823186247,0.0
f1-stars-h0p1,box32,total,6.0,0.5235987755982988,0.0,-281.0584544496888,-166.74647623854992,0.0
f1-stars-h0p1,box32,total,6.0,1.0471975511965976,0.0,-156.94391024341812,-274.37527130356597,0.0
f1-stars-h0p1,box32,total,6.0,1.5707963267948966,0.0,-0.3236645512602634,-315.9370941288192,0.0
f1-stars-h0p1,box32,total,6.0,2.0943951023931953,0.0,161.03995484565795,-276.03625428788575,0.0
f1-stars-h0p1,box32,total,6.0,2.6179938779914944,0.0,283.0790357511839,-170.31828198472397,0.0
f1-stars-h0p1,box32,total,6.0,3.141592653589793,0.0,374.15394224357675,13.60275852598281,0.0
f1-stars-h0p1,box32,total,6.0,3.665191429188092,0.0,271.4556963126628,167.13535541721834,0.0
f1-stars-h0p1,box32,total,6.0,4.1887902047863905,0.0,158.54680655445523,270.5262784604871,0.0
f1-stars-h0p1,box32,total,6.0,4.71238898038469,0.0,5.3951303946709475,318.52009010716773,0.0
f1-stars-h0p1,box32,total,6.0,5.235987755982989,0.0,-154.8310242546408,265.4882070355296,0.0
f1-stars-h0p1,box32,total,6.0,5.759586531581287,0.0,-273.2873925469592,170.52274033215343,0.0
f1-stars-h0p1,box32,total,6.0,0.0,0.4,-313.51768178576447,-3.456201660695423,-31.7111752211134
f1-stars-h0p1,box32,total,6.0,0.5235987755982988,0.4,-271.113606231344,-159.21771598288706,-35.194605653055135
f1-stars-h0p1,box32,total,6.0,1.0471975511965976,0.4,-154.05821911999877,-269.42798705990805,-30.952854833796696
f1-stars-h0p1,box32,total,6.0,1.5707963267948966,0.4,-1.1196561701877548,-310.02521566955863,-31.320012870864506
f1-stars-h0p1,box32,total,6.0,2.0943951023931953,0.4,157.43345840736714,-271.5281002239346,-31.49563887964885
f1-stars-h0p1,box32,total,6.0,2.6179938779914944,0.4,274.0389917495623,-165.86791983755708,-34.22362347150159
f1-stars-h0p1,box32,total,6.0,3.141592653589793,0.4,349.889023230364,10.35049686366442,-51.0690175209602
f1-stars-h0p1,box32,total,6.0,3.665191429188092,0.4,267.41114944051657,164.4228961357144,-30.643379735682334
f1-stars-h0p1,box32,total,6.0,4.1887902047863905,0.4,154.81696208400166,266.2703623539579,-31.609575136548106
f1-stars-h0p1,box32,total,6.0,4.71238898038469,0.4,3.5668858669187995,310.5579797027765,-35.12267505869861
f1-stars-h0p1,box32,total,6.0,5.235987755982989,0.4,-151.7704187311287,261.4989503153178,-30.17841034048349
f1-stars-h0p1,box32,total,6.0,5.759586531581287,0.4,-268.66140177441764,166.75064141261493,-32.79159117693102
f1-stars-h0p4,box32,stellar_luminosity,1.0,0.0,0.0,-2561.347750742705,-2848.244910364371,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,0.5235987755982988,0.0,-1801.3162428640408,-2178.6042794930445,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,1.0471975511965976,0.0,-952.4277129502864,-3600.8308111545102,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,1.5707963267948966,0.0,-420.0320919414121,-2963.1794558573247,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,2.0943951023931953,0.0,542.7582562908152,-4703.91856842491,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,2.6179938779914944,0.0,1706.4116429464575,-2963.2997525826163,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,3.141592653589793,0.0,2973.8324640331634,43.794126729481725,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,3.665191429188092,0.0,2008.4484419111893,3778.1025715824535,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,4.1887902047863905,0.0,570.9113034097289,3104.5421700507736,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,4.71238898038469,0.0,-175.73811345107455,3142.1277232628363,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,5.235987755982989,0.0,-593.9915218865551,3458.8342446366205,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,5.759586531581287,0.0,-1037.4870417319983,4173.641956890622,0.0
f1-stars-h0p4,box32,stellar_luminosity,1.0,0.0,0.4,-2155.208652970806,-1668.215671671267,-2777.3460074204954
f1-stars-h0p4,box32,stellar_luminosity,1.0,0.5235987755982988,0.4,-1629.655663206669,-1914.0881664850103,-2022.7340464667116
f1-stars-h0p4,box32,stellar_luminosity,1.0,1.0471975511965976,0.4,-894.3192074971097,-2881.606958588645,-1501.8055579080738
f1-stars-h0p4,box32,stellar_luminosity,1.0,1.5707963267948966,0.4,-335.24386467992184,-2557.1084890549732,-1378.8053786975818
f1-stars-h0p4,box32,stellar_luminosity,1.0,2.0943951023931953,0.4,520.930466913352,-3577.65173224117,-1877.5373750822678
f1-stars-h0p4,box32,stellar_luminosity,1.0,2.6179938779914944,0.4,1529.1574842349444,-2114.199065391745,-2934.8311968165044
f1-stars-h0p4,box32,stellar_luminosity,1.0,3.141592653589793,0.4,2364.050628159809,222.61417950306463,-2610.7209177589725
f1-stars-h0p4,box32,stellar_luminosity,1.0,3.665191429188092,0.4,1664.2949563491845,2789.0031864452367,-2443.0030717868417
f1-stars-h0p4,box32,stellar_luminosity,1.0,4.1887902047863905,0.4,627.8056197853825,2749.4238411642355,-1441.1003183479786
f1-stars-h0p4,box32,stellar_luminosity,1.0,4.71238898038469,0.4,-54.36988125903385,2803.8545840819543,-1335.337620680061
f1-stars-h0p4,box32,stellar_luminosity,1.0,5.235987755982989,0.4,-572.8367435562417,2994.390325191095,-1599.8753552988665
f1-stars-h0p4,box32,stellar_luminosity,1.0,5.759586531581287,0.4,-1134.7913470974397,3082.5097784176305,-2588.770896911193
f1-stars-h0p4,box32,stellar_luminosity,3.0,0.0,0.0,-1124.2591753333732,-88.67842869072282,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,0.5235987755982988,0.0,-748.7392467911471,-622.5654671101619,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,1.0471975511965976,0.0,-352.16733023599477,-783.8482920892062,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,1.5707963267948966,0.0,-73.68388490341442,-915.2478808366906,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,2.0943951023931953,0.0,380.4812127413463,-824.8358238237962,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,2.6179938779914944,0.0,885.8320822981041,-710.8599110627499,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,3.141592653589793,0.0,1173.0083066728848,80.48549961828373,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,3.665191429188092,0.0,790.4559832913745,652.2238037594096,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,4.1887902047863905,0.0,396.81398595839437,805.0911192817166,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,4.71238898038469,0.0,12.138043721835063,787.7320301180758,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,5.235987755982989,0.0,-337.15374971943146,745.6870427698727,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,5.759586531581287,0.0,-718.9745543358506,594.2531447010624,0.0
f1-stars-h0p4,box32,stellar_luminosity,3.0,0.0,0.4,-1063.0967116045033,-55.000345036254394,-288.74002369675713
f1-stars-h0p4,box32,stellar_luminosity,3.0,0.5235987755982988,0.4,-746.4055506201406,-583.7267846976649,-232.32994468607873
f1-stars-h0p4,box32,stellar_luminosity,3.0,1.0471975511965976,0.4,-374.7854248981038,-766.0891309955523,-199.23623504160287
f1-stars-h0p4,box32,stellar_luminosity,3.0,1.5707963267948966,0.4,-61.87990397150561,-882.5660801300014,-196.14386685386856
f1-stars-h0p4,box32,stellar_luminosity,3.0,2.0943951023931953,0.4,378.97104271592474,-794.9770722688944,-197.51238566012856
f1-stars-h0p4,box32,stellar_luminosity,3.0,2.6179938779914944,0.4,842.9244289746433,-659.9648512453217,-264.1493959760785
f1-stars-h0p4,box32,stellar_luminosity,3.0,3.141592653589793,0.4,1110.4255897475175,58.245480391439195,-349.755353900781
f1-stars-h0p4,box32,stellar_luminosity,3.0,3.665191429188092,0.4,750.3928092995548,625.21986998065,-239.6744356499091
f1-stars-h0p4,box32,stellar_luminosity,3.0,4.1887902047863905,0.4,357.87275392605903,764.9695911502499,-180.12602558376707
f1-stars-h0p4,box32,stellar_luminosity,3.0,4.71238898038469,0.4,6.8645821237372475,752.7281939050729,-206.8317128589584
f1-stars-h0p4,box32,stellar_luminosity,3.0,5.235987755982989,0.4,-333.13634385993606,730.4048086123879,-161.8780835597355
f1-stars-h0p4,box32,stellar_luminosity,3.0,5.759586531581287,0.4,-698.6843430584736,590.8119453192065,-257.40188292127624
f1-stars-h0p4,box32,stellar_luminosity,6.0,0.0,0.0,-276.3650378727803,-0.42505726315031983,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,0.5235987755982988,0.0,-232.23867644039447,-138.59168044556094,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,1.0471975511965976,0.0,-128.83028152676602,-232.0358361065163,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,1.5707963267948966,0.0,-1.6769643486550012,-264.50088119892285,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,2.0943951023931953,0.0,138.34059945785626,-246.84751640215998,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,2.6179938779914944,0.0,240.39712514799677,-153.08468655682455,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,3.141592653589793,0.0,368.20721995480017,26.060107931463627,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,3.665191429188092,0.0,230.0645303843424,151.27055536455185,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,4.1887902047863905,0.0,119.18047080071013,224.7694478508419,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,4.71238898038469,0.0,16.015826641860954,262.030568845411,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,5.235987755982989,0.0,-125.98491507181997,223.4856736278223,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,5.759586531581287,0.0,-225.7306368774803,141.8384624388702,0.0
f1-stars-h0p4,box32,stellar_luminosity,6.0,0.0,0.4,-273.29012138897286,-0.42018486157419976,-24.071404236440344
f1-stars-h0p4,box32,stellar_luminosity,6.0,0.5235987755982988,0.4,-229.69867098911104,-137.0591331496187,-23.42752868849451
f1-stars-h0p4,box32,stellar_luminosity,6.0,1.0471975511965976,0.4,-127.6239672202505,-229.2255019917505,-23.1293410643528
f1-stars-h0p4,box32,stellar_luminosity,6.0,1.5707963267948966,0.4,-2.657437641675719,-260.89469330793366,-24.062073813167352
f1-stars-h0p4,box32,stellar_luminosity,6.0,2.0943951023931953,0.4,134.72541942035707,-241.0491969330134,-28.116689550126427
f1-stars-h0p4,box32,stellar_luminosity,6.0,2.6179938779914944,0.4,237.30589219886514,-151.24637176365079,-26.46587931726974
f1-stars-h0p4,box32,stellar_luminosity,6.0,3.141592653589793,0.4,346.7116250470611,22.362086166968002,-52.82764603626144
f1-stars-h0p4,box32,stellar_luminosity,6.0,3.665191429188092,0.4,227.3835348254166,149.60998240679226,-24.543983551618997
f1-stars-h0p4,box32,stellar_luminosity,6.0,4.1887902047863905,0.4,117.9461158952503,222.6386128902131,-21.506685014986033
f1-stars-h0p4,box32,stellar_luminosity,6.0,4.71238898038469,0.4,12.969992733726562,257.09678729944324,-26.763513776190948
f1-stars-h0p4,box32,stellar_luminosity,6.0,5.235987755982989,0.4,-124.16137182704445,220.84424336164707,-22.89717407925621
f1-stars-h0p4,box32,stellar_luminosity,6.0,5.759586531581287,0.4,-223.5043650112154,140.4379070461932,-22.58595639667723
f1-stars-h0p4,box32,atomic_helium,1.0,0.0,0.0,0.5374598463431098,-79.07801630115056,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,0.5235987755982988,0.0,4.776376779741517,-29.53040187446561,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,1.0471975511965976,0.0,-28.10041294529446,-189.54541490076298,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,1.5707963267948966,0.0,-27.26048512652942,-91.87329145448992,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,2.0943951023931953,0.0,-118.52300066962877,-82.35430123035462,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,2.6179938779914944,0.0,-8.883753665892712,-49.99510812303049,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,3.141592653589793,0.0,-11.36910943512179,122.2869310530601,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,3.665191429188092,0.0,48.97108787506732,103.13112892789307,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,4.1887902047863905,0.0,40.65425176877111,32.43733810496934,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,4.71238898038469,0.0,-46.04065342421816,69.78509443567732,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,5.235987755982989,0.0,-12.652976901546824,116.10012021976432,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,5.759586531581287,0.0,-22.526920590622023,94.78986750344924,0.0
f1-stars-h0p4,box32,atomic_helium,1.0,0.0,0.4,-12.133755534432854,-39.94284913622741,-237.27073326384988
f1-stars-h0p4,box32,atomic_helium,1.0,0.5235987755982988,0.4,-7.801682356978957,-57.192959394370035,-187.33621282873892
f1-stars-h0p4,box32,atomic_helium,1.0,1.0471975511965976,0.4,-12.020102875035349,-120.77037600243143,-156.07136484829806
f1-stars-h0p4,box32,atomic_helium,1.0,1.5707963267948966,0.4,-15.149697206571144,-98.9203422072252,-132.9945267245777
f1-stars-h0p4,box32,atomic_helium,1.0,2.0943951023931953,0.4,-24.248929259726157,-96.93975855660966,-191.9721334069741
f1-stars-h0p4,box32,atomic_helium,1.0,2.6179938779914944,0.4,18.744118216424923,-63.50431453703763,-213.77185560239303
f1-stars-h0p4,box32,atomic_helium,1.0,3.141592653589793,0.4,30.743622693235242,47.18912091129489,-238.49153075990088
f1-stars-h0p4,box32,atomic_helium,1.0,3.665191429188092,0.4,44.98206454838374,70.07708975778519,-176.12080722987983
f1-stars-h0p4,box32,atomic_helium,1.0,4.1887902047863905,0.4,35.17311123429675,54.77650234572355,-162.19365447408543
f1-stars-h0p4,box32,atomic_helium,1.0,4.71238898038469,0.4,-1.2067414985784006,83.83044665748714,-192.5747746244739
f1-stars-h0p4,box32,atomic_helium,1.0,5.235987755982989,0.4,-17.832204091080254,102.03042165484632,-209.7701201674839
f1-stars-h0p4,box32,atomic_helium,1.0,5.759586531581287,0.4,-32.003804639406724,70.43877759392052,-252.81233981734295
f1-stars-h0p4,box32,atomic_helium,3.0,0.0,0.0,-98.19761731433204,-1.564745818577673,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,0.5235987755982988,0.0,-76.14786807725282,-52.089024212658884,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,1.0471975511965976,0.0,-44.107566965481396,-66.53919612258986,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,1.5707963267948966,0.0,-5.753247338526185,-82.53966407835748,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,2.0943951023931953,0.0,48.93668323114958,-63.227713315763935,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,2.6179938779914944,0.0,73.92640943981766,-55.67865557716119,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,3.141592653589793,0.0,111.29422451574865,-1.898844293603517,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,3.665191429188092,0.0,104.0828788644712,57.14498289977388,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,4.1887902047863905,0.0,38.47338007921867,64.1510268760787,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,4.71238898038469,0.0,-2.3964554106049256,74.59919673476604,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,5.235987755982989,0.0,-55.236010722748496,52.40071127155108,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,5.759586531581287,0.0,-92.30123987249047,50.43290116373789,0.0
f1-stars-h0p4,box32,atomic_helium,3.0,0.0,0.4,-89.93475605433636,-2.562959598244876,-25.43876760199169
f1-stars-h0p4,box32,atomic_helium,3.0,0.5235987755982988,0.4,-72.36913701354068,-46.35089312260179,-26.885509357301594
f1-stars-h0p4,box32,atomic_helium,3.0,1.0471975511965976,0.4,-38.37892150998536,-62.72827202876054,-31.641171330121903
f1-stars-h0p4,box32,atomic_helium,3.0,1.5707963267948966,0.4,0.5851009636939699,-74.08589413792787,-33.01778018415615
f1-stars-h0p4,box32,atomic_helium,3.0,2.0943951023931953,0.4,40.89612339017218,-61.19475248244046,-30.732642811190708
f1-stars-h0p4,box32,atomic_helium,3.0,2.6179938779914944,0.4,67.48857721217401,-49.65634744129282,-27.79446597121665
f1-stars-h0p4,box32,atomic_helium,3.0,3.141592653589793,0.4,98.6872000535361,-5.84883298650915,-36.34687480885145
f1-stars-h0p4,box32,atomic_helium,3.0,3.665191429188092,0.4,78.05569477852238,49.51330727740255,-45.52116439432535
f1-stars-h0p4,box32,atomic_helium,3.0,4.1887902047863905,0.4,36.96949569912554,60.317609841304204,-33.12178870573072
f1-stars-h0p4,box32,atomic_helium,3.0,4.71238898038469,0.4,-2.6839139781329764,68.97645131566016,-42.17721386007464
f1-stars-h0p4,box32,atomic_helium,3.0,5.235987755982989,0.4,-43.52828096654222,59.80374590810096,-39.99942665094913
f1-stars-h0p4,box32,atomic_helium,3.0,5.759586531581287,0.4,-73.63340908064356,40.49186791566144,-35.95667646787748
f1-stars-h0p4,box32,atomic_helium,6.0,0.0,0.0,-25.37686616731655,-2.809860795054353,0.0
f1-stars-h0p4,box32,atomic_helium,6.0,0.5235987755982988,0.0,-20.233618033753682,-11.46928209396366,0.0
f1-stars-h0p4,box32,atomic_helium,6.0,1.0471975511965976,0.0,-14.188078907189109,-23.009088716698777,0.0
f1-stars-h0p4,box32,atomic_helium,6.0,1.5707963267948966,0.0,-0.4529375761253027,-23.990233080074308,0.0
f1-stars-h0p4,box32,atomic_helium,6.0,2.0943951023931953,0.0,13.366095885952706,-19.641932562127135,0.0
f1-stars-h0p4,box32,atomic_helium,6.0,2.6179938779914944,0.0,18.760293337432866,-11.221020367745695,0.0
f1-stars-h0p4,box32,atomic_helium,6.0,3.141592653589793,0.0,22.771522008729875,-1.0267803306083956,0.0
