system,class,class_rank,source,probe,r_kpc,Mb_Msun,g_bar,g_obs,nu_obs,abs_Phi_b,S_shape,e_lg_gbar,e_lg_gobs,sys_lg_Mb,tier,phi_method,baryon_method,gobs_method,assumes
DDO161,field_galaxy,1,SPARC,rotation_curve,2.96,605633214.7234585,9.637140955901422e-12,1.5478662595421847e-11,1.6061467468672124,2456374606.3231463,2.790642034739383,0.11,0.07045734945770842,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,3.43,738485257.5198483,8.751359765370244e-12,1.557425932812978e-11,1.7796387927917485,2323033292.9059114,2.5080444593426896,0.11,0.07872924598049097,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,3.9,878569546.5886321,8.053207318582195e-12,1.515097556577184e-11,1.881359186024189,2201177624.499505,2.2712819924000276,0.11,0.06611040122649033,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,4.37,1009663940.6964326,7.371161393006305e-12,1.53529137848334e-11,2.082835114613026,2089330246.955792,2.102031350987866,0.11,0.057078703335855956,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,4.86,1145711137.8247612,6.762768866392586e-12,1.5945234248379137e-11,2.35779671956831,1982479005.1933074,1.954777077319778,0.11,0.034814608774248405,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,5.34,1279526058.8385456,6.255882300723216e-12,1.609617391466071e-11,2.5729662325648133,1886067741.0790062,1.8296874767182871,0.11,0.025804681837358266,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,5.81,1404041538.8430598,5.798953683387734e-12,1.5668414843458217e-11,2.701938263163497,1798653998.7888985,1.7301004134993785,0.11,0.030482556088303712,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,6.28,1543585341.783359,5.456740567845898e-12,1.5610441641033766e-11,2.860763022713418,1717035106.763289,1.6238117494641995,0.11,0.02337293938970228,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,6.75,1689203622.9668496,5.168879487352939e-12,1.5929078363476943e-11,3.081727558642398,1639985098.4179244,1.5233131008745007,0.11,0.014928872815424278,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,7.22,1855981196.9220548,4.963878296849268e-12,1.5997824179661726e-11,3.2228477861385234,1566509003.1144466,1.4165242944632321,0.11,0.017313582360632143,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,7.69,2050366158.0648756,4.833933745303136e-12,1.5425308705056876e-11,3.191046778422395,1495461714.0440273,1.3037602034981834,0.11,0.018089621394978425,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,8.16,2258927140.335592,4.729811729893684e-12,1.5168276830168503e-11,3.2069515017481365,1426111721.7754521,1.197481993225984,0.11,0.01869293401072249,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,8.64,2446120561.4259963,4.568486242133701e-12,1.4840106005266876e-11,3.248363947865549,1357252002.7395043,1.1143558109162903,0.11,0.018642211464845466,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,9.11,2642172544.542815,4.43860368704203e-12,1.4119267837326769e-11,3.181015660070367,1291938510.3875093,1.0354438481709878,0.11,0.02881509419612051,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,9.58,2782153131.4135933,4.226413258867808e-12,1.4073540750428937e-11,3.329901712971397,1229105506.334403,0.9837871596575937,0.11,0.03205025943968184,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,10.05,2901227625.1325464,4.004715131488247e-12,1.38768556846003e-11,3.465129286098143,1169418776.7248306,0.9416333402137577,0.11,0.014299940257790002,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,10.52,2925623248.467865,3.685605666542481e-12,1.4035932164953317e-11,3.8083108815383997,1113653628.0945745,0.9308398859011876,0.11,0.041434910569732475,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,10.99,2920075970.6197104,3.370704755629134e-12,1.3158448568271359e-11,3.903767764381181,1062485905.7318879,0.92951034209399,0.11,0.03081670425481158,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,11.46,2881929607.0041866,3.0593987263778023e-12,1.2618791428036844e-11,4.12459850990948,1015859024.2533067,0.9389926623653786,0.11,0.012352687359523627,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,11.94,2838665708.942293,2.776051675049069e-12,1.203908792720925e-11,4.33676650741613,972643859.8974963,0.950980105160884,0.11,0.012520201280093745,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,12.41,2786003339.7799115,2.5220867343505574e-12,1.1652808200266096e-11,4.620304306571248,934225244.6507179,0.9673179661262706,0.11,0.012872800511503572,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,12.9,2756202492.3070016,2.30915799401821e-12,1.1042993112261785e-11,4.78225965519391,897701468.9556047,0.976647924988954,0.11,0.009694658117900642,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO161,field_galaxy,1,SPARC,rotation_curve,13.37,2690583490.0426564,2.0984837308604776e-12,1.0590609782522972e-11,5.0467914650833725,865740150.0000001,1.0,0.11,0.017214092928691676,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,0.41,13594865.62258327,1.1275327208174567e-11,1.778476439329225e-11,1.577316920825,1755004766.4333014,12.303105396550103,0.11,0.23741431677377764,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,0.82,77582110.62024248,1.6086287776373918e-11,2.1640501313758008e-11,1.3452762759560735,1581925066.4333014,3.8865626821041634,0.11,0.048254942433694645,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,1.24,149238600.71978825,1.3531930114006174e-11,2.228401655928906e-11,1.6467729563740556,1390001297.4423494,2.684622520586544,0.11,0.044619296085950534,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,1.64,204286159.48772117,1.058944492479519e-11,2.5895407390606554e-11,2.445397995316303,1241139725.0584,2.3160774973026146,0.11,0.026393587297987672,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,2.06,300061380.48305035,9.858199674073904e-12,3.0457032545457724e-11,3.0895126445406382,1108640564.1390297,1.7691937196065073,0.11,0.021714724095162587,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,2.47,377288878.0935504,8.621881402459346e-12,3.561458992332259e-11,4.130721389088432,991742241.7809265,1.5092085906650003,0.11,0.020005887841992403,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,2.89,450784460.4697951,7.524804119664498e-12,3.138072377638064e-11,4.170304406246762,887112964.1658081,1.3220118221773418,0.11,0.027913066889812026,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,3.3,509998396.12166643,6.529243699969914e-12,2.9491484355675776e-11,4.516830081838065,798212130.5789884,1.2005796003673705,0.11,0.03487035986084504,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,3.71,572917489.1168712,5.8031822357444335e-12,2.6424143802073327e-11,4.553388594160465,720201655.5967536,1.0840852906081788,0.11,0.03948131653665925,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO168,field_galaxy,1,SPARC,rotation_curve,4.12,623547845.9627757,5.1215014424248374e-12,2.126958057926593e-11,4.1529970885248035,651096050.0,1.0,0.11,0.04509981158226076,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO170,field_galaxy,1,SPARC,rotation_curve,1.87,104662314.61404206,4.172814415310666e-12,1.3297420005335651e-11,3.1866789849425063,1872351848.5374675,7.776178873897225,0.11,0.09407100691045164,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO170,field_galaxy,1,SPARC,rotation_curve,3.36,329700289.86862475,4.0715776554933934e-12,1.7339712426760424e-11,4.2587207942271705,1682827306.9324732,3.9864562817765616,0.11,0.030728383153531966,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO170,field_galaxy,1,SPARC,rotation_curve,4.86,703521610.3601978,4.1526645646575096e-12,1.837941958133957e-11,4.425934070804346,1492497108.1064148,2.3966236013950617,0.11,0.016544551691552452,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO170,field_galaxy,1,SPARC,rotation_curve,6.35,1165189214.478704,4.028755890391864e-12,1.5777032227112966e-11,3.9161052832065204,1304420176.7688043,1.652427004866951,0.11,0.015622103665584593,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO170,field_galaxy,1,SPARC,rotation_curve,7.85,1643703362.8035429,3.718827880944682e-12,1.4176696113096016e-11,3.8121409667109294,1125121085.1142578,1.2490303268163625,0.11,0.016304570992954848,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO170,field_galaxy,1,SPARC,rotation_curve,9.34,1982871275.8112874,3.169003488221152e-12,1.2078321955627233e-11,3.8113943391104073,966781565.1493443,1.0585423109929648,0.11,0.017666216213013633,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO170,field_galaxy,1,SPARC,rotation_curve,10.83,2128314234.9643302,2.5298850266934445e-12,1.0772673538319219e-11,4.258167238690323,835773817.8016592,0.9885735249772669,0.11,0.018819427549140913,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
DDO170,field_galaxy,1,SPARC,rotation_curve,12.33,2099873314.4746203,1.9257011486157932e-12,1.016874010233085e-11,5.280539043994551,732660050.0,1.0,0.11,0.013964452794316776,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
ESO079-G014,field_galaxy,1,SPARC,rotation_curve,0.41,40402756.42029541,3.3509290301057276e-11,8.712479424383313e-11,2.6000190830984025,23080857422.80285,54.444285957287704,0.11,0.30348289096853737,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
ESO079-G014,field_galaxy,1,SPARC,rotation_curve,0.98,262500258.12725863,3.8106541235967104e-11,8.400099918239795e-11,2.204372174904005,22451054830.119926,19.483213878165362,0.11,0.2033601145419989,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
ESO079-G014,field_galaxy,1,SPARC,rotation_curve,1.78,816407247.4921479,3.592433974313821e-11,5.289406966003744e-11,1.4723741629834843,21537313111.0188,10.915212106783857,0.11,0.15711952499282766,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
ESO079-G014,field_galaxy,1,SPARC,rotation_curve,2.69,1826913723.655683,3.519941342662835e-11,5.505421399900104e-11,1.5640662340512907,20538747494.481792,7.029682400350244,0.11,0.06552964076054982,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
ESO079-G014,field_galaxy,1,SPARC,rotation_curve,3.36,2705102887.1352763,3.340620803050979e-11,6.438049187892649e-11,1.9272014297500628,19829569820.364967,5.725274170680874,0.11,0.053795105959129834,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
ESO079-G014,field_galaxy,1,SPARC,rotation_curve,4.39,3938432069.3306127,2.8491562486555165e-11,7.680425450428059e-11,2.6956841886268474,18845937521.796623,4.8829965203149355,0.11,0.04555834270945876,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
ESO079-G014,field_galaxy,1,SPARC,rotation_curve,5.65,5704392839.77433,2.491348476491638e-11,7.718217012170508e-11,3.098007799791798,17807755752.429802,4.099923173143192,0.11,0.048221663163050724,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
ESO079-G014,field_galaxy,1,SPARC,rotation_curve,6.34,6971765398.099052,2.4181664806941443e-11,8.906520242788426e-11,3.683170829591424,17285109034.17103,3.6538113740223785,0.11,0.059879996747266545,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
