axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	mass_bin	surface_bin	sample_cell	role	outer_fold	response_read
6.010710000000e-01	1.699104000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.316584396362e+01	1.512796000000e+00	0.000000000000e+00	6.740000000000e-01	8.396626000000e+00	2.855502000000e+00	3.038658000000e+00	6.797159000000e-02	1.088458587688e+00	7.523422850487e-01	-1.132059993372e+01	1.020013063577e+01	-7.799659576323e-01	8.023213460393e+00	1-42585	-3.467377436352e+00	9513-12702	2.906346130371e+01	2.553510000000e-02	9.544110000000e-01	7.577583000000e-02	1.302799000000e-01	5.653824000000e+00	1.551019625852e+03	1.585370000005e+10	1.225910000000e+01	1.872616201385e+00	1.470358612910e-11	2.054311339518e+06	6.312666263404e+00	6.694817659249e+00	1	0	m1-s0	exploration	0	False
5.499050000000e-01	2.212440000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.069002532959e+01	2.001369000000e+00	0.000000000000e+00	1.041600000000e+00	1.012090000000e+00	2.150408000000e+00	-1.551636000000e+00	-4.678535000000e+00	7.370184127212e-01	7.275859041100e-01	-1.223690379365e+01	1.078338254205e+01	-7.082427673605e-01	9.309345716604e+00	1-197454	-4.286163651942e+00	9864-12705	2.171220092773e+02	8.213690000000e-02	3.225640000000e+00	3.519482000000e-02	6.418219000000e-02	5.340549000000e+00	2.909774548437e+02	6.072710000044e+10	5.457810000000e+00	2.339962242008e+00	2.841551464085e-10	8.917409172909e+07	7.950238694584e+00	6.930351968559e+00	1	1	m1-s1	reserved_confirmation		False
8.700070000000e-01	1.724360000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.022135925293e+01	1.531833000000e+00	0.000000000000e+00	5.961000000000e-01	1.008545000000e+01	3.206316000000e+00	3.018170000000e+00	-3.858919000000e-02	6.333320859040e-01	9.903299734190e-01	-1.109625957369e+01	1.006104136357e+01	-1.909957293550e-01	8.794377191760e+00	1-197092	-4.080522552928e+00	9864-3704	2.157835083008e+02	2.688950000000e-02	5.963170000000e+00	9.221080000000e-02	9.975568000000e-02	9.779800000000e+00	1.112762221281e+03	1.150910000006e+10	4.298650000000e+00	2.030634816177e+00	8.681344712820e-11	3.459047266818e+07	7.538956496556e+00	7.447052048025e+00	1	1	m1-s1	exploration	1	False
9.162520000000e-01	1.440270000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.071089172363e+01	1.304175000000e+00	0.000000000000e+00	5.510000000000e-01	3.219131000000e+01	3.850436000000e+00	4.666862000000e+00	2.889972000000e+00	5.529284715032e-01	1.265265340528e+00	-1.065592635375e+01	9.308624164957e+00	-3.730594106371e-02	8.202767221950e+00	1-246298	-3.824919375224e+00	9865-1901	2.224368438721e+02	1.341960000000e-02	1.481200000000e+00	4.494670000000e-02	6.383684000000e-02	1.841897000000e+01	2.379442179940e+03	2.035280000001e+09	3.572140000000e+00	1.694628024071e+00	2.223192309308e-11	1.065982662275e+07	7.027750141145e+00	7.943866068932e+00	0	0	m0-s0	exploration	2	False
4.376360000000e-01	1.507029000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.925407028198e+01	1.339085000000e+00	0.000000000000e+00	5.467000000000e-01	3.156957000000e+01	4.044965000000e+00	5.515059000000e+00	4.155755000000e+00	7.401715578702e-01	8.841653784228e-01	-1.049085950344e+01	8.732989299849e+00	-5.839426039767e-01	7.252646184108e+00	1-631732	-3.256237313119e+00	9865-6101	2.251024169922e+02	1.438410000000e-02	1.154150000000e+00	1.746344000000e-02	2.983051000000e-02	7.658882000000e+00	5.478988050476e+02	5.407410000003e+08	5.497580000000e+00	1.313189048333e+00	2.493767688764e-12	7.769373803852e+05	5.890386016936e+00	7.950818871936e+00	0	0	m0-s0	exploration	0	False
8.669530000000e-01	2.169163000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.181634902954e+01	1.967145000000e+00	0.000000000000e+00	8.686000000000e-01	7.830476000000e-01	2.249853000000e+00	-2.426426000000e+00	-5.319193000000e+00	4.473580709372e-01	1.076277712766e+00	-1.236338701975e+01	1.047353514123e+01	-2.611067614716e-01	9.578818999360e+00	1-272265	-4.565730464211e+00	9866-3704	2.437300415039e+02	5.902980000000e-02	6.000000000000e+00	1.288689000000e-02	2.393878000000e-02	1.192004000000e+01	6.368324020546e+02	2.975329999968e+10	2.801290000000e+00	2.329868712490e+00	5.284803072282e-10	3.231263084992e+08	8.509372319116e+00	7.519766181645e+00	1	1	m1-s1	exploration	4	False
6.013850000000e-01	2.086790000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.796833419800e+01	1.888327000000e+00	0.000000000000e+00	8.329000000000e-01	1.094945000000e+00	2.231081000000e+00	-1.724833000000e+00	-5.340232000000e+00	7.695501231728e-01	1.208550453848e+00	-1.221551341767e+01	1.058824817025e+01	-1.734520093697e-01	9.049147923900e+00	1-321170	-4.139798900364e+00	9868-6103	2.186626281738e+02	3.633220000000e-02	3.370820000000e+00	2.359037000000e-02	6.800253000000e-02	1.616406000000e+01	2.910206646669e+02	3.874790000040e+10	5.882340000000e+00	2.226129200883e+00	1.560837653422e-10	4.544741556205e+07	7.657509191429e+00	6.979121588781e+00	1	1	m1-s1	exploration	1	False
8.930870000000e-01	1.573130000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.432184600830e+01	1.414566000000e+00	0.000000000000e+00	6.536000000000e-01	1.988018000000e+01	3.133877000000e+00	2.920421000000e+00	2.199069000000e-01	8.716476464495e-01	9.199590776345e-01	-1.079471442083e+01	1.033993813485e+01	-3.575737666310e-01	8.596642841951e+00	1-198949	-3.862497597751e+00	9870-3702	2.299346008301e+02	2.820040000000e-02	5.065010000000e+00	3.509326000000e-01	3.665860000000e-01	8.316854000000e+00	1.434936836373e+03	2.187450000001e+10	7.441279999999e+00	2.050925421544e+00	5.506208486088e-11	1.267379231851e+07	7.102906586199e+00	6.950130321566e+00	1	0	m1-s0	exploration	3	False
5.000210000000e-01	1.524708000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.190233993530e+01	1.358998000000e+00	0.000000000000e+00	6.134000000000e-01	1.551587000000e+01	3.667610000000e+00	4.275563000000e+00	2.194756000000e+00	7.235410447892e-01	9.853619314206e-01	-1.090376068741e+01	9.131737325359e+00	-4.518071952967e-01	7.684655235780e+00	1-236158	-3.480557095496e+00	9871-6103	2.269892272949e+02	1.686080000000e-02	1.547360000000e+00	1.690350000000e-02	3.979981000000e-02	9.668563000000e+00	1.888515027604e+03	1.354370000001e+09	5.291040000000e+00	1.520878317629e+00	6.743184541819e-12	2.182858487187e+06	6.339025581689e+00	7.776390628802e+00	0	0	m0-s0	exploration	3	False
3.079930000000e-01	1.518849000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.235479354858e+01	1.302255000000e+00	0.000000000000e+00	5.596000000000e-01	2.257079000000e+01	3.579407000000e+00	5.113387000000e+00	3.030458000000e+00	7.965895956876e-01	8.366118196187e-01	-1.076318961583e+01	9.546037749507e+00	-7.732429009097e-01	7.952858558131e+00	1-322506	-3.578134481222e+00	9872-12702	2.320801849365e+02	4.083090000000e-02	6.912990000000e-01	6.065242000000e-02	1.531200000000e-01	6.864546000000e+00	3.761199558464e+02	3.515910000004e+09	6.260220000000e+00	1.691504254254e+00	1.250455864251e-11	3.421214887008e+06	6.534180353142e+00	7.459667590381e+00	0	0	m0-s0	exploration	0	False
6.691900000000e-01	1.910888000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.157052612305e+01	1.672876000000e+00	0.000000000000e+00	7.474000000000e-01	5.278158000000e+00	2.877936000000e+00	1.183610000000e+00	-1.654515000000e+00	2.713908211716e-01	1.284971629321e+00	-1.160132368755e+01	9.347529061998e+00	-2.597405269317e-01	8.804747419655e+00	1-322575	-4.266678299242e+00	9872-1902	2.338155670166e+02	2.826540000000e-02	1.102620000000e+00	5.574493000000e-03	1.298678000000e-02	1.927399000000e+01	6.467046965726e+02	2.226020000000e+09	1.868060000000e+00	1.854849297757e+00	8.891135504523e-11	8.152071670171e+07	7.911267989181e+00	8.346720095909e+00	0	1	m0-s1	exploration	3	False
5.554030000000e-01	1.604586000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.816320037842e+01	1.390333000000e+00	0.000000000000e+00	7.634000000000e-01	2.321770000000e+01	3.696702000000e+00	4.442833000000e+00	1.947642000000e+00	5.468583992113e-01	1.296611229110e+00	-1.082297776207e+01	9.789588467354e+00	-1.552872880399e-01	8.695871668931e+00	1-456828	-4.074506634860e+00	9875-6101	1.940457611084e+02	2.899860000000e-02	1.291140000000e+00	9.259994000000e-02	1.751380000000e-01	1.979754000000e+01	1.690877440977e+02	6.160110000003e+09	3.522560000000e+00	1.938145211415e+00	6.919607781559e-11	3.364531978252e+07	7.526924660418e+00	7.712489026172e+00	0	1	m0-s1	exploration	0	False
8.169010000000e-01	1.903482000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.789855957031e+01	1.713479000000e+00	0.000000000000e+00	8.285000000000e-01	2.421379000000e-01	2.131601000000e+00	-3.848072000000e-01	-2.774650000000e+00	4.560637440271e-01	7.824494755101e-01	-1.274162500603e+01	8.782611633484e+00	-6.484692193722e-01	7.870484145429e+00	1-456956	-3.707210200701e+00	9877-6104	1.950902862549e+02	1.625900000000e-02	4.715780000000e+00	1.098972000000e-04	4.957893000000e-04	6.059677000000e+00	1.439000340738e+02	6.061940000005e+08	2.858010000000e+00	1.480054122072e+00	1.034412964241e-11	6.199144962059e+06	6.792331792100e+00	8.352169425883e+00	0	0	m0-s0	exploration	2	False
2.767650000000e-01	1.389721000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.677011489868e+01	1.222837000000e+00	0.000000000000e+00	4.311000000000e-01	3.935249000000e+01	4.659521000000e+00	6.581780000000e+00	5.125908000000e+00	7.810714507186e-01	9.301203831809e-01	-1.023380764085e+01	9.185726258953e+00	-6.068110079448e-01	7.623583357516e+00	1-457790	-3.421255953399e+00	9878-12703	2.015392761230e+02	3.714080000000e-02	1.080870000000e+00	8.951970000000e-02	1.696685000000e-01	8.513740000000e+00	1.115969870045e+03	1.533649999999e+09	6.040480000000e+00	1.519107581461e+00	5.858590823087e-12	1.661205259676e+06	6.220423297495e+00	7.663100553111e+00	0	0	m0-s0	exploration	2	False
5.115050000000e-01	1.495764000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.630579566956e+01	1.316471000000e+00	0.000000000000e+00	6.027000000000e-01	2.005314000000e+01	3.651514000000e+00	4.442028000000e+00	2.598067000000e+00	3.678830916648e-01	1.152238795285e+00	-1.088227873857e+01	9.219503317603e+00	-4.194508915503e-01	8.483737134274e+00	1-457562	-4.057927021304e+00	9878-3704	2.016430664062e+02	3.380280000000e-02	8.467180000000e-01	2.173825000000e-02	5.065180000000e-02	1.419838000000e+01	1.434897514662e+03	1.657689999999e+09	2.332830000000e+00	1.742590290313e+00	4.245676928054e-11	3.117205496187e+07	7.493765433306e+00	8.265994562367e+00	0	0	m0-s0	exploration	4	False
7.586080000000e-01	2.233739000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.498024559021e+01	1.969959000000e+00	0.000000000000e+00	8.516000000000e-01	6.319113000000e-01	2.256687000000e+00	-7.502224000000e-01	-5.104437000000e+00	9.631188765574e-01	7.922575978901e-01	-1.230013617255e+01	1.040024778719e+01	-5.384774631284e-01	8.474010034080e+00	1-626840	-3.755445578761e+00	9881-12703	2.047388763428e+02	2.734250000000e-02	6.000000000000e+00	1.259249000000e-02	1.579816000000e-02	6.198086000000e+00	3.844580720603e+02	2.513319999974e+10	9.185840000000e+00	2.035344632660e+00	4.151641490557e-11	7.741097691365e+06	6.888802548215e+00	6.782768650235e+00	1	0	m1-s0	reserved_confirmation		False
8.047200000000e-01	1.875417000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.459005355835e+01	1.709694000000e+00	0.000000000000e+00	7.364000000000e-01	2.143049000000e+00	2.176600000000e+00	4.150044000000e-01	-3.742175000000e+00	6.607564165700e-01	9.157163906772e-01	-1.172667672944e+01	9.920617368346e+00	-3.152739062530e-01	8.599104535206e+00	1-523211	-3.969174059318e+00	9881-1902	2.056904296875e+02	2.664930000000e-02	4.682670000000e+00	1.562934000000e-02	1.750300000000e-02	8.236001000000e+00	4.958140944957e+02	8.329470000004e+09	4.578850000000e+00	1.946710653232e+00	5.537507719716e-11	2.071378715514e+07	7.316259509334e+00	7.476127549638e+00	0	0	m0-s0	exploration	3	False
9.613360000000e-01	2.118976000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.446506118774e+01	1.907306000000e+00	0.000000000000e+00	8.736000000000e-01	3.384303000000e-01	2.189733000000e+00	-1.237459000000e+00	-5.121990000000e+00	8.587212224417e-01	8.968753865324e-01	-1.242171122593e+01	1.053621112064e+01	-2.876967779793e-01	8.818768675753e+00	1-523203	-3.980023726656e+00	9881-9101	2.056589355469e+02	2.812630000000e-02	6.000000000000e+00	1.301667000000e-02	1.587841000000e-02	7.886338000000e+00	5.055100831291e+02	3.437250000028e+10	7.223060000000e+00	2.155525126443e+00	9.182871037753e-11	2.177503411109e+07	7.337958844012e+00	6.871383464683e+00	1	1	m1-s1	exploration	3	False
9.393210000000e-01	2.063751000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.513384437561e+01	1.858274000000e+00	0.000000000000e+00	7.667000000000e-01	1.767708000000e-01	2.123847000000e+00	-1.037631000000e+00	-3.957824000000e+00	4.410207883798e-01	1.098938807375e+00	-1.305823102563e+01	9.815355231618e+00	-2.633855286324e-01	8.933313654858e+00	1-568619	-4.246146433239e+00	9882-1901	2.070797271729e+02	3.063670000000e-02	4.015710000000e+00	5.716421000000e-04	2.043100000000e-03	1.255853000000e+01	1.792084501809e+03	6.536650000006e+09	2.760710000000e+00	2.003947398963e+00	1.195428111240e-10	7.416589759864e+07	7.870204257176e+00	7.858362060287e+00	0	1	m0-s1	exploration	4	False
5.746440000000e-01	1.322246000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.265339469910e+01	1.161996000000e+00	0.000000000000e+00	3.212000000000e-01	2.746948000000e+01	4.942389000000e+00	7.178520000000e+00	5.763484000000e+00	6.014395930403e-01	9.508738782154e-01	-1.002592097639e+01	9.022902413094e+00	-4.888597174833e-01	7.820023227013e+00	1-442338	-3.609291816986e+00	9885-6101	2.394191589355e+02	4.137970000000e-02	1.799400000000e+00	9.930736000000e-02	1.685556000000e-01	8.930461000000e+00	5.158593034275e+02	1.054150000000e+09	3.994290000000e+00	1.527511587371e+00	9.209436049384e-12	3.949071752194e+06	6.596495024671e+00	8.013960262558e+00	0	0	m0-s0	reserved_confirmation		False
6.752590000000e-01	1.485640000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.462660217285e+01	1.300309000000e+00	0.000000000000e+00	5.460000000000e-01	2.025637000000e+01	4.146940000000e+00	5.779764000000e+00	3.784371000000e+00	1.185901793245e+00	9.524178296259e-01	-1.073085993048e+01	1.046311324571e+01	-6.693050409913e-01	8.091309659219e+00	1-633344	-3.452703932987e+00	9886-12705	2.380863800049e+02	3.202430000000e-02	1.234860000000e+00	5.398254000000e-01	7.105544000000e-01	8.962266000000e+00	2.241449972444e+03	2.904780000004e+10	1.534269999999e+01	1.955385903576e+00	1.719964442602e-11	1.920079702645e+06	6.283319256673e+00	6.417161545943e+00	1	0	m1-s0	exploration	1	False
8.309110000000e-01	2.129441000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.854704284668e+01	1.913301000000e+00	0.000000000000e+00	7.626000000000e-01	8.152935000000e-02	2.047746000000e+00	-1.102923000000e+00	-5.065163000000e+00	7.826739582656e-01	9.822819545522e-01	-1.300099500822e+01	1.053863153536e+01	-1.828389702760e-01	8.973283618829e+00	1-594053	-4.095304830282e+00	9887-6102	2.374400024414e+02	3.060790000000e-02	6.000000000000e+00	3.448550000000e-03	5.103507000000e-03	9.600237000000e+00	9.373465083204e+02	3.456460000000e+10	6.062810000001e+00	2.194758965891e+00	1.310670209271e-10	3.702721529152e+07	7.568521051261e+00	6.984244153587e+00	1	1	m1-s1	exploration	2	False
7.632810000000e-01	1.458131000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.641435623169e+01	1.267357000000e+00	0.000000000000e+00	5.617000000000e-01	3.016222000000e+01	3.809106000000e+00	5.048201000000e+00	3.339521000000e+00	3.353796604560e-01	1.208274701584e+00	-1.063083743798e+01	9.685544694350e+00	-1.959591643851e-01	9.014785373438e+00	1-375609	-4.339702856491e+00	9889-1901	2.348456878662e+02	4.128340000000e-02	2.887920000000e+00	1.134246000000e-01	2.446726000000e-01	1.615380000000e+01	1.023158231417e+03	4.847800000004e+09	2.164610000000e+00	1.991862694291e+00	1.442099355996e-10	1.141082654325e+08	8.057317103680e+00	8.081729020807e+00	0	1	m0-s1	exploration	2	False
2.897850000000e-01	1.574274000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.490230751038e+01	1.364332000000e+00	0.000000000000e+00	5.886000000000e-01	1.610659000000e+01	3.767684000000e+00	5.470904000000e+00	2.970053000000e+00	7.817869585572e-01	7.514827280317e-01	-1.097179469430e+01	9.345293334523e+00	-8.638129599288e-01	7.781719417409e+00	1-440356	-3.499966229426e+00	9889-6101	2.352739562988e+02	3.221520000000e-02	8.136920000000e-01	2.363190000000e-02	4.538483000000e-02	5.642645000000e+00	8.696676417889e+02	2.214589999998e+09	6.050440000000e+00	1.598533365327e+00	8.431973381647e-12	2.386952900406e+06	6.377843849549e+00	7.582243753568e+00	0	0	m0-s0	exploration	4	False
8.667450000000e-01	1.433810000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.922989273071e+01	1.284988000000e+00	0.000000000000e+00	4.754000000000e-01	1.958610000000e+01	3.712358000000e+00	4.478172000000e+00	3.137940000000e+00	5.190282084317e-01	7.804617648520e-01	-1.054707560637e+01	9.096433765224e+00	-6.959176767796e-01	8.058377348361e+00	1-316583	-3.769674569965e+00	9890-1902	2.335048980713e+02	3.646840000000e-02	1.140930000000e+00	3.542894000000e-02	6.893469000000e-02	6.032006000000e+00	2.162417148650e+03	1.248629999999e+09	3.303910000000e+00	1.605482955740e+00	1.594362818590e-11	8.265336333987e+06	6.917260530626e+00	8.100811663406e+00	0	0	m0-s0	exploration	1	False
6.220570000000e-01	2.232818000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.976939964294e+01	1.990598000000e+00	0.000000000000e+00	8.418000000000e-01	1.033319000000e+00	2.131092000000e+00	-2.633524000000e+00	-5.845099000000e+00	4.725867927495e-01	1.115057057692e+00	-1.206252984149e+01	1.035876644806e+01	-1.944042055223e-01	9.413592862562e+00	1-315931	-4.470503034906e+00	9890-3704	2.314008941650e+02	5.529000000000e-02	3.329550000000e+00	1.978047000000e-02	2.926712000000e-02	1.303338000000e+01	5.984553781050e+02	2.284369999996e+10	2.968840000000e+00	2.259870004999e+00	3.612456881467e-10	2.084094754491e+08	8.318917460509e+00	7.539307445511e+00	1	1	m1-s1	exploration	0	False
6.215500000000e-01	2.093126000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.077829933166e+01	1.852198000000e+00	0.000000000000e+00	7.630000000000e-01	6.883122000000e-01	2.035026000000e+00	-1.850647000000e+00	-5.152087000000e+00	6.409979103666e-01	8.765095053602e-01	-1.240689216219e+01	1.031314771975e+01	-4.518366949898e-01	9.031151899019e+00	1-315799	-4.195076994326e+00	9890-9101	2.318721771240e+02	5.362660000000e-02	2.037760000000e+00	8.058525000000e-03	3.815302000000e-02	7.525052000000e+00	1.994554722799e+03	2.056589999989e+10	4.375200000000e+00	2.152855082036e+00	1.497482336832e-10	5.862264092814e+07	7.768065379348e+00	7.309500133241e+00	1	1	m1-s1	exploration	3	False
8.326070000000e-01	2.157229000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.965720939636e+01	1.976810000000e+00	0.000000000000e+00	7.930000000000e-01	3.723618000000e-01	2.120591000000e+00	-1.387567000000e+00	-5.524030000000e+00	5.485675222014e-01	8.887798995535e-01	-1.253759622677e+01	1.061246384389e+01	-4.364018132759e-01	9.515328799484e+00	1-374081	-4.483380638641e+00	9891-6104	2.280733184814e+02	6.879680000000e-02	5.673140000000e+00	1.188140000000e-02	2.576994000000e-02	7.740694000000e+00	2.385611722746e+03	4.096980000028e+10	3.536450000000e+00	2.348728338188e+00	4.566028405730e-10	2.211427306834e+08	8.344672667983e+00	7.298487653419e+00	1	1	m1-s1	reserved_confirmation		False
4.334820000000e-01	1.981503000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.490592193604e+01	1.729654000000e+00	0.000000000000e+00	8.418000000000e-01	4.781356000000e+00	2.626818000000e+00	4.537652000000e-01	-2.706367000000e+00	9.599157819185e-01	9.608758191208e-01	-1.139601397747e+01	1.051464735007e+01	-4.930917074776e-01	8.594815786228e+00	1-324658	-3.817450002155e+00	9893-12703	2.567050476074e+02	3.721850000000e-02	2.844110000000e+00	1.314115000000e-01	2.264751000000e-01	9.138519000000e+00	4.823197578091e+02	3.270750000037e+10	9.118340000001e+00	2.094145961420e+00	5.483092792748e-11	1.029938742503e+07	7.012811395012e+00	6.730373510753e+00	1	0	m1-s0	reserved_confirmation		False
3.775880000000e-01	1.574840000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.182194328308e+01	1.333285000000e+00	0.000000000000e+00	6.897000000000e-01	3.616322000000e+01	4.293164000000e+00	6.598385000000e+00	4.556701000000e+00	7.927795793587e-01	1.114870416028e+00	-1.055996649477e+01	1.002969619496e+01	-3.318756707264e-01	8.444137036243e+00	1-294633	-3.825678728442e+00	9894-12703	2.514194793701e+02	3.200910000000e-02	1.562020000000e+00	2.949373000000e-01	4.092959000000e-01	1.302778000000e+01	2.720858755425e+03	1.070769999998e+10	6.205540000000e+00	1.935238485145e+00	3.875670485827e-11	1.069716876576e+07	7.029268847581e+00	7.223553392148e+00	1	0	m1-s0	exploration	0	False
