galaxy	point_index	outer_fold	source_family	radius_arcsec	radius_kpc	log10_gbar	log10_radius_over_r50	log10_surface_density	enclosed_mass_fraction	log10_total_mass	inclination_sine	log10_distance	newtonian_speed_km_s	rar_speed_km_s	surface_brightness_q10	surface_brightness_q100	surface_brightness_q1000	acceleration_q0p01	acceleration_q0p1	acceleration_q1	enclosed_mass_fraction_source	outer_inverse_radius_potential_source	outer_radius_lever_source	condition_surface_density	condition_compactness	condition_vacuum_fraction	condition_radial_span	condition_concentration
UGC3809	49	4	2008MNRAS.390..466E	1.130000000000e+02	1.800766815530e+01	2.691300044915e+00	2.345060717096e-01	1.421206621244e+00	7.724071954376e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	9.405432303744e+01	1.702292552621e+02	7.250924066462e-01	2.087096351260e-01	2.569805133921e-02	9.299075080438e-01	5.702042051059e-01	1.171292547500e-01	7.724071954376e-01	1.534801719306e-01	2.265685497162e-01	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC3809	50	4	2008MNRAS.390..466E	1.169000000000e+02	1.862917174650e+01	2.672058550412e+00	2.492421393880e-01	1.385233625027e+00	7.908187390382e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	9.356772032491e+01	1.709138835579e+02	7.082775504554e-01	1.953598540252e-01	2.370365345314e-02	9.269641358060e-01	5.593141832436e-01	1.126248031148e-01	7.908187390382e-01	1.442327126851e-01	2.093382962044e-01	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC3809	51	4	2008MNRAS.390..466E	1.190000000000e+02	1.896382752637e+01	2.661793649950e+00	2.569745896187e-01	1.359139490403e+00	8.003444758528e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	9.329531242262e+01	1.712575327043e+02	6.957094758631e-01	1.860875025866e-01	2.235228267229e-02	9.253477161600e-01	5.534804794763e-01	1.102841694199e-01	8.003444758528e-01	1.393937169130e-01	2.004096180936e-01	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC3809	52	4	2008MNRAS.390..466E	1.250000000000e+02	1.991998689745e+01	2.632235057667e+00	2.783376412343e-01	1.292978232067e+00	8.249819804560e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	9.241916769480e+01	1.720823183503e+02	6.625340440296e-01	1.641075729974e-01	1.925460047785e-02	9.205078522555e-01	5.366049398352e-01	1.037809062353e-01	8.249819804560e-01	1.265266610704e-01	1.766055720805e-01	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC3809	53	4	2008MNRAS.390..466E	1.268000000000e+02	2.020683470877e+01	2.623341371953e+00	2.845468817719e-01	1.274415391430e+00	8.317048959035e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	9.213397962978e+01	1.722908717111e+02	6.529121772455e-01	1.583281673305e-01	1.846382610762e-02	9.189964156123e-01	5.315091205317e-01	1.018915909673e-01	8.317048959035e-01	1.240113548277e-01	1.709102026496e-01	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC3809	54	4	2008MNRAS.390..466E	1.333000000000e+02	2.124267402744e+01	2.591458047215e+00	3.062577776401e-01	1.217139278348e+00	8.540980395299e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	9.106125176959e+01	1.729423521484e+02	6.224550224999e-01	1.415344467787e-01	1.621950096428e-02	9.133604940854e-01	5.131943498796e-01	9.536711149160e-02	8.540980395299e-01	1.110639693003e-01	1.477995058505e-01	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC3809	55	4	2008MNRAS.390..466E	1.430000000000e+02	2.278846501068e+01	2.546461651640e+00	3.367636656913e-01	1.159846268251e+00	8.861823694770e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	8.955469564557e+01	1.738678214750e+02	5.909900346332e-01	1.262505258359e-01	1.424347406499e-02	9.048028197156e-01	4.872981398617e-01	8.679562666670e-02	8.861823694770e-01	9.159743376099e-02	1.156331974132e-01	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC3809	56	4	2008MNRAS.390..466E	1.439000000000e+02	2.293188891635e+01	2.542381373565e+00	3.394884221628e-01	1.151569754306e+00	8.889807163135e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	8.941504541321e+01	1.739452918674e+02	5.863756079022e-01	1.241632116067e-01	1.397835935177e-02	9.039904847804e-01	4.849511561318e-01	8.605382915967e-02	8.889807163135e-01	8.941022955681e-02	1.124339250153e-01	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC3809	57	4	2008MNRAS.390..466E	1.561000000000e+02	2.487607963754e+01	2.489127920446e+00	3.748305312886e-01	1.084862569661e+00	9.253863849894e-01	1.068080833719e+01	8.850002295197e-01	1.516804168595e+00	8.759008130284e+01	1.749392638640e+02	5.486959761912e-01	1.084007449150e-01	1.201197037433e-02	8.928080948164e-01	4.544183635562e-01	7.688668631110e-02	9.253863849894e-01	6.463533679015e-02	7.603878749878e-02	-7.451250383583e-02	-3.983782007019e-01	3.824648693243e-01	-3.515902939674e-01	-1.065009645737e-01
UGC4273	0	4	2008MNRAS.390..466E	1.200000000000e+00	2.062078643650e-01	4.585857850903e+00	-1.366834710422e+00	3.368189566992e+00	3.088941773657e-02	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	8.914182838780e+01	9.096656393955e+01	9.957346560683e-01	9.589234126369e-01	7.001028789893e-01	9.990400318346e-01	9.904825464177e-01	9.123346244597e-01	3.088941773657e-02	8.385437456686e-02	9.627368558210e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	1	4	2008MNRAS.390..466E	1.500000000000e+00	2.577598304562e-01	4.511997187189e+00	-1.269924697414e+00	3.270797934637e+00	4.071637300050e-02	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	9.153901023318e+01	9.399936916055e+01	9.946681212524e-01	9.491226588503e-01	6.510221669122e-01	9.988622673754e-01	9.887379921382e-01	8.977443561650e-01	4.071637300050e-02	9.476631311157e-02	9.538351820826e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	2	4	2008MNRAS.390..466E	2.500000000000e+00	4.295997174271e-01	4.295325618224e+00	-1.048075947798e+00	2.934976505767e+00	6.867442226409e-02	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	9.208625316741e+01	9.703373849945e+01	9.885182474010e-01	8.959360071896e-01	4.626392339496e-01	9.981276275182e-01	9.815865664385e-01	8.420425203917e-01	6.867442226409e-02	1.180754734738e-01	9.252224294451e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	3	4	2008MNRAS.390..466E	2.800000000000e+00	4.811516835183e-01	4.238713639565e+00	-9.988579251273e-01	2.845340564036e+00	7.561693694856e-02	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	9.130568618092e+01	9.705465404109e+01	9.859232453181e-01	8.750610657322e-01	4.118999729379e-01	9.978674902499e-01	9.790764790117e-01	8.239222824800e-01	7.561693694856e-02	1.252768386693e-01	9.169533337567e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	4	4	2008MNRAS.390..466E	4.400000000000e+00	7.560955026716e-01	3.973423210562e+00	-8.025632799834e-01	2.619358828253e+00	1.013719830965e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	8.433346270845e+01	9.447345953471e+01	9.765398311387e-01	8.062970472179e-01	2.939121629026e-01	9.960789503363e-01	9.621260539732e-01	7.175410537109e-01	1.013719830965e-01	1.597556670043e-01	8.750813667110e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	5	4	2008MNRAS.390..466E	4.700000000000e+00	8.076474687629e-01	3.932735738725e+00	-7.739180985338e-01	2.598590020931e+00	1.053224210172e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	8.317231457874e+01	9.408453056737e+01	9.754189092843e-01	7.987185508839e-01	2.840864890931e-01	9.956955011383e-01	9.585604017157e-01	6.981725075149e-01	1.053224210172e-01	1.662403740185e-01	8.676328873100e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	6	4	2008MNRAS.390..466E	6.300000000000e+00	1.082591287916e+00	3.765492287841e+00	-6.466754070160e-01	2.487336102636e+00	1.287546034776e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.942887434401e+01	9.394838824481e+01	9.684681648997e-01	7.543841229856e-01	2.349708906241e-01	9.936862297438e-01	9.402571226556e-01	6.114754157795e-01	1.287546034776e-01	1.914323755838e-01	8.295477751601e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	7	4	2008MNRAS.390..466E	6.300000000000e+00	1.082591287916e+00	3.765492287841e+00	-6.466754070160e-01	2.487336102636e+00	1.287546034776e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.942887434401e+01	9.394838824481e+01	9.684681648997e-01	7.543841229856e-01	2.349708906241e-01	9.936862297438e-01	9.402571226556e-01	6.114754157795e-01	1.287546034776e-01	1.914323755838e-01	8.295477751601e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	8	4	2008MNRAS.390..466E	7.600000000000e+00	1.305983140978e+00	3.672783436479e+00	-5.652023641888e-01	2.405600000000e+00	1.513561248436e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.840802299594e+01	9.535288914058e+01	9.621854626748e-01	7.178716156368e-01	2.028369829748e-01	9.921954906792e-01	9.270770568942e-01	5.597255481625e-01	1.513561248436e-01	2.070565293138e-01	8.005204895129e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	9	4	2008MNRAS.390..466E	8.600000000000e+00	1.477823027949e+00	3.626823035598e+00	-5.115175052260e-01	2.337543439921e+00	1.743449278144e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.910842400482e+01	9.761338999076e+01	9.560521007538e-01	6.850811890909e-01	1.786732062392e-01	9.913318223558e-01	9.195912031734e-01	5.335048531134e-01	1.743449278144e-01	2.167740073950e-01	7.792339138621e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	10	4	2008MNRAS.390..466E	2.740000000000e+01	4.708412903001e+00	3.070590058819e+00	-8.265393649155e-03	1.777060733674e+00	4.916777589508e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.442730610558e+01	1.133837546974e+02	8.568351110128e-01	3.744116675849e-01	5.646983551284e-02	9.694870808347e-01	7.606109397479e-01	2.411192163187e-01	4.916777589508e-01	2.443956355145e-01	4.741908579513e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	11	4	2008MNRAS.390..466E	2.820000000000e+01	4.845884812577e+00	3.056582548030e+00	4.233151849819e-03	1.767039143067e+00	5.042781415476e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.429811873581e+01	1.138701659528e+02	8.539810874750e-01	3.690225908099e-01	5.525285591718e-02	9.685183773580e-01	7.546888975853e-01	2.352668233677e-01	5.042781415476e-01	2.426397080689e-01	4.635518407080e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	12	4	2008MNRAS.390..466E	3.100000000000e+01	5.327036496096e+00	3.011198107438e+00	4.534573736473e-02	1.746585595788e+00	5.489222996044e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.393360617765e+01	1.155657615071e+02	8.480098923181e-01	3.581257502377e-01	5.284531691327e-02	9.651712366338e-01	7.348317168217e-01	2.169876155188e-01	5.489222996044e-01	2.331996913310e-01	4.260305735935e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	13	4	2008MNRAS.390..466E	3.220000000000e+01	5.533244360461e+00	2.993144484240e+00	6.183991522629e-02	1.721512004072e+00	5.681272317518e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.380098650990e+01	1.162756530433e+02	8.404181736233e-01	3.449657679874e-01	5.002905795930e-02	9.637464855169e-01	7.266529698254e-01	2.100078271186e-01	5.681272317518e-01	2.299709220751e-01	4.110822827705e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	14	4	2008MNRAS.390..466E	3.330000000000e+01	5.722268236128e+00	2.977434158101e+00	7.642827703678e-02	1.722845606591e+00	5.860194143372e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.370571864132e+01	1.169329903973e+02	8.408295760754e-01	3.456599742948e-01	5.017519990927e-02	9.624611602084e-01	7.194091102127e-01	2.040692807181e-01	5.860194143372e-01	2.231906027210e-01	3.954554343157e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	15	4	2008MNRAS.390..466E	3.410000000000e+01	5.859740145705e+00	2.966195708053e+00	8.673842252296e-02	1.718093844997e+00	5.988166192110e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.362698772479e+01	1.173909955294e+02	8.393597738395e-01	3.431894688344e-01	4.965632052088e-02	9.615149441044e-01	7.141559568473e-01	1.998983034219e-01	5.988166192110e-01	2.197101103822e-01	3.851298362014e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	16	4	2008MNRAS.390..466E	3.520000000000e+01	6.048764021373e+00	2.951635656678e+00	1.005267070086e-01	1.730984254351e+00	6.170358005073e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.356159703173e+01	1.180486456845e+02	8.433216481240e-01	3.499107257690e-01	5.107586685261e-02	9.602549815127e-01	7.072632595699e-01	1.945901317018e-01	6.170358005073e-01	2.145093031960e-01	3.709510415249e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	17	4	2008MNRAS.390..466E	3.620000000000e+01	6.220603908344e+00	2.939487324971e+00	1.126926140636e-01	1.737692906545e+00	6.345909072295e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.356308551917e+01	1.186931690117e+02	8.453518885867e-01	3.534326550497e-01	5.182976326086e-02	9.591735461890e-01	7.014383738482e-01	1.902435529759e-01	6.345909072295e-01	2.077407501833e-01	3.570054251337e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	18	4	2008MNRAS.390..466E	3.710000000000e+01	6.375259806618e+00	2.928834821345e+00	1.233579531455e-01	1.712988149167e+00	6.503872509669e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.356417259570e+01	1.192628276348e+02	8.377682828024e-01	3.405443827876e-01	4.910446216189e-02	9.582021345317e-01	6.962763483121e-01	1.864936250264e-01	6.503872509669e-01	2.031882610470e-01	3.456954946252e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	19	4	2008MNRAS.390..466E	3.830000000000e+01	6.581467670983e+00	2.914552938485e+00	1.371828174991e-01	1.707543828750e+00	6.707178513703e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.352547610471e+01	1.199681982587e+02	8.360572585848e-01	3.377347748474e-01	4.852241313129e-02	9.568650266427e-01	6.892773755654e-01	1.815558325693e-01	6.707178513703e-01	1.938481194520e-01	3.287149074670e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	20	4	2008MNRAS.390..466E	3.900000000000e+01	6.701755591862e+00	2.906590631381e+00	1.450486505570e-01	1.713135212885e+00	6.828247028554e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.351731009462e+01	1.203866079914e+02	8.378143011728e-01	3.406204336198e-01	4.912027614646e-02	9.561019369612e-01	6.853371688084e-01	1.788474275814e-01	6.828247028554e-01	1.909923646761e-01	3.207796212920e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	21	4	2008MNRAS.390..466E	4.060000000000e+01	6.976699411015e+00	2.889251194724e+00	1.625100771077e-01	1.719431590965e+00	7.110377208369e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.352763603595e+01	1.213526868874e+02	8.397746683752e-01	3.438841297737e-01	4.980188220966e-02	9.543953716336e-01	6.766641980892e-01	1.730589138632e-01	7.110377208369e-01	1.783464262164e-01	2.988493107469e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	22	4	2008MNRAS.390..466E	4.110000000000e+01	7.062619354501e+00	2.884004820150e+00	1.678258654065e-01	1.710203187338e+00	7.199093976648e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.353351226886e+01	1.216520000981e+02	8.368948393053e-01	3.391057535208e-01	4.880590100498e-02	9.538666861164e-01	6.740155484038e-01	1.713369406577e-01	7.199093976648e-01	1.738809124446e-01	2.917601948814e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	23	4	2008MNRAS.390..466E	4.280000000000e+01	7.354747162351e+00	2.865416433493e+00	1.854278125436e-01	1.630155676177e+00	7.479857953843e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.345004909799e+01	1.225479154509e+02	8.101502979549e-01	2.990977424229e-01	4.092676767762e-02	9.519461972881e-01	6.645421855742e-01	1.653451827858e-01	7.479857953843e-01	1.579190762340e-01	2.675402237579e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	24	4	2008MNRAS.390..466E	4.340000000000e+01	7.457851094534e+00	2.858339896125e+00	1.914737730430e-01	1.604732489837e+00	7.566738652060e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.336295262766e+01	1.227994837445e+02	8.009827674517e-01	2.869717879451e-01	3.868976193689e-02	9.511953060691e-01	6.609000737185e-01	1.631087099720e-01	7.566738652060e-01	1.543397402488e-01	2.607153295943e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	25	4	2008MNRAS.390..466E	4.480000000000e+01	7.698426936293e+00	2.841054593045e+00	2.052620575286e-01	1.558000000000e+00	7.748185327756e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.306818045987e+01	1.232802482896e+02	7.832729464691e-01	2.654673456962e-01	3.488037510636e-02	9.493141036404e-01	6.519239539583e-01	1.577483031829e-01	7.748185327756e-01	1.435897961022e-01	2.432952047306e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	26	4	2008MNRAS.390..466E	4.670000000000e+01	8.024922721537e+00	2.818146614215e+00	2.233009240966e-01	1.521822723736e+00	7.986743818677e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.265972278196e+01	1.238938348519e+02	7.687988453569e-01	2.495443560584e-01	3.218224300154e-02	9.467150621320e-01	6.398606481868e-01	1.508659050118e-01	7.986743818677e-01	1.313081344707e-01	2.222099281588e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	27	4	2008MNRAS.390..466E	4.740000000000e+01	8.145210642417e+00	2.809531069829e+00	2.297623852045e-01	1.494746042636e+00	8.066351299402e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.247975137600e+01	1.240812974578e+02	7.575317841393e-01	2.380518085109e-01	3.029599577815e-02	9.457054056409e-01	6.352766254696e-01	1.483421102270e-01	8.066351299402e-01	1.285204763019e-01	2.160670714001e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	28	4	2008MNRAS.390..466E	5.190000000000e+01	8.918490133786e+00	2.752937496152e+00	2.691514013789e-01	1.323888603560e+00	8.489098852374e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	7.105823503895e+01	1.249068285743e+02	6.782587214398e-01	1.741057273987e-01	2.064564532749e-02	9.386124095794e-01	6.045858131393e-01	1.326216118502e-01	8.489098852374e-01	1.026272078333e-01	1.728077743458e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
UGC4273	29	4	2008MNRAS.390..466E	6.280000000000e+01	1.079154490177e+01	2.615968295878e+00	3.519436872677e-01	1.054104435666e+00	9.067278648062e-01	1.009109822307e+01	8.567183937853e-01	1.549549111535e+00	6.676148049621e+01	1.252909774005e+02	5.311047977871e-01	1.017431066575e-01	1.119986920403e-02	9.177235800973e-01	5.272795311202e-01	1.003484850371e-01	9.067278648062e-01	6.950816249376e-02	1.078092516240e-01	-4.315415129496e-03	-3.409030403943e-01	1.191853580583e-01	5.369446286772e-01	-8.353182190357e-02
