id	ra_deg	dec_deg	z	z_err	q_flag	member_flag	sep_arcmin	R_proj_Mpc	obj_type	z_bibcode
WISEA J071724.73+374601.9	109.353047	37.767203	0.542300	3.0E-4	SLS		1.527	0.5852	G	2014ApJS..211...21E
WISEA J071812.34+373539.6	109.551456	37.594354	0.387000	3.0E-4	SLS		12.592	4.8257	G	2014ApJS..211...21E
WISEA J071719.95+373444.3	109.333139	37.578988	0.406600	3.0E-4	SLS		10.842	4.1550	G	2014ApJS..211...21E
WISEA J071830.76+374612.5	109.628186	37.770158	0.236900	3.0E-4	SLS		11.726	4.4936	G	2014ApJS..211...21E
WISEA J071708.44+373407.4	109.285207	37.568741	0.442100	3.0E-4	SLS		12.109	4.6407	G	2014ApJS..211...21E
WISEA J071837.60+374746.4	109.656694	37.796241	0.512900	3.0E-4	SLS		13.269	5.0852	G	2014ApJS..211...21E
WISEA J071823.56+374608.0	109.598204	37.768917	0.742100	3.0E-4	SLS		10.302	3.9481	G	2014ApJS..211...21E
WISEA J071734.92+375049.5	109.395529	37.847086	0.534800	3.0E-4	SLS		5.531	2.1195	G	2014ApJS..211...21E
MACS J0717:[CJ2023] 076.2	109.412854	37.733804	6.348000	0.002	S1L		1.973	0.7561	G	2024A&A...683A.238J
WISEA J071830.98+372635.3	109.629110	37.443161	0.000029	7.81511E-6	SLS		22.129	8.4805	*	2016SDSSD.C...0000:
WISEA J071938.60+380039.2	109.910863	38.010915	-0.000073	1.1305692E-5	SLS		29.373	11.2565	*	2016SDSSD.C...0000:
WISEA J071745.00+374954.7	109.437516	37.831878	0.491400	3.0E-4	SLS		5.290	2.0271	G	2014ApJS..211...21E
WISEA J071815.07+373349.5	109.562831	37.563754	0.543100	3.0E-4	SLS		14.370	5.5069	G	2014ApJS..211...21E
WISEA J071719.74+373822.6	109.332257	37.639613	0.491300	3.0E-4	SLS		7.342	2.8135	G	2014ApJS..211...21E
WISEA J071754.99+374642.3	109.479150	37.778429	0.349700	3.0E-4	SLS		4.823	1.8482	G	2014ApJS..211...21E
WISEA J071724.41+374641.6	109.351722	37.778242	0.542000	3.0E-4	SLS		1.967	0.7539	G	2014ApJS..211...21E
WISEA J071839.41+372701.6	109.664227	37.450448	-0.000021	7.963858E-6	SLS		22.706	8.7014	*	2016SDSSD.C...0000:
2MASS J07175297+3729580	109.470800	37.499391	-0.000149	9.4020625E-6	SLS		15.943	6.1098	*	2016SDSSD.C...0000:
WISEA J071809.68+372334.6	109.540320	37.392949	-0.000050	9.035833E-6	SLS		23.028	8.8248	*	2016SDSSD.C...0000:
SDSS J071921.30+380032.8	109.838770	38.009115	-0.000132	1.0918329E-5	SLS		26.458	10.1394	*	2016SDSSD.C...0000:
SDSS J071856.73+374517.4	109.736390	37.754834	-0.000176	1.7919227E-5	SLS		16.827	6.4487	*	2016SDSSD.C...0000:
SDSS J071841.67+374741.1	109.673660	37.794754	-0.000112	2.2219316E-5	SLS		14.046	5.3828	*	2016SDSSD.C...0000:
SDSS J071840.26+374138.0	109.667790	37.693911	-0.000054	2.9726116E-5	SLS		14.073	5.3933	*	2016SDSSD.C...0000:
SDSS J071937.18+375438.5	109.904930	37.910717	0.760271	1.0007962E-4	SLS		26.486	10.1502	G	2016SDSSD.C...0000:
SDSS J071809.50+373419.1	109.539590	37.571984	-0.000006	1.273731E-5	SLS		13.326	5.1069	*	2016SDSSD.C...0000:
SDSS J071819.24+373811.4	109.580180	37.636500	0.000006	6.0318383E-5	SLS		11.826	4.5320	*	2016SDSSD.C...0000:
SDSS J071835.69+373503.8	109.648740	37.584395	-0.000383	5.3761425E-5	SLS		16.320	6.2544	*	2016SDSSD.C...0000:
SDSS J071843.28+375022.0	109.680360	37.839447	0.000106	3.563986E-5	SLS		15.029	5.7595	*	2016SDSSD.C...0000:
SDSS J071837.12+373805.2	109.654700	37.634788	0.000112	1.801836E-4	SLS		14.850	5.6911	*	2016SDSSD.C...0000:
SDSS J071830.73+373914.6	109.628080	37.654069	0.000116	1.4537717E-5	SLS		13.187	5.0537	*	2016SDSSD.C...0000:
SDSS J071902.20+374303.5	109.759170	37.717661	-0.000102	3.492417E-5	SLS		18.056	6.9196	*	2016SDSSD.C...0000:
SDSS J071917.13+373156.0	109.821400	37.532239	0.000050	8.833355E-6	SLS		24.819	9.5113	*	2016SDSSD.C...0000:
WISEA J071949.03+374502.6	109.954440	37.750945	-0.000050	1.06311145E-5	SLS		27.173	10.4135	*	2016SDSSD.C...0000:
WISEA J071944.13+373100.6	109.933820	37.516947	0.000036	1.0676751E-5	SLS		29.887	11.4536	*	2016SDSSD.C...0000:
WISEA J071942.88+375217.1	109.928570	37.871706	0.000036	1.3078317E-5	SLS		26.844	10.2872	*	2016SDSSD.C...0000:
SDSS J071759.57+372905.4	109.498220	37.484857	0.000353	5.3146166E-5	SLS		17.161	6.5764	*	2016SDSSD.C...0000:
SDSS J071826.22+372833.6	109.609260	37.476000	0.000126	2.2323913E-5	SLS		19.959	7.6488	*	2016SDSSD.C...0000:
WISEA J071738.28+374650.3	109.409522	37.780659	0.561300	3.0E-4	SLS		2.003	0.7677	G	2014ApJS..211...21E
WISEA J071743.08+374039.9	109.429518	37.677771	0.544200	3.0E-4	SLS		5.191	1.9892	G	2014ApJS..211...21E
WISEA J071602.59+374737.4	109.010811	37.793726	0.219400		SUN		17.737	6.7972	G	2023ApJ...958...62S
WISEA J071819.31+374047.7	109.580461	37.679939	0.341900	3.0E-4	SLS		10.469	4.0121	G	2014ApJS..211...21E
WISEA J071841.62+374139.7	109.673454	37.694387	0.419000	3.0E-4	SLS		14.325	5.4899	G	2014ApJS..211...21E
WISEA J071746.05+373808.8	109.441909	37.635782	0.340900	3.0E-4	SLS		7.735	2.9642	G	2014ApJS..211...21E
WISEA J071801.55+374022.6	109.506482	37.672960	0.543000	3.0E-4	SLS		7.724	2.9600	G	2014ApJS..211...21E
WISEA J071756.66+375145.4	109.486120	37.862639	0.459100	3.0E-4	SLS		8.111	3.1085	G	2014ApJS..211...21E
WISEA J071932.48+375044.0	109.885342	37.845565	-0.000123	7.982029E-6	SLS		24.482	9.3820	*	2016SDSSD.C...0000:
WISEA J071759.77+374058.5	109.499080	37.682944	0.285400	3.0E-4	SLS		7.074	2.7108	G	2014ApJS..211...21E
WISEA J071735.54+374505.3	109.398097	37.751482	0.552800	3.0E-4	SLS		0.817	0.3130	G	2014ApJS..211...21E
WISEA J071909.64+373916.0	109.790172	37.654465	0.377600		SUN		20.318	7.7865	G	2023ApJ...958...62S
WISEA J071816.07+373426.1	109.566977	37.573937	0.545500	3.0E-4	SLS		14.008	5.3682	G	2014ApJS..211...21E
WISEA J071833.14+374139.9	109.638104	37.694419	0.539500	3.0E-4	SLS		12.711	4.8711	G	2014ApJS..211...21E
WISEA J071826.17+374348.8	109.609081	37.730243	0.422100	3.0E-4	SLS		10.896	4.1757	G	2014ApJS..211...21E
DESI J071618.18+380630.9	109.075730	38.108610	4.960000		SUN		25.658	9.8329	QSO	2023ApJS..269...27Y
WISEA J071727.55+374440.8	109.364825	37.744667	0.526100	3.0E-4	SLS		1.032	0.3956	G	2014ApJS..211...21E
WISEA J071706.57+374347.7	109.277408	37.729923	0.421400	3.0E-4	SLS		5.180	1.9853	G	2014ApJS..211...21E
WISEA J071748.62+374245.1	109.452589	37.712530	0.537800	3.0E-4	SLS		4.242	1.6255	G	2014ApJS..211...21E
WISEA J071720.79+373950.9	109.336651	37.664152	0.487400	3.0E-4	SLS		5.886	2.2557	G	2014ApJS..211...21E
WISEA J071826.02+374031.9	109.608450	37.675550	0.549000	3.0E-4	SLS		11.786	4.5166	G	2014ApJS..211...21E
WISEA J071807.14+373706.0	109.529765	37.618347	0.553200	3.0E-4	SLS		10.827	4.1492	G	2014ApJS..211...21E
WISEA J071849.33+371942.1	109.705576	37.328365	-0.000088	9.996207E-6	SLS		29.907	11.4612	*	2016SDSSD.C...0000:
WISEA J071729.62+373801.4	109.373441	37.633728	0.377300	3.0E-4	SLS		7.320	2.8054	G	2014ApJS..211...21E
GLASS MACSJ0717 00342	109.399914	37.762455	0.430000		S1L		0.959	0.3676		2015ApJ...812..114T
GLASS MACSJ0717 90817	109.414009	37.742322	1.474000		SUN		1.728	0.6621	G	2015ApJ...812..114T
GLASS MACSJ0717 02498	109.386405	37.729191	2.000000		SUN		1.598	0.6124	G	2015ApJ...812..114T
MACS J0717:[VTS2015] 00624	109.389333	37.758028	0.572500		SUN		0.393	0.1504	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 02371	109.383125	37.733806	0.263000		SUN		1.307	0.5009	G	2015ApJ...814..161V
GLASS MACSJ0717 00036	109.392969	37.770492	0.000000		SUN?		1.044	0.4001	*	2015ApJ...812..114T
GLASS MACSJ0717 02266	109.392979	37.735136	0.000000		SUN?		1.338	0.5127	*	2015ApJ...812..114T
GLASS MACSJ0717 00702	109.413053	37.757085	0.950000		S1L		1.492	0.5716	G	2015ApJ...812..114T
GLASS MACSJ0717 01760	109.393251	37.742344	1.135500		S1L		0.965	0.3697		2015ApJ...812..114T
GLASS MACSJ0717 02496	109.390193	37.729659	0.000000		SUN?		1.606	0.6154	*	2015ApJ...812..114T
GLASS MACSJ0717 02522	109.384385	37.728719	0.000000		SUN?		1.616	0.6191	*	2015ApJ...812..114T
GLASS MACSJ0717 01733	109.412824	37.742857	0.000000		SUN?		1.663	0.6373	*	2015ApJ...812..114T
GLASS MACSJ0717 01236	109.402790	37.751759	1.129000		SUN		1.028	0.3938	G	2015ApJ...812..114T
GLASS MACSJ0717 00697	109.400203	37.754998	0.000000		SUN?		0.880	0.3372	*	2015ApJ...812..114T
GLASS MACSJ0717 01159	109.404687	37.746787	0.000000		SUN?		1.212	0.4645	*	2015ApJ...812..114T
WISEA J071730.63+374443.2	109.377721	37.745291	1.010000		SUN		0.644	0.2468	G	2016MNRAS.459.1626R
GLASS MACSJ0717 00373	109.374296	37.761093	0.000000		SUN?		0.482	0.1848	*	2015ApJ...812..114T
GLASS MACSJ0717 01266	109.367839	37.748960	1.098000		S1L		0.766	0.2937	G	2015ApJ...812..114T
WISEA J071729.69+374408.2	109.373683	37.735712	0.548000	0.001	SUN		1.250	0.4789	G	2017ApJ...848...37C
MACS gJ071757.54+374321.7	109.490266	37.722572	2.217000	0.001	SLS		5.520	2.1153	G	2014ApJS..211...21E
WISEA J071740.41+374915.9	109.418404	37.821094	0.534600	3.0E-4	SLS		4.301	1.6481	G	2014ApJS..211...21E
WISEA J071936.43+374659.9	109.901793	37.783241	-0.000593	1.3436684E-5	SLS		24.725	9.4752	*	2016SDSSD.C...0000:
GLASS MACSJ0717 01330	109.369963	37.748189	1.082000		S1L		0.710	0.2721	G	2015ApJ...812..114T
WISEA J071731.95+374449.5	109.383147	37.747104	0.543800	3.0E-4	SLS		0.512	0.1963	G	2014ApJS..211...21E
WISEA J071732.00+374510.8	109.383369	37.753016	0.542300	3.0E-4	SLS		0.173	0.0661	G	2014ApJS..211...21E
WISEA J071752.53+373551.9	109.468891	37.597770	0.230500	3.0E-4	SLS		10.334	3.9602	G	2014ApJS..211...21E
WISEA J071830.06+373715.7	109.625257	37.621049	0.549700	3.0E-4	SLS		14.103	5.4048	G	2014ApJS..211...21E
WISEA J071754.67+374433.3	109.477797	37.742605	0.421200	3.0E-4	SLS		4.626	1.7729	G	2014ApJS..211...21E
WISEA J071708.67+375242.8	109.286134	37.878572	0.608400	3.0E-4	SLS		8.659	3.3184	G	2014ApJS..211...21E
WISEA J071758.10+374328.7	109.492096	37.724656	1.119900	3.0E-4	SLS		5.558	2.1299	G	2014ApJS..211...21E
WISEA J071730.35+374537.3	109.376492	37.760368	0.564600	3.0E-4	SLS		0.379	0.1452	G	2014ApJS..211...21E
WISEA J071721.52+373254.6	109.339703	37.548511	0.718500	3.0E-4	SLS		12.582	4.8217	G	2014ApJS..211...21E
HLS J071726.1+375021	109.357920	37.838690	2.100000		SUN		5.113	1.9596		2016MNRAS.459.1626R
WISEA J071825.08+374458.1	109.604519	37.749495	0.316500	3.0E-4	SLS		10.578	4.0538	G	2014ApJS..211...21E
WISEA J071939.76+374414.8	109.915672	37.737456	0.000106	8.378563E-6	SLS		25.358	9.7180	*	2016SDSSD.C...0000:
WISEA J071836.75+373611.9	109.653111	37.603348	-0.000163	8.758743E-6	SLS		15.797	6.0539	*	2016SDSSD.C...0000:
2MASS J07194083+3740241	109.920155	37.673382	-0.000027	7.1588183E-6	SLS		26.030	9.9754	*	2016SDSSD.C...0000:
WISEA J071729.72+374808.3	109.373873	37.802318	0.212800	3.0E-4	SLS		2.830	1.0844	G	2014ApJS..211...21E
WISEA J071710.25+373707.9	109.292723	37.618886	0.811700	3.0E-4	SLS		9.224	3.5349	G	2014ApJS..211...21E
WISEA J071819.45+374620.0	109.581047	37.772226	0.240200	3.0E-4	SLS		9.510	3.6444	G	2014ApJS..211...21E
WISEA J071710.50+373927.9	109.293752	37.657763	0.386400	3.0E-4	SLS		7.201	2.7595	G	2014ApJS..211...21E
WISEA J071751.73+374642.1	109.465565	37.778388	0.833500	3.0E-4	SLS		4.208	1.6127	G	2014ApJS..211...21E
WISEA J071719.10+374402.8	109.329600	37.734121	0.659100	0.001	SLS		2.785	1.0674	G	2014ApJS..211...21E
WISEA J071750.50+373352.5	109.460434	37.564605	0.526900	3.0E-4	SLS		12.053	4.6189	G	2014ApJS..211...21E
WISEA J071915.68+374012.8	109.815352	37.670232	-0.000210	9.842312E-6	SLS		21.212	8.1290	*	2016SDSSD.C...0000:
PSZRX G180.26+21.05	109.384087	37.748043	0.546000		SST		0.465	0.1783	GClstr	2019A&A...626A...7T
WISEA J071824.91+374627.4	109.603816	37.774284	0.255000		SUN		10.597	4.0609	G	2023ApJ...958...62S
WISEA J071801.26+373811.9	109.505268	37.636662	0.541200	3.0E-4	SLS		9.237	3.5399	G	2014ApJS..211...21E
WISEA J071806.13+373810.8	109.525557	37.636338	0.543700	3.0E-4	SLS		9.891	3.7906	G	2014ApJS..211...21E
2MASS J07194936+3741075	109.955702	37.685429	-0.000096	9.070548E-6	SLS		27.567	10.5643	*	2016SDSSD.C...0000:
WISEA J071805.42+373046.5	109.522587	37.512936	-0.000046	7.3542747E-6	SLS		16.023	6.1406	*	2016SDSSD.C...0000:
WISEA J071813.63+374103.2	109.556794	37.684232	0.542000	3.0E-4	SLS		9.349	3.5826	G	2014ApJS..211...21E
WISEA J071756.36+374201.2	109.484873	37.700354	0.551000	3.0E-4	SLS		5.913	2.2658	G	2014ApJS..211...21E
WISEA J071754.29+374153.6	109.476242	37.698240	0.593500	3.0E-4	SLS		5.654	2.1669	G	2014ApJS..211...21E
WISEA J071719.11+373803.6	109.329663	37.634350	0.484800	3.0E-4	SLS		7.680	2.9433	G	2014ApJS..211...21E
WISEA J071732.87+373613.1	109.386982	37.603653	0.401400	3.0E-4	SLS		9.118	3.4942	G	2014ApJS..211...21E
WISEA J071930.28+373617.5	109.876192	37.604862	-0.000153	9.908862E-6	SLS		25.163	9.6433	*	2016SDSSD.C...0000:
WISEA J071824.10+374132.6	109.600448	37.692404	0.538800	3.0E-4	SLS		11.053	4.2357	G	2014ApJS..211...21E
WISEA J071817.95+374627.1	109.574803	37.774220	0.236600	3.0E-4	SLS		9.229	3.5367	G	2014ApJS..211...21E
WISEA J071719.70+373548.4	109.332094	37.596790	0.441300	3.0E-4	SLS		9.813	3.7605	G	2014ApJS..211...21E
WISEA J071827.35+373401.8	109.613989	37.567189	0.784900	3.0E-4	SLS		15.796	6.0534	G	2014ApJS..211...21E
WISEA J071817.18+373315.7	109.571614	37.554361	0.340000	3.0E-4	SLS		15.071	5.7757	G	2014ApJS..211...21E
WISEA J071806.15+373950.9	109.525647	37.664159	0.452900	3.0E-4	SLS		8.762	3.3580	G	2014ApJS..211...21E
WISEA J071750.41+373225.8	109.460056	37.540513	0.546700	3.0E-4	SLS		13.429	5.1465	G	2014ApJS..211...21E
WISEA J071737.21+374421.9	109.405026	37.739670	0.154600	1.0E-4	SUN		1.462	0.5602	G	2018MNRAS.480.1956C
WISEA J071755.78+374139.4	109.482443	37.694283	0.495800	3.0E-4	SLS		6.032	2.3118	G	2014ApJS..211...21E
MACS gJ071740.94+374316.6	109.421977	37.719798	0.539900	5.0E-4	SLS		2.874	1.1015	G	2014ApJS..211...21E
WISEA J071759.34+373742.5	109.497266	37.628498	0.687300	3.0E-4	SLS		9.394	3.6000	G	2014ApJS..211...21E
WISEA J071840.75+374047.6	109.669807	37.679895	0.365000	3.0E-4	SLS		14.409	5.5221	G	2014ApJS..211...21E
WISEA J071712.47+373351.5	109.301998	37.564319	0.542200	3.0E-4	SLS		12.082	4.6303	G	2014ApJS..211...21E
WISEA J071811.99+374422.1	109.549973	37.739497	0.549000	3.0E-4	SLS		8.043	3.0822	G	2014ApJS..211...21E
WISEA J071959.30+375117.0	109.997105	37.854730	-0.000046	5.4207912E-6	SLS		29.776	11.4109	*	2016SDSSD.C...0000:
WISEA J071732.51+374442.8	109.385461	37.745233	0.551900	3.0E-4	SLS		0.645	0.2473	G	2014ApJS..211...21E
WISEA J071818.38+374059.1	109.576604	37.683088	0.542800	3.0E-4	SLS		10.223	3.9176	G	2014ApJS..211...21E
WISEA J071800.05+373406.7	109.500244	37.568552	0.469100	3.0E-4	SLS		12.555	4.8113	G	2014ApJS..211...21E
WISEA J071806.93+373911.4	109.528899	37.653190	0.542800	3.0E-4	SLS		9.304	3.5657	G	2014ApJS..211...21E
WISEA J071758.80+373916.9	109.495014	37.654703	0.496400	3.0E-4	SLS		8.097	3.1032	G	2014ApJS..211...21E
WISEA J071809.56+373613.6	109.539846	37.603779	0.386800	3.0E-4	SLS		11.805	4.5239	G	2014ApJS..211...21E
WISEA J071758.70+373615.6	109.494585	37.604347	0.388800	3.0E-4	SLS		10.539	4.0387	G	2014ApJS..211...21E
WISEA J071750.37+373423.6	109.459881	37.573237	0.462100	3.0E-4	SLS		11.553	4.4274	G	2014ApJS..211...21E
WISEA J071818.89+374109.8	109.578716	37.686070	0.541700	3.0E-4	SLS		10.239	3.9239	G	2014ApJS..211...21E
WISEA J071908.01+373659.8	109.783440	37.616547	-0.000021	1.0510276E-5	SLS		20.821	7.9790	*	2016SDSSD.C...0000:
WISEA J071816.83+373400.5	109.570161	37.566808	0.543700	3.0E-4	SLS		14.437	5.5325	G	2014ApJS..211...21E
WISEA J071754.47+373635.0	109.476999	37.609746	0.223500	3.0E-4	SLS		9.851	3.7750	G	2014ApJS..211...21E
WISEA J071757.50+373633.9	109.489605	37.609426	0.550300	3.0E-4	SLS		10.156	3.8921	G	2014ApJS..211...21E
WISEA J071716.24+373457.3	109.317682	37.582605	0.377800	3.0E-4	SLS		10.813	4.1439	G	2014ApJS..211...21E
WISEA J071824.89+373803.8	109.603722	37.634390	0.366000	3.0E-4	SLS		12.806	4.9076	G	2014ApJS..211...21E
WISEA J071743.88+374636.0	109.432854	37.776667	0.543700	3.0E-4	SLS		2.738	1.0494	G	2014ApJS..211...21E
MACS J0717:[VTS2015] 00173	109.398500	37.766444	0.556000		SUN		1.031	0.3953	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 00431	109.402458	37.761139	0.549500		SUN		1.041	0.3991	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 00674	109.395750	37.757611	0.574000		SUN		0.679	0.2603	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 01208	109.386625	37.744806	0.558500		SUN		0.687	0.2632	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 01305	109.398125	37.744944	0.528500		SUN		1.008	0.3861	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 02181	109.381292	37.736972	0.564000		SUN		1.115	0.4275	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 02432	109.381042	37.730750	0.548000		SUN		1.489	0.5706	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 01234	109.406500	37.752583	0.229500		SUN		1.191	0.4566	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 01416	109.415500	37.747417	0.509500		SUN		1.678	0.6429	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 01589	109.384708	37.743778	0.385000		SUN		0.721	0.2765	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 02390	109.394292	37.731611	0.473000		SUN		1.557	0.5966	G	2015ApJ...814..161V
MACS J0717:[VTS2015] 02445	109.384917	37.730833	0.490000		SUN		1.492	0.5716	G	2015ApJ...814..161V
WISEA J071715.52+373950.2	109.314689	37.663952	0.385900	3.0E-4	SLS		6.350	2.4334	G	2014ApJS..211...21E
GLASS MACSJ0717 01561	109.385839	37.744331	0.531000		S1L		0.702	0.2691	G	2015ApJ...812..114T
GLASS MACSJ0717 01747	109.414271	37.743051	0.540000		S1L		1.719	0.6588	G	2015ApJ...812..114T
GLASS MACSJ0717 01681	109.369797	37.745229	0.896500		SUN		0.838	0.3210	G	2015ApJ...812..114T
GLASS MACSJ0717 02309	109.393044	37.734210	0.000000		SUN?		1.390	0.5327	*	2015ApJ...812..114T
GLASS MACSJ0717 00273	109.405149	37.764215	0.000000		SUN?		1.229	0.4709	*	2015ApJ...812..114T
GLASS MACSJ0717 90090	109.394338	37.731661	0.473000		S1L		1.555	0.5958	G	2015ApJ...812..114T
GLASS MACSJ0717 01208	109.386611	37.744805	0.558500		SUN		0.687	0.2631	G	2015ApJ...812..114T
[CDK2017] 08800	109.393964	37.752786	0.525000		SUN		0.607	0.2324	G	2017ApJ...848...37C
GLASS MACSJ0717 01126	109.362548	37.751190	0.000000		SUN?		0.944	0.3619	*	2015ApJ...812..114T
GLASS MACSJ0717 02567	109.383701	37.726167	1.216500		S1L		1.766	0.6769	G	2015ApJ...812..114T
GLASS MACSJ0717 02563	109.389757	37.726477	1.457000		SUN		1.787	0.6847	G	2015ApJ...812..114T
GLASS MACSJ0717 01253	109.389496	37.749121	0.610000		SUN		0.536	0.2053	G	2015ApJ...812..114T
