ID	RAdeg	DEdeg	z	qflag	zref	Rmag_Kron
CLASHVLTJ224840.69-444006.0	342.169548	-44.668343	0.45550	3	1	21.19
CLASHVLTJ224947.08-442638.2	342.446175	-44.443945	0.38690	9	1	23.26
CLASHVLTJ224846.62-443249.7	342.194256	-44.547139	0.35050	3	1	22.44
CLASHVLTJ224821.30-444029.5	342.088733	-44.674856	0.21129	3	1	21.44
CLASHVLTJ224905.92-443301.0	342.274674	-44.550281	0.33880	2	1	23.28
CLASHVLTJ224938.20-443645.2	342.409176	-44.612543	0.25247	3	1	23.23
CLASHVLTJ224858.70-444245.5	342.244604	-44.712635	0.57010	3	1	21.24
CLASHVLTJ224826.73-442731.1	342.111395	-44.458626	0.61030	3	1	22.94
CLASHVLTJ224839.60-443739.4	342.165003	-44.627602	0.35450	3	1	21.51
CLASHVLTJ224740.39-443141.4	341.918284	-44.528164	0.43298	3	1	21.51
CLASHVLTJ224745.13-443244.4	341.938025	-44.545662	0.31260	3	1	21.68
CLASHVLTJ224846.34-442553.8	342.193083	-44.431605	0.18940	3	1	20.96
CLASHVLTJ224817.93-444228.3	342.074702	-44.707870	0.67130	3	1	23.98
CLASHVLTJ224844.81-443226.7	342.186695	-44.540760	0.34880	3	4	21.52
CLASHVLTJ224804.10-442528.1	342.017100	-44.424478	0.34030	2	1	23.96
CLASHVLTJ224852.57-443810.1	342.219043	-44.636135	0.34760	3	1	22.29
CLASHVLTJ224842.41-443933.7	342.176728	-44.659356	0.39050	3	1	22.89
CLASHVLTJ224849.00-443130.9	342.204172	-44.525240	0.35030	3	4	21.16
CLASHVLTJ224737.27-442215.5	341.905295	-44.370980	0.35160	3	1	19.41
CLASHVLTJ224907.55-443448.9	342.281449	-44.580258	0.21110	3	1	23.37
CLASHVLTJ224844.19-442149.8	342.184135	-44.363841	0.56600	3	1	22.66
CLASHVLTJ224811.34-444009.5	342.047242	-44.669304	0.33300	3	1	21.79
CLASHVLTJ224747.35-443734.5	341.947292	-44.626254	0.35230	3	1	23.49
CLASHVLTJ224748.14-444117.8	341.950593	-44.688273	0.45790	2	1	23.78
CLASHVLTJ224852.11-443308.9	342.217128	-44.552477	0.60890	3	1	23.13
CLASHVLTJ224854.86-444216.3	342.228588	-44.704537	0.62180	3	1	21.79
CLASHVLTJ224911.78-443851.1	342.299098	-44.647522	0.44600	3	1	22.33
CLASHVLTJ224811.40-443256.0	342.047488	-44.548877	0.34620	2	1	23.09
CLASHVLTJ224837.16-442837.3	342.154835	-44.477027	0.27570	2	1	23.89
CLASHVLTJ224821.20-443808.2	342.088320	-44.635609	0.39180	3	1	21.62
CLASHVLTJ224848.80-443243.0	342.203350	-44.545284	0.34400	2	1	22.90
CLASHVLTJ224854.99-443208.3	342.229115	-44.535640	0.34340	3	1	20.85
CLASHVLTJ224945.66-443939.9	342.440242	-44.661097	0.42700	3	1	22.27
CLASHVLTJ224930.32-443529.7	342.376337	-44.591575	0.44330	3	1	24.04
CLASHVLTJ224821.31-442227.8	342.088785	-44.374400	0.58180	2	1	22.94
CLASHVLTJ224850.14-442516.2	342.208936	-44.421168	0.29560	3	1	22.12
CLASHVLTJ224835.15-444256.6	342.146450	-44.715727	0.35420	3	1	22.03
CLASHVLTJ224838.78-442235.2	342.161586	-44.376444	0.22310	3	1	22.77
CLASHVLTJ224812.18-442810.1	342.050732	-44.469467	0.34990	3	1	22.05
CLASHVLTJ224754.19-443114.1	341.975778	-44.520592	0.35152	3	1	21.38
CLASHVLTJ224858.48-443006.6	342.243648	-44.501824	0.21139	3	1	21.64
CLASHVLTJ224759.99-443518.1	341.999961	-44.588371	0.34580	2	1	22.86
CLASHVLTJ224908.78-443253.6	342.286583	-44.548216	0.34070	3	1	23.27
CLASHVLTJ224752.08-442247.3	341.967015	-44.379796	0.46960	3	1	22.81
CLASHVLTJ224815.70-443107.2	342.065424	-44.518657	0.00000	3	1	21.68
CLASHVLTJ224857.15-442518.7	342.238134	-44.421850	0.33520	3	1	23.82
CLASHVLTJ224846.61-443119.6	342.194194	-44.522111	0.34250	3	4	22.68
CLASHVLTJ224815.65-443437.2	342.065190	-44.576993	0.35740	3	1	23.48
CLASHVLTJ224907.02-443036.3	342.279253	-44.510091	0.34190	3	1	22.29
CLASHVLTJ224822.05-442301.2	342.091892	-44.383657	0.74023	3	1	20.87
CLASHVLTJ224818.58-444206.7	342.077432	-44.701874	0.47770	3	1	22.66
CLASHVLTJ224803.37-442322.5	342.014043	-44.389590	0.62000	9	1	24.37
CLASHVLTJ224851.51-443259.1	342.214608	-44.549737	2.35560	2	1	23.87
CLASHVLTJ224942.44-442952.2	342.426853	-44.497838	0.14780	3	1	22.42
CLASHVLTJ224953.92-444253.4	342.474648	-44.714834	0.45930	3	1	20.60
CLASHVLTJ224913.77-443241.4	342.307395	-44.544833	0.34930	3	1	19.76
CLASHVLTJ224844.58-443204.3	342.185755	-44.534539	0.33480	3	4	20.97
CLASHVLTJ224811.46-442951.2	342.047746	-44.497564	0.35310	3	1	23.18
CLASHVLTJ224928.25-442935.3	342.367718	-44.493137	0.61939	3	1	24.05
CLASHVLTJ224909.32-443030.4	342.288819	-44.508448	0.34910	3	1	20.72
CLASHVLTJ224930.62-443457.8	342.377589	-44.582713	0.45757	2	1	24.12
CLASHVLTJ224956.27-443559.3	342.484473	-44.599811	0.62390	3	1	23.39
CLASHVLTJ224901.32-443953.7	342.255490	-44.664912	0.72380	3	1	23.86
CLASHVLTJ224918.17-442507.3	342.325718	-44.418690	0.00000	2	1	23.78
CLASHVLTJ224853.43-444033.7	342.222620	-44.676032	0.45880	3	1	22.10
CLASHVLTJ224821.06-442403.0	342.087765	-44.400827	0.34690	3	1	23.12
CLASHVLTJ224844.57-443133.8	342.185721	-44.526046	0.34430	3	4	22.39
CLASHVLTJ224806.81-442154.3	342.028375	-44.365087	0.41250	3	1	21.25
CLASHVLTJ224811.66-443139.0	342.048570	-44.527496	0.69390	3	1	23.42
CLASHVLTJ224836.67-443315.6	342.152796	-44.554330	0.33530	3	1	22.63
CLASHVLTJ224921.25-443306.4	342.338541	-44.551773	0.68170	3	1	23.45
CLASHVLTJ224854.65-442158.8	342.227690	-44.366338	0.33630	3	1	19.97
CLASHVLTJ224755.71-444016.4	341.982116	-44.671230	0.47836	3	1	23.53
CLASHVLTJ224807.16-442634.8	342.029828	-44.443012	0.34330	3	1	23.90
CLASHVLTJ224801.04-443155.0	342.004342	-44.531946	0.46290	2	1	22.51
CLASHVLTJ224806.12-444154.0	342.025510	-44.698321	0.34510	3	1	18.61
CLASHVLTJ224941.16-444003.3	342.421509	-44.667591	0.43070	2	1	22.37
CLASHVLTJ224752.77-442036.2	341.969879	-44.343397	0.35020	3	1	20.52
CLASHVLTJ224925.59-443311.3	342.356629	-44.553128	2.52420	2	1	23.48
CLASHVLTJ224803.42-444122.5	342.014236	-44.689579	0.34550	3	1	21.24
CLASHVLTJ224901.04-442417.2	342.254352	-44.404764	0.46860	3	1	22.38
CLASHVLTJ224803.95-442817.1	342.016467	-44.471412	0.34150	3	1	21.27
CLASHVLTJ224753.30-444127.0	341.972087	-44.690827	0.34760	2	1	23.02
CLASHVLTJ224815.73-443838.2	342.065524	-44.643937	0.42510	3	1	22.17
CLASHVLTJ224912.09-443314.3	342.300360	-44.553963	3.23160	3	1	23.74
CLASHVLTJ224815.81-442740.2	342.065888	-44.461173	0.45620	3	1	23.08
CLASHVLTJ224856.48-444139.5	342.235321	-44.694308	0.62050	3	1	23.75
CLASHVLTJ224928.44-443830.4	342.368486	-44.641787	0.80010	9	1	23.73
CLASHVLTJ224845.04-443835.7	342.187663	-44.643239	0.34570	3	1	23.61
CLASHVLTJ224739.27-442947.0	341.913606	-44.496398	0.77260	9	1	23.76
CLASHVLTJ224847.48-442950.4	342.197845	-44.497341	0.35310	3	1	22.79
CLASHVLTJ224851.20-442813.0	342.213330	-44.470282	0.23368	3	1	18.47
CLASHVLTJ224910.95-442538.5	342.295615	-44.427354	0.40270	3	1	22.78
CLASHVLTJ224934.80-444044.2	342.395009	-44.678938	0.19030	3	1	22.75
CLASHVLTJ224748.06-443908.5	341.950264	-44.652361	0.34700	3	1	21.06
CLASHVLTJ224838.95-442137.4	342.162310	-44.360380	2.46920	2	1	24.26
CLASHVLTJ224938.97-442714.5	342.412355	-44.454017	0.21200	3	1	21.33
CLASHVLTJ224901.26-444134.5	342.255270	-44.692904	0.47480	3	1	23.65
CLASHVLTJ224920.03-442329.1	342.333478	-44.391408	0.34530	3	1	22.24
CLASHVLTJ224807.20-443850.8	342.030009	-44.647440	0.35300	3	1	21.14
CLASHVLTJ224811.89-442715.7	342.049554	-44.454357	0.14850	3	1	22.56
CLASHVLTJ224848.48-443225.0	342.201989	-44.540269	0.36210	3	1	19.83
CLASHVLTJ224847.95-443450.5	342.199781	-44.580690	0.45730	3	1	23.24
CLASHVLTJ224908.94-444144.2	342.287247	-44.695609	0.34510	3	1	22.41
CLASHVLTJ224813.86-444141.2	342.057754	-44.694780	0.42600	3	1	23.16
CLASHVLTJ224928.96-442152.8	342.370648	-44.364671	0.33133	3	1	23.22
CLASHVLTJ224851.79-444117.3	342.215793	-44.688139	0.47400	3	1	23.46
CLASHVLTJ224925.51-443101.4	342.356294	-44.517057	0.29680	3	1	23.79
CLASHVLTJ224813.80-442839.0	342.057490	-44.477493	0.34843	2	1	22.33
CLASHVLTJ224825.36-442440.4	342.105669	-44.411234	0.33930	3	1	22.83
CLASHVLTJ224944.43-443946.4	342.435143	-44.662895	0.42000	3	1	21.75
CLASHVLTJ224925.36-443634.0	342.355679	-44.609443	2.68530	2	1	23.90
CLASHVLTJ224831.46-443531.0	342.131087	-44.591936	0.35150	3	1	21.63
CLASHVLTJ224745.00-443345.1	341.937506	-44.562528	0.64650	3	1	23.62
CLASHVLTJ224857.98-443135.9	342.241563	-44.526635	0.33290	3	1	23.16
CLASHVLTJ224752.03-444114.4	341.966774	-44.687333	0.56520	9	1	23.88
CLASHVLTJ224844.37-443226.3	342.184895	-44.540628	0.34910	2	4	23.59
CLASHVLTJ224918.29-442800.1	342.326197	-44.466693	0.74680	3	1	22.98
CLASHVLTJ224842.84-443519.7	342.178487	-44.588816	0.34560	3	1	21.06
CLASHVLTJ224829.87-442207.5	342.124438	-44.368740	0.22250	2	1	21.52
CLASHVLTJ224902.36-442158.7	342.259842	-44.366292	1.32264	9	1	23.93
CLASHVLTJ224759.65-443046.4	341.998537	-44.512885	0.35212	3	1	23.19
CLASHVLTJ224835.60-443804.5	342.148352	-44.634571	0.39680	3	1	23.51
CLASHVLTJ224837.30-444113.7	342.155419	-44.687150	0.45730	2	1	24.38
CLASHVLTJ224819.69-443118.6	342.082042	-44.521822	0.35380	3	1	18.93
CLASHVLTJ224736.84-443722.2	341.903509	-44.622828	0.30215	3	1	23.18
CLASHVLTJ224834.94-442222.3	342.145597	-44.372871	0.33790	3	1	21.70
CLASHVLTJ224858.77-442746.8	342.244866	-44.462994	0.32090	3	1	21.50
CLASHVLTJ224841.98-443202.9	342.174932	-44.534129	0.34100	3	4	21.74
CLASHVLTJ224854.47-444218.8	342.226945	-44.705227	0.42549	3	1	21.27
CLASHVLTJ224757.01-443015.0	341.987539	-44.504162	0.43330	3	1	21.97
CLASHVLTJ224951.59-442252.4	342.464960	-44.381232	0.65360	3	1	22.71
CLASHVLTJ224858.98-443853.4	342.245762	-44.648173	0.44330	2	1	23.56
CLASHVLTJ224903.91-443115.5	342.266280	-44.520976	0.35110	3	1	21.80
CLASHVLTJ224900.92-442151.0	342.253850	-44.364162	0.34760	3	1	24.44
CLASHVLTJ224856.26-443010.9	342.234397	-44.503031	0.35620	3	1	19.39
CLASHVLTJ224905.80-442822.0	342.274172	-44.472765	0.56710	3	1	20.50
CLASHVLTJ224941.27-443613.6	342.421976	-44.603782	0.00000	2	1	23.36
CLASHVLTJ224839.63-443520.9	342.165125	-44.589131	0.45590	2	1	22.62
CLASHVLTJ224800.93-443019.2	342.003857	-44.505342	0.21950	3	1	20.29
CLASHVLTJ224954.79-442315.2	342.478312	-44.387548	0.33090	2	1	23.40
CLASHVLTJ224847.43-443457.8	342.197615	-44.582725	2.68440	9	1	23.07
CLASHVLTJ224800.26-442143.9	342.001101	-44.362181	0.19810	3	1	21.45
CLASHVLTJ224904.45-444109.5	342.268554	-44.685984	0.19120	3	1	22.26
CLASHVLTJ224801.30-444206.8	342.005397	-44.701893	0.25380	3	1	22.30
CLASHVLTJ224853.62-442430.1	342.223424	-44.408361	2.05860	3	1	21.15
CLASHVLTJ224837.20-442357.8	342.154985	-44.399378	0.36350	3	1	24.37
CLASHVLTJ224833.97-444112.6	342.141521	-44.686822	0.82060	3	1	23.80
CLASHVLTJ224932.56-443440.1	342.385668	-44.577803	0.58400	3	1	23.28
CLASHVLTJ224817.00-443503.3	342.070829	-44.584246	0.34320	3	1	21.01
CLASHVLTJ224753.87-442946.1	341.974476	-44.496129	0.34340	3	1	21.38
CLASHVLTJ224943.12-443651.1	342.429650	-44.614207	0.21309	3	1	20.04
CLASHVLTJ224752.09-442915.3	341.967024	-44.487588	0.22000	3	1	19.15
CLASHVLTJ224952.02-443119.8	342.466760	-44.522172	0.71530	3	1	22.46
CLASHVLTJ224754.13-444212.1	341.975553	-44.703374	0.47586	3	1	22.53
CLASHVLTJ224945.71-444225.4	342.440444	-44.707048	0.57220	3	1	20.89
CLASHVLTJ224913.68-444010.0	342.306983	-44.669431	0.00000	3	1	22.18
CLASHVLTJ224752.95-443047.5	341.970626	-44.513190	0.39180	2	1	23.91
CLASHVLTJ224734.70-443944.5	341.894587	-44.662361	0.42260	3	1	21.96
CLASHVLTJ224954.62-444123.7	342.477591	-44.689909	0.00000	3	1	21.60
CLASHVLTJ224753.05-444233.3	341.971029	-44.709240	0.49800	3	1	20.54
CLASHVLTJ224828.92-442446.6	342.120511	-44.412931	0.45600	3	1	21.74
CLASHVLTJ224849.64-443626.7	342.206829	-44.607424	0.35130	2	1	23.01
CLASHVLTJ224923.13-442520.5	342.346380	-44.422358	0.22350	3	1	21.66
CLASHVLTJ224836.95-443818.1	342.153966	-44.638369	0.60790	9	1	24.31
CLASHVLTJ224904.15-444134.7	342.267282	-44.692981	0.47550	3	1	21.65
CLASHVLTJ224757.64-443832.3	341.990178	-44.642307	0.34500	3	1	20.81
CLASHVLTJ224939.64-442328.2	342.415168	-44.391161	0.34250	3	1	20.36
CLASHVLTJ224940.77-442417.5	342.419863	-44.404858	0.56920	3	1	23.57
CLASHVLTJ224837.49-443854.7	342.156193	-44.648531	0.34090	3	1	21.18
CLASHVLTJ224851.05-443041.6	342.212692	-44.511565	0.34670	3	1	20.19
CLASHVLTJ224741.93-442900.3	341.924701	-44.483416	0.44050	3	1	21.86
CLASHVLTJ224823.58-443932.4	342.098257	-44.658989	0.25650	3	1	19.75
CLASHVLTJ224805.40-442353.4	342.022485	-44.398159	0.71220	3	1	21.13
CLASHVLTJ224825.82-443427.4	342.107575	-44.574273	0.33380	3	1	21.66
CLASHVLTJ224839.67-442139.0	342.165283	-44.360845	0.47406	3	1	20.72
CLASHVLTJ224844.28-442923.0	342.184486	-44.489727	0.34710	3	1	21.42
CLASHVLTJ224735.56-443202.9	341.898172	-44.534139	0.61390	2	1	22.79
CLASHVLTJ224931.07-444103.0	342.379446	-44.684178	0.61260	2	1	22.27
CLASHVLTJ224857.99-442150.1	342.241618	-44.363905	0.45510	3	1	23.76
CLASHVLTJ224805.55-443914.4	342.023135	-44.654012	0.39060	2	1	22.86
CLASHVLTJ224830.77-442209.2	342.128204	-44.369231	0.20480	3	1	22.66
CLASHVLTJ224953.73-442158.7	342.473857	-44.366310	0.46077	3	1	20.86
CLASHVLTJ224803.64-443241.7	342.015175	-44.544928	0.00000	2	1	22.61
CLASHVLTJ224803.72-443057.0	342.015484	-44.515837	0.27530	3	1	24.44
CLASHVLTJ224950.57-443950.6	342.460697	-44.664057	0.33620	2	1	22.51
CLASHVLTJ224936.19-443836.9	342.400772	-44.643570	1.74230	2	1	23.98
CLASHVLTJ224847.97-444209.9	342.199889	-44.702762	0.34500	2	1	23.70
CLASHVLTJ224851.76-442647.6	342.215673	-44.446545	0.23080	3	1	21.97
CLASHVLTJ224910.73-443247.6	342.294699	-44.546556	0.34250	3	1	21.04
CLASHVLTJ224927.05-443154.3	342.362726	-44.531746	0.00000	3	1	21.97
CLASHVLTJ224816.04-442343.3	342.066827	-44.395373	0.41180	3	1	22.60
CLASHVLTJ224934.65-443719.3	342.394358	-44.622037	0.41789	3	1	21.89
CLASHVLTJ224749.93-442208.6	341.958025	-44.369055	0.34650	2	1	24.10
CLASHVLTJ224751.81-442051.6	341.965890	-44.347666	0.19850	3	1	20.63
CLASHVLTJ224938.39-442234.7	342.409945	-44.376312	0.87090	2	1	23.23
CLASHVLTJ224924.60-442536.0	342.352517	-44.426678	0.47776	3	1	22.11
CLASHVLTJ224858.14-442337.4	342.242262	-44.393730	0.45940	3	1	22.40
CLASHVLTJ224744.85-443215.0	341.936892	-44.537513	0.34590	3	1	22.26
CLASHVLTJ224753.12-444053.7	341.971341	-44.681594	0.34660	3	1	19.92
CLASHVLTJ224834.24-443721.3	342.142668	-44.622584	0.14750	3	1	23.62
CLASHVLTJ224936.07-442414.1	342.400271	-44.403926	0.50130	3	1	21.06
CLASHVLTJ224736.20-443013.5	341.900840	-44.503737	0.21910	3	1	20.54
CLASHVLTJ224901.17-443036.9	342.254894	-44.510237	0.34850	3	1	22.25
CLASHVLTJ224901.90-443447.4	342.257903	-44.579820	0.34090	2	1	22.28
CLASHVLTJ224904.69-443400.8	342.269548	-44.566877	0.56730	3	1	21.49
CLASHVLTJ224924.33-442420.9	342.351377	-44.405814	0.34340	3	1	22.44
CLASHVLTJ224859.21-444121.1	342.246720	-44.689190	0.47520	3	1	21.79
CLASHVLTJ224842.47-443246.8	342.176947	-44.546331	1.47700	3	4	25.20
CLASHVLTJ224939.97-443704.1	342.416528	-44.617813	0.61439	3	1	24.20
CLASHVLTJ224941.46-442117.8	342.422738	-44.354950	0.21410	3	1	18.78
CLASHVLTJ224834.79-443036.7	342.144961	-44.510194	0.33720	2	1	23.24
CLASHVLTJ224946.42-442301.0	342.443417	-44.383607	0.65310	9	1	23.79
CLASHVLTJ224924.94-443345.5	342.353920	-44.562642	0.31294	3	1	22.49
CLASHVLTJ224739.04-442046.8	341.912654	-44.346329	0.61080	9	1	23.37
CLASHVLTJ224746.13-442805.1	341.942204	-44.468089	0.34380	9	1	23.86
CLASHVLTJ224842.09-443835.4	342.175355	-44.643167	0.73500	9	1	23.26
CLASHVLTJ224743.09-443131.8	341.929528	-44.525487	0.35160	3	1	23.13
CLASHVLTJ224909.76-443154.4	342.290652	-44.531764	0.61060	3	1	23.32
CLASHVLTJ224954.76-443230.8	342.478183	-44.541879	0.76460	3	1	23.14
CLASHVLTJ224950.45-442133.3	342.460188	-44.359237	0.34300	2	1	23.09
CLASHVLTJ224750.17-442452.7	341.959062	-44.414649	0.58200	2	1	20.20
CLASHVLTJ224850.76-443117.5	342.211480	-44.521540	0.34250	3	1	22.21
CLASHVLTJ224913.61-443215.9	342.306720	-44.537742	1.97310	2	1	22.77
CLASHVLTJ224804.93-443705.0	342.020527	-44.618046	0.21230	3	1	23.45
CLASHVLTJ224803.13-442210.5	342.013055	-44.369578	0.34223	3	1	21.37
CLASHVLTJ224832.51-443017.5	342.135456	-44.504850	0.34992	2	1	23.09
CLASHVLTJ224803.87-443909.4	342.016138	-44.652620	0.34530	3	1	19.62
CLASHVLTJ224927.54-443627.1	342.364764	-44.607537	0.47896	3	1	21.61
CLASHVLTJ224958.22-442618.6	342.492582	-44.438488	0.28920	2	1	23.36
CLASHVLTJ224749.78-443050.4	341.957432	-44.514011	0.00000	3	1	20.18
CLASHVLTJ224810.90-443140.5	342.045417	-44.527913	2.14450	2	1	24.27
CLASHVLTJ224807.27-443428.0	342.030288	-44.574457	0.34280	3	1	19.96
CLASHVLTJ224948.11-442735.5	342.450445	-44.459864	0.21460	3	1	21.41
CLASHVLTJ224808.32-443908.3	342.034650	-44.652301	0.35302	3	1	20.68
CLASHVLTJ224912.42-443749.3	342.301734	-44.630375	0.21100	3	1	18.06
CLASHVLTJ224927.54-443426.0	342.364748	-44.573888	0.27206	3	1	23.34
CLASHVLTJ224849.74-443530.2	342.207230	-44.591709	0.34940	9	1	23.96
CLASHVLTJ224949.01-443020.1	342.454197	-44.505589	0.33070	3	1	21.20
CLASHVLTJ224832.44-442741.7	342.135169	-44.461589	0.28750	3	1	23.37
CLASHVLTJ224906.13-443414.0	342.275551	-44.570545	0.44220	3	1	22.92
CLASHVLTJ224840.16-442902.8	342.167315	-44.484109	0.56900	3	1	22.39
CLASHVLTJ224744.47-442308.0	341.935311	-44.385567	0.22180	3	1	18.45
CLASHVLTJ224834.14-443927.8	342.142238	-44.657733	0.45830	2	1	23.59
CLASHVLTJ224947.61-444242.2	342.448384	-44.711725	0.56960	3	1	22.17
CLASHVLTJ224935.41-443352.9	342.397545	-44.564685	0.49545	3	1	22.65
CLASHVLTJ224847.35-442653.9	342.197301	-44.448294	0.34400	3	1	19.89
CLASHVLTJ224930.47-443158.7	342.376955	-44.532971	0.70430	3	1	23.65
CLASHVLTJ224833.95-443233.0	342.141443	-44.542501	0.34190	3	1	21.37
CLASHVLTJ224826.58-443431.3	342.110752	-44.575362	0.33740	2	1	22.26
CLASHVLTJ224800.31-442156.8	342.001308	-44.365772	0.50790	3	1	21.41
CLASHVLTJ224747.02-443012.9	341.945910	-44.503597	0.21940	2	1	23.22
CLASHVLTJ224752.10-442815.3	341.967066	-44.470920	0.21880	9	1	23.29
CLASHVLTJ224846.86-442520.7	342.195239	-44.422428	0.35310	3	1	22.08
CLASHVLTJ224814.88-443016.9	342.062020	-44.504708	0.19380	3	1	22.98
CLASHVLTJ224855.07-443001.9	342.229461	-44.500541	0.29360	2	1	22.08
CLASHVLTJ224926.23-442545.2	342.359298	-44.429212	0.34090	3	1	20.22
CLASHVLTJ224938.41-442944.2	342.410028	-44.495603	1.47730	3	1	22.40
CLASHVLTJ224741.50-443117.6	341.922927	-44.521569	0.29200	3	1	24.47
CLASHVLTJ224817.50-444008.1	342.072901	-44.668909	0.39730	3	1	23.00
CLASHVLTJ224813.99-443928.8	342.058295	-44.657990	0.45637	3	1	21.78
CLASHVLTJ224815.39-443729.1	342.064106	-44.624739	0.43448	9	1	23.68
CLASHVLTJ224734.76-443133.7	341.894829	-44.526023	0.77050	3	1	23.83
CLASHVLTJ224752.20-442941.6	341.967485	-44.494883	0.35232	3	1	24.23
CLASHVLTJ224815.79-443103.1	342.065810	-44.517541	0.03350	3	1	22.92
CLASHVLTJ224845.50-443426.1	342.189576	-44.573909	0.33540	3	1	20.65
CLASHVLTJ224801.07-442710.2	342.004445	-44.452846	0.34480	3	1	22.06
CLASHVLTJ224922.62-443755.8	342.344266	-44.632161	0.43790	3	1	22.61
CLASHVLTJ224835.02-443030.0	342.145912	-44.508324	1.43038	3	1	24.08
CLASHVLTJ224902.55-444024.8	342.260622	-44.673563	0.14120	3	1	21.20
CLASHVLTJ224855.73-442825.5	342.232193	-44.473756	0.34813	3	1	22.31
CLASHVLTJ224848.76-442210.1	342.203185	-44.369475	0.56610	3	1	22.10
CLASHVLTJ224859.98-444201.1	342.249915	-44.700296	0.42519	3	1	22.33
CLASHVLTJ224949.19-443943.0	342.454967	-44.661943	0.25690	3	1	21.98
CLASHVLTJ224836.73-444121.2	342.153036	-44.689215	0.41060	3	1	21.31
CLASHVLTJ224903.20-443217.3	342.263327	-44.538142	0.33920	3	1	22.13
CLASHVLTJ224924.85-443512.4	342.353526	-44.586782	0.14840	3	1	21.25
CLASHVLTJ224829.45-442801.0	342.122713	-44.466936	0.34740	3	1	22.38
CLASHVLTJ224741.51-443018.4	341.922951	-44.505113	0.73730	2	1	22.28
CLASHVLTJ224811.03-444210.6	342.045970	-44.702932	0.20060	3	1	21.82
CLASHVLTJ224758.77-442828.0	341.994861	-44.474435	0.47436	3	1	23.15
CLASHVLTJ224842.61-443839.2	342.177525	-44.644225	0.80270	3	1	23.31
CLASHVLTJ224850.49-442218.9	342.210392	-44.371929	0.19850	3	1	21.44
CLASHVLTJ224752.25-444042.0	341.967717	-44.678332	0.34700	3	1	22.00
CLASHVLTJ224929.22-444148.0	342.371740	-44.696656	0.44800	3	1	22.30
CLASHVLTJ224835.84-443010.2	342.149335	-44.502823	0.10335	3	1	22.84
CLASHVLTJ224813.65-443434.1	342.056863	-44.576136	0.34153	3	1	20.56
CLASHVLTJ224838.02-442520.4	342.158432	-44.422342	0.14690	3	1	23.81
CLASHVLTJ224925.80-443430.4	342.357514	-44.575104	2.86820	2	1	24.55
CLASHVLTJ224905.09-443009.9	342.271209	-44.502744	0.45100	3	1	19.90
CLASHVLTJ224846.92-443249.3	342.195488	-44.547031	1.35222	3	1	23.60
CLASHVLTJ224901.54-443747.8	342.256399	-44.629934	0.34693	3	1	21.36
CLASHVLTJ224851.23-444212.9	342.213461	-44.703596	0.47946	3	1	23.16
CLASHVLTJ224837.46-443044.0	342.156080	-44.512220	0.00000	3	1	21.57
CLASHVLTJ224838.82-442802.6	342.161758	-44.467399	0.56890	3	1	22.66
CLASHVLTJ224831.92-442427.1	342.132985	-44.407535	0.45660	3	1	23.94
CLASHVLTJ224854.27-442608.4	342.226122	-44.435654	0.56300	3	1	21.83
CLASHVLTJ224831.26-444314.1	342.130244	-44.720597	0.35320	3	1	21.20
CLASHVLTJ224955.25-442121.3	342.480224	-44.355907	2.00020	2	1	23.66
CLASHVLTJ224907.68-442424.6	342.282013	-44.406831	0.34260	3	1	23.47
CLASHVLTJ224957.60-443957.2	342.490006	-44.665875	0.82600	3	1	23.50
CLASHVLTJ224849.70-443221.8	342.207090	-44.539389	1.44750	2	5	24.44
CLASHVLTJ224916.85-443648.0	342.320212	-44.613326	0.14990	3	1	22.21
CLASHVLTJ224848.61-443331.8	342.202558	-44.558845	0.34910	3	1	21.20
CLASHVLTJ224919.89-442718.4	342.332877	-44.455118	1.48610	3	1	23.06
CLASHVLTJ224746.07-443920.1	341.941948	-44.655596	0.00000	3	1	22.04
CLASHVLTJ224836.01-443901.7	342.150054	-44.650484	0.34173	3	1	23.07
CLASHVLTJ224859.76-443944.5	342.248990	-44.662366	0.23410	3	1	24.40
CLASHVLTJ224850.94-443112.7	342.212231	-44.520181	0.33520	3	1	22.21
CLASHVLTJ224834.80-444011.1	342.145016	-44.669738	0.34320	3	1	19.22
CLASHVLTJ224844.83-443140.2	342.186775	-44.527841	0.35500	3	4	20.90
CLASHVLTJ224921.46-442630.8	342.339432	-44.441891	0.33580	3	1	23.76
CLASHVLTJ224829.68-443235.2	342.123649	-44.543099	0.33770	3	1	20.43
CLASHVLTJ224747.78-444218.6	341.949077	-44.705178	0.34580	3	1	20.51
CLASHVLTJ224933.80-443532.3	342.390827	-44.592306	0.44148	3	1	23.91
CLASHVLTJ224800.31-443414.8	342.001285	-44.570779	0.35200	3	1	22.69
CLASHVLTJ224901.02-442304.1	342.254255	-44.384475	0.32670	2	1	22.45
CLASHVLTJ224927.61-442330.8	342.365034	-44.391885	0.36432	2	1	23.56
CLASHVLTJ224859.96-442206.1	342.249820	-44.368352	0.34860	3	1	20.35
CLASHVLTJ224857.33-443001.1	342.238881	-44.500315	0.35680	3	1	21.67
CLASHVLTJ224930.06-443430.0	342.375267	-44.575001	2.61190	2	1	24.03
CLASHVLTJ224843.37-443540.0	342.180719	-44.594434	0.34630	3	1	22.47
CLASHVLTJ224746.94-442712.6	341.945578	-44.453513	3.17320	2	1	23.95
CLASHVLTJ224900.67-442750.7	342.252771	-44.464086	0.34840	3	1	20.35
